sku,categoria_str,categoria_id,img_caratula,precio_intercambio,titulo,precio_compra,precio_venta
5026555400565,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5026555400565_s.jpg,2.00,Los 4 Fantasticos Y Silver Surfer,1.40,6.00
711719206552,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719206552_s.jpg,1.10,Dance Star Party Hits,0.70,3.00
4005209151856,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4005209151856_s.jpg,17.00,"Warhammer 40,000: Space Marine CE*Offlin",12.00,28.00
3546430106501,PC,830,/product_images/defimg4_s.jpg,0.10,B-17 Flying Fortress The Mighty 8th,0.01,0.50
3546430106563,PC,830,/product_images/defimg1_s.jpg,0.20,Deadly Dozen,0.10,0.75
3546430106587,PC,830,/product_images/defimg2_s.jpg,0.01,Hero X,0.01,0.25
5021290049291,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290049291_s.jpg,6.00,Final Fantasy XIII-2 E.E.,4.00,10.00
3391891970907,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891970907_s.jpg,11.00,Tales Of Xillia - Edición De Lanzamiento,8.00,18.00
711719228431,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719228431_s.jpg,18.00,Uncharted Trilogia,13.00,30.00
3307215713563,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307215713563_s.jpg,5.00,Rocksmith 2014 (Juego Only),3.00,8.00
3546430106594,PC,830,/product_images/defimg5_s.jpg,1.70,Operacion Blockade,1.00,4.50
3546430107232,PC,830,/product_images/defimg1_s.jpg,0.01,Horizons Empire Of Istaria,0.01,0.10
3546430107331,PC,830,/product_images/defimg1_s.jpg,0.40,Enclave,0.20,1.50
5021290026506,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290026506_s.jpg,9.00,Hitman: Blood Money,6.00,15.00
4260089412583,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4260089412583_s.jpg,0.70,Darkstar One Broken Alliance,0.40,2.00
5021290054318,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290054318_s.jpg,11.00,Tomb Raider (2013) Survival Edition,8.00,18.00
3546430107492,PC,830,/product_images/defimg3_s.jpg,0.10,Sinbad - Legend Of The Seven Seas,0.01,0.50
8059617103743,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8059617103743_s.jpg,9.00,Moto GP 15,6.00,15.00
5030930103668,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930103668_s.jpg,1.30,NHL 12,0.80,3.50
3546430107515,PC,830,/product_images/defimg4_s.jpg,0.01,Simbad La Leyenda De Los Siete Mares,0.01,0.25
3546430108383,PC,830,/product_images/defimg3_s.jpg,1.80,"Temple of Elemental Evil, The",1.00,5.00
4005209137089,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209137089_s.jpg,3.00,Megamind - Comienza La Batalla,2.00,5.00
5030917112225,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917112225_s.jpg,9.00,Family Guy: Back To The Multiverse,6.00,15.00
3546430109267,PC,830,/product_images/defimg3_s.jpg,1.60,El Templo Del Mal Elemental,0.90,4.50
4510772105101,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4510772105101_s.jpg,1.50,Blaz Blue: Calamity Trigger,0.90,4.00
5030934092647,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934092647_s.jpg,5.00,Fight Night Champion,3.00,8.00
330721990325,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/330721990325P_s.jpg,7.00,Assassin's Creed: Hermandad (P) AE,5.00,12.00
4005209135696,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4005209135696_s.jpg,0.70,Truth Or Lies,0.40,2.00
3546430109588,PC,830,/product_images/defimg4_s.jpg,1.00,Civilization III Conquests,0.50,3.50
3546430109755,PC,830,/product_images/defimg4_s.jpg,0.90,Unreal Tournament 2004 (SN) 6 CDS,0.60,2.50
3546430110386,PC,830,/product_images/defimg5_s.jpg,0.40,Dead Mans Hand,0.20,1.50
5037930100871,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5037930100871_s.jpg,0.90,TNA Impact,0.60,2.50
4005209090292,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209090292_s.jpg,6.00,Ratatouille,4.00,10.00
3546430135471,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3546430135471_s.jpg,9.00,Alone in the Dark: Edicion Limitada,6.00,15.00
3307215690697,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307215690697_s.jpg,9.00,Splinter Cell Blacklist 5th Freedom Ed,6.00,15.00
3391891966481,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891966481_s.jpg,1.90,Rise Of The Guardians,1.20,5.00
3307215967355,PlayStation 3,821,/product_images/defimg5_s.jpg,18.00,Just Dance 2017,13.00,30.00
3546430110850,PC,830,/product_images/defimg1_s.jpg,0.40,Taz Wanted,0.20,1.50
3546430110911,PC,830,/product_images/defimg4_s.jpg,1.80,Atari 80 Classic Games in one,1.00,5.00
3546430111130,PC,830,/product_images/defimg5_s.jpg,0.30,Trivial Pursuit Trepidante,0.10,1.00
3499550330410,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3499550330410_s.jpg,3.00,Motorcycle Club,2.00,6.00
5051603163307,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5051603163307_s.jpg,5.00,Looney Tunes: Acme Arsenal,3.00,8.00
3296580804238,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3296580804238_s.jpg,6.00,Ace Combat 6,4.00,10.00
8033102491171,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8033102491171_s.jpg,5.00,Superstars V8 Next Challenge,3.00,8.00
3391891956390,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891956390_s.jpg,12.00,Dark Souls: Limited Edition,9.00,20.00
3296580806539,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3296580806539_s.jpg,6.00,Naruto Ultimate Ninja Storm (Ed. Col.),4.00,10.00
3546430111611,PC,830,/product_images/defimg2_s.jpg,0.40,Sid Meiers Pirates!,0.20,1.50
3546430112908,PC,830,/product_images/defimg3_s.jpg,0.20,Shadow Ops Red Mercury (SN),0.10,0.75
3546430113219,PC,830,/product_images/defimg1_s.jpg,1.20,Axis & Allies (SN),0.60,4.00
5055060961735,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5055060961735_s.jpg,5.00,Resident Evil 5 (Ed. Especial),3.00,8.00
5030917100765,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917100765_s.jpg,1.50,Rapala Kinect Fishing,0.90,4.00
5060073308262,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5060073308262_s.jpg,6.00,Dynasty Warriors Gundam 3,4.00,10.00
014633357240,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/014633357240_s.jpg,1.50,NHL 09,0.90,4.00
5026555417655,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5026555417655_s.jpg,9.00,Bioshock Infinite: The Complete Edition,6.00,15.00
5024866339864,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5024866339864_s.jpg,0.70,Ashes Cricket 09,0.40,2.00
3546430113288,PC,830,/product_images/defimg4_s.jpg,3.00,Rollercoaster Tycoon 3 1CD (P),1.80,9.00
3546430114186,PC,830,/product_images/defimg3_s.jpg,2.00,Neverwinter Nights Deluxe Edition,1.40,6.00
3546430114667,PC,830,/product_images/defimg3_s.jpg,0.40,Chris Sawyer's Locomotion,0.20,1.50
5030917109744,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917109744_s.jpg,6.00,Ice Age: Continental Drift (Kinect),4.00,10.00
885370377644,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/885370377644_s.jpg,6.00,Kinect Rush (Kinect),4.00,10.00
2327233376,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/2327233376_s.jpg,6.00,Lego Indiana Jones: Original Adventures,4.00,10.00
014633195361,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/014633195361_s.jpg,0.60,NCAA Football 12,0.30,2.00
8011642020310,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8011642020310_s.jpg,0.30,Let's Dance With Mel B,0.10,1.00
8023171023175,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8023171023175_s.jpg,5.00,Backbreaker,3.00,8.00
3546430115107,PC,830,/product_images/defimg4_s.jpg,3.00,Forgotten Realms Demon Stone (4cd),2.00,10.00
3546430115855,PC,830,/product_images/defimg4_s.jpg,0.01,Top Spin (SN) 2CD,0.01,0.10
3546430116524,PC,830,/product_images/defimg4_s.jpg,0.01,Act Of War Direct Action,0.01,0.25
5021290063006,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290063006_s.jpg,1.30,Murdered: Soul Suspect,0.80,3.50
5030930110093,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030930110093_s.jpg,9.00,Army of Two: Devils Cartel,6.00,15.00
885370483178,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/885370483178_s.jpg,3.00,Nike Plus Kinect Training,2.00,6.00
5030930069698,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930069698_s.jpg,1.10,Rockband Song Pack 2,0.70,3.00
3391891956949,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891956949_s.jpg,1.90,Ben 10 Galactic Racing,1.20,5.00
5030917086854,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917086854_s.jpg,4.00,Tony Hawk Shred + Skate,3.00,7.00
3546430116531,PC,830,/product_images/defimg2_s.jpg,1.00,Dungeons & Dragons Dragonshard (SN) 1DVD,0.50,3.50
3546430117149,PC,830,/product_images/defimg5_s.jpg,0.70,Rollercoaster Tycoon 3: Empapados,0.40,2.00
3546430118603,PC,830,/product_images/defimg5_s.jpg,1.80,Tycoon City New York,0.90,6.00
5060073303373,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5060073303373_s.jpg,1.30,Blade Storm: HYW,0.80,3.50
885370197396,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/885370197396_s.jpg,11.00,Fable III (3) CE,8.00,18.00
023272006181,Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/023272006181_s.jpg,5.00,Lego Indiana Jones: La Trilogia Original,3.00,8.00
3499550298093,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3499550298093M_s.jpg,1.10,My body coach 2 (Sin Pesas),0.70,3.00
5060138432895,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060138432895_s.jpg,1.50,Golden Compass,0.90,4.00
5026555406932,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5026555406932_s.jpg,1.30,Major League Baseball 2K11,0.80,3.50
3546430119532,PC,830,/product_images/defimg2_s.jpg,0.30,Rollercoaster Tycoon 3: Wild Salvaje,0.10,1.00
3546430120446,PC,830,/product_images/Juegos/PC Juegos/3546430120446_s.jpg,0.10,"Dungeons & Dragons, Stormreach",0.01,0.50
3546430121870,PC,830,/product_images/defimg2_s.jpg,1.50,Crashday,0.90,4.00
3296580811397,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3296580811397_s.jpg,5.00,Clash Of The Titans,3.00,8.00
711719150572,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719150572_s.jpg,0.40,Kung Fu Rider (Move),0.20,1.50
5030934074599,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934074599_s.jpg,3.00,G.I.Joe,2.00,6.00
3546430124062,PC,830,/product_images/Juegos/PC Juegos/3546430124062_s.jpg,0.30,Arthur y los Minimoys,0.10,1.00
3546430126936,PC,830,/product_images/defimg1_s.jpg,2.00,Icewind Dale + 2 Expansiones,1.60,8.00
3546430127186,PC,830,/product_images/defimg2_s.jpg,0.40,Test Drive Unlimited,0.20,1.50
3546430128336,PC,830,/product_images/defimg3_s.jpg,5.00,Neverwinter Nights 2: Chaotic Evil,3.00,15.00
3546430128657,PC,830,/product_images/defimg3_s.jpg,1.00,World of Asterix,0.60,3.00
3546430131022,PC,830,/product_images/defimg1_s.jpg,0.60,My Horse & Me,0.30,2.00
3307215624586,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307215624586_s.jpg,1.30,Rainbow Six Vegas 2/Ghost Recon 2 Advanced Warfare,0.80,3.50
3307215713099,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307215713099_s.jpg,7.00,"Pitufos 2, Los",5.00,12.00
711719813521,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719813521_s.jpg,1.30,SOCOM 4: U.S. Navy SEALs,0.80,3.50
3546430131121,PC,830,/product_images/defimg4_s.jpg,0.50,Lucky Lucke Go West,0.30,1.50
3546430131664,PC,830,/product_images/Juegos/PC Juegos/3546430131664_s.jpg,0.10,Neverwinter Nights 2: Mask of the Betrae,0.01,0.50
3546430132616,PC,830,/product_images/defimg1_s.jpg,6.00,NeverWinter Nights Legends,3.00,18.00
3391891982528,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891982528_s.jpg,7.00,Fighting Edition: Tekken 6/Tekken Tag Tournament 2/ Soul Caliber V,5.00,12.00
5030934087803,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934087803_s.jpg,9.00,Dante's Inferno (Death Edition),6.00,15.00
3307215589229,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307215589229_s.jpg,5.00,Assassin's Creed Revelations CE,3.00,8.00
3546430133453,PC,830,/product_images/defimg1_s.jpg,2.00,Rollercoaster Tycoon 3 Deluxe Edition,1.20,6.00
3546430133460,PC,830,/product_images/defimg5_s.jpg,1.50,Act of war juego + expansion,0.70,5.00
3546430134450,PC,830,/product_images/Juegos/PC Juegos/3546430134450_s.jpg,0.70,Asterix en los Juegos Olimpicos,0.30,2.50
3499550328318,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3499550328318_s.jpg,7.00,Handball Challenge 14,5.00,12.00
711719825524,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719825524_s.jpg,5.00,The Fight: Lights Out (Move Required),3.00,8.00
4012927053690,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4012927053690_s.jpg,4.00,El Shaddai,3.00,7.00
3546430134849,PC,830,/product_images/defimg2_s.jpg,10.00,Witcher: Edicion Limitada,6.00,30.00
3546430135037,PC,830,/product_images/defimg3_s.jpg,0.90,Race O7 official WTCC,0.50,2.50
3546430135525,PC,830,/product_images/defimg3_s.jpg,2.00,Alone in the Dark Edicion Limitada,1.20,6.00
5030917091216,PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917091216_s.jpg,7.00,Rapala Pro Bass Fishing,5.00,12.00
3546430136973,PC,830,/product_images/defimg2_s.jpg,0.40,My horse & me 2,0.20,1.50
3546430140758,PC,830,/product_images/defimg1_s.jpg,0.01,Best Of: Dungeons & Dragons Online,0.01,0.10
3546430141328,PC,830,/product_images/defimg2_s.jpg,3.00,GTR Evolution,2.00,9.00
3546430143940,PC,830,/product_images/defimg4_s.jpg,6.00,EVE Online Special Edition (P),3.00,18.00
3546430144022,PC,830,/product_images/defimg1_s.jpg,2.00,Demigod,1.20,6.00
3546430144152,PC,830,/product_images/defimg4_s.jpg,0.70,Riddick - Assault on Dark Athena (SN),0.30,2.50
5016488125383,Nintendo DS,834,/product_images/defimg2_s.jpg,0.70,Jewel Link: Galactic Quest,0.40,2.00
045496464387,Nintendo DS,834,/product_images/defimg2_s.jpg,0.70,Meteos Disney Magic,0.40,2.00
5055060942093,Nintendo DS,834,/product_images/defimg2_s.jpg,6.00,MegaMan Star Force: Dragon,4.00,10.00
4020628504212,Nintendo DS,834,/product_images/defimg2_s.jpg,3.00,Profesor Heinz Wolffs Gravity,2.00,5.00
5060015539136,Nintendo DS,834,/product_images/defimg1_s.jpg,6.00,My Friends,4.00,10.00
5060102953197,Nintendo DS,834,/product_images/defimg4_s.jpg,1.10,To-Fu Collection,0.70,3.00
4020628500566,Nintendo DS,834,/product_images/defimg2_s.jpg,4.00,My Animal Centre In Africa,3.00,7.00
5030934057332,Nintendo DS,834,/product_images/Juegos/DS Juegos/5030934057332_s.jpg,4.00,Harry Potter y la Orden del Fenix,3.00,7.00
045496468125,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496468125_s.jpg,12.00,Harvest Moon: Isla de la Alegria,9.00,20.00
4012927083611,Nintendo DS,834,/product_images/defimg5_s.jpg,0.90,Yu-Gi-Oh! World Championship 2010,0.60,2.50
9783828774186,Nintendo DS,834,/product_images/Juegos/DS Juegos/9783828774186_s.jpg,1.10,Autoescuela Trainer,0.70,3.00
5390102502973,Nintendo DS,834,/product_images/Juegos/DS Juegos/5390102502973_s.jpg,0.40,Supervivientes,0.20,1.50
5060216660011,Nintendo DS,834,/product_images/defimg5_s.jpg,11.00,Thomas & Friends: Hero Of The Rails,8.00,18.00
5743211740338,Nintendo DS,834,/product_images/defimg5_s.jpg,4.00,Strawberry Shortcake,3.00,7.00
3307211605602,Nintendo DS,834,/product_images/defimg2_s.jpg,3.00,Imagina ser Doctora,2.00,5.00
3546430126783,Nintendo DS,834,/product_images/defimg2_s.jpg,1.70,Dig Dug Digging Strike,1.00,4.50
5030934078092,Nintendo DS,834,/product_images/defimg2_s.jpg,1.10,Littlest Pet Shop,0.70,3.00
8023171014869,Nintendo DS,834,/product_images/Juegos/DS Juegos/8023171014869_s.jpg,5.00,Shin Chan: Aventuras de cine,3.00,8.00
4020628503451,Nintendo DS,834,/product_images/defimg3_s.jpg,4.00,Juguemos a ser Profe,3.00,7.00
5030934059336,Nintendo DS,834,/product_images/Juegos/DS Juegos/5030934059336_s.jpg,3.00,Need For Speed: Pro Street,2.00,6.00
8717418281687,Nintendo DS,834,/product_images/defimg2_s.jpg,0.70,Phineas And Ferb: Ride Again,0.40,2.00
5060015537514,Nintendo DS,834,/product_images/defimg3_s.jpg,4.00,Chrono Twins,3.00,7.00
045496470319,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496470319_s.jpg,30.00,Last Window: Secret Of Cape West,25.00,45.00
730865400201,Nintendo DS,834,/product_images/defimg5_s.jpg,11.00,Etrian Odyssey II: Heroes of Lagaard,8.00,18.00
5021290028128,Nintendo DS,834,/product_images/Juegos/DS Juegos/5021290028128_s.jpg,0.90,Bionicle Heroes,0.60,2.50
730865400379,Nintendo DS,834,/product_images/defimg2_s.jpg,9.00,"Etrian Odyssey III, Drowned City",6.00,15.00
04549674011,Nintendo DS,834,/product_images/defimg3_s.jpg,17.00,Game & Watch Collection,12.00,28.00
045496470852,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496470852_s.jpg,8.00,Ghost Trick  - Detective Fantasma,6.00,14.00
045496466756,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496466756_s.jpg,9.00,Etrian Odyssey,6.00,15.00
4005209083119,Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209083119_s.jpg,3.00,Guilty Gear: Dust Strikers,2.00,6.00
5051893027884,Nintendo DS,834,/product_images/Juegos/DS Juegos/5051893027884_s.jpg,7.00,LEGO Harry Potter (Anos 1-4),5.00,12.00
045496464486,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496464486_s.jpg,3.00,Picross DS,2.00,5.00
045496463403,Nintendo DS,834,/product_images/defimg4_s.jpg,0.40,Nintendo DS Browser (para Nintendo DS),0.20,1.50
4020628503505,Nintendo DS,834,/product_images/defimg3_s.jpg,5.00,Juguemos a Disenar Moda,3.00,8.00
8033102490884,Nintendo DS,834,/product_images/Juegos/DS Juegos/8033102490884_s.jpg,0.70,Astrology,0.40,2.00
5060136650239,Nintendo DS,834,/product_images/defimg3_s.jpg,6.00,Mi Clinica Veterinaria en el Zoo,4.00,10.00
5060034555643,Nintendo DS,834,/product_images/defimg4_s.jpg,3.00,Command & Destroy,2.00,5.00
3307211608061,Nintendo DS,834,/product_images/defimg2_s.jpg,5.00,Totally Spies 4: Alrededor del Mundo,3.00,8.00
5026555045254,Nintendo DS,834,/product_images/Juegos/DS Juegos/5026555045254_s.jpg,1.70,En la Cocina con Dora,1.00,4.50
5743211741311,Nintendo DS,834,/product_images/Juegos/DS Juegos/5743211741311_s.jpg,0.30,Zenses Rainforest,0.10,1.00
4017244019183,Nintendo DS,834,/product_images/Juegos/DS Juegos/4017244019183_s.jpg,0.90,Think Logic Trainer,0.60,2.50
3307210323217,Nintendo DS,834,/product_images/Juegos/DS Juegos/3307210323217_s.jpg,0.70,Miami Nights,0.40,2.00
5016488118118,Nintendo DS,834,/product_images/defimg3_s.jpg,5.00,Mahjongg Quest Expeditions,3.00,8.00
4017244018698,Nintendo DS,834,/product_images/Juegos/DS Juegos/4017244018698_s.jpg,1.50,Mr Slime,0.90,4.00
4005209071147,Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209071147_s.jpg,5.00,Bob Esponja: El Vengador Amarillo,3.00,8.00
3307210324931,Nintendo DS,834,/product_images/defimg1_s.jpg,3.00,Real Futbol 2008,2.00,6.00
8023171013152,Nintendo DS,834,/product_images/defimg2_s.jpg,3.00,Cookie & Cream,2.00,6.00
045496462444,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496462444_s.jpg,11.00,Mario & Luigi Partners in Time,8.00,18.00
5060050943448,Nintendo DS,834,/product_images/Juegos/DS Juegos/5060050943448_s.jpg,0.40,Animaniacs Lights Camera Action,0.20,1.50
5743211740758,Nintendo DS,834,/product_images/Juegos/DS Juegos/5743211740758_s.jpg,1.70,Bratz Ponyz,1.00,4.50
5055060942222,Nintendo DS,834,/product_images/Juegos/DS Juegos/5055060942222_s.jpg,20.00,Megaman Zero Collection,14.00,32.00
8437010954023,Nintendo DS,834,/product_images/defimg5_s.jpg,1.70,Pocyo Racing,1.00,4.50
5030917058141,Nintendo DS,834,/product_images/defimg2_s.jpg,3.00,Spiderman: El Reino de las Sombras,2.00,5.00
4005209073233,Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209073233_s.jpg,3.00,Scooby Doo Desenmascarado,2.00,6.00
3307210247193,Nintendo DS,834,/product_images/defimg1_s.jpg,0.70,Pawly Pets - My Vet Practice,0.40,2.00
4005209107921,Nintendo DS,834,/product_images/defimg5_s.jpg,0.70,Elements of destruction,0.40,2.00
5036675010421,Nintendo DS,834,/product_images/Juegos/DS Juegos/5036675010421_s.jpg,1.10,Pony World,0.70,3.00
045496462178,Nintendo DS,834,/product_images/Juegos/DS Juegos/045496462178_s.jpg,3.00,Ridge Racer DS,2.00,5.00
3307210227461,Nintendo DS,834,/product_images/defimg4_s.jpg,5.00,Pippa Funnel (UK),3.00,8.00
3546430144930,PC,830,/product_images/defimg3_s.jpg,0.20,Champions Online,0.10,0.75
3546430145630,PC,830,/product_images/defimg1_s.jpg,0.10,"Cazafantasmas, Los",0.01,0.50
3546430148662,PC,830,/product_images/defimg3_s.jpg,0.01,Star Trek Online (P),0.01,0.10
3546430150047,PC,830,/product_images/defimg5_s.jpg,1.20,Test Drive Unlimited 2 (P),0.70,3.50
3546430150245,PC,830,/product_images/defimg2_s.jpg,0.30,Dungeons Dragons Daggerdale (P),0.20,1.00
3546430150641,PC,830,/product_images/defimg3_s.jpg,4.00,Neverwinter Nights Al Completo,2.00,12.00
3546430150658,PC,830,/product_images/defimg5_s.jpg,2.00,Dungeons and Dragons Anthology,1.20,6.00
3554540201016,PC,830,/product_images/defimg4_s.jpg,0.20,From Dusk Till Dawn,0.10,0.75
3554540203041,PC,830,/product_images/defimg2_s.jpg,0.01,Sombra Del Zorro,0.01,0.25
3554540204048,PC,830,/product_images/Juegos/PC Juegos/3554540204048_s.jpg,0.20,Frank Herbert's Dune,0.10,0.75
3554540212050,PC,830,/product_images/defimg5_s.jpg,0.01,Woody Woodpecker,0.01,0.25
3554540224046,PC,830,/product_images/defimg5_s.jpg,0.01,Agassi Tennis Generation 2002,0.01,0.10
3554540226026,PC,830,/product_images/defimg3_s.jpg,0.01,Monsters Ville,0.01,0.10
3554540252049,PC,830,/product_images/defimg3_s.jpg,0.20,Gore,0.10,0.75
3554540609102,PC,830,/product_images/defimg1_s.jpg,2.00,Atlantis 2,1.20,6.00
854657000001,PC,830,/product_images/defimg2_s.jpg,1.00,Zelenhgorm Land Of The Blue Moon,0.60,3.00
8594071980283,PC,830,/product_images/defimg3_s.jpg,2.00,ArmA II: Reinforcements,1.60,8.00
8595559300173,PC,830,/product_images/defimg1_s.jpg,2.00,UFO: Trilogy,1.60,8.00
8711539017095,PC,830,/product_images/defimg5_s.jpg,0.40,Lego Racers 2,0.20,1.50
8711539027902,PC,830,/product_images/defimg2_s.jpg,0.01,Lego Galidor - Defenders Of The Outer..,0.01,0.10
8711539044725,PC,830,/product_images/defimg1_s.jpg,0.01,Lego 3 Games,0.01,0.25
8711539044732,PC,830,/product_images/defimg1_s.jpg,0.01,Lego Drome racers,0.01,0.10
8711539044749,PC,830,/product_images/defimg4_s.jpg,0.01,Lego Football Mania,0.01,0.25
8711539048488,PC,830,/product_images/defimg5_s.jpg,3.00,Lego PC Games (Collectors Box),2.00,10.00
8712823041437,PC,830,/product_images/defimg4_s.jpg,0.90,Knight Rider 2,0.40,3.00
8712823041925,PC,830,/product_images/defimg1_s.jpg,0.30,Miami Vice,0.10,1.00
8712823042786,PC,830,/product_images/defimg5_s.jpg,1.20,SAS Antiterror Force,0.60,4.00
8712823042984,PC,830,/product_images/defimg2_s.jpg,0.30,London Racer Destruction Madness,0.10,1.00
8712823043080,PC,830,/product_images/defimg4_s.jpg,0.01,London Racer Police Madness,0.01,0.25
8712823977897,PC,830,/product_images/defimg1_s.jpg,1.80,Knight Rider,1.00,5.00
8712823978382,PC,830,/product_images/defimg2_s.jpg,0.70,Corrupcion En Miami,0.40,2.00
8715181998740,PC,830,/product_images/defimg2_s.jpg,0.10,Ultimate Mahjongg,0.01,0.50
8715686003857,PC,830,/product_images/defimg2_s.jpg,0.30,Earthworm Jim 3D,0.10,1.00
8715686004700,PC,830,/product_images/defimg5_s.jpg,0.01,Voodoo Kid,0.01,0.25
8715686005059,PC,830,/product_images/defimg5_s.jpg,0.20,Nelson Piquet's Grand Prix Evolution,0.10,0.75
4005209094207,Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209094207_s.jpg,4.00,Cars: La Copa Internacional de Mate,3.00,7.00
8715686005318,PC,830,/product_images/defimg4_s.jpg,0.90,Lemmings,0.40,3.00
8715686005325,PC,830,/product_images/defimg2_s.jpg,0.01,Shadowmaster,0.01,0.10
8715686006537,PC,830,/product_images/defimg2_s.jpg,0.60,Need For Speed: Hot Pursuit III,0.30,2.00
4005209153751,Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209153751_s.jpg,1.30,"Gato Con Botas, El",0.80,3.50
5030917037023,Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917037023_s.jpg,1.30,Vecinos Invasores (Hammy Enloquece),0.80,3.50
5030917059162,Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917059162_s.jpg,5.00,Barbie Horse: Escuela de Equitacion,3.00,8.00
8715686007091,PC,830,/product_images/defimg4_s.jpg,0.40,Sim Park,0.20,1.50
8715686007343,PC,830,/product_images/defimg5_s.jpg,0.40,Sim Tower,0.20,1.50
8715686007541,PC,830,/product_images/defimg1_s.jpg,0.70,Nascar Revolution,0.40,2.00
9006113190042,Nintendo DS,834,/product_images/Juegos/DS Juegos/9006113190042_s.jpg,5.00,Aprender Geografia,3.00,8.00
8023171019369,Nintendo DS,834,/product_images/defimg2_s.jpg,4.00,"Casita De Emily, La",3.00,7.00
