categoria_str,sku,precio_intercambio,precio_venta,categoria_id,titulo,img_caratula,precio_compra
PlayStation 3,330721994245,9.00,15.00,821,Assassins Creed: La hermandad (P) Alhamb,/product_images/Juegos/PS3 Juegos/330721994245P_s.jpg,6.00
Wii,5051893021424,6.00,10.00,831,Game Party 3,/product_images/Juegos/Wii Juegos/5051893021424_s.jpg,4.00
Wii,5030917062100,5.00,8.00,831,Monsters VS Aliens,/product_images/Juegos/Wii Juegos/5030917062100_s.jpg,3.00
Xbox 360,5051893052374,15.00,25.00,827,Mortal Kombat (9) Kollector's Edicion,/product_images/Juegos/Xbox 360 Juegos/5051893052374_s.jpg,11.00
Xbox 360,5051893055245,7.00,12.00,827,F.3.A.R. (FEAR 3) - Edicion Coleccionist,/product_images/Juegos/Xbox 360 Juegos/5051893055245_s.jpg,5.00
Nintendo DS,5060112740374,1.30,3.50,834,Scurge Hive,/product_images/Juegos/DS Juegos/5060112740374_s.jpg,0.80
Nintendo DS,5060112741425,0.30,1.00,834,Ninja Town,/product_images/Juegos/DS Juegos/5060112741425_s.jpg,0.10
PlayStation 3,3307219951282,-1,5.00,821,Assassin's Creed Brotherhood,/product_images/Juegos/PS3 Juegos/3307219951282_s.jpg,-1
PlayStation 3,3391891955966,5.00,8.00,821,Ace Combat: Assault Horizon LE,/product_images/Juegos/PS3 Juegos/3391891955966_s.jpg,3.00
Wii,5030917042850,1.10,3.00,831,World Series of Poker: Tournament of Cha,/product_images/Juegos/Wii Juegos/5030917042850_s.jpg,0.70
Wii,5060102951537,3.00,6.00,831,Rygar - The Battle Of Argus,/product_images/Juegos/Wii Juegos/5060102951537_s.jpg,2.00
Xbox 360,5051893058871,1.90,5.00,827,Green Lantern: Rise Of The Manhunters,/product_images/Juegos/Xbox 360 Juegos/5051893058871_s.jpg,1.20
Xbox 360,5051893074833,3.00,6.00,827,Barrio Sesamo: Erase una Vez un Monstruo,/product_images/Juegos/Xbox 360 Juegos/5051893074833_s.jpg,2.00
Nintendo DS,5060112741609,0.90,2.50,834,Big Bang Mini,/product_images/Juegos/DS Juegos/5060112741609_s.jpg,0.60
Nintendo DS,5060118410042,0.90,2.50,834,Vegas Casino High 5,/product_images/Juegos/DS Juegos/5060118410042_s.jpg,0.60
PlayStation 3,3391891956390,13.00,22.00,821,Dark Souls: Limited Edition,/product_images/Juegos/PS3 Juegos/3391891956390_s.jpg,9.00
PlayStation 3,3391891958790,3.00,6.00,821,Inversion,/product_images/Juegos/PS3 Juegos/3391891958790_s.jpg,2.00
Wii,4012927091364,5.00,8.00,831,Lost in Blue: Shipwrecked,/product_images/Juegos/Wii Juegos/4012927091364_s.jpg,3.00
Wii,3307211607767,1.50,4.00,831,Animalz: Monkey Area,/product_images/Juegos/Wii Juegos/3307211607767_s.jpg,0.90
Xbox 360,5051893076912,22.00,35.00,827,Senor De Los Anillos - Guerra Del Nor CE,/product_images/Juegos/Xbox 360 Juegos/5051893076912_s.jpg,15.00
Xbox 360,5051893133998,7.00,12.00,827,Midway Arcade Origins,/product_images/Juegos/Xbox 360 Juegos/5051893133998_s.jpg,5.00
PlayStation 3,3391891959360,6.00,10.00,821,Naruto Shippuden: Generations Card Ed,/product_images/Juegos/PS3 Juegos/3391891959360_s.jpg,4.00
Xbox 360,5051893154849,9.00,15.00,827,"Hot Wheels: Mejor Piloto Del Mundo, El",/product_images/Juegos/Xbox 360 Juegos/5051893154849_s.jpg,6.00
Nintendo DS,5060118410080,1.50,4.00,834,Indoor Sports Club,/product_images/Juegos/DS Juegos/5060118410080_s.jpg,0.90
PlayStation 3,3391891959650,0.90,2.50,821,Armored Core 5,/product_images/Juegos/PS3 Juegos/3391891959650_s.jpg,0.60
Xbox 360,5051893232820,15.00,25.00,827,Batman: The Telltale Series,/product_images/Juegos/Xbox 360 Juegos/5051893232820_s.jpg,11.00
Nintendo DS,5060118410103,1.50,4.00,834,Prof Brainmaniac,/product_images/Juegos/DS Juegos/5060118410103_s.jpg,0.90
PlayStation 3,3391891960939,9.00,15.00,821,Soul Calibur V (CE),/product_images/Juegos/PS3 Juegos/3391891960939_s.jpg,6.00
Xbox 360,5055060929964,5.00,8.00,827,Ultra Street Fighter IV,/product_images/Juegos/Xbox 360 Juegos/5055060929964_s.jpg,3.00
Nintendo DS,5060118410431,1.50,4.00,834,Have Fun With Crosswords,/product_images/Juegos/DS Juegos/5060118410431_s.jpg,0.90
PlayStation 3,3391891963374,6.00,10.00,821,Madagascar 3,/product_images/Juegos/PS3 Juegos/3391891963374_s.jpg,4.00
Xbox 360,5055060961117,11.00,18.00,827,Devil May Cry 4 (Ed. Coleccionista),/product_images/Juegos/Xbox 360 Juegos/5055060961117_s.jpg,8.00
Nintendo DS,5060121821262,11.00,18.00,834,Dragon Quest La Sposa Del Destino,/product_images/Juegos/DS Juegos/5060121821262_s.jpg,8.00
Nintendo DS,5060121822009,1.50,4.00,834,Heroes of Mana,/product_images/Juegos/DS Juegos/5060121822009_s.jpg,0.90
PlayStation 3,3391891965163,7.00,12.00,821,Tekken Tag Tournament 2 CE 4Disc + Book,/product_images/Juegos/PS3 Juegos/3391891965163_s.jpg,5.00
PlayStation 3,3391891965804,50.00,80.00,821,Ni No Kuni: Wrath Of The....Wizard's Ed,/product_images/Juegos/PS3 Juegos/3391891965804_s.jpg,36.00
Xbox 360,5055060961483,-1,8.00,827,Street Fighter IV *USE 5055060961421*,/product_images/Juegos/Xbox 360 Juegos/5055060961483_s.jpg,-1
Xbox 360,5055060961735,5.00,8.00,827,Resident Evil 5 (Ed. Especial),/product_images/Juegos/Xbox 360 Juegos/5055060961735_s.jpg,3.00
Nintendo DS,5060121822030,7.00,12.00,834,Heroes of Mana,/product_images/Juegos/DS Juegos/5060121822030_s.jpg,5.00
Nintendo DS,5060121823358,6.00,10.00,834,Space invaders Extreme,/product_images/Juegos/DS Juegos/5060121823358_s.jpg,4.00
PlayStation 3,3391891966047,6.00,10.00,821,Ben 10 Omniverse,/product_images/Juegos/PS3 Juegos/3391891966047_s.jpg,4.00
PlayStation 3,3391891970594,15.00,25.00,821,One Piece: Pirate Warriors 2 Coll. Ed.,/product_images/Juegos/PS3 Juegos/3391891970594_s.jpg,11.00
Xbox 360,5055060962398,6.00,10.00,827,Dead Rising 2 Outbreak Ed. (Figurine),/product_images/Juegos/Xbox 360 Juegos/5055060962398_s.jpg,4.00
Xbox 360,5055060963562,1.50,4.00,827,Steel Batallion: Heavy Armor,/product_images/Juegos/Xbox 360 Juegos/5055060963562_s.jpg,0.90
Nintendo DS,5060121823365,5.00,8.00,834,Arkanoid DS,/product_images/Juegos/DS Juegos/5060121823365_s.jpg,3.00
Nintendo DS,5060121823785,3.00,5.00,834,Exit DS,/product_images/Juegos/DS Juegos/5060121823785_s.jpg,2.00
PlayStation 3,3391891971133,5.00,8.00,821,Turbo Super Stunt Squad,/product_images/Juegos/PS3 Juegos/3391891971133_s.jpg,3.00
PlayStation 3,3391891971560,1.30,3.50,821,Armoured Core: Verdict Day,/product_images/Juegos/PS3 Juegos/3391891971560_s.jpg,0.80
Xbox 360,5055060963661,7.00,12.00,827,Street Fighter X Tekken,/product_images/Juegos/Xbox 360 Juegos/5055060963661_s.jpg,5.00
Xbox 360,5055060964903,12.00,20.00,827,Dead Rising Collection *3 Disc*,/product_images/Juegos/Xbox 360 Juegos/5055060964903_s.jpg,9.00
Nintendo DS,5060121823884,6.00,10.00,834,Legend of Kage 2,/product_images/Juegos/DS Juegos/5060121823884_s.jpg,4.00
Nintendo DS,5060121824126,31.00,50.00,834,Chrono Trigger,/product_images/Juegos/DS Juegos/5060121824126_s.jpg,22.00
Xbox 360,5055277004133,11.00,18.00,827,Sonic & SEGA All-Stars Racing,/product_images/Juegos/Xbox 360 Juegos/5055277004133_s.jpg,8.00
Xbox 360,5055277005888,9.00,15.00,827,Aliens Vs Predator Hunter Edition,/product_images/Juegos/Xbox 360 Juegos/5055277005888_s.jpg,6.00
Nintendo DS,50601218241952,18.00,30.00,834,Portada de Rhapsody: A Musical Adventure,/product_images/Juegos/DS Juegos/50601218241952_s.jpg,13.00
Nintendo DS,5060121824386,6.00,10.00,834,My Pet Shop - Mascotas a Montones,/product_images/Juegos/DS Juegos/5060121824386_s.jpg,4.00
Xbox 360,5055277011490,3.00,5.00,827,Thor,/product_images/Juegos/Xbox 360 Juegos/5055277011490_s.jpg,2.00
Xbox 360,5055277018499,11.00,18.00,827,Aliens: Colonial Marines Collectors Ed,/product_images/Juegos/Xbox 360 Juegos/5055277018499_s.jpg,8.00
Nintendo DS,5060121824676,11.00,18.00,834,Final Fantasy : Echoes of TIme,/product_images/Juegos/DS Juegos/5060121824676_s.jpg,8.00
Nintendo DS,5060121825253,3.00,5.00,834,Puzzle Bobble Galaxy,/product_images/Juegos/DS Juegos/5060121825253_s.jpg,2.00
Xbox 360,5055277025985,5.00,8.00,827,Persona 4 Arena: Ultimax,/product_images/Juegos/Xbox 360 Juegos/5055277025985_s.jpg,3.00
Xbox 360,5060004767632,0.70,2.00,827,World Snooker Championship 2007,/product_images/Juegos/Xbox 360 Juegos/5060004767632_s.jpg,0.40
Nintendo DS,5060121825550,5.00,8.00,834,Space Invaders Extreme 2,/product_images/Juegos/DS Juegos/5060121825550_s.jpg,3.00
Xbox 360,5060015030435,1.10,3.00,827,Everyone Sing,/product_images/Juegos/Xbox 360 Juegos/5060015030435_s.jpg,0.70
Xbox 360,5060015030480,12.00,20.00,827,Cartoon Network Punch Time Explosion XL,/product_images/Juegos/Xbox 360 Juegos/5060015030480_s.jpg,9.00
Nintendo DS,5060125480489,1.10,3.00,834,Puffy Ami Yumi The Genie & The Amp,/product_images/Juegos/DS Juegos/5060125480489_s.jpg,0.70
Nintendo DS,5060125480748,1.10,3.00,834,Party Carnival (3),/product_images/Juegos/DS Juegos/5060125480748_s.jpg,0.70
Xbox 360,5060015401082,5.00,8.00,827,Everyone Sing + Microphone,/product_images/Juegos/Xbox 360 Juegos/5060015401082_s.jpg,3.00
Xbox 360,5060015536326,1.10,3.00,827,World Championship Poker All in 2,/product_images/Juegos/Xbox 360 Juegos/5060015536326_s.jpg,0.70
Nintendo DS,5060125480823,0.90,2.50,834,Essential Sudoku DS,/product_images/Juegos/DS Juegos/5060125480823_s.jpg,0.60
Nintendo DS,5060125481141,1.30,3.50,834,Puzzle Quest,/product_images/Juegos/DS Juegos/5060125481141_s.jpg,0.80
Xbox 360,5060015538214,0.90,2.50,827,PDC World Championship Darts 2008,/product_images/Juegos/Xbox 360 Juegos/5060015538214_s.jpg,0.60
Xbox 360,5060015539686,0.70,2.00,827,PDC World Championship Darts: ProTour,/product_images/Juegos/Xbox 360 Juegos/5060015539686_s.jpg,0.40
Nintendo DS,5060125481196,1.50,4.00,834,Fossil League,/product_images/Juegos/DS Juegos/5060125481196_s.jpg,0.90
Nintendo DS,5060125481462,-1,8.00,834,Ben 10 Protector of the Earth (INGLES),/product_images/defimg5_s.jpg,-1
Xbox 360,5060073303359,0.90,2.50,827,Bladestorm: The Hundred Years War,/product_images/Juegos/Xbox 360 Juegos/5060073303359_s.jpg,0.60
Xbox 360,5060073303373,1.50,4.00,827,Blade Storm: HYW,/product_images/Juegos/Xbox 360 Juegos/5060073303373_s.jpg,0.90
Nintendo DS,5060125481554,0.90,2.50,834,"Ed, Edd y Eddy",/product_images/Juegos/DS Juegos/5060125481554_s.jpg,0.60
Nintendo DS,5060125482360,5.00,8.00,834,Puzzle Quest Galactrix (UK),/product_images/Juegos/DS Juegos/5060125482360_s.jpg,3.00
Nintendo DS,5060125482520,11.00,18.00,834,Shaun: El Cordero,/product_images/Juegos/DS Juegos/5060125482520_s.jpg,8.00
Nintendo DS,5060125482933,1.50,4.00,834,Bangai-O Spirits,/product_images/Juegos/DS Juegos/5060125482933_s.jpg,0.90
Nintendo DS,5060125483367,6.00,10.00,834,Coraline,/product_images/defimg5_s.jpg,4.00
Nintendo DS,5060125483763,1.30,3.50,834,Secret Saturdays - Beasts of the 5th Sun,/product_images/Juegos/DS Juegos/5060125483763_s.jpg,0.80
Nintendo DS,5060127630004,3.00,5.00,834,Crazy Frog Racer,/product_images/Juegos/DS Juegos/5060127630004_s.jpg,2.00
Nintendo DS,5060127630592,3.00,5.00,834,Paint By Ds,/product_images/Juegos/DS Juegos/5060127630592_s.jpg,2.00
PC,8414185054536,0.50,1.50,830,Sims 2 - Na Noite,/product_images/defimg1_s.jpg,0.30
Nintendo DS,5060136650024,1.10,3.00,834,Super Black Bass Fishing,/product_images/Juegos/DS Juegos/5060136650024_s.jpg,0.70
Nintendo DS,5060136650031,0.30,1.00,834,Dino Master,/product_images/Juegos/DS Juegos/5060136650031_s.jpg,0.10
PC,8414185058190,0.30,1.00,830,"FIFA, Rumbo Al Mundial 98",/product_images/defimg4_s.jpg,0.10
PC,8414185059999,0.70,2.50,830,NBA Live 2001,/product_images/defimg5_s.jpg,0.30
Nintendo DS,5060136650079,0.10,0.50,834,Super Nacho,/product_images/Juegos/DS Juegos/5060136650079_s.jpg,0.01
Nintendo DS,5060136650086,1.50,4.00,834,Cake Mania,/product_images/Juegos/DS Juegos/5060136650086_s.jpg,0.90
PC,8414185071007,0.20,0.75,830,Blancanieves Coleccion Princesas,/product_images/defimg3_s.jpg,0.10
PC,8414185071090,0.01,0.25,830,Ultimate ride,/product_images/defimg4_s.jpg,0.01
PC,8414185090022,2.00,6.00,830,Star Wars Rebelion,/product_images/defimg5_s.jpg,1.20
Nintendo DS,5060136650116,1.50,4.00,834,Operation: Vietnam,/product_images/Juegos/DS Juegos/5060136650116_s.jpg,0.90
PC,8414185090206,2.00,7.00,830,Indiana Jones y la Maquina Infernal.,/product_images/defimg4_s.jpg,1.40
Nintendo DS,5060136650178,6.00,10.00,834,Fish Tycoon,/product_images/Juegos/DS Juegos/5060136650178_s.jpg,4.00
PC,8414185090336,1.40,4.00,830,Star Wars - La Amenaza Fantasma,/product_images/defimg3_s.jpg,0.80
Nintendo DS,5060136650185,9.00,15.00,834,Nancy Drew: The Deadly Secret of Olde Wo,/product_images/Juegos/DS Juegos/5060136650185_s.jpg,6.00
PC,8414185300046,0.30,1.00,830,Littlest Pet Shop,/product_images/defimg2_s.jpg,0.10
Nintendo DS,5060136650208,5.00,8.00,834,Holly Hobbie & Friends,/product_images/Juegos/DS Juegos/5060136650208_s.jpg,3.00
PC,8414185300053,2.00,8.00,830,Portal (P),/product_images/defimg1_s.jpg,1.60
Nintendo DS,5060136650239,7.00,12.00,834,Mi Clinica Veterinaria en el Zoo,/product_images/Juegos/DS Juegos/5060136650239_s.jpg,5.00
PC,8414185300084,1.40,4.00,830,Senor De Los Anillos: La Conquista (P),/product_images/defimg4_s.jpg,0.80
Nintendo DS,5060136650253,6.00,10.00,834,Nanostray 2,/product_images/Juegos/DS Juegos/5060136650253_s.jpg,4.00
PC,8414185300114,1.20,4.00,830,Need For Speed: Undercover (SN),/product_images/Juegos/PC Juegos/8414185300114_s.jpg,0.60
Nintendo DS,5060136650260,3.00,5.00,834,Toy Shop Tycoon,/product_images/Juegos/DS Juegos/5060136650260_s.jpg,2.00
PC,8414185300176,17.00,28.00,830,"Sims 3 (SN), Los (P)",/product_images/Juegos/PC Juegos/8414185300176_s.jpg,12.00
Nintendo DS,5060136650277,1.90,5.00,834,Cake Mania 2,/product_images/Juegos/DS Juegos/5060136650277_s.jpg,1.20
PC,8414185300183,22.00,35.00,830,Sims 3 EE,/product_images/Juegos/PC Juegos/8414185300183_s.jpg,15.00
Nintendo DS,5060136650635,5.00,8.00,834,Babysitting Mania,/product_images/Juegos/DS Juegos/5060136650635_s.jpg,3.00
PC,8414185300220,3.00,10.00,830,Spore Creature Creator,/product_images/defimg5_s.jpg,2.00
Nintendo DS,5060136650796,1.50,4.00,834,Night At The Museum 2,/product_images/Juegos/DS Juegos/5060136650796_s.jpg,0.90
PC,8414185300244,0.10,0.50,830,FIFA 09,/product_images/Juegos/PC Juegos/8414185300244_s.jpg,0.01
Nintendo DS,5060138431690,0.70,2.50,834,Sega Touch Darts,/product_images/Juegos/DS Juegos/5060138431690_s.jpg,0.30
PC,8414185300282,0.20,0.75,830,Battleforge,/product_images/Juegos/PC Juegos/8414185300282_s.jpg,0.10
Nintendo DS,5060138437128,2.00,6.00,834,Mystery Dungeon: Shiren The Wanderer,/product_images/Juegos/DS Juegos/5060138437128_s.jpg,1.40
PC,8414185300312,0.10,0.50,830,Fifa 08 + NBA Live 08,/product_images/defimg2_s.jpg,0.01
Nintendo DS,5060143480638,0.40,1.50,834,Fizz,/product_images/Juegos/DS Juegos/5060143480638_s.jpg,0.20
PC,8414185300404,0.60,2.00,830,Rail Similator 2007,/product_images/defimg4_s.jpg,0.30
Nintendo DS,5060148907321,0.40,1.50,834,Football Director,/product_images/Juegos/DS Juegos/5060148907321_s.jpg,0.20
PC,8414185300435,1.80,5.00,830,Los Sims 2: Mansiones y Jardine (Accesor,/product_images/Juegos/PC Juegos/8414185300435_s.jpg,1.00
Nintendo DS,5060148907345,7.00,12.00,834,Peppa Pig: The Game,/product_images/Juegos/DS Juegos/5060148907345_s.jpg,5.00
PC,8414185300442,7.00,12.00,830,Los sims Historias Coleccion,/product_images/defimg1_s.jpg,5.00
Nintendo DS,5060184980258,3.00,5.00,834,Jigapix: Wild World,/product_images/Juegos/DS Juegos/5060184980258_s.jpg,2.00
PC,8414185300503,1.00,3.50,830,Spore Factoria De Criaturas,/product_images/defimg5_s.jpg,0.50
Nintendo DS,5060189090006,6.00,10.00,834,Happy Bakery,/product_images/Juegos/DS Juegos/5060189090006_s.jpg,4.00
PC,8414185300510,0.90,3.00,830,Spore: Aventuras Galacticas,/product_images/defimg1_s.jpg,0.40
PC,8414185300725,1.00,3.50,830,Need For Speed: Shift (P),/product_images/Juegos/PC Juegos/8414185300725_s.jpg,0.50
PC,8414185300824,0.70,2.00,830,Command & Conquer 4:Tiberian Twilight (P),/product_images/defimg2_s.jpg,0.40
PC,8414606711444,0.40,1.50,830,"New Beginning, A",/product_images/defimg3_s.jpg,0.20
PC,8414606711451,1.20,4.00,830,"Night Of The Rabbit, The - Edición Especial",/product_images/defimg3_s.jpg,0.60
PC,8414606805761,0.40,1.50,830,Dead Synchronicity,/product_images/Juegos/PC Juegos/8414606805761_s.jpg,0.20
PC,8414606805778,0.01,0.25,830,Fire,/product_images/Juegos/PC Juegos/8414606805778_s.jpg,0.01
PC,8420224313403,0.10,0.50,830,Dark Forces,/product_images/Juegos/PC Juegos/8420224313403_s.jpg,0.01
PC,8420565200004,0.30,1.00,830,"Abeja Maya, La - Maya y La Lluvia",/product_images/Juegos/PC Juegos/8420565200004_s.jpg,0.10
PC,8420565200004,0.01,0.10,830,Twipsy la Autopista Del Ciberespacio,/product_images/defimg4_s.jpg,0.01
PC,8420565200005,0.20,0.75,830,Aprende con Zipi y Zape 4,/product_images/Juegos/PC Juegos/8420565200005_s.jpg,0.10
PC,842056520070700005,0.01,0.10,830,T-Bricks,/product_images/defimg1_s.jpg,0.01
PC,8420565200707,0.01,0.10,830,X-Tranoid,/product_images/defimg5_s.jpg,0.01
PC,8420565237000,0.01,0.10,830,Tiburones,/product_images/defimg1_s.jpg,0.01
PC,84205652370003,0.30,1.00,830,Enciclopedia de la Naturaleza,/product_images/defimg3_s.jpg,0.10
PC,84205652370004,0.90,2.50,830,Nilo,/product_images/defimg5_s.jpg,0.50
PC,84205652370005,0.30,1.00,830,Salvaje,/product_images/defimg4_s.jpg,0.10
PC,84205652370006,0.01,0.05,830,Aves,/product_images/defimg1_s.jpg,0.01
PC,84205652370007,0.01,0.10,830,Felinos,/product_images/Juegos/PC Juegos/84205652370007_s.jpg,0.01
PC,84205652370008,0.01,0.10,830,Polizon,/product_images/defimg1_s.jpg,0.01
PC,8423817601000,0.30,1.00,830,Muppet: Sonidos y Pronunciacion,/product_images/defimg1_s.jpg,0.10
PC,8423817601017,0.01,0.10,830,Muppet kids - igual y diferente,/product_images/defimg2_s.jpg,0.01
PC,8423817601031,0.01,0.10,830,Muppets: Razonamiento,/product_images/defimg1_s.jpg,0.01
PC,8423817601048,0.01,0.10,830,Muppets: Primeros Sonidos,/product_images/defimg2_s.jpg,0.01
PC,8423817601550,0.30,1.00,830,Jerusalen Los 3 Caminos De La Ciudad,/product_images/defimg1_s.jpg,0.10
PC,8423817601888,0.01,0.10,830,GP Championship 2,/product_images/Juegos/PC Juegos/8423817601888_s.jpg,0.01
PC,8423817601901,0.10,0.50,830,Racing Simulator 3,/product_images/defimg2_s.jpg,0.01
PC,8423817602007,0.40,1.50,830,Pax Romana,/product_images/defimg1_s.jpg,0.20
PC,8423817602021,1.40,4.00,830,Europa Universalis II,/product_images/defimg4_s.jpg,0.80
PC,8423817602076,0.40,1.50,830,Urgencias: El Juego,/product_images/defimg2_s.jpg,0.20
PC,8423817602120,0.40,1.50,830,Democracia,/product_images/Juegos/PC Juegos/8423817602120_s.jpg,0.20
PC,8423817602205,0.10,0.50,830,Peter Pan - Cuento Interactivo + Activid,/product_images/defimg3_s.jpg,0.01
Wii,5037930150678,0.70,2.00,831,Pop Star Guitar (con air guitar),/product_images/Juegos/Wii Juegos/5037930150678_s.jpg,0.40
PC,8423817602229,0.01,0.25,830,Blancanieves Y Los 7 Enanitos,/product_images/defimg1_s.jpg,0.01
PC,8423817602502,0.01,0.25,830,Muppet Babies: Jugando Con El Reino Anim,/product_images/defimg1_s.jpg,0.01
PlayStation 3,3391891973304,6.00,10.00,821,Hora De Aventuras: Explora La Mazmorra,/product_images/Juegos/PS3 Juegos/3391891973304_s.jpg,4.00
PlayStation 3,3391891975438,18.00,30.00,821,Dark Souls II (2) Collectors Edition,/product_images/Juegos/PS3 Juegos/3391891975438_s.jpg,13.00
PlayStation 3,3391891975568,28.00,45.00,821,Dragonball Z: Battle Of Z Goku Edition,/product_images/Juegos/PS3 Juegos/3391891975568_s.jpg,20.00
PlayStation 3,3391891976237,9.00,15.00,821,Tales Of Symphonia Chronicles,/product_images/Juegos/PS3 Juegos/3391891976237_s.jpg,6.00
PlayStation 3,3391891976275,28.00,45.00,821,Tales Of Symphonia Chronicles CE,/product_images/Juegos/PS3 Juegos/3391891976275_s.jpg,20.00
PlayStation 3,3391891976640,3.00,6.00,821,Short Peace: Ranko Tsukigime's Longest D,/product_images/Juegos/PS3 Juegos/3391891976640_s.jpg,2.00
PlayStation 3,3391891976817,6.00,10.00,821,Earth Defense Force 2025,/product_images/Juegos/PS3 Juegos/3391891976817_s.jpg,4.00
PlayStation 3,3391891977777,44.00,70.00,821,Tales Of Xillia 2: Ludger Kresnik - Collector Edition,/product_images/Juegos/PS3 Juegos/3391891977777_s.jpg,31.00
PlayStation 3,3391891977838,15.00,25.00,821,Naruto Shippuden: Ultimate Ninja Storm Revolution Samurai Ed W/Statue,/product_images/Juegos/PS3 Juegos/3391891977838_s.jpg,11.00
PlayStation 3,3391891979474,7.00,12.00,821,Pac-Man And The Ghostly Adventures 2,/product_images/Juegos/PS3 Juegos/3391891979474_s.jpg,5.00
PlayStation 3,3391891980753,37.00,60.00,821,Dragon Ball: Xenoverse Travel Trunks Edition,/product_images/Juegos/PS3 Juegos/3391891980753_s.jpg,27.00
PlayStation 3,3391891982528,7.00,12.00,821,Fighting Edition: Tekken 6/Tekken Tag Tournament 2/ Soul Caliber V,/product_images/Juegos/PS3 Juegos/3391891982528_s.jpg,5.00
PlayStation 3,3391891985215,44.00,70.00,821,Tales Of Zestiria Collectors Ed. (Four Chibi Figures + DVD + CD+ Artbook),/product_images/Juegos/PS3 Juegos/3391891985215_s.jpg,31.00
PlayStation 3,3391891987585,9.00,15.00,821,Tales Of Xillia / Tales Of Xillia 2,/product_images/Juegos/PS3 Juegos/3391891987585_s.jpg,6.00
PlayStation 3,3499550292053,3.00,5.00,821,Big Ben Bundle Hunter's Trophy,/product_images/Juegos/PS3 Juegos/3499550292053_s.jpg,2.00
PlayStation 3,34995502920,1.50,4.00,821,Body Coach 2 (Game Only),/product_images/Juegos/PS3 Juegos/34995502920NP_s.jpg,0.90
PlayStation 3,3499550298093,1.10,3.00,821,My Body Coach 2 +  Pesas,/product_images/Juegos/PS3 Juegos/3499550298093_s.jpg,0.70
PlayStation 3,3499550298093,1.10,3.00,821,My body coach 2 (Sin Pesas),/product_images/Juegos/PS3 Juegos/3499550298093M_s.jpg,0.70
PlayStation 3,3499550298314,1.50,4.00,821,CyberBike 2,/product_images/Juegos/PS3 Juegos/3499550298314_s.jpg,0.90
PlayStation 3,3499550302424,6.00,10.00,821,Heavy Fire Afghanistan,/product_images/Juegos/PS3 Juegos/3499550302424_s.jpg,4.00
PlayStation 3,3499550302448,7.00,12.00,821,Heavy Fire Afghanistan + Metralleta,/product_images/Juegos/PS3 Juegos/3499550302448_s.jpg,5.00
PlayStation 3,3499550306972,12.00,20.00,821,Hunters Trophy 2,/product_images/Juegos/PS3 Juegos/3499550306972_s.jpg,9.00
PlayStation 3,3499550340853,9.00,15.00,821,Rugby World Cup 2015,/product_images/Juegos/PS3 Juegos/3499550340853_s.jpg,6.00
PlayStation 3,3499550341393,17.00,28.00,821,Handball 16,/product_images/Juegos/PS3 Juegos/3499550341393_s.jpg,12.00
Xbox 360,5060073304646,0.70,2.00,827,Dynasty Warriors 6,/product_images/Juegos/Xbox 360 Juegos/5060073304646_s.jpg,0.40
PlayStation 3,3499550349597,20.00,32.00,821,Handball 17,/product_images/defimg4_s.jpg,14.00
PlayStation 3,3700515800221,4.00,7.00,821,Brain Challenge,/product_images/Juegos/PS3 Juegos/3700515800221_s.jpg,3.00
Xbox 360,5060073305223,1.90,5.00,827,Warriors Orochi 2,/product_images/Juegos/Xbox 360 Juegos/5060073305223_s.jpg,1.20
Xbox 360,5060073305766,7.00,12.00,827,Dynasty Warriors: Gundam 2,/product_images/Juegos/Xbox 360 Juegos/5060073305766_s.jpg,5.00
PlayStation 3,3700577000997,11.00,18.00,821,Naruto Shippuden: U. N. Storm 2 (CE),/product_images/Juegos/PS3 Juegos/3700577000997_s.jpg,8.00
PlayStation 3,3700577002922,9.00,15.00,821,Earth Defense Force Insect Armageddon,/product_images/Juegos/PS3 Juegos/3700577002922_s.jpg,6.00
Xbox 360,5060073306619,1.30,3.50,827,"Warriors, Legends Of Troy",/product_images/Juegos/Xbox 360 Juegos/5060073306619_s.jpg,0.80
Xbox 360,5060073307234,3.00,6.00,827,Quantum Theory,/product_images/Juegos/Xbox 360 Juegos/5060073307234_s.jpg,2.00
PlayStation 3,3700577002946,6.00,10.00,821,Knights Contract,/product_images/Juegos/PS3 Juegos/3700577002946_s.jpg,4.00
PlayStation 3,4005209138277,1.10,3.00,821,UFC Personal Trainer (With Leg Strap),/product_images/Juegos/PS3 Juegos/4005209138277_s.jpg,0.70
Xbox 360,5060073307661,1.90,5.00,827,Dynasty Warriors 7,/product_images/Juegos/Xbox 360 Juegos/5060073307661_s.jpg,1.20
Xbox 360,5060073308033,1.10,3.00,827,Champion Jockey,/product_images/Juegos/Xbox 360 Juegos/5060073308033_s.jpg,0.70
PlayStation 3,4005209138321,1.10,3.00,821,UFC Personal Trainer,/product_images/Juegos/PS3 Juegos/4005209138321_s.jpg,0.70
PlayStation 3,4005209139113,1.30,3.50,821,"Marvel Super Hero Squad, Infinity Gauntl",/product_images/Juegos/PS3 Juegos/4005209139113_s.jpg,0.80
Xbox 360,5060073308262,6.00,10.00,827,Dynasty Warriors Gundam 3,/product_images/Juegos/Xbox 360 Juegos/5060073308262_s.jpg,4.00
Xbox 360,5060073309078,13.00,22.00,827,Ninja Gaiden 3 Collector Edition,/product_images/Juegos/Xbox 360 Juegos/5060073309078_s.jpg,9.00
