sku,categoria_id,precio_venta,precio_intercambio,categoria_str,titulo,img_caratula,precio_compra
5060138434745,862,0.50,0.10,PSP,Football Manager Handheld 2008,/product_images/Juegos/PSP Juegos/5060138434745_s.jpg,0.01
5060138434769,862,0.50,0.10,PSP,Football Manager Handheld 08,/product_images/Juegos/PSP Juegos/5060138434769_s.jpg,0.01
5060138439979,862,0.50,0.10,PSP,Football Manager Handheld 09,/product_images/Juegos/PSP Juegos/5060138439979_s.jpg,0.01
5743211851119,862,1.00,0.30,PSP,Legend Of The Dragon,/product_images/Juegos/PSP Juegos/5743211851119_s.jpg,0.10
650008999099,862,4.00,1.40,PSP,World Championship Cards,/product_images/Juegos/PSP Juegos/650008999099_s.jpg,0.80
710425239380,862,2.00,0.60,PSP,Major Leage Baseball 2k6,/product_images/Juegos/PSP Juegos/710425239380_s.jpg,0.30
710425371271,862,6.00,2.00,PSP,Major League Baseball 2K7,/product_images/Juegos/PSP Juegos/710425371271_s.jpg,1.20
711719103363,862,2.50,0.70,PSP,Fat Princess: Fistful of Cake,/product_images/Juegos/PSP Juegos/711719103363_s.jpg,0.30
711719104667,862,3.00,-1,PSP,Invizimals,/product_images/Juegos/PSP Juegos/711719104667_s.jpg,-1
711719114772,862,2.50,0.70,PSP,Everybody's Tennis,/product_images/Juegos/PSP Juegos/711719114772_s.jpg,0.30
711719118589,862,3.00,0.90,PSP,Invizimals La Otra Dimension + PSP Go,/product_images/Juegos/PSP Juegos/711719118589_s.jpg,0.40
711719127581,862,0.50,0.10,PSP,Patito Feo Edición especial,/product_images/Juegos/PSP Juegos/711719127581_s.jpg,0.01
711719136552,862,1.50,0.40,PSP,Buzz - Concurso Universal,/product_images/Juegos/PSP Juegos/711719136552_s.jpg,0.20
3307215600290,831,1.50,0.50,Wii,Black Eyed Peas Experience,/product_images/Juegos/Wii Juegos/3307215600290_s.jpg,0.30
3307217917884,831,3.00,1.10,Wii,Dance on Broadway,/product_images/Juegos/Wii Juegos/3307217917884_s.jpg,0.70
3307219906374,831,4.50,1.70,Wii,Combat of Giants: Dinosaur Strike,/product_images/Juegos/Wii Juegos/3307219906374_s.jpg,1.00
3307219949203,831,20.00,12.00,Wii,Smurfs Dance Party,/product_images/Juegos/Wii Juegos/3307219949203_s.jpg,9.00
3307219949258,831,8.00,5.00,Wii,"Pitufos, Los: Dance Party",/product_images/Juegos/Wii Juegos/3307219949258_s.jpg,3.00
330724564566,831,4.00,1.50,Wii,GT Pro Series (Solo Juego),/product_images/Juegos/Wii Juegos/330724564566_s.jpg,0.90
3348542209824,831,10.00,6.00,Wii,Ice Age 2: El Deshielo,/product_images/Juegos/Wii Juegos/3348542209824_s.jpg,4.00
3348542211209,831,6.00,3.00,Wii,Scarface,/product_images/Juegos/Wii Juegos/3348542211209_s.jpg,2.00
3391891958301,831,4.50,2.00,Wii,Family Trainer Magical Carnival,/product_images/Juegos/Wii Juegos/3391891958301_s.jpg,2.00
3391891967006,831,1.00,0.30,Wii,Victorious: Salto a la Fama,/product_images/Juegos/Wii Juegos/3391891967006_s.jpg,0.20
3391891968713,831,10.00,6.00,Wii,Los Croods: Fiesta Prehistorica,/product_images/Juegos/Wii Juegos/3391891968713_s.jpg,4.00
3391891971751,831,5.00,3.00,Wii,Ben 10: Omniverse 2,/product_images/Juegos/Wii Juegos/3391891971751_s.jpg,2.00
3499550261042,831,18.00,11.00,Wii,Hunting Challenge + Escopeta,/product_images/Juegos/Wii Juegos/3499550261042_s.jpg,8.00
3499550275735,831,22.00,13.00,Wii,Ferrari Challenge inkl. Lenkrad(W/O Whee,/product_images/Juegos/Wii Juegos/3499550275735_s.jpg,9.00
3499550286038,831,7.00,4.00,Wii,Western Heroes + Rifle,/product_images/Juegos/Wii Juegos/3499550286038_s.jpg,3.00
3499550286625,831,8.00,5.00,Wii,Marvel Super Heroes 3D Grandmasters Chal,/product_images/Juegos/Wii Juegos/3499550286625_s.jpg,3.00
3499550298369,831,10.00,6.00,Wii,Cocoto Kart Racer 2 + 4 Volantes,/product_images/Juegos/Wii Juegos/3499550298369_s.jpg,4.00
3546430131305,831,6.00,3.00,Wii,My Horse & Me,/product_images/Juegos/Wii Juegos/3546430131305_s.jpg,2.00
3546430131770,831,3.50,1.30,Wii,Alone in the Dark,/product_images/Juegos/Wii Juegos/3546430131770_s.jpg,0.80
3546430131855,831,8.00,5.00,Wii,Lucky Luke Go West,/product_images/Juegos/Wii Juegos/3546430131855_s.jpg,3.00
3546430136744,831,12.00,7.00,Wii,My Horse & Me 2,/product_images/Juegos/Wii Juegos/3546430136744_s.jpg,5.00
3546430140338,831,12.00,7.00,Wii,Namco Museum Remix,/product_images/Juegos/Wii Juegos/3546430140338_s.jpg,5.00
3546430143872,831,5.00,3.00,Wii,Ready To Rumble Revolution,/product_images/Juegos/Wii Juegos/3546430143872_s.jpg,2.00
3700577003752,831,10.00,6.00,Wii,Exerbeat Gym Class Workout,/product_images/Juegos/Wii Juegos/3700577003752_s.jpg,4.00
3750077002045,831,4.00,1.50,Wii,El Oso Yogui - El Videojuego,/product_images/Juegos/Wii Juegos/3750077002045_s.jpg,0.90
3770000633405,831,8.00,5.00,Wii,Garfield Show - Le Amenasa De La Lasana.,/product_images/Juegos/Wii Juegos/3770000633405_s.jpg,3.00
4005209099608,831,3.50,1.30,Wii,Destroy All Humans 3: Big Willy Desatado,/product_images/Juegos/Wii Juegos/4005209099608_s.jpg,0.80
4005209103039,831,4.00,1.50,Wii,Worms: Una Gusanodisea Espacial,/product_images/Juegos/Wii Juegos/4005209103039_s.jpg,0.90
4005209125864,831,2.50,0.90,Wii,All Star Cheerleader 2,/product_images/Juegos/Wii Juegos/4005209125864_s.jpg,0.60
4005209130738,831,8.00,5.00,Wii,Bob Esponja: Botes de Choque + Volante,/product_images/Juegos/Wii Juegos/4005209130738_s.jpg,3.00
4005209132725,831,5.00,3.00,Wii,All Star Karate,/product_images/Juegos/Wii Juegos/4005209132725_s.jpg,2.00
4005209133708,831,5.00,3.00,Wii,Big Beach Sports 2,/product_images/Juegos/Wii Juegos/4005209133708_s.jpg,2.00
4005209140881,831,15.00,9.00,Wii,UDraw Gametablet + UDraw Studio,/product_images/Juegos/Wii Juegos/4005209140881_s.jpg,6.00
4005209145305,831,5.00,1.90,Wii,Pinguinos de Madagascar El Regreso,/product_images/Juegos/Wii Juegos/4005209145305_s.jpg,1.20
4005209146777,831,3.00,1.10,Wii,Bob Esponja El Garabato (Udraw),/product_images/Juegos/Wii Juegos/4005209146777_s.jpg,0.70
4005209153850,831,3.50,1.30,Wii,EL Gato con Botas,/product_images/Juegos/Wii Juegos/4005209153850_s.jpg,0.80
400520915666,831,2.00,0.70,Wii,UDraw Studio (Solus),/product_images/Juegos/Wii Juegos/400520915666S_s.jpg,0.40
4012927090923,831,3.50,1.30,Wii,Dancing Stage Hottest Party (Solo Juego),/product_images/Juegos/Wii Juegos/4012927090923_s.jpg,0.80
4012927091364,831,8.00,5.00,Wii,Lost in Blue: Shipwrecked,/product_images/Juegos/Wii Juegos/4012927091364_s.jpg,3.00
4012927091678,831,3.00,1.10,Wii,"Dance Dance Revolution, H.P 2 (Solo Jueg",/product_images/Juegos/Wii Juegos/4012927091678_s.jpg,0.70
4012927092361,831,3.00,1.10,Wii,Pop N' Rhythm,/product_images/Juegos/Wii Juegos/4012927092361_s.jpg,0.70
4012927092859,831,22.00,13.00,Wii,Calling,/product_images/Juegos/Wii Juegos/4012927092859_s.jpg,9.00
4012927093047,831,20.00,12.00,Wii,GTI Club: Supermini Fiesta,/product_images/Juegos/Wii Juegos/4012927093047_s.jpg,9.00
4012927093085,831,1.50,0.50,Wii,Step To The Beat,/product_images/Juegos/Wii Juegos/4012927093085_s.jpg,0.30
4012927093214,831,50.00,31.00,Wii,"Shadow's Tale, A",/product_images/Juegos/Wii Juegos/4012927093214_s.jpg,22.00
4012927093245,831,25.00,15.00,Wii,"Torre De Las Sombras, La",/product_images/Juegos/Wii Juegos/4012927093245_s.jpg,11.00
4012927093788,831,3.50,1.30,Wii,Beyblade: Metal Fusion,/product_images/Juegos/Wii Juegos/4012927093788_s.jpg,0.80
4012927094167,831,1.50,0.50,Wii,Glee Karaoke Revolution (Solo Juegos),/product_images/Juegos/Wii Juegos/4012927094167_s.jpg,0.30
4012927095522,831,15.00,9.00,Wii,Glee Karaoke Revolution 3 +Mic,/product_images/Juegos/Wii Juegos/4012927095522_s.jpg,6.00
4017244023319,831,5.00,3.00,Wii,Dance! It's Your Stage,/product_images/Juegos/Wii Juegos/4017244023319_s.jpg,2.00
4020628502201,831,8.00,5.00,Wii,Secret Files: Tunguska,/product_images/Juegos/Wii Juegos/4020628502201_s.jpg,3.00
4020628504243,831,6.00,3.00,Wii,Ponte en Forma Con Jullian Michels,/product_images/Juegos/Wii Juegos/4020628504243_s.jpg,2.00
4020628885113,831,12.00,7.00,Wii,Let's Sing 2015 + 2 Mirophone,/product_images/Juegos/Wii Juegos/4020628885113_s.jpg,5.00
4260231341464,831,15.00,9.00,Wii,La Voz 2 (2 Microfonos),/product_images/Juegos/Wii Juegos/4260231341464_s.jpg,6.00
5021290031289,831,4.50,1.70,Wii,Escape from Bug Island,/product_images/Juegos/Wii Juegos/5021290031289_s.jpg,1.00
5021290036017,831,3.00,1.10,Wii,Monster Lab,/product_images/Juegos/Wii Juegos/5021290036017_s.jpg,0.70
5021290037625,831,5.00,3.00,Wii,Pony friends 2,/product_images/Juegos/Wii Juegos/5021290037625_s.jpg,2.00
5024866332612,831,4.50,1.70,Wii,Emergency Mayhem,/product_images/Juegos/Wii Juegos/5024866332612_s.jpg,1.00
4005209085052,827,18.00,11.00,Xbox 360,Disney Cars,/product_images/Juegos/Xbox 360 Juegos/4005209085052_s.jpg,8.00
4005209092357,827,3.50,1.30,Xbox 360,Stuntman Ignition,/product_images/Juegos/Xbox 360 Juegos/4005209092357_s.jpg,0.80
4005209111508,827,5.00,3.00,Xbox 360,Baja Edge of Control,/product_images/Juegos/Xbox 360 Juegos/4005209111508_s.jpg,2.00
4005209112963,827,3.50,1.30,Xbox 360,Red Faction: Guerrilla,/product_images/Juegos/Xbox 360 Juegos/4005209112963_s.jpg,0.80
4005209117111,827,4.50,1.70,Xbox 360,Legends of Wrestlemania,/product_images/Juegos/Xbox 360 Juegos/4005209117111_s.jpg,1.00
4005209125765,827,4.00,1.50,Xbox 360,WWE Smackdown Vs. Raw 2010,/product_images/Juegos/Xbox 360 Juegos/4005209125765_s.jpg,0.90
4005209137089,827,6.00,3.00,Xbox 360,Megamind - Comienza La Batalla,/product_images/Juegos/Xbox 360 Juegos/4005209137089_s.jpg,2.00
4005209149372,827,3.50,1.30,Xbox 360,Red Faction: Armageddon,/product_images/Juegos/Xbox 360 Juegos/4005209149372_s.jpg,0.80
4012927033869,827,6.00,3.00,Xbox 360,Saw,/product_images/Juegos/Xbox 360 Juegos/4012927033869_s.jpg,2.00
4012927034262,827,8.00,5.00,Xbox 360,Konami Ninety-Nine Nights II,/product_images/Juegos/Xbox 360 Juegos/4012927034262_s.jpg,3.00
4020628504557,827,3.50,1.30,Xbox 360,Ride To Hell Retribution,/product_images/Juegos/Xbox 360 Juegos/4020628504557_s.jpg,0.80
4020628885588,827,10.00,6.00,Xbox 360,Risen 3 - Titan Lords,/product_images/Juegos/Xbox 360 Juegos/4020628885588_s.jpg,4.00
4510772105101,827,4.00,1.50,Xbox 360,Blaz Blue: Calamity Trigger,/product_images/Juegos/Xbox 360 Juegos/4510772105101_s.jpg,0.90
4510772106061,827,8.00,5.00,Xbox 360,Arcana Heart 3,/product_images/Juegos/Xbox 360 Juegos/4510772106061_s.jpg,3.00
5021290032248,827,5.00,3.00,Xbox 360,Kane & Lynch: Dead Men (Ltd. Edition),/product_images/Juegos/Xbox 360 Juegos/5021290032248_s.jpg,2.00
5021290054318,827,20.00,12.00,Xbox 360,Tomb Raider (2013) Survival Edition,/product_images/Juegos/Xbox 360 Juegos/5021290054318_s.jpg,9.00
5024866334760,827,2.50,0.90,Xbox 360,Turning Point: Fall of Liberty,/product_images/Juegos/Xbox 360 Juegos/5024866334760_s.jpg,0.60
5024866339154,827,4.00,1.50,Xbox 360,Damnation,/product_images/Juegos/Xbox 360 Juegos/5024866339154_s.jpg,0.90
5024866349627,827,5.00,3.00,Xbox 360,Grid 2,/product_images/Juegos/Xbox 360 Juegos/5024866349627_s.jpg,2.00
5024866363456,827,6.00,3.00,Xbox 360,Formula 1 2014,/product_images/Juegos/Xbox 360 Juegos/5024866363456_s.jpg,2.00
5026555245104,827,4.00,1.50,Xbox 360,Amped 3,/product_images/Juegos/Xbox 360 Juegos/5026555245104_s.jpg,0.90
5026555245661,827,4.50,1.70,Xbox 360,"Darkness, The",/product_images/Juegos/Xbox 360 Juegos/5026555245661_s.jpg,1.00
5026555245753,827,2.50,0.90,Xbox 360,Table Tennis,/product_images/Juegos/Xbox 360 Juegos/5026555245753_s.jpg,0.60
5026555247177,827,18.00,11.00,Xbox 360,Bully: Scholarship Edition,/product_images/Juegos/Xbox 360 Juegos/5026555247177_s.jpg,8.00
5026555249515,827,1.00,0.30,Xbox 360,NBA 2K10,/product_images/Juegos/Xbox 360 Juegos/5026555249515_s.jpg,0.20
5030917031052,827,3.50,1.30,Xbox 360,Quake 4,/product_images/Juegos/Xbox 360 Juegos/5030917031052_s.jpg,0.80
5030917047114,827,3.00,1.10,Xbox 360,Enemy Territory: Quake Wars,/product_images/Juegos/Xbox 360 Juegos/5030917047114_s.jpg,0.70
5030917047619,827,5.00,3.00,Xbox 360,Tony Hawk´s Proving Ground,/product_images/Juegos/Xbox 360 Juegos/5030917047619_s.jpg,2.00
5030917049187,827,6.00,3.00,Xbox 360,Guitar Hero 3 Legends of Rock (Game Only),/product_images/Juegos/Xbox 360 Juegos/5030917049187_s.jpg,2.00
5030917050701,827,5.00,3.00,Xbox 360,Soldier of Fortune 3: Venganza,/product_images/Juegos/Xbox 360 Juegos/5030917050701_s.jpg,2.00
5030917054334,827,3.00,1.10,Xbox 360,Kung Fu Panda,/product_images/Juegos/Xbox 360 Juegos/5030917054334_s.jpg,0.70
5030917060052,827,4.00,1.50,Xbox 360,Millennium Championship Paintball 2009,/product_images/Juegos/Xbox 360 Juegos/5030917060052_s.jpg,0.90
5030917065941,827,6.00,3.00,Xbox 360,X-Men Origenes: Lobezno,/product_images/Juegos/Xbox 360 Juegos/5030917065941_s.jpg,2.00
5030917068720,827,8.00,5.00,Xbox 360,Guitar Hero: Greatest Hits (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/5030917068720_s.jpg,3.00
5030917070761,827,6.00,3.00,Xbox 360,Blur,/product_images/Juegos/Xbox 360 Juegos/5030917070761_s.jpg,2.00
5030917089879,827,4.00,1.50,Xbox 360,Tony Hawk Shred,/product_images/Juegos/Xbox 360 Juegos/5030917089879_s.jpg,0.90
5030917097942,827,2.00,0.70,Xbox 360,Skylanders: Spyro's Adventure Starter,/product_images/Juegos/Xbox 360 Juegos/5030917097942_s.jpg,0.40
5030917127939,827,8.00,5.00,Xbox 360,Skylander Swap Force Starter Pack,/product_images/Juegos/Xbox 360 Juegos/5030917127939_s.jpg,3.00
5030917131868,827,6.00,3.00,Xbox 360,Teenage Mutant Ninja Turtles 2013,/product_images/Juegos/Xbox 360 Juegos/5030917131868_s.jpg,2.00
5030917132278,827,10.00,6.00,Xbox 360,Angry Birds: Star Wars,/product_images/Juegos/Xbox 360 Juegos/5030917132278_s.jpg,4.00
5030917147265,827,15.00,9.00,Xbox 360,Skylanders Trap Team Starter Pack,/product_images/Juegos/Xbox 360 Juegos/5030917147265_s.jpg,6.00
5030930107703,827,2.50,0.90,Xbox 360,Madden NFL 13,/product_images/Juegos/Xbox 360 Juegos/5030930107703_s.jpg,0.60
5030934047128,827,1.50,0.50,Xbox 360,FIFA 06,/product_images/Juegos/Xbox 360 Juegos/5030934047128_s.jpg,0.30
5030934050166,827,6.00,3.00,Xbox 360,Superman Returns,/product_images/Juegos/Xbox 360 Juegos/5030934050166_s.jpg,2.00
5030934052924,827,4.00,1.50,Xbox 360,NBA Street Homecourt,/product_images/Juegos/Xbox 360 Juegos/5030934052924_s.jpg,0.90
5030934066969,827,15.00,9.00,Xbox 360,Harry Potter y El Misterio del Principe,/product_images/Juegos/Xbox 360 Juegos/5030934066969_s.jpg,6.00
5030934068635,827,2.00,0.70,Xbox 360,Rock Band 2 (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/5030934068635_s.jpg,0.40
5030934078115,827,1.50,0.50,Xbox 360,NBA Live 10,/product_images/Juegos/Xbox 360 Juegos/5030934078115_s.jpg,0.30
5030934094375,827,3.00,1.10,Xbox 360,Rock Band 3,/product_images/Juegos/Xbox 360 Juegos/5030934094375_s.jpg,0.70
5030934099523,827,4.00,1.50,Xbox 360,Syndicate,/product_images/Juegos/Xbox 360 Juegos/5030934099523_s.jpg,0.90
5030934102834,827,15.00,9.00,Xbox 360,Shadows Of The Damned,/product_images/Juegos/Xbox 360 Juegos/5030934102834_s.jpg,6.00
5030934109413,827,3.00,1.10,Xbox 360,Fuse,/product_images/Juegos/Xbox 360 Juegos/5030934109413_s.jpg,0.70
5037930100130,827,6.00,3.00,Xbox 360,Hour of Victory,/product_images/Juegos/Xbox 360 Juegos/5037930100130_s.jpg,2.00
5037930100871,827,2.00,0.70,Xbox 360,TNA Impact,/product_images/Juegos/Xbox 360 Juegos/5037930100871_s.jpg,0.40
5051893006704,827,5.00,3.00,Xbox 360,Wanted: Weapons of Fate,/product_images/Juegos/Xbox 360 Juegos/5051893006704_s.jpg,2.00
5051893013061,827,4.00,1.50,Xbox 360,Watchmen: El Fin esta Cerca (Part. 1 y 2,/product_images/Juegos/Xbox 360 Juegos/5051893013061_s.jpg,0.90
5051893169003,827,20.00,12.00,Xbox 360,LEGO Batman 3,/product_images/Juegos/Xbox 360 Juegos/5051893169003_s.jpg,9.00
5055060961810,827,1.00,0.30,Xbox 360,Dark Void,/product_images/Juegos/Xbox 360 Juegos/5055060961810_s.jpg,0.10
5055060962046,827,15.00,9.00,Xbox 360,Resident Evil 5: Gold Edition (P),/product_images/Juegos/Xbox 360 Juegos/5055060962046_s.jpg,6.00
045496464271,834,4.00,1.50,Nintendo DS,Descubriendo a los Robinsons,/product_images/Juegos/DS Juegos/045496464271_s.jpg,0.90
045496464387,834,3.00,0.90,Nintendo DS,Meteos Disney Magic,/product_images/Juegos/DS Juegos/045496464387_s.jpg,0.40
045496464394,834,5.00,1.90,Nintendo DS,Herbie Rescue Rally,/product_images/Juegos/DS Juegos/045496464394_s.jpg,1.20
045496464707,834,6.00,2.00,Nintendo DS,Anno 1701: Crea tu Imperio,/product_images/Juegos/DS Juegos/045496464707_s.jpg,1.40
045496466107,834,8.00,5.00,Nintendo DS,Tus Amigos de Disney,/product_images/Juegos/DS Juegos/045496466107_s.jpg,3.00
045496466176,834,6.00,3.00,Nintendo DS,Professor Kageyama's Maths Training (UK),/product_images/Juegos/DS Juegos/045496466176_s.jpg,2.00
045496466404,834,1.50,0.40,Nintendo DS,Magia en Accion (Juego+Baraja),/product_images/Juegos/DS Juegos/045496466404_s.jpg,0.20
045496466886,834,4.00,1.50,Nintendo DS,De 10 en  10: Una Aventura Matematica,/product_images/Juegos/DS Juegos/045496466886_s.jpg,0.90
045496467012,834,1.00,0.30,Nintendo DS,High School Musical: Vive el Verano,/product_images/Juegos/DS Juegos/045496467012_s.jpg,0.10
045496467265,834,4.00,1.50,Nintendo DS,Cooking Guide,/product_images/Juegos/DS Juegos/045496467265_s.jpg,0.90
045496468002,834,1.50,0.40,Nintendo DS,Ultimate Band,/product_images/Juegos/DS Juegos/045496468002_s.jpg,0.20
045496468026,834,6.00,3.00,Nintendo DS,Disney Bolt,/product_images/Juegos/DS Juegos/045496468026_s.jpg,2.00
045496468125,834,15.00,9.00,Nintendo DS,Harvest Moon: Isla de la Alegria,/product_images/Juegos/DS Juegos/045496468125_s.jpg,6.00
045496468231,834,4.00,1.50,Nintendo DS,100 Classic Book Collection (UK),/product_images/Juegos/DS Juegos/045496468231_s.jpg,0.90
045496468330,834,2.00,0.60,Nintendo DS,Walk with me!,/product_images/Juegos/DS Juegos/045496468330_s.jpg,0.30
045496468408,834,4.00,1.50,Nintendo DS,Mystery Case Files MillionHeir,/product_images/Juegos/DS Juegos/045496468408_s.jpg,0.90
045496468521,834,5.00,1.90,Nintendo DS,Naruto Ninja Destiny 2,/product_images/Juegos/DS Juegos/045496468521_s.jpg,1.20
045496468972,834,2.50,0.90,Nintendo DS,Naruto Ninja Council 3,/product_images/Juegos/DS Juegos/045496468972_s.jpg,0.60
045496469306,834,4.00,1.50,Nintendo DS,Cuento de Navidad,/product_images/Juegos/DS Juegos/045496469306_s.jpg,0.90
045496469382,834,1.50,0.40,Nintendo DS,Sunny Entre Estrellas,/product_images/Juegos/DS Juegos/045496469382_s.jpg,0.20
045496469443,834,2.00,0.60,Nintendo DS,Camp Rock 2: Final Jam,/product_images/Juegos/DS Juegos/045496469443_s.jpg,0.30
045496469566,834,12.00,7.00,Nintendo DS,Picross 3D,/product_images/Juegos/DS Juegos/045496469566_s.jpg,5.00
045496469917,834,4.00,2.00,Nintendo DS,Wario Ware: Do It Yourself,/product_images/Juegos/DS Juegos/045496469917_s.jpg,1.80
045496470371,834,6.00,3.00,Nintendo DS,Tetris Party Deluxe,/product_images/Juegos/DS Juegos/045496470371_s.jpg,2.00
045496470449,834,0.75,0.20,Nintendo DS,Face Training,/product_images/Juegos/DS Juegos/045496470449_s.jpg,0.10
045496470746,834,25.00,15.00,Nintendo DS,Golden Sun Oscuro Amanecer Dark Dawn,/product_images/Juegos/DS Juegos/045496470746_s.jpg,11.00
04549673499200000,834,12.00,7.00,Nintendo DS,Blue Dragon Plus,/product_images/Juegos/DS Juegos/04549673499200000_s.jpg,5.00
045496734992,834,12.00,7.00,Nintendo DS,Jake Hunter: Detective Chronicles,/product_images/Juegos/DS Juegos/045496734992B_s.jpg,5.00
045496739010,834,3.00,1.10,Nintendo DS,Brain Age 2: More Training Minutes a Day,/product_images/Juegos/DS Juegos/045496739010_s.jpg,0.70
4017244024552,830,1.00,0.30,PC,Venetica,/product_images/Juegos/PC Juegos/4017244024552_s.jpg,0.10
045496739256,834,0.25,0.01,Nintendo DS,Sight Training,/product_images/Juegos/DS Juegos/045496739256_s.jpg,0.01
045496740276,834,18.00,11.00,Nintendo DS,Legendary Starfy,/product_images/Juegos/DS Juegos/045496740276_s.jpg,8.00
045496740412,834,4.00,1.50,Nintendo DS,Fossil Fighters,/product_images/Juegos/DS Juegos/045496740412_s.jpg,0.90
4020628500726,830,1.00,0.30,PC,Paraworld 1DVD (SN),/product_images/Juegos/PC Juegos/4020628500726_s.jpg,0.10
4020628513962,830,1.00,0.30,PC,Planetside 2,/product_images/Juegos/PC Juegos/4020628513962_s.jpg,0.10
4020628828141,830,30.00,10.00,PC,F1 2016 (P),/product_images/Juegos/PC Juegos/4020628828141_s.jpg,6.00
045496742058,834,38.00,24.00,Nintendo DS,Pokemon Conquest,/product_images/Juegos/DS Juegos/045496742058_s.jpg,17.00
047875751019,834,12.00,7.00,Nintendo DS,Whac-a-Mole,/product_images/Juegos/DS Juegos/047875751019_s.jpg,5.00
047875759534,834,10.00,6.00,Nintendo DS,Animal Planet - Vet Life,/product_images/Juegos/DS Juegos/047875759534_s.jpg,4.00
4020628996475,830,0.50,0.10,PC,Earth 2160 (SN),/product_images/Juegos/PC Juegos/4020628996475_s.jpg,0.01
4020636126994,830,0.25,0.01,PC,Mundo De Aventura,/product_images/Juegos/PC Juegos/4020636126994_s.jpg,0.01
4020636131349,830,0.25,0.01,PC,Lucius II (P),/product_images/Juegos/PC Juegos/4020636131349_s.jpg,0.01
047875816657,834,1.50,0.40,Nintendo DS,Over The Hedge: Hammy Goes Nuts!,/product_images/Juegos/DS Juegos/047875816657_s.jpg,0.20
047875830776,834,6.00,3.00,Nintendo DS,Spiderman: Friend or Foe,/product_images/Juegos/DS Juegos/047875830776_s.jpg,2.00
053941703028,834,18.00,11.00,Nintendo DS,Naruto: Path of the Nnja,/product_images/Juegos/DS Juegos/053941703028_s.jpg,8.00
4020636131639,830,5.00,1.80,PC,Professional Farmer 2017 (P),/product_images/Juegos/PC Juegos/4020636131639_s.jpg,1.00
4041377702391,830,5.00,1.50,PC,True Crime New York City,/product_images/Juegos/PC Juegos/4041377702391_s.jpg,0.70
4041417690343,830,15.00,5.00,PC,Bus Simulator 16,/product_images/Juegos/PC Juegos/4041417690343_s.jpg,3.00
083717241188,834,3.00,1.10,Nintendo DS,Pro Evolution Soccer 2007,/product_images/Juegos/DS Juegos/083717241188_s.jpg,0.70
083717241287,834,30.00,18.00,Nintendo DS,Contra 4,/product_images/Juegos/DS Juegos/083717241287_s.jpg,13.00
096427014973,834,0.50,0.10,Nintendo DS,Zoo Hospital +,/product_images/Juegos/DS Juegos/096427014973_s.jpg,0.01
4250230210823,830,1.00,0.30,PC,Iron Sky: Invasion,/product_images/Juegos/PC Juegos/4250230210823_s.jpg,0.10
4260086010430,830,2.50,0.70,PC,GTR2 Fia GT Racing Game,/product_images/Juegos/PC Juegos/4260086010430_s.jpg,0.30
4260089412477,830,0.25,0.01,PC,Tropico 3,/product_images/Juegos/PC Juegos/4260089412477_s.jpg,0.01
3296580802845,834,3.50,1.30,Nintendo DS,Tamagotchi Conexion Corner Shop,/product_images/Juegos/DS Juegos/3296580802845_s.jpg,0.80
3296580803231,834,4.00,1.50,Nintendo DS,Tamagotchi Connexion: Corner Shop 2,/product_images/Juegos/DS Juegos/3296580803231_s.jpg,0.90
3296580807802,834,6.00,3.00,Nintendo DS,Go! Go! Cosmo Cops!,/product_images/Juegos/DS Juegos/3296580807802_s.jpg,2.00
4260095170552,830,1.50,0.40,PC,Treasure Island,/product_images/Juegos/PC Juegos/4260095170552_s.jpg,0.20
4510772105262,830,0.50,0.10,PC,Blaz Blue: Calamity Trigger,/product_images/Juegos/PC Juegos/4510772105262_s.jpg,0.01
3307210190895,834,6.00,3.00,Nintendo DS,Sprung : The Dating Game,/product_images/Juegos/DS Juegos/3307210190895_s.jpg,2.00
3307210211880,834,3.50,1.30,Nintendo DS,"Star Wars Episode 3, Revenge of the Sith",/product_images/Juegos/DS Juegos/3307210211880_s.jpg,0.80
3307210222978,834,6.00,3.00,Nintendo DS,Lost Magic,/product_images/Juegos/DS Juegos/3307210222978_s.jpg,2.00
5017783019407,830,0.10,0.01,PC,Hello Kitty Roller Rescue,/product_images/Juegos/PC Juegos/5017783019407_s.jpg,0.01
5017783025200,830,0.50,0.10,PC,The Shield: The Game,/product_images/Juegos/PC Juegos/5017783025200_s.jpg,0.01
5021290021822,830,1.50,0.40,PC,La Gran Evasion,/product_images/Juegos/PC Juegos/5021290021822_s.jpg,0.20
3307210227461,834,6.00,3.00,Nintendo DS,Pippa Funnel (UK),/product_images/Juegos/DS Juegos/3307210227461_s.jpg,2.00
3307210227508,834,4.00,2.00,Nintendo DS,Alexandra Lederman,/product_images/Juegos/DS Juegos/3307210227508_s.jpg,1.80
3307210232366,834,5.00,3.00,Nintendo DS,Asphalt Urban GT2,/product_images/Juegos/DS Juegos/3307210232366_s.jpg,2.00
5021290024021,830,0.75,0.20,PC,Total Overdose,/product_images/Juegos/PC Juegos/5021290024021_s.jpg,0.10
5021290024830,830,4.00,1.20,PC,Hitman Blood Money,/product_images/Juegos/PC Juegos/5021290024830_s.jpg,0.60
5021290025837,830,1.00,0.30,PC,Just Cause,/product_images/Juegos/PC Juegos/5021290025837_s.jpg,0.10
3307210240965,834,10.00,6.00,Nintendo DS,Top Trumps Horror & Predators,/product_images/Juegos/DS Juegos/3307210240965_s.jpg,4.00
