sku,titulo,precio_intercambio,precio_compra,img_caratula,precio_venta,categoria_id,categoria_str
045496367336,Another Code: R (Mas Alla de la Memoria),9.00,6.00,/product_images/Juegos/Wii Juegos/045496367336_s.jpg,15.00,831,Wii
5390102504069,Garden Guide,4.00,3.00,/product_images/Juegos/DS Juegos/5390102504069_s.jpg,7.00,834,Nintendo DS
5030934097482,Tiger Woods PGA Tour 12,0.40,0.20,/product_images/Juegos/PS3 Juegos/5030934097482_s.jpg,1.50,821,PlayStation 3
5037930100307,Blacksite: Area 51 *use 5037930100383*,-1,-1,/product_images/Juegos/Xbox 360 Juegos/5037930100307_s.jpg,2.00,827,Xbox 360
5030934055239,SSX Blur,3.00,2.00,/product_images/Juegos/Wii Juegos/5030934055239_s.jpg,6.00,831,Wii
5030917076411,Mountain Sports,1.70,1.00,/product_images/Juegos/Wii Juegos/5030917076411_s.jpg,4.50,831,Wii
5030934100229,Dead Space 2 Collectors Ed.,6.00,4.00,/product_images/Juegos/PS3 Juegos/5030934100229_s.jpg,10.00,821,PlayStation 3
5037930100338,Blitz The League,0.90,0.60,/product_images/Juegos/Xbox 360 Juegos/5037930100338_s.jpg,2.50,827,Xbox 360
4012927091883,Yu-Gi-Oh! 50's Wheelie Breakers,6.00,4.00,/product_images/Juegos/Wii Juegos/4012927091883_s.jpg,10.00,831,Wii
8154030104558,Monster High: La Nueva Chica Del Insti,7.00,5.00,/product_images/Juegos/Wii Juegos/8154030104558_s.jpg,12.00,831,Wii
5390102506803,Countdown (UK),0.10,0.01,/product_images/Juegos/DS Juegos/5390102506803_s.jpg,0.50,834,Nintendo DS
5390102506827,Family Fortunes,1.10,0.70,/product_images/Juegos/DS Juegos/5390102506827_s.jpg,3.00,834,Nintendo DS
503093410023,Dead Space 2 LE,-1,-1,/product_images/Juegos/PS3 Juegos/503093410023P_s.jpg,6.00,821,PlayStation 3
5030934105231,Los Sims 3 ¡Vaya Fauna! **USE 5030934103275**,-1,-1,/product_images/Juegos/PS3 Juegos/5030934105231_s.jpg,18.00,821,PlayStation 3
5037930100383,Blacksite: Area 51,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5037930100383_s.jpg,3.50,827,Xbox 360
3391891967006,Victorious: Salto a la Fama,0.30,0.20,/product_images/Juegos/Wii Juegos/3391891967006_s.jpg,1.00,831,Wii
3760137147586,My Baby 2,1.50,0.90,/product_images/Juegos/Wii Juegos/3760137147586_s.jpg,4.00,831,Wii
5390102506858,Beat The Intro,1.50,0.90,/product_images/Juegos/DS Juegos/5390102506858_s.jpg,4.00,834,Nintendo DS
5414233177418,Maya,5.00,3.00,/product_images/Juegos/DS Juegos/5414233177418_s.jpg,8.00,834,Nintendo DS
5030938116950,Madden NFL 17,20.00,14.00,/product_images/Juegos/PS3 Juegos/5030938116950_s.jpg,32.00,821,PlayStation 3
5030941112918,NHL Legacy Edition,12.00,9.00,/product_images/Juegos/PS3 Juegos/5030941112918_s.jpg,20.00,821,PlayStation 3
5037930100765,NBA Ballers Chose One,1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/5037930100765_s.jpg,3.50,827,Xbox 360
5037930101182,Blitz II: The League,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5037930101182_s.jpg,3.00,827,Xbox 360
4012927093788,Beyblade: Metal Fusion,1.30,0.80,/product_images/Juegos/Wii Juegos/4012927093788_s.jpg,3.50,831,Wii
3307211672987,Arthur y la Venganza de Maltazar,3.00,2.00,/product_images/Juegos/Wii Juegos/3307211672987_s.jpg,6.00,831,Wii
4012927091401,Winx Club,0.90,0.60,/product_images/Juegos/Wii Juegos/4012927091401_s.jpg,2.50,831,Wii
5030942081046,Dragon Age: Origins CE,7.00,5.00,/product_images/Juegos/PS3 Juegos/5030942081046_s.jpg,12.00,821,PlayStation 3
5050740024120,Serious Sam HD,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5050740024120_s.jpg,4.00,827,Xbox 360
5050740025417,Carrier Command : Gaea Mission,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/5050740025417_s.jpg,2.00,827,Xbox 360
5060138434400,Ghost Squad,3.00,2.00,/product_images/Juegos/Wii Juegos/5060138434400_s.jpg,6.00,831,Wii
4260231341464,La Voz 2 (2 Microfonos),9.00,6.00,/product_images/Juegos/Wii Juegos/4260231341464_s.jpg,15.00,831,Wii
8436037171758,Patito Feo: La Historia Mas Bonita,0.01,0.01,/product_images/Juegos/PC Juegos/8436037171758_s.jpg,0.25,830,PC
5743211740079,Franklin's Great Adventures,1.30,0.80,/product_images/Juegos/DS Juegos/5743211740079_s.jpg,3.50,834,Nintendo DS
5743211740338,Strawberry Shortcake,4.00,3.00,/product_images/Juegos/DS Juegos/5743211740338_s.jpg,7.00,834,Nintendo DS
5030942105162,Mass Effect 3: N7 CE,15.00,11.00,/product_images/Juegos/PS3 Juegos/5030942105162_s.jpg,25.00,821,PlayStation 3
5030944096611,Medal Of Honor (18),-1,-1,/product_images/Juegos/PS3 Juegos/5030944096611_s.jpg,6.00,821,PlayStation 3
5030947096625,Crysis 2: Nano Edicion,22.00,15.00,/product_images/Juegos/PS3 Juegos/5030947096625_s.jpg,35.00,821,PlayStation 3
5050740026629,Serious Sam Collection,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5050740026629_s.jpg,6.00,827,Xbox 360
5051603222042,Space Chimps,6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5051603222042_s.jpg,10.00,827,Xbox 360
5051892023139,Legend of the Guardians: The Owls of Ga'Hoole,0.90,0.60,/product_images/Juegos/Xbox 360 Juegos/5051892023139_s.jpg,2.50,827,Xbox 360
4020628090104,Let's Sing,1.50,0.90,/product_images/Juegos/Wii Juegos/4020628090104_s.jpg,4.00,831,Wii
8023171021683,Mi Bebe Juega,0.90,0.60,/product_images/Juegos/Wii Juegos/8023171021683B_s.jpg,2.50,831,Wii
5030947112455,Madden NFL 15,3.00,2.00,/product_images/Juegos/PS3 Juegos/5030947112455_s.jpg,10.00,821,PlayStation 3
5051893021707,Lego Rock Band,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5051893021707_s.jpg,6.00,827,Xbox 360
5060015030091,Everyone Sing Solus,0.20,0.10,/product_images/Juegos/Wii Juegos/5060015030091_s.jpg,0.75,831,Wii
8436037171857,Romance con un vampiro,0.30,0.10,/product_images/Juegos/PC Juegos/8436037171857_s.jpg,1.00,830,PC
5035228112490,NHL 15,4.00,2.00,/product_images/Juegos/PS3 Juegos/5035228112490_s.jpg,12.00,821,PlayStation 3
5051893036183,GaHoole: La Leyenda de los Guardianes,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5051893036183_s.jpg,6.00,827,Xbox 360
5051893052374,Mortal Kombat (9) Kollector's Edicion,15.00,11.00,/product_images/Juegos/Xbox 360 Juegos/5051893052374_s.jpg,25.00,827,Xbox 360
5030917048142,Bee Movie,2.00,1.80,/product_images/Juegos/Wii Juegos/5030917048142_s.jpg,4.00,831,Wii
5051893036190,GaHoole: La Leyenda de los Guardianes,1.70,1.00,/product_images/Juegos/Wii Juegos/5051893036190_s.jpg,4.50,831,Wii
5051893074710,Happy Feet 2,3.00,2.00,/product_images/Juegos/Wii Juegos/5051893074710_s.jpg,6.00,831,Wii
5036675013019,Agarest: Generations of War (Ed. Col.),15.00,11.00,/product_images/Juegos/PS3 Juegos/5036675013019_s.jpg,25.00,821,PlayStation 3
5051893055245,F.3.A.R. (FEAR 3) - Edicion Coleccionist,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5051893055245_s.jpg,15.00,827,Xbox 360
3307210236524,Blazing Angels,5.00,3.00,/product_images/Juegos/Wii Juegos/3307210236524_s.jpg,8.00,831,Wii
8436037172250,FBI: Caso Paranormal,0.20,0.10,/product_images/Juegos/PC Juegos/8436037172250_s.jpg,0.75,830,PC
5036675013743,Agarest Generations Of War Zero C.E,15.00,11.00,/product_images/Juegos/PS3 Juegos/5036675013743_s.jpg,25.00,821,PlayStation 3
5051893074703,Happy Feet 2,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5051893074703_s.jpg,6.00,827,Xbox 360
3307215657850,Hip Hop Dance Experience,3.00,2.00,/product_images/Juegos/Wii Juegos/3307215657850_s.jpg,5.00,831,Wii
5743211740574,Pet Alien,0.60,0.30,/product_images/Juegos/DS Juegos/5743211740574_s.jpg,2.00,834,Nintendo DS
8436037172267,Secretos del Vaticano - La Santa Alianza,0.60,0.30,/product_images/Juegos/PC Juegos/8436037172267_s.jpg,2.00,830,PC
5036675014375,Agarest Generations Of War 2,5.00,3.00,/product_images/Juegos/PS3 Juegos/5036675014375_s.jpg,8.00,821,PlayStation 3
5051893074789,Batman Arkham City CE,37.00,30.00,/product_images/Juegos/Xbox 360 Juegos/5051893074789_s.jpg,55.00,827,Xbox 360
4020628503765,Horse Life II,0.70,0.40,/product_images/Juegos/Wii Juegos/4020628503765_s.jpg,2.00,831,Wii
5743211740628,Cartoon Network Racing,5.00,3.00,/product_images/Juegos/DS Juegos/5743211740628_s.jpg,8.00,834,Nintendo DS
8436037172335,Monument Builders - Titanic Tycoon,0.01,0.01,/product_images/Juegos/PC Juegos/8436037172335_s.jpg,0.10,830,PC
5037930111006,Blitz II: The League,1.50,0.90,/product_images/Juegos/PS3 Juegos/5037930111006_s.jpg,4.00,821,PlayStation 3
5051893076912,Senor De Los Anillos - Guerra Del Nor CE,22.00,15.00,/product_images/Juegos/Xbox 360 Juegos/5051893076912_s.jpg,35.00,827,Xbox 360
330721165,Your Shape (Game Only),0.20,0.10,/product_images/Juegos/Wii Juegos/330721165YSGO_s.jpg,0.75,831,Wii
5743211740857,Build A Bear Workshop,5.00,3.00,/product_images/Juegos/DS Juegos/5743211740857_s.jpg,8.00,834,Nintendo DS
8436037172359,"Isla Misteriosa 2, La",0.30,0.20,/product_images/Juegos/PC Juegos/8436037172359_s.jpg,1.00,830,PC
5050740026797,Worms Revolution Collection,11.00,8.00,/product_images/Juegos/PS3 Juegos/5050740026797_s.jpg,18.00,821,PlayStation 3
5055060962046,Resident Evil 5: Gold Edition (P),9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5055060962046_s.jpg,15.00,827,Xbox 360
5030934072069,My Sims Racing,1.70,1.00,/product_images/Juegos/Wii Juegos/5030934072069_s.jpg,4.50,831,Wii
5743211740925,Garfields Nightmare,3.00,2.00,/product_images/Juegos/DS Juegos/5743211740925_s.jpg,6.00,834,Nintendo DS
8436037172434,Jack El Destripador - Edición Especial,0.60,0.30,/product_images/Juegos/PC Juegos/8436037172434_s.jpg,2.00,830,PC
5051892123143,Guardians of Middle-Earth,7.00,5.00,/product_images/Juegos/PS3 Juegos/5051892123143_s.jpg,12.00,821,PlayStation 3
5055060962398,Dead Rising 2 Outbreak Ed. (Figurine),6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5055060962398_s.jpg,10.00,827,Xbox 360
8154030102141,Violetta,0.50,0.30,/product_images/Juegos/Wii Juegos/8154030102141_s.jpg,1.50,831,Wii
5743211741045,Bratz Ponyz 2,2.00,1.80,/product_images/Juegos/DS Juegos/5743211741045_s.jpg,4.00,834,Nintendo DS
8436037172441,Hollywood,0.60,0.30,/product_images/Juegos/PC Juegos/8436037172441_s.jpg,2.00,830,PC
5051892144025,Batman: Arkham Origins Collector's Edition,34.00,24.00,/product_images/Juegos/PS3 Juegos/5051892144025_s.jpg,55.00,821,PlayStation 3
5055060963562,Steel Batallion: Heavy Armor,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5055060963562_s.jpg,4.00,827,Xbox 360
4005209093705,Bob Esponja y Amigos:El Ataque de los Ju,3.00,2.00,/product_images/Juegos/Wii Juegos/4005209093705_s.jpg,5.00,831,Wii
5743211741144,Bratz Kidz Party,3.00,2.00,/product_images/Juegos/DS Juegos/5743211741144_s.jpg,5.00,834,Nintendo DS
5051893053517,Mortal Kombat 2011 Kollector Edition,17.00,12.00,/product_images/Juegos/PS3 Juegos/5051893053517_s.jpg,28.00,821,PlayStation 3
5055060963661,Street Fighter X Tekken,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5055060963661_s.jpg,12.00,827,Xbox 360
5060136650420,Wonderworld Amusement Park,1.50,0.90,/product_images/Juegos/Wii Juegos/5060136650420_s.jpg,4.00,831,Wii
5743211741311,Zenses Rainforest,0.20,0.10,/product_images/Juegos/DS Juegos/5743211741311_s.jpg,0.75,834,Nintendo DS
8436037172779,Profiler,0.10,0.01,/product_images/Juegos/PC Juegos/8436037172779_s.jpg,0.50,830,PC
5051893055252,F.3.A.R (FEAR 3) Edicion Coleccionista,11.00,8.00,/product_images/Juegos/PS3 Juegos/5051893055252_s.jpg,18.00,821,PlayStation 3
5055060964514,Remember Me,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5055060964514_s.jpg,8.00,827,Xbox 360
3307211504196,Fun Fair Party,0.70,0.40,/product_images/Juegos/Wii Juegos/3307211504196_s.jpg,2.00,831,Wii
5906961196606,Crime Lab: Body Of Evidence,1.50,0.90,/product_images/Juegos/DS Juegos/5906961196606_s.jpg,4.00,834,Nintendo DS
8436037172816,Dracula 2 - Pack Series,0.60,0.30,/product_images/Juegos/PC Juegos/8436037172816_s.jpg,2.00,830,PC
5051893074635,Batman Arkham City CE,22.00,15.00,/product_images/Juegos/PS3 Juegos/5051893074635_s.jpg,35.00,821,PlayStation 3
5055060964903,Dead Rising Collection *3 Disc*,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5055060964903_s.jpg,15.00,827,Xbox 360
5037930150197,Ant Bully,1.30,0.80,/product_images/Juegos/Wii Juegos/5037930150197_s.jpg,3.50,831,Wii
5906961196835,Chronicles Of Mystery: Curse Of Ancient,1.50,0.90,/product_images/Juegos/DS Juegos/5906961196835_s.jpg,4.00,834,Nintendo DS
8436037173226,Cute the Rope,2.00,1.20,/product_images/Juegos/PC Juegos/8436037173226_s.jpg,6.00,830,PC
5051893074727,Happy Feet 2,3.00,2.00,/product_images/Juegos/PS3 Juegos/5051893074727_s.jpg,5.00,821,PlayStation 3
5055060965139,Lost Planet Colonies,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5055060965139_s.jpg,5.00,827,Xbox 360
045496366834,High School Musical 3 Sr. Year: Dance,1.10,0.70,/product_images/Juegos/Wii Juegos/045496366834_s.jpg,3.00,831,Wii
5906961197603,I Love Beauty Hollywood Makeover,3.00,2.00,/product_images/Juegos/DS Juegos/5906961197603_s.jpg,6.00,834,Nintendo DS
8436037173479,"Atlantis The New Wolrd Episodio 1, 2 Y 3",0.70,0.30,/product_images/Juegos/PC Juegos/8436037173479A_s.jpg,2.50,830,PC
5051893076929,Senor de los Anillos:Guerra Del Norte CE,11.00,8.00,/product_images/Juegos/PS3 Juegos/5051893076929_s.jpg,18.00,821,PlayStation 3
5055277005093,Bayonetta (Ed. Coleccionista),12.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5055277005093_s.jpg,20.00,827,Xbox 360
5055277005888,Aliens Vs Predator Hunter Edition,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5055277005888_s.jpg,15.00,827,Xbox 360
5055060951217,Moto GP 08,6.00,4.00,/product_images/Juegos/Wii Juegos/5055060951217_s.jpg,10.00,831,Wii
4005209132725,All Star Karate,3.00,2.00,/product_images/Juegos/Wii Juegos/4005209132725_s.jpg,5.00,831,Wii
5906961197634,Logic Machines,5.00,3.00,/product_images/Juegos/DS Juegos/5906961197634_s.jpg,8.00,834,Nintendo DS
5907813592737,Jewels Of The Tropical Lost Island,3.00,2.00,/product_images/Juegos/DS Juegos/5907813592737_s.jpg,6.00,834,Nintendo DS
8436037173479,Louvre Messenger Episode 1&2,0.30,0.10,/product_images/Juegos/PC Juegos/8436037173479L_s.jpg,1.00,830,PC
5055060925669,Street Fighter IV Edicion Coleccionista,12.00,9.00,/product_images/Juegos/PS3 Juegos/5055060925669_s.jpg,20.00,821,PlayStation 3
5055060926499,Dead Rising 2 (Zombrex Edition),1.50,0.90,/product_images/Juegos/PS3 Juegos/5055060926499_s.jpg,4.00,821,PlayStation 3
5055277006441,Iron Man 2,1.70,1.00,/product_images/Juegos/Xbox 360 Juegos/5055277006441_s.jpg,4.50,827,Xbox 360
4012927090688,Eledees,3.00,2.00,/product_images/Juegos/Wii Juegos/4012927090688_s.jpg,5.00,831,Wii
5907813592775,Vampires Moon: The Mystery of the Hidden,4.00,3.00,/product_images/Juegos/DS Juegos/5907813592775_s.jpg,7.00,834,Nintendo DS
5907813592898,Murder In Venice,4.00,3.00,/product_images/Juegos/DS Juegos/5907813592898_s.jpg,7.00,834,Nintendo DS
8436037173479,"Versailles II Series Episodio 1, 2 Y 3",0.70,0.30,/product_images/Juegos/PC Juegos/8436037173479V_s.jpg,2.50,830,PC
843603717347,Streets Of Moscow,0.01,0.01,/product_images/Juegos/PC Juegos/843603717347ST_s.jpg,0.25,830,PC
5055060926581,Dead Rising 2 Outbreak Ed.,15.00,11.00,/product_images/Juegos/PS3 Juegos/5055060926581P_s.jpg,25.00,821,PlayStation 3
5055060927939,Street Fighter vs Tekken Special Edition,15.00,11.00,/product_images/Juegos/PS3 Juegos/5055060927939_s.jpg,25.00,821,PlayStation 3
5055277011490,Thor,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5055277011490_s.jpg,5.00,827,Xbox 360
5055277018499,Aliens: Colonial Marines Collectors Ed,11.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5055277018499_s.jpg,18.00,827,Xbox 360
650008099010,World Championship Poker Deluxe Series,5.00,4.00,/product_images/Juegos/DS Juegos/650008099010_s.jpg,9.00,834,Nintendo DS
5055060928172,Resident Evil 6 Steel Book [Importación,3.00,2.00,/product_images/Juegos/PS3 Juegos/5055060928172_s.jpg,6.00,821,PlayStation 3
5055277025985,Persona 4 Arena: Ultimax,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5055277025985_s.jpg,8.00,827,Xbox 360
5030934075978,My Sims Agents,4.00,3.00,/product_images/Juegos/Wii Juegos/5030934075978_s.jpg,7.00,831,Wii
662248906126,Dragon Quest Heroes Rocket Slime,18.00,13.00,/product_images/Juegos/DS Juegos/662248906126_s.jpg,30.00,834,Nintendo DS
8436038250315,Turbo Brain,0.30,0.10,/product_images/Juegos/PC Juegos/8436038250315_s.jpg,1.00,830,PC
5060004766307,Football Manager 2006,0.30,0.20,/product_images/Juegos/Xbox 360 Juegos/5060004766307_s.jpg,1.00,827,Xbox 360
093155122789,Wheelspin,2.00,1.50,/product_images/Juegos/Wii Juegos/093155122789_s.jpg,3.50,831,Wii
695771800111,Sudoku Mania,7.00,5.00,/product_images/Juegos/DS Juegos/695771800111_s.jpg,12.00,834,Nintendo DS
8436038250698,Fritz Twelve,0.90,0.40,/product_images/Juegos/PC Juegos/8436038250698_s.jpg,3.00,830,PC
5060004767632,World Snooker Championship 2007,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5060004767632_s.jpg,3.00,827,Xbox 360
5051603222028,Space Chimps,0.50,0.30,/product_images/Juegos/Wii Juegos/5051603222028_s.jpg,1.50,831,Wii
8436038250803,Naraba: descubre un nuevo mundo,0.01,0.01,/product_images/Juegos/PC Juegos/8436038250803_s.jpg,0.25,830,PC
5060004769001,Phantasy Star Universe,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060004769001_s.jpg,5.00,827,Xbox 360
3499550276718,Wii CyberBike Cycling Sports (Game Only),5.00,3.00,/product_images/Juegos/Wii Juegos/3499550276718_s.jpg,8.00,831,Wii
5060015536401,King of Clubs,0.90,0.60,/product_images/Juegos/Wii Juegos/5060015536401_s.jpg,2.50,831,Wii
712725003715,Cheetah Girls - Pop Star Sensations,3.00,2.00,/product_images/Juegos/DS Juegos/712725003715_s.jpg,5.00,834,Nintendo DS
712725004521,Wizards of Waverly Place,0.70,0.40,/product_images/Juegos/DS Juegos/712725004521_s.jpg,2.00,834,Nintendo DS
8436038250865,Naraba World El Laberinto de la Luz,0.10,0.01,/product_images/Juegos/PC Juegos/8436038250865_s.jpg,0.50,830,PC
5060015030435,Everyone Sing,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5060015030435_s.jpg,3.00,827,Xbox 360
5030917053573,Cabelas Big game Hunter,7.00,5.00,/product_images/Juegos/Wii Juegos/5030917053573_s.jpg,12.00,831,Wii
3499550298222,Reload,5.00,3.00,/product_images/Juegos/Wii Juegos/3499550298222_s.jpg,8.00,831,Wii
719593100041,Rune Factory,3.00,2.00,/product_images/Juegos/DS Juegos/719593100041_s.jpg,5.00,834,Nintendo DS
8436038250872,Naraba World El Palacio Misterioso,0.10,0.01,/product_images/Juegos/PC Juegos/8436038250872_s.jpg,0.50,830,PC
8437000653721,Enemy Infestation,0.60,0.30,/product_images/Juegos/PC Juegos/8437000653721_s.jpg,2.00,830,PC
5060015030480,Cartoon Network Punch Time Explosion XL,12.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5060015030480_s.jpg,20.00,827,Xbox 360
5060015401082,Everyone Sing + Microphone,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060015401082_s.jpg,8.00,827,Xbox 360
5060015536326,World Championship Poker All in 2,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5060015536326_s.jpg,3.00,827,Xbox 360
5030934067980,EA Active Personal Trainer + Elastic,1.30,0.80,/product_images/Juegos/Wii Juegos/5030934067980_s.jpg,3.50,831,Wii
4017244022930,Summer Athletics 2009,3.00,2.00,/product_images/Juegos/Wii Juegos/4017244022930_s.jpg,5.00,831,Wii
3307215736128,Just Dance: Kids 2014,6.00,4.00,/product_images/Juegos/Wii Juegos/3307215736128_s.jpg,10.00,831,Wii
719593100355,Lufia: Curse Of The Sinistrals,18.00,13.00,/product_images/Juegos/DS Juegos/719593100355_s.jpg,30.00,834,Nintendo DS
722674700030,Shogun Empires (V. Americano),4.00,3.00,/product_images/Juegos/DS Juegos/722674700030_s.jpg,7.00,834,Nintendo DS
722674700054,Mage Knight: Destiny's Soldier,10.00,7.00,/product_images/Juegos/DS Juegos/722674700054_s.jpg,16.00,834,Nintendo DS
8437001995035,"Zodiac Saints, The (P)",0.10,0.01,/product_images/Juegos/PC Juegos/8437001995035_s.jpg,0.50,830,PC
8437001995073,Psycho Games (P),0.10,0.01,/product_images/Juegos/PC Juegos/8437001995073_s.jpg,0.50,830,PC
8437001995097,Trivial Quest Comunidad De Madrid (P),0.30,0.10,/product_images/Juegos/PC Juegos/8437001995097_s.jpg,1.00,830,PC
5060015538214,PDC World Championship Darts 2008,0.90,0.60,/product_images/Juegos/Xbox 360 Juegos/5060015538214_s.jpg,2.50,827,Xbox 360
5060015539686,PDC World Championship Darts: ProTour,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/5060015539686_s.jpg,2.00,827,Xbox 360
5060057027240,Williams Pinball Classics,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5060057027240_s.jpg,12.00,827,Xbox 360
5030930066178,Hasbro Family Game Night,0.50,0.30,/product_images/Juegos/Wii Juegos/5030930066178_s.jpg,1.50,831,Wii
5030934074247,Juegos en Familia,9.00,6.00,/product_images/Juegos/Wii Juegos/5030934074247_s.jpg,15.00,831,Wii
5030917091117,Rapala Pro Bass Fishing (Solo Juego),0.90,0.60,/product_images/Juegos/Wii Juegos/5030917091117_s.jpg,2.50,831,Wii
5055277014927,Sonic Generations CE,18.00,13.00,/product_images/Juegos/PS3 Juegos/5055277014927_s.jpg,30.00,821,PlayStation 3
722674700153,Digimon: Digimon World DS,0.40,0.20,/product_images/Juegos/DS Juegos/722674700153_s.jpg,1.50,834,Nintendo DS
722674700221,Digimon World Dawn,13.00,9.00,/product_images/Juegos/DS Juegos/722674700221_s.jpg,22.00,834,Nintendo DS
722674700252,Digimon World Championship,9.00,6.00,/product_images/Juegos/DS Juegos/722674700252_s.jpg,15.00,834,Nintendo DS
045496365776,Principe Caspian,2.00,1.80,/product_images/Juegos/Wii Juegos/045496365776_s.jpg,4.00,831,Wii
5055277018420,Aliens Colonial Marines - Collector's Ed,18.00,13.00,/product_images/Juegos/PS3 Juegos/5055277018420_s.jpg,30.00,821,PlayStation 3
730865400164,Rondo Of Swordsds sod,15.00,11.00,/product_images/Juegos/DS Juegos/730865400164_s.jpg,25.00,834,Nintendo DS
8437004214010,Borrps's Balls,0.01,0.01,/product_images/Juegos/PC Juegos/8437004214010_s.jpg,0.10,830,PC
4020628092849,Lets Sing 2014,1.70,1.00,/product_images/Juegos/Wii Juegos/4020628092849_s.jpg,4.50,831,Wii
5055277025954,Persona 4 Arena Ultimax,9.00,6.00,/product_images/Juegos/PS3 Juegos/5055277025954_s.jpg,15.00,821,PlayStation 3
730865400232,Legacy of Ys: Books I & II (Juego),11.00,8.00,/product_images/Juegos/DS Juegos/730865400232_s.jpg,18.00,834,Nintendo DS
8437004214034,Golf Galaxy,0.01,0.01,/product_images/Juegos/PC Juegos/8437004214034_s.jpg,0.10,830,PC
3348542209824,Ice Age 2: El Deshielo,6.00,4.00,/product_images/Juegos/Wii Juegos/3348542209824_s.jpg,10.00,831,Wii
5055377601836,"Cube, The",1.50,0.90,/product_images/Juegos/PS3 Juegos/5055377601836_s.jpg,4.00,821,PlayStation 3
742725273931,"Atari, Arthur And The Invisibles",5.00,3.00,/product_images/Juegos/DS Juegos/742725273931_s.jpg,8.00,834,Nintendo DS
5030930059446,"Simpsons Game, The",3.00,2.00,/product_images/Juegos/Wii Juegos/5030930059446_s.jpg,6.00,831,Wii
5055377602451,XBlaze Code : Embryo,3.00,2.00,/product_images/Juegos/PS3 Juegos/5055377602451_s.jpg,6.00,821,PlayStation 3
5060015030145,Everyone Sing Solus,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060015030145_s.jpg,5.00,821,PlayStation 3
742725281240,Backyard Sports Rookie Rush,3.00,2.00,/product_images/Juegos/DS Juegos/742725281240_s.jpg,6.00,834,Nintendo DS
777720941677,101 In 1 Megamix Sports,5.00,3.00,/product_images/Juegos/DS Juegos/777720941677_s.jpg,8.00,834,Nintendo DS
785138361215,Mascotas Y Veterinarios,11.00,8.00,/product_images/Juegos/DS Juegos/785138361215_s.jpg,18.00,834,Nintendo DS
8437006959025,Clasicos Arcade Vol 1,0.60,0.30,/product_images/Juegos/PC Juegos/8437006959025_s.jpg,2.00,830,PC
8437006959049,Clasicos Arcade Vol. 2,0.10,0.01,/product_images/Juegos/PC Juegos/8437006959049_s.jpg,0.50,830,PC
8437006959063,Clasicos Arcade Vol. 3,0.10,0.01,/product_images/Juegos/PC Juegos/8437006959063_s.jpg,0.50,830,PC
4005209130738,Bob Esponja: Botes de Choque,3.00,2.00,/product_images/Juegos/Wii Juegos/4005209130738B_s.jpg,6.00,831,Wii
5037930150081,Happy Feet,5.00,3.00,/product_images/Juegos/Wii Juegos/5037930150081_s.jpg,8.00,831,Wii
5060112430473,Rogue Trooper: Quartz Zone Masacre,1.30,0.80,/product_images/Juegos/Wii Juegos/5060112430473_s.jpg,3.50,831,Wii
5060015030152,Get Up And Dance,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060015030152_s.jpg,5.00,821,PlayStation 3
5060015030503,Punch Time Explosion XL,9.00,6.00,/product_images/Juegos/PS3 Juegos/5060015030503_s.jpg,15.00,821,PlayStation 3
5060015539457,John Daly's Prostroke Golf,1.30,0.80,/product_images/Juegos/PS3 Juegos/5060015539457_s.jpg,3.50,821,PlayStation 3
785138361369,Spongebob Squarepants: Atlantis Squarepantis,9.00,6.00,/product_images/Juegos/DS Juegos/785138361369_s.jpg,15.00,834,Nintendo DS
785138361765,Sponge Bob Square Pants Globs of Doom (U,1.50,0.90,/product_images/Juegos/DS Juegos/785138361765_s.jpg,4.00,834,Nintendo DS
