categoria_id,precio_compra,sku,precio_intercambio,categoria_str,img_caratula,precio_venta,titulo
834,3.00,5030917099816,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030917099816_s.jpg,8.00,Spiderman: Edge of Time
834,1.80,5030917107009,2.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030917107009_s.jpg,4.00,Battleship
834,2.00,5030917107917,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030917107917_s.jpg,5.00,"Amazing Spiderman, The"
834,2.00,5030917116933,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030917116933_s.jpg,6.00,Transformers: Prime - The Game
834,5.00,5030917131547,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030917131547_s.jpg,12.00,Bob Esponja: La Venganza De Plankton
834,2.00,5030934046190,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934046190_s.jpg,5.00,Los Sims 2
834,0.30,5030934051811,0.60,Nintendo DS,/product_images/Juegos/DS Juegos/5030934051811_s.jpg,2.00,FIFA 07
834,1.40,5030934057028,2.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934057028_s.jpg,6.00,Sim City
834,2.00,5030934057332,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934057332_s.jpg,5.00,Harry Potter y la Orden del Fenix
834,0.70,5030934059138,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/5030934059138_s.jpg,3.00,FIFA 08
834,2.00,5030934062244,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934062244_s.jpg,5.00,FIFA Street 3
834,4.00,5030934066617,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934066617_s.jpg,10.00,Los Sims Vecinos y Mascotas
834,0.80,5030934067522,1.30,Nintendo DS,/product_images/Juegos/DS Juegos/5030934067522_s.jpg,3.50,Need For Speed: Undercover
834,1.90,5030934078078,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934078078_s.jpg,8.00,FIFA 10
834,6.00,5030934078085,9.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030934078085_s.jpg,15.00,PetShop En La Playa
834,0.60,5030934078092,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/5030934078092_s.jpg,2.50,Littlest Pet Shop
834,0.80,5030935046199,1.30,Nintendo DS,/product_images/Juegos/DS Juegos/5030935046199_s.jpg,3.50,Sims 2
834,1.20,5030935051780,1.90,Nintendo DS,/product_images/Juegos/DS Juegos/5030935051780_s.jpg,5.00,Sims 2 Pets
834,0.80,5030935058758,1.30,Nintendo DS,/product_images/Juegos/DS Juegos/5030935058758_s.jpg,3.50,Sims 2: Castaway
834,5.00,5030935059403,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5030935059403_s.jpg,12.00,"Simpson Game, The"
834,0.70,5030935078091,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/5030935078091_s.jpg,3.00,Littlest Pet Shop Friends
834,0.40,5030936059259,0.70,Nintendo DS,/product_images/Juegos/DS Juegos/5030936059259_s.jpg,2.00,Playground
834,3.00,5051272004437,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5051272004437_s.jpg,8.00,Bob y sus Amigos: Festival de la Diversi
834,0.60,5051272004826,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/5051272004826_s.jpg,2.50,Mi Monstruo y Yo
834,3.00,5055277002085,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5055277002085_s.jpg,8.00,Phantasy Star Zero
834,0.90,5055277002719,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/5055277002719_s.jpg,4.00,Planet 51: El Videojuego
834,5.00,5055277005444,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5055277005444_s.jpg,12.00,Infinite Space
834,3.00,5055277013623,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5055277013623_s.jpg,8.00,Aliens Infestation
834,2.00,5060034555278,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060034555278_s.jpg,5.00,Balls of Fury
834,0.80,5060034555469,1.30,Nintendo DS,/product_images/Juegos/DS Juegos/5060034555469_s.jpg,3.50,Showtime Championship Boxing
834,2.00,5060050944179,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060050944179_s.jpg,5.00,Puyo Pop Fever
834,2.00,5060050944964,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060050944964_s.jpg,6.00,SNK Vs Capcom Card Fighters
834,0.60,5060057023433,0.90,Nintendo DS,/product_images/Juegos/DS Juegos/5060057023433_s.jpg,2.50,Tennis Master
834,2.00,5060102950042,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060102950042_s.jpg,6.00,Rainbow Islands Revolution
834,0.70,5060102950165,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/5060102950165_s.jpg,3.00,SBK Snowboard Kids
834,3.00,5060102950226,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060102950226_s.jpg,8.00,Contact
834,0.70,5060102950684,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/5060102950684_s.jpg,3.00,HoneyComb Beat
834,5.00,5060102950714,7.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060102950714_s.jpg,12.00,Bomberman Story DS
834,4.00,5060102951261,6.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060102951261_s.jpg,10.00,"Flower, Sun and Rain"
834,0.20,5060102951797,0.40,Nintendo DS,/product_images/Juegos/DS Juegos/5060102951797_s.jpg,1.50,XG Blast
834,3.00,5060112742255,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/5060112742255_s.jpg,8.00,Dementium: The Ward
834,0.90,5060125483763,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/5060125483763_s.jpg,4.00,Secret Saturdays - Beasts of the 5th Sun
834,0.70,5060125485545,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/5060125485545_s.jpg,3.00,Ben10 Ultimate Alien: Cosmic Destruction
830,0.01,5030930052195,0.01,PC,/product_images/Juegos/PC Juegos/5030930052195_s.jpg,0.10,FIFA Manager 07
830,0.80,5030930079925,1.40,PC,/product_images/Juegos/PC Juegos/5030930079925_s.jpg,4.00,Sims 3 World Adventures Expansion Pack
830,2.00,5030930096960,3.00,PC,/product_images/Juegos/PC Juegos/5030930096960_s.jpg,10.00,Dragon Age: Origins UE
830,0.01,5030934078283,0.10,PC,/product_images/Juegos/PC Juegos/5030934078283_s.jpg,0.50,Fifa Manager 10
830,0.30,5030934092289,0.50,PC,/product_images/Juegos/PC Juegos/5030934092289_s.jpg,1.50,Fifa 11 (P)
830,5.00,5030934092975,10.00,PC,/product_images/Juegos/PC Juegos/5030934092975_s.jpg,28.00,Sims 3 (SN) (Ed. Conmemorativa)
830,1.00,5030934099967,1.80,PC,/product_images/Juegos/PC Juegos/5030934099967_s.jpg,5.00,Sims 3 Vida En La Ciudad Accesorios
830,0.60,5030934105804,1.30,PC,/product_images/Juegos/PC Juegos/5030934105804_s.jpg,4.50,Los Sims 3 Diesel Accesorios
830,4.00,5030934106641,7.00,PC,/product_images/Juegos/PC Juegos/5030934106641S_s.jpg,22.00,"Sims 3 (SN) Deluxe, Los (P)"
830,5.00,5030934109932,9.00,PC,/product_images/Juegos/PC Juegos/5030934109932_s.jpg,25.00,Sims 3: Criaturas Sobrenaturales
830,1.00,5030943111087,1.80,PC,/product_images/Juegos/PC Juegos/5030943111087_s.jpg,5.00,Sims 3: Cine Accesorios
830,0.50,5032921003636,1.00,PC,/product_images/Juegos/PC Juegos/5032921003636_s.jpg,3.50,Commandos: Behind Enemy Lines
830,0.50,5032921008600,1.00,PC,/product_images/Juegos/PC Juegos/5032921008600_s.jpg,3.50,Tomb Raider - The Last Revelation
830,0.30,5032921013246,0.60,PC,/product_images/Juegos/PC Juegos/5032921013246_s.jpg,2.00,Tomb Raider - Chronicles
830,0.10,5032921016988,0.20,PC,/product_images/Juegos/PC Juegos/5032921016988_s.jpg,0.75,Blood Omen 2
830,0.20,5032921020909,0.40,PC,/product_images/Juegos/PC Juegos/5032921020909_s.jpg,1.50,Shellshock Nam'67
830,0.10,5032921021616,0.30,PC,/product_images/Juegos/PC Juegos/5032921021616_s.jpg,1.00,Athens 2004
830,0.01,5035063004318,0.10,PC,/product_images/Juegos/PC Juegos/5035063004318_s.jpg,0.50,Just Flight Spitfire
830,0.20,5037930060236,0.40,PC,/product_images/Juegos/PC Juegos/5037930060236_s.jpg,1.50,The Suffering 2
830,0.60,5037930060472,1.30,PC,/product_images/Juegos/PC Juegos/5037930060472_s.jpg,4.50,Rise & Fall La Caida de Los Imperios
830,1.00,5037930060830,1.80,PC,/product_images/Juegos/PC Juegos/5037930060830_s.jpg,5.00,Unreal Tournament Anthology
830,0.01,5037999004196,0.10,PC,/product_images/Juegos/PC Juegos/5037999004196_s.jpg,0.50,Sacrifice
830,0.01,5051292115045,0.01,PC,/product_images/Juegos/PC Juegos/5051292115045_s.jpg,0.25,Guitar Hero III
830,0.10,5051893011104,0.30,PC,/product_images/Juegos/PC Juegos/5051893011104_s.jpg,1.00,Terminator Salvation
830,2.00,5051893094602,3.00,PC,/product_images/Juegos/PC Juegos/5051893094602_s.jpg,10.00,Batman Arkham Asylum
830,1.00,5051893116755,1.80,PC,/product_images/Juegos/PC Juegos/5051893116755_s.jpg,5.00,Lego Batman 2: Dc Superheroes
830,0.60,5051893130089,1.30,PC,/product_images/Juegos/PC Juegos/5051893130089_s.jpg,4.50,Lego Senor De Los Anillos
830,3.00,5051893150315,6.00,PC,/product_images/Juegos/PC Juegos/5051893150315_s.jpg,18.00,Injustice Gods Among Us: (P) Ultimate Ed
830,1.20,5055060930052,2.00,PC,/product_images/Juegos/PC Juegos/5055060930052_s.jpg,6.00,Ultra Street Fighter IV
830,0.10,5055060970171,0.30,PC,/product_images/Juegos/PC Juegos/5055060970171_s.jpg,1.00,Chaos Legion
830,0.01,5055060970973,0.10,PC,/product_images/Juegos/PC Juegos/5055060970973_s.jpg,0.50,Dark Void
830,0.90,5055060971314,1.80,PC,/product_images/Juegos/PC Juegos/5055060971314_s.jpg,6.00,Resident Evil: Operation Raccoon City
830,0.40,5055060971772,0.90,PC,/product_images/Juegos/PC Juegos/5055060971772_s.jpg,3.00,Lost Planet 3
830,2.00,5055060972502,3.00,PC,/product_images/Juegos/PC Juegos/5055060972502_s.jpg,10.00,Street Fighter V (P)
830,0.01,5055277000357,0.01,PC,/product_images/Juegos/PC Juegos/5055277000357_s.jpg,0.25,Virtua Tennis 2009
830,0.10,5055277002351,0.20,PC,/product_images/Juegos/PC Juegos/5055277002351_s.jpg,0.75,Football Manager 2010
830,0.90,5055277003907,1.60,PC,/product_images/Juegos/PC Juegos/5055277003907_s.jpg,4.50,Sonic PC Collection
830,0.30,5055277004379,0.70,PC,/product_images/Juegos/PC Juegos/5055277004379_s.jpg,2.50,Sonic & SEGA All-Stars Racing
830,3.00,5055277004546,5.00,PC,/product_images/Juegos/PC Juegos/5055277004546_s.jpg,15.00,Napoleon Total War (P)
830,0.70,5055277006953,1.50,PC,/product_images/Juegos/PC Juegos/5055277006953_s.jpg,5.00,Sega Megadrive Collection V2
830,0.50,5055277007165,1.00,PC,/product_images/Juegos/PC Juegos/5055277007165_s.jpg,3.50,Sega Mega Drive Classic Collection: GE
830,0.01,5055277007646,0.10,PC,/product_images/Juegos/PC Juegos/5055277007646_s.jpg,0.50,Football Manager 2011
830,6.00,5055277028269,10.00,PC,/product_images/Juegos/PC Juegos/5055277028269_s.jpg,30.00,Total War Warhammer - Old World Edition(P)
830,5.00,5055856406532,10.00,PC,/product_images/Juegos/PC Juegos/5055856406532_s.jpg,28.00,Fallout 4 (P)
830,0.01,5060004763924,0.01,PC,/product_images/Juegos/PC Juegos/5060004763924_s.jpg,0.10,Inmortal Cities Los Ninos Del Nilo 2CD
830,0.01,5060004765553,0.10,PC,/product_images/Juegos/PC Juegos/5060004765553_s.jpg,0.50,Football manager 2006
830,0.30,5060004767724,0.60,PC,/product_images/Juegos/PC Juegos/5060004767724_s.jpg,2.00,Condemned
830,1.60,5060004768684,2.00,PC,/product_images/Juegos/PC Juegos/5060004768684_s.jpg,8.00,Medieval II Total War (P)
830,4.00,5060094444055,7.00,PC,/product_images/Juegos/PC Juegos/5060094444055_s.jpg,22.00,Guild Wars 2: Heart Of Thorns (P)
830,0.01,5060138433786,0.01,PC,/product_images/Juegos/PC Juegos/5060138433786_s.jpg,0.25,Football Manager 2008
830,0.20,5060138434127,0.40,PC,/product_images/Juegos/PC Juegos/5060138434127_s.jpg,1.50,The Club
830,0.30,5060138434356,0.70,PC,/product_images/Juegos/PC Juegos/5060138434356_s.jpg,2.50,Phantasy Star Universe Ambition of the I
830,0.20,5060138436602,0.40,PC,/product_images/Juegos/PC Juegos/5060138436602_s.jpg,1.50,Space Siege
830,1.60,5060146462624,2.00,PC,/product_images/Juegos/PC Juegos/5060146462624_s.jpg,8.00,Minecraf Story Mode
830,0.01,5060150490811,0.10,PC,/product_images/Juegos/PC Juegos/5060150490811_s.jpg,0.50,Pool Shark 2
830,0.30,5060264370511,0.70,PC,/product_images/Juegos/PC Juegos/5060264370511_s.jpg,2.50,Space Engineers - Edición Limitada (P)
830,0.20,3348542210974,0.40,PC,/product_images/Juegos/PC Juegos/3348542210974_s.jpg,1.50,Faraon
830,0.10,3348542213531,0.30,PC,/product_images/Juegos/PC Juegos/3348542213531_s.jpg,1.00,World in Conflict (Ed. Col.)
821,2.00,5026555407038,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555407038_s.jpg,6.00,"Darkness 2, The"
821,3.00,5030917044809,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917044809_s.jpg,8.00,Transformers The Game
821,0.90,5030917068201,1.50,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917068201_s.jpg,4.00,Guitar Hero Metallica (Solo Juego)
821,0.80,5030917075681,1.30,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917075681_s.jpg,3.50,Bakugan
821,6.00,5030934055291,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934055291_s.jpg,15.00,Half Life 2: The Orange Box
821,0.30,5030934059923,0.50,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934059923_s.jpg,1.50,Rock Band
821,0.20,5030934063869,0.30,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934063869_s.jpg,1.00,UEFA Euro 2008
821,4.00,5030934086073,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934086073_s.jpg,10.00,MMA: Mixed Martial Arts
821,2.00,5030934101141,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934101141_s.jpg,6.00,Rango
821,5.00,5030934110105,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934110105_s.jpg,12.00,Army Of Two: Devils Cartel
821,0.90,5030935054910,1.50,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030935054910_s.jpg,4.00,Def Jam: ICON
821,3.00,5037930110740,4.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5037930110740_s.jpg,7.00,Wheelman
821,8.00,5051893232844,11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5051893232844_s.jpg,18.00,Batman: The Telltale Series
821,6.00,5055277004058,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055277004058_s.jpg,15.00,Sonic & SEGA All-Stars Racing
821,8.00,5055277024384,11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055277024384_s.jpg,18.00,Alien Isolation
821,3.00,5060073306749,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073306749_s.jpg,8.00,Ninja Gaiden Sigma 2
821,2.00,5060073309146,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073309146_s.jpg,6.00,Dead Or Alive 5
821,2.00,5060125481707,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060125481707_s.jpg,5.00,Dark Sector
821,5.00,5060146461382,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060146461382_s.jpg,12.00,"Wolf Among Us, The"
821,5.00,5060146462839,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060146462839_s.jpg,12.00,Juego de Tronos: Temporada 1
821,5.00,5907813598203,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5907813598203_s.jpg,12.00,Enemy Front
821,5.00,711719162254,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719162254_s.jpg,12.00,Ratchet & Clank Atrapados en el Tiempo E
821,2.00,711719191452,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719191452_s.jpg,5.00,Gran Turismo 5 Collectors Ed.
821,9.00,711719409120,12.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719409120_s.jpg,20.00,Folklore
821,2.00,711719686781,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719686781_s.jpg,6.00,Ridge Racer 7
821,2.00,8033102494004,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/8033102494004_s.jpg,5.00,SBK X
821,6.00,023272007768,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/023272007768_s.jpg,15.00,Star Wars El Poder De La Fuerza (Ed Sith
821,6.00,093155121911,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155121911_s.jpg,15.00,Fallout 3 GOTY
821,2.00,093155143906,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155143906_s.jpg,6.00,"Oblivion, Elder Scrolls IV, 5th Anniv Ed"
821,3.00,3296580810673,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3296580810673_s.jpg,8.00,Splatterhouse
821,2.00,3307210331137,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307210331137_s.jpg,5.00,Brothers in Arms: Hell's Highway
821,0.90,3307211311831,1.50,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307211311831_s.jpg,4.00,Hawx
821,5.00,3307215790939,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215790939_s.jpg,12.00,Just Dance 2015
821,2.00,3307217932573,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307217932573_s.jpg,5.00,Shaun White Skateboarding
821,2.00,3348542208896,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3348542208896_s.jpg,6.00,F.E.A.R
821,4.00,3391891970938,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891970938_s.jpg,10.00,Tales of Xillia
821,4.00,3391891972413,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891972413_s.jpg,10.00,Pac-Man And The Ghostly Adventures
821,3.00,4005209138581,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/4005209138581_s.jpg,8.00,De Blob 2
821,6.00,4012927054918,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927054918_s.jpg,15.00,Zone Of The Enders Hd Collection
821,21.00,5021290041134,30.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5021290041134_s.jpg,48.00,Nier
821,6.00,5021290050938,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5021290050938_s.jpg,15.00,Hitman Classic HD Trilogy
821,0.70,5024866334845,1.10,PlayStation 3,/product_images/Juegos/PS3 Juegos/5024866334845_s.jpg,3.00,Turning Point: Fall of Liberty
821,4.00,5024866360233,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5024866360233_s.jpg,10.00,Grid 2
821,0.90,5026555400565,1.50,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555400565_s.jpg,4.00,Los 4 Fantasticos Y Silver Surfer
821,2.00,5030917037399,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917037399_s.jpg,6.00,Tony Hawks Project 8
821,2.00,5030917047060,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917047060_s.jpg,6.00,Enemy Territory: Quake Wars
821,3.00,5030917047442,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917047442_s.jpg,8.00,Tony Hawk's Proving Ground
821,3.00,5030917050633,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917050633_s.jpg,8.00,Soldier of Fortune 3: Venganza
821,8.00,5030917057960,11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917057960_s.jpg,18.00,Madagascar 2
821,2.00,5030917059933,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917059933_s.jpg,5.00,Millennium Championship Paintball 2009
821,6.00,5030917061042,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917061042_s.jpg,15.00,Marvel Ultimate Alliance 2
821,3.00,5030917070518,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917070518_s.jpg,8.00,Singularity
821,3.00,5030917091667,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917091667_s.jpg,8.00,007 - Bloodstone
821,9.00,5030917099915,12.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917099915_s.jpg,20.00,Spider-Man: Edge of Time
821,2.00,5030917107412,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917107412_s.jpg,5.00,Men In Black 3 - Alien Crisis
821,2.00,5030934052931,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934052931_s.jpg,6.00,NBA Street Homecourt
821,8.00,5030934057271,11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934057271_s.jpg,18.00,Harry Potter Y La Orden Del Fenix
821,0.90,5030934057578,1.50,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934057578_s.jpg,4.00,Skate
821,5.00,5030934092180,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934092180_s.jpg,12.00,Hasbro Juegos En Familia 3
821,3.00,5030934092579,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934092579_s.jpg,8.00,Dragon Age II/2
862,0.40,5026555280716,0.90,PSP,/product_images/Juegos/PSP Juegos/5026555280716_s.jpg,3.00,Sid Meiers Pirates
862,2.00,5026555280891,3.00,PSP,/product_images/Juegos/PSP Juegos/5026555280891_s.jpg,10.00,"Warriors, The"
862,0.90,5026555281744,1.60,PSP,/product_images/Juegos/PSP Juegos/5026555281744_s.jpg,4.50,Silverfall
862,0.80,5026555281980,1.40,PSP,/product_images/Juegos/PSP Juegos/5026555281980_s.jpg,4.00,GTA VC Story + Midnight Club 3
862,0.30,5026555282437,0.70,PSP,/product_images/Juegos/PSP Juegos/5026555282437_s.jpg,2.50,NBA 2K10
862,0.20,5030917028786,0.40,PSP,/product_images/Juegos/PSP Juegos/5030917028786_s.jpg,1.50,Untold Legends
862,0.40,5030917033278,0.90,PSP,/product_images/Juegos/PSP Juegos/5030917033278_s.jpg,3.00,Gun Showdown
862,0.30,5030917033308,0.60,PSP,/product_images/Juegos/PSP Juegos/5030917033308_s.jpg,2.00,X-Men Legends 2 El Ascenso de Apocalipsi
862,0.01,5030917034206,0.10,PSP,/product_images/Juegos/PSP Juegos/5030917034206_s.jpg,0.50,World Series of Poker
862,0.20,5030917037511,0.40,PSP,/product_images/Juegos/PSP Juegos/5030917037511_s.jpg,1.50,Tony Hawk's Project 8
862,0.20,5030917038129,0.40,PSP,/product_images/Juegos/PSP Juegos/5030917038129_s.jpg,1.50,Vecinos Invasores: Hammy Enloquece!
862,1.00,5030917039461,1.80,PSP,/product_images/Juegos/PSP Juegos/5030917039461_s.jpg,5.00,Marvel Ultimate Alliance
862,0.80,5030917040030,1.40,PSP,/product_images/Juegos/PSP Juegos/5030917040030_s.jpg,4.00,Activision Hits Remixed
862,0.01,5030917040450,0.10,PSP,/product_images/Juegos/PSP Juegos/5030917040450_s.jpg,0.50,World Series of Poker Edicion 2007
862,0.20,5030917042133,0.40,PSP,/product_images/Juegos/PSP Juegos/5030917042133_s.jpg,1.50,Cabelas Dangerous Hunts
862,0.10,5030917049811,0.30,PSP,/product_images/Juegos/PSP Juegos/5030917049811_s.jpg,1.00,World Series of Poker Edicion 2008
862,1.20,5030917061165,2.00,PSP,/product_images/Juegos/PSP Juegos/5030917061165_s.jpg,6.00,Marvel Ultimate Alliance 2
862,0.20,5030930055325,0.40,PSP,/product_images/Juegos/PSP Juegos/5030930055325_s.jpg,1.50,UEFA Champions League 2006-07
862,1.40,5030930059002,2.00,PSP,/product_images/Juegos/PSP Juegos/5030930059002_s.jpg,7.00,Madden NFL 2008
862,0.70,5030930065737,1.20,PSP,/product_images/Juegos/PSP Juegos/5030930065737_s.jpg,3.50,Madden NFL 09 (UK)
862,4.00,5030930074272,7.00,PSP,/product_images/Juegos/PSP Juegos/5030930074272_s.jpg,20.00,Tiger Woods PGA TOUR 10
862,1.20,5030934045971,2.00,PSP,/product_images/Juegos/PSP Juegos/5030934045971_s.jpg,6.00,Marvel Nemesis
862,0.80,5030934047722,1.40,PSP,/product_images/Juegos/PSP Juegos/5030934047722_s.jpg,4.00,SSX On Tour
862,1.20,5030934047906,2.00,PSP,/product_images/Juegos/PSP Juegos/5030934047906_s.jpg,6.00,Dead to Rights: Reckoning
862,0.80,5030934049139,1.40,PSP,/product_images/Juegos/PSP Juegos/5030934049139_s.jpg,4.00,Fight Night Round 3
862,2.00,5030934049436,3.00,PSP,/product_images/Juegos/PSP Juegos/5030934049436_s.jpg,10.00,PacMan World 3
862,0.10,5030934049917,0.30,PSP,/product_images/Juegos/PSP Juegos/5030934049917_s.jpg,1.00,007 Desde Rusia Con Amor
862,0.10,5030934050203,0.30,PSP,/product_images/Juegos/PSP Juegos/5030934050203_s.jpg,1.00,Copa Mundial de la FIFA 2006
862,0.90,5030934051446,1.60,PSP,/product_images/Juegos/PSP Juegos/5030934051446_s.jpg,4.50,Nascar 07
862,0.20,5030934052443,0.40,PSP,/product_images/Juegos/PSP Juegos/5030934052443_s.jpg,1.50,NFL Street 3
862,2.00,5030934053198,3.00,PSP,/product_images/Juegos/PSP Juegos/5030934053198_s.jpg,10.00,EA Replay
862,0.10,5030934055321,0.30,PSP,/product_images/Juegos/PSP Juegos/5030934055321_s.jpg,1.00,Champions League 07
862,0.01,5030934058995,0.10,PSP,/product_images/Juegos/PSP Juegos/5030934058995_s.jpg,0.50,Tiger Woods PGA Tour 08
862,0.20,5030934066365,0.40,PSP,/product_images/Juegos/PSP Juegos/5030934066365_s.jpg,1.50,Tiger Woods PGA Tour 2009
862,0.40,5030934079808,0.90,PSP,/product_images/Juegos/PSP Juegos/5030934079808_s.jpg,3.00,Army of Two: The 40th Day
862,-1,5030934102636,-1,PSP,/product_images/Juegos/PSP Juegos/5030934102636_s.jpg,6.00,Need For Speed Carbono Domina La Ciudad
862,0.30,5030935043327,0.70,PSP,/product_images/Juegos/PSP Juegos/5030935043327_s.jpg,2.50,NBA Street Showdown
862,1.20,5030935050356,2.00,PSP,/product_images/Juegos/PSP Juegos/5030935050356_s.jpg,6.00,Me & My Katamari
862,0.30,5032921023382,0.70,PSP,/product_images/Juegos/PSP Juegos/5032921023382_s.jpg,2.50,Championship Manager 2005
862,2.00,5036675007889,4.00,PSP,/product_images/Juegos/PSP Juegos/5036675007889_s.jpg,12.00,Spinout
862,0.20,5036675009166,0.40,PSP,/product_images/Juegos/PSP Juegos/5036675009166_s.jpg,1.50,Spectral Vs Generation
862,0.40,5036675009234,0.90,PSP,/product_images/Juegos/PSP Juegos/5036675009234_s.jpg,3.00,Generation of Chaos
862,0.70,5036675009371,1.20,PSP,/product_images/Juegos/PSP Juegos/5036675009371_s.jpg,3.50,State Shift
862,0.10,5036675010797,0.30,PSP,/product_images/Juegos/PSP Juegos/5036675010797_s.jpg,1.00,Skate Park City
862,0.70,5036675010858,1.20,PSP,/product_images/Juegos/PSP Juegos/5036675010858_s.jpg,3.50,WWII: Battle Over the Pacific
