categoria_id,precio_intercambio,sku,categoria_str,img_caratula,precio_venta,precio_compra,titulo
862,5.00,5060102952299,PSP,/product_images/defimg3_s.jpg,15.00,3.00,Half Minute Hero
862,2.00,5060102952497,PSP,/product_images/Juegos/PSP Juegos/5060102952497_s.jpg,7.00,1.40,Harvest Moon: Hero Of Leaf Valley
862,0.90,5060112430237,PSP,/product_images/Juegos/PSP Juegos/5060112430237_s.jpg,3.00,0.40,Free Running
821,11.00,5060146461689,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060146461689_s.jpg,18.00,8.00,Walking Dead: Telltale Games Series 2
821,2.00,4012927050064,PlayStation 3,/product_images/Juegos/PS3 Juegos/4012927050064_s.jpg,6.00,1.40,Hellboy: The Science of Evil
821,1.90,5030930074838,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030930074838_s.jpg,5.00,1.20,Madden NFL 10
862,0.40,5060112740329,PSP,/product_images/Juegos/PSP Juegos/5060112740329_s.jpg,1.50,0.20,The Con
862,6.00,5060121822528,PSP,/product_images/Juegos/PSP Juegos/5060121822528_s.jpg,18.00,3.00,Final Fantasy
862,2.00,5060121823402,PSP,/product_images/defimg5_s.jpg,6.00,1.20,Space Invaders Extreme
821,3.00,5030917037399,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917037399_s.jpg,6.00,2.00,Tony Hawks Project 8
821,1.10,3307217932573,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307217932573_s.jpg,3.00,0.70,Shaun White Skateboarding
821,7.00,5055277017003,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055277017003_s.jpg,12.00,5.00,London 2012
862,3.00,5060121823921,PSP,/product_images/defimg3_s.jpg,9.00,1.80,Star Ocean: First Departure
862,6.00,5060121823983,PSP,/product_images/defimg5_s.jpg,18.00,3.00,Star Ocean
862,5.00,5060121825833,PSP,/product_images/Juegos/PSP Juegos/5060121825833_s.jpg,15.00,3.00,Final Fantasy Dissidia (Ed. Colec.)
821,11.00,5030934055291,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934055291_s.jpg,18.00,8.00,Half Life 2: The Orange Box
821,0.90,5037930111006,PlayStation 3,/product_images/Juegos/PS3 Juegos/5037930111006_s.jpg,2.50,0.60,Blitz II: The League
821,2.00,5030934091794,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934091794_s.jpg,6.00,1.40,EA Sports Active 2 Con Pulsimetro
862,1.80,5060125481080,PSP,/product_images/Juegos/PSP Juegos/5060125481080_s.jpg,5.00,1.00,Puzzle Quest
862,0.40,5060125481356,PSP,/product_images/Juegos/PSP Juegos/5060125481356_s.jpg,1.50,0.20,Cube
862,0.30,5060125481905,PSP,/product_images/Juegos/PSP Juegos/5060125481905_s.jpg,1.00,0.10,Beta Bloc
821,11.00,71171913279,PlayStation 3,/product_images/Juegos/PS3 Juegos/71171913279_s.jpg,18.00,8.00,Singstar Grandes Exitos (Without Microfone)
821,1.90,5030934099653,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934099653_s.jpg,5.00,1.20,Syndicate
821,4.00,3307215624418,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215624418_s.jpg,12.00,2.00,Assassin's Creed 1 y 2
862,1.40,5060125483794,PSP,/product_images/defimg2_s.jpg,4.00,0.80,"Sabados Secretos, Bestias Del Quinto Sol"
862,1.80,5060125484487,PSP,/product_images/Juegos/PSP Juegos/5060125484487_s.jpg,5.00,1.00,Astro Boy
821,5.00,5055277005673,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055277005673_s.jpg,8.00,3.00,Alien Vs Predator: Ed Metal
821,4.00,5024866340426,PlayStation 3,/product_images/Juegos/PS3 Juegos/5024866340426_s.jpg,7.00,3.00,Overlord 2
821,7.00,3391891960458,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891960458_s.jpg,12.00,5.00,"Saint Seiya , Batalla Por El Santuario"
862,0.60,5060136650284,PSP,/product_images/defimg1_s.jpg,2.00,0.30,Blokus
862,1.40,5060138430952,PSP,/product_images/Juegos/PSP Juegos/5060138430952_s.jpg,4.00,0.80,Full Auto 2: Battlelines
862,1.40,5060138431485,PSP,/product_images/Juegos/PSP Juegos/5060138431485_s.jpg,4.00,0.80,Crush
821,24.00,711719115267,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719115267_s.jpg,38.00,17.00,Buzz Concurso Universal + Buzzers
821,5.00,3307217915729,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307217915729_s.jpg,8.00,3.00,Principe de Persia Arenas Ovidadas EC
821,9.00,711719761853,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719761853_s.jpg,15.00,6.00,Siren: Blood Curse
862,0.90,5060138431553,PSP,/product_images/Juegos/PSP Juegos/5060138431553_s.jpg,3.00,0.40,Alien Syndrome
862,3.00,5060138431829,PSP,/product_images/Juegos/PSP Juegos/5060138431829_s.jpg,9.00,1.80,Crazy Taxi: La Guerra de los Taximetros
862,0.10,5060138434745,PSP,/product_images/Juegos/PSP Juegos/5060138434745_s.jpg,0.50,0.01,Football Manager Handheld 2008
821,9.00,5026555401302,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555401302_s.jpg,15.00,6.00,Civilization Revolution
821,5.00,3391891958271,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891958271_s.jpg,8.00,3.00,Ridge Racer Unbounded
821,6.00,5030917081477,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917081477_s.jpg,10.00,4.00,Como Entrenar a tu Dragon
862,1.40,650008999099,PSP,/product_images/defimg4_s.jpg,4.00,0.80,World Championship Cards
862,1.40,710425239380,PSP,/product_images/Juegos/PSP Juegos/710425239380_s.jpg,4.00,0.80,Major Leage Baseball 2k6
862,2.00,710425371271,PSP,/product_images/defimg3_s.jpg,8.00,1.60,Major League Baseball 2K7
821,12.00,5051893096279,PlayStation 3,/product_images/Juegos/PS3 Juegos/5051893096279_s.jpg,20.00,9.00,Lollipop Chainsaw
821,1.90,5030917072161,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917072161_s.jpg,5.00,1.20,Guitar Hero 5 (Solo Juego)
862,0.70,711719103363,PSP,/product_images/Juegos/PSP Juegos/711719103363_s.jpg,2.50,0.30,Fat Princess: Fistful of Cake
862,-1,711719104667,PSP,/product_images/Juegos/PSP Juegos/711719104667_s.jpg,3.00,-1,Invizimals
862,0.70,711719114772,PSP,/product_images/Juegos/PSP Juegos/711719114772_s.jpg,2.50,0.30,Everybody's Tennis
862,0.10,711719127581,PSP,/product_images/defimg3_s.jpg,0.50,0.01,Patito Feo Edición especial
862,-1,711719142775,PSP,/product_images/defimg5_s.jpg,4.50,-1,Play English
862,0.70,711719151685,PSP,/product_images/defimg3_s.jpg,2.50,0.30,Mega Minis Volume 2
862,0.30,711719179610,PSP,/product_images/Juegos/PSP Juegos/711719179610_s.jpg,1.00,0.10,Twisted Metal Head On
862,2.00,711719181019,PSP,/product_images/Juegos/PSP Juegos/711719181019_s.jpg,7.00,1.40,Namco Museum Battle Collection
831,3.00,5030934101134,Wii,/product_images/Juegos/Wii Juegos/5030934101134_s.jpg,6.00,2.00,Rango
831,1.50,5030917069659,Wii,/product_images/defimg5_s.jpg,4.00,0.90,Guitar Hero: Van Halen
831,11.00,5055060951699,Wii,/product_images/Juegos/Wii Juegos/5055060951699_s.jpg,18.00,8.00,Resident Evil: Archives
831,0.90,5030917091117,Wii,/product_images/Juegos/Wii Juegos/5030917091117_s.jpg,2.50,0.60,Rapala Pro Bass Fishing (Solo Juego)
831,1.10,3307217932139,Wii,/product_images/Juegos/Wii Juegos/3307217932139_s.jpg,3.00,0.70,Shaun White Skateboarding
831,6.00,5030917116742,Wii,/product_images/defimg3_s.jpg,10.00,4.00,Transformers: Prime
831,4.00,5055277002474,Wii,/product_images/Juegos/Wii Juegos/5055277002474_s.jpg,7.00,3.00,Jambo Safari
831,0.90,3307210248114,Wii,/product_images/Juegos/Wii Juegos/3307210248114_s.jpg,2.50,0.60,Familia Cosmic
831,3.00,5030934066167,Wii,/product_images/Juegos/Wii Juegos/5030934066167_s.jpg,6.00,2.00,Littlest Pet Shop
831,5.00,5026555045537,Wii,/product_images/Juegos/Wii Juegos/5026555045537_s.jpg,8.00,3.00,Nickelodeon Dance
831,5.00,5060034555162,Wii,/product_images/Juegos/Wii Juegos/5060034555162_s.jpg,8.00,3.00,Chicken Shoot
831,1.10,5060015537095,Wii,/product_images/defimg1_s.jpg,3.00,0.70,CID The Dummy
831,0.70,3307215600290,Wii,/product_images/Juegos/Wii Juegos/3307215600290_s.jpg,2.00,0.40,Black Eyed Peas Experience
831,6.00,3307215772898,Wii,/product_images/defimg2_s.jpg,10.00,4.00,Los Pitufos Pack
831,11.00,5021290036192,Wii,/product_images/Juegos/Wii Juegos/5021290036192_s.jpg,18.00,8.00,Death Jr.
831,5.00,045496366698,Wii,/product_images/Juegos/Wii Juegos/045496366698_s.jpg,8.00,3.00,Naruto Clash of Ninja Revolution 2
831,1.70,5030934072069,Wii,/product_images/Juegos/Wii Juegos/5030934072069_s.jpg,4.50,1.00,My Sims Racing
831,3.00,3546430131305,Wii,/product_images/Juegos/Wii Juegos/3546430131305_s.jpg,5.00,2.00,My Horse & Me
831,5.00,5037930150272,Wii,/product_images/Juegos/Wii Juegos/5037930150272_s.jpg,8.00,3.00,Mortal Kombat Armageddon
831,1.50,5026555044226,Wii,/product_images/Juegos/Wii Juegos/5026555044226_s.jpg,4.00,0.90,NBA 2K10
831,1.30,5030917053795,Wii,/product_images/Juegos/Wii Juegos/5030917053795_s.jpg,3.50,0.80,Guitar Hero Aerosmith (Solo Juego)
831,1.50,5030917076640,Wii,/product_images/Juegos/Wii Juegos/5030917076640_s.jpg,4.00,0.90,Pimp My Ride
831,1.30,3499550269147,Wii,/product_images/defimg2_s.jpg,3.50,0.80,Cocoto festival
831,1.10,045496364878,Wii,/product_images/defimg2_s.jpg,3.00,0.70,Wii Chess
831,1.10,5051893029819,Wii,/product_images/Juegos/Wii Juegos/5051893029819_s.jpg,3.00,0.70,Vacation Isle: Beach Party
831,1.10,5743211720057,Wii,/product_images/Juegos/Wii Juegos/5743211720057_s.jpg,3.00,0.70,Legend Of The Dragon
831,1.50,4005209099608,Wii,/product_images/Juegos/Wii Juegos/4005209099608_s.jpg,4.00,0.90,Destroy All Humans 3: Big Willy Desatado
831,1.70,5030917078248,Wii,/product_images/Juegos/Wii Juegos/5030917078248_s.jpg,4.50,1.00,Barbie: Las 3 Mosqueteras
831,1.30,3307211663329,Wii,/product_images/Juegos/Wii Juegos/3307211663329_s.jpg,3.50,0.80,Academy of Champions Football
831,1.30,5060138433281,Wii,/product_images/Juegos/Wii Juegos/5060138433281_s.jpg,3.50,0.80,Brujula Dorada
831,0.90,8023171016580,Wii,/product_images/Juegos/Wii Juegos/8023171016580_s.jpg,2.50,0.60,We Rock Drum King
831,3.00,5030934066143,Wii,/product_images/Juegos/Wii Juegos/5030934066143_s.jpg,6.00,2.00,My Sims Kingdom
831,3.00,3391891963459,Wii,/product_images/Juegos/Wii Juegos/3391891963459_s.jpg,5.00,2.00,Madagascar 3
831,3.00,5060048319446,Wii,/product_images/Juegos/Wii Juegos/5060048319446_s.jpg,5.00,2.00,Billy The Wizard
831,4.00,4005209111836,Wii,/product_images/Juegos/Wii Juegos/4005209111836_s.jpg,7.00,3.00,Bratz Girls Really Rock
831,3.00,3307212322959,Wii,/product_images/Juegos/Wii Juegos/3307212322959_s.jpg,6.00,2.00,Party Night
831,3.00,5055277011568,Wii,/product_images/Juegos/Wii Juegos/5055277011568_s.jpg,6.00,2.00,Thor: Dios Del Trueno
831,3.00,3512289015387,Wii,/product_images/Juegos/Wii Juegos/3512289015387_s.jpg,5.00,2.00,Runaway: Dream of the Turtle
831,3.00,5017783028058,Wii,/product_images/Juegos/Wii Juegos/5017783028058_s.jpg,6.00,2.00,Ultimate Board Game Collection
831,4.00,3307215724064,Wii,/product_images/Juegos/Wii Juegos/3307215724064_s.jpg,7.00,3.00,"Pitufos 2, Los"
831,3.00,3499550295931,Wii,/product_images/defimg4_s.jpg,5.00,2.00,Cocoto Festival + 2 pistolas
831,4.00,3307211689671,Wii,/product_images/Juegos/Wii Juegos/3307211689671_s.jpg,7.00,3.00,Cooking Party
831,3.00,5030934065702,Wii,/product_images/Juegos/Wii Juegos/5030934065702_s.jpg,5.00,2.00,Sim City Creator
831,5.00,4012927093177,Wii,/product_images/defimg3_s.jpg,8.00,3.00,Game Island
831,7.00,5021290031944,Wii,/product_images/Juegos/Wii Juegos/5021290031944_s.jpg,12.00,5.00,Tomb Raider: Anniversary
831,6.00,5055377601553,Wii,/product_images/defimg5_s.jpg,10.00,4.00,Dino Strike (Solo Juego)
831,5.00,3307211658875,Wii,/product_images/Juegos/Wii Juegos/3307211658875_s.jpg,8.00,3.00,Summer Sports Party
831,7.00,045496401047,Wii,/product_images/Juegos/Wii Juegos/045496401047_s.jpg,12.00,5.00,Boom Street
831,7.00,3760137144998,Wii,/product_images/Juegos/Wii Juegos/3760137144998_s.jpg,12.00,5.00,Detective Conan
831,6.00,4260231341181,Wii,/product_images/Juegos/Wii Juegos/4260231341181_s.jpg,10.00,4.00,"Voz, La"
831,7.00,3307215736128,Wii,/product_images/Juegos/Wii Juegos/3307215736128_s.jpg,12.00,5.00,Just Dance: Kids 2014
831,6.00,3307210240385,Wii,/product_images/Juegos/Wii Juegos/3307210240385_s.jpg,10.00,4.00,Far Cry Vengeance
831,5.00,5030930059309,Wii,/product_images/Juegos/Wii Juegos/5030930059309_s.jpg,8.00,3.00,Medal of Honor Heroes 2
831,5.00,5060057026465,Wii,/product_images/Juegos/Wii Juegos/5060057026465_s.jpg,8.00,3.00,Ferrari Challenge - Trofeo Pirelli
831,7.00,3296580811212,Wii,/product_images/Juegos/Wii Juegos/3296580811212_s.jpg,12.00,5.00,Sky Crawlers Innocent Aces
831,5.00,8023171013749,Wii,/product_images/Juegos/Wii Juegos/8023171013749_s.jpg,8.00,3.00,Guilty Gear Core
831,6.00,3512289017206,Wii,/product_images/defimg5_s.jpg,10.00,4.00,Trackmania
831,6.00,5030917087271,Wii,/product_images/Juegos/Wii Juegos/5030917087271_s.jpg,10.00,4.00,Spider-man Shattered Dimensions
831,7.00,8437010954016,Wii,/product_images/Juegos/Wii Juegos/8437010954016_s.jpg,12.00,5.00,Pocoyo Racing
827,5.00,5055060964804,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060964804_s.jpg,8.00,3.00,Dragons Dogma - Dark Arisen (2 Disc)
827,0.90,882224355926,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224355926_s.jpg,2.50,0.60,Shadowrun
827,5.00,5060121824041,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060121824041_s.jpg,8.00,3.00,"Last Remnant, The (2 Disc)"
827,3.00,4005209137171,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209137171_s.jpg,5.00,2.00,WWE Smackdown Vs Raw 2011
827,5.00,5055277017140,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055277017140_s.jpg,8.00,3.00,London 2012
827,1.30,5060125481653,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060125481653_s.jpg,3.50,0.80,Dark Sector
827,1.50,882224512886,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224512886_s.jpg,4.00,0.90,Kingdom Under Fire: Circle of Doom
827,12.00,5026555264013,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5026555264013_s.jpg,20.00,9.00,BioShock Infinite - Edition Complete
827,9.00,5051893128193,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5051893128193_s.jpg,15.00,6.00,Batman Arkham City GOTY
827,9.00,3391891983006,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3391891983006_s.jpg,15.00,6.00,Dark Souls II (2): Scholar Of The First Sin *2 Disc*
827,6.00,3296580804238,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3296580804238_s.jpg,10.00,4.00,Ace Combat 6
827,9.00,5030930110093,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030930110093_s.jpg,15.00,6.00,Army of Two: Devils Cartel
827,11.00,5055060965498,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060965498_s.jpg,18.00,8.00,Resident Evil Revelations 2
827,3.00,3307217922239,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307217922239_s.jpg,6.00,2.00,HAWX 2
827,1.50,5060138436343,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060138436343_s.jpg,4.00,0.90,Golden Axe Beast Rider
827,9.00,3348542220256,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3348542220256_s.jpg,15.00,6.00,Leyenda de Spyro: La Fuerza del Drago
827,7.00,5024866345414,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5024866345414_s.jpg,12.00,5.00,Dirt 3
827,5.00,5030917092152,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917092152_s.jpg,9.00,4.00,Apache
827,12.00,3307215802779,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307215802779_s.jpg,20.00,9.00,Assassin's Creed: American Saga (No Liberation DLC)
827,6.00,802317112483,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/802317112483A_s.jpg,10.00,4.00,Zumba Fitness Core
827,0.70,5030934068635,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934068635_s.jpg,2.00,0.40,Rock Band 2 (Solo Juego)
827,1.10,5026555251884,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5026555251884_s.jpg,3.00,0.70,XCOM: Enemy Unknown
827,5.00,3391891965460,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3391891965460_s.jpg,8.00,3.00,Dragon Ball Z Para Kinect
827,1.10,3546430137208,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3546430137208_s.jpg,3.00,0.70,Race Pro
827,5.00,5055060929964,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060929964_s.jpg,8.00,3.00,Ultra Street Fighter IV
827,8.00,5030934049207,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934049207_s.jpg,14.00,6.00,Burnout Revenge
827,9.00,5060121823679,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060121823679_s.jpg,15.00,6.00,Infinite Undiscovery
827,11.00,5030917171239,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917171239_s.jpg,18.00,8.00,Guitar Hero Live + 6 Button Guitar + USB Dongle
827,9.00,8717418267179,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8717418267179_s.jpg,15.00,6.00,Toy Story 3
827,7.00,5030917108082,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917108082_s.jpg,12.00,5.00,Prototype 2- CE
827,1.50,882224373074,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224373074_s.jpg,4.00,0.90,Dead Or Alive Xtreme 2
827,6.00,5030917151125,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917151125_s.jpg,10.00,4.00,Teenage Mutant Ninja Turtles: The Threat from Mutagen
827,9.00,4017244025191,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4017244025191_s.jpg,15.00,6.00,Gray Matter
827,1.30,5030917070587,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917070587_s.jpg,3.50,0.80,Singularity
827,3.00,4012927033869,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4012927033869_s.jpg,6.00,2.00,Saw
827,1.50,0885370221107,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/0885370221107_s.jpg,4.00,0.90,Kinect Joyride
827,9.00,093155148468,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/093155148468_s.jpg,15.00,6.00,"Evil Within, The"
827,7.00,5024866347821,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5024866347821_s.jpg,12.00,5.00,Dirt 3 - Edicion Completa
827,1.50,5026555260367,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5026555260367_s.jpg,4.00,0.90,Bureau: XCOM Declassified
827,1.10,5030917091513,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917091513_s.jpg,3.00,0.70,007 - Bloodstone
827,1.30,4005209088367,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209088367_s.jpg,3.50,0.80,Frontlines: Fuel of War
827,3.00,5030934087568,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934087568_s.jpg,5.00,2.00,Dragon Age Origins: El Despertar
827,1.50,5055060964514,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060964514_s.jpg,4.00,0.90,Remember Me
827,3.00,5021290040250,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5021290040250_s.jpg,6.00,2.00,Final Fantasy XIII (Ed. Colec.)
827,0.50,882224523417,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224523417_s.jpg,1.50,0.30,Viva Pinata Party Animals
827,6.00,5026555265041,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5026555265041_s.jpg,10.00,4.00,Grand Theft Auto San Andreas
827,3.00,3296580810741,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3296580810741_s.jpg,6.00,2.00,Splatterhouse
827,0.90,3307219903014,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307219903014_s.jpg,2.50,0.60,MotionSports (Kinect)
827,5.00,8717418124595,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8717418124595_s.jpg,8.00,3.00,Piratas del Caribe en el Fin del Mundo
827,1.10,3307219909801,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307219909801_s.jpg,3.00,0.70,Fighters Uncaged (Kinect)
827,1.30,4005209074100,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209074100_s.jpg,3.50,0.80,Moto GP 06
827,1.10,882224277112,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224277112_s.jpg,3.00,0.70,Viva Pinata
827,6.00,5055060962169,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060962169_s.jpg,10.00,4.00,Super Street Fighter IV
827,1.50,4005209125765,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209125765_s.jpg,4.00,0.90,WWE Smackdown Vs. Raw 2010
827,5.00,023272008574,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/023272008574_s.jpg,8.00,3.00,Indiana Jones 2: La Aventura Continua
827,0.90,093155126657,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/093155126657_s.jpg,2.50,0.60,Fallout 3: Broken Steel & Point Lockout
827,1.30,3296580806836,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3296580806836_s.jpg,3.50,0.80,Afro Samurai
827,4.00,3307210232427,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210232427_s.jpg,7.00,3.00,Import Tuner Challenge
827,3.00,3307210253248,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210253248_s.jpg,5.00,2.00,Blazing Angels 2: Secret Weapons
827,5.00,3307210258588,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307210258588_s.jpg,8.00,3.00,Call Of Juarez
834,1.70,045496468521,Nintendo DS,/product_images/Juegos/DS Juegos/045496468521_s.jpg,4.50,1.00,Naruto Ninja Destiny 2
834,0.90,045496468972,Nintendo DS,/product_images/Juegos/DS Juegos/045496468972_s.jpg,2.50,0.60,Naruto Ninja Council 3
834,5.00,045496469337,Nintendo DS,/product_images/Juegos/DS Juegos/045496469337_s.jpg,8.00,3.00,Tiana y el Sapo
834,7.00,045496469566,Nintendo DS,/product_images/defimg3_s.jpg,12.00,5.00,Picross 3D
834,4.00,045496469849,Nintendo DS,/product_images/Juegos/DS Juegos/045496469849_s.jpg,7.00,3.00,Rooms: The Main Building
834,3.00,045496469917,Nintendo DS,/product_images/Juegos/DS Juegos/045496469917_s.jpg,5.00,2.00,Wario Ware: Do It Yourself
834,3.00,045496470371,Nintendo DS,/product_images/defimg1_s.jpg,6.00,2.00,Tetris Party Deluxe
834,3.00,045496471194,Nintendo DS,/product_images/Juegos/DS Juegos/045496471194_s.jpg,6.00,2.00,Phineas Y Ferb A Traves De La 2 Dimensio
834,12.00,045496471354,Nintendo DS,/product_images/Juegos/DS Juegos/045496471354_s.jpg,20.00,9.00,Solatorobo Red The Hunter
834,6.00,045496471453,Nintendo DS,/product_images/Juegos/DS Juegos/045496471453_s.jpg,10.00,4.00,Dragon Quest Monsters: Joker 2
834,17.00,045496471521,Nintendo DS,/product_images/defimg4_s.jpg,28.00,12.00,Kirby Mass Attack
834,7.00,045496471811,Nintendo DS,/product_images/defimg3_s.jpg,12.00,5.00,Pokemon - Typing Adventure (With Teclado)
834,1.70,045496471866,Nintendo DS,/product_images/Juegos/DS Juegos/045496471866_s.jpg,4.50,1.00,Brave (Disney)
834,7.00,045496734992,Nintendo DS,/product_images/defimg5_s.jpg,12.00,5.00,Jake Hunter: Detective Chronicles
834,6.00,045496735883,Nintendo DS,/product_images/defimg1_s.jpg,10.00,4.00,Metroid Prime Pinball
834,3.00,045496737122,Nintendo DS,/product_images/defimg1_s.jpg,6.00,2.00,Brain Age
834,1.10,045496739010,Nintendo DS,/product_images/defimg3_s.jpg,3.00,0.70,Brain Age 2: More Training Minutes a Day
834,13.00,045496740276,Nintendo DS,/product_images/defimg3_s.jpg,22.00,9.00,Legendary Starfy
834,1.70,045496740412,Nintendo DS,/product_images/defimg2_s.jpg,4.50,1.00,Fossil Fighters
834,-1,045496740993,Nintendo DS,/product_images/defimg2_s.jpg,15.00,-1,Dragon Quest - Sentinels of The Starry S
834,22.00,045496742058,Nintendo DS,/product_images/Juegos/DS Juegos/045496742058_s.jpg,35.00,15.00,Pokemon Conquest
834,7.00,047875751019,Nintendo DS,/product_images/defimg5_s.jpg,12.00,5.00,Whac-a-Mole
834,6.00,047875759534,Nintendo DS,/product_images/Juegos/DS Juegos/047875759534_s.jpg,10.00,4.00,Animal Planet - Vet Life
834,0.70,047875816657,Nintendo DS,/product_images/defimg2_s.jpg,2.00,0.40,Over The Hedge: Hammy Goes Nuts!
834,3.00,047875830776,Nintendo DS,/product_images/defimg3_s.jpg,6.00,2.00,Spiderman: Friend or Foe
834,11.00,053941703028,Nintendo DS,/product_images/defimg1_s.jpg,18.00,8.00,Naruto: Path of the Nnja
834,1.10,083717241188,Nintendo DS,/product_images/defimg2_s.jpg,3.00,0.70,Pro Evolution Soccer 2007
834,15.00,083717241287,Nintendo DS,/product_images/defimg3_s.jpg,25.00,11.00,Contra 4
834,7.00,3296580803644,Nintendo DS,/product_images/defimg3_s.jpg,12.00,5.00,DragonBall Z Goku Densetsu
834,1.50,3296580805624,Nintendo DS,/product_images/Juegos/DS Juegos/3296580805624_s.jpg,4.00,0.90,Tamagotchi Connexion Corner Shop 3
834,3.00,3296580807802,Nintendo DS,/product_images/defimg2_s.jpg,6.00,2.00,Go! Go! Cosmo Cops!
834,3.00,3307210190888,Nintendo DS,/product_images/Juegos/DS Juegos/3307210190888_s.jpg,5.00,2.00,Asphalt Urban Gt DS
834,3.00,3307210190895,Nintendo DS,/product_images/defimg4_s.jpg,6.00,2.00,Sprung : The Dating Game
834,3.00,3307210192264,Nintendo DS,/product_images/defimg5_s.jpg,6.00,2.00,Splinter Cell Chaos Theory
834,3.00,3307210222428,Nintendo DS,/product_images/defimg3_s.jpg,5.00,2.00,Star Wars Lethal Alliance
834,3.00,3307210222978,Nintendo DS,/product_images/Juegos/DS Juegos/3307210222978_s.jpg,6.00,2.00,Lost Magic
834,5.00,3307210232366,Nintendo DS,/product_images/Juegos/DS Juegos/3307210232366_s.jpg,8.00,3.00,Asphalt Urban GT2
