img_caratula,categoria_id,titulo,precio_venta,precio_compra,precio_intercambio,sku,categoria_str
/product_images/Juegos/PC Juegos/3307210243928_s.jpg,830,Rayman,2.50,0.50,0.90,3307210243928,PC
/product_images/defimg5_s.jpg,830,Harry Potter y el Caliz de Fuego (SN),3.00,0.40,0.90,8414185052099,PC
/product_images/defimg5_s.jpg,830,PC Futbol 2006,0.25,0.01,0.01,8431474055340,PC
/product_images/defimg3_s.jpg,830,Las Cronicas De Narnia 4CD,1.00,0.10,0.30,8717418064747,PC
/product_images/defimg2_s.jpg,830,Anna's Quest,0.75,0.10,0.20,8436016710848,PC
/product_images/Juegos/PC Juegos/4012927072202_s.jpg,830,Pro Evolution Soccer 2008,0.10,0.01,0.01,4012927072202,PC
/product_images/Juegos/PS3 Juegos/5021290056114_s.jpg,821,Kingdom Hearts: HD 1.5 ReMix,18.00,8.00,11.00,5021290056114,PlayStation 3
/product_images/Juegos/PS3 Juegos/5060138430686_s.jpg,821,Virtua Tennis 3,2.50,0.30,0.70,5060138430686,PlayStation 3
/product_images/Juegos/PS3 Juegos/5055060925065_s.jpg,821,Devil May Cry 4,5.00,2.00,3.00,5055060925065,PlayStation 3
/product_images/Juegos/PS3 Juegos/3307210410832_s.jpg,821,Far Cry 2,5.00,1.20,1.90,3307210410832,PlayStation 3
/product_images/Juegos/PS3 Juegos/5051893143454_s.jpg,821,Lego Marvel Superheroes,18.00,8.00,11.00,5051893143454,PlayStation 3
/product_images/defimg4_s.jpg,821,WWE 2K17,32.00,14.00,20.00,5026555419857,PlayStation 3
/product_images/Juegos/PS3 Juegos/5021290038479_s.jpg,821,Just Cause 2,10.00,4.00,6.00,5021290038479,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934092517_s.jpg,821,Need For Speed Hot Pursuit,6.00,2.00,3.00,5030934092517,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719172178_s.jpg,821,Little Big Planet 2,12.00,5.00,7.00,711719172178,PlayStation 3
/product_images/Juegos/PS3 Juegos/5021290056534_s.jpg,821,Final Fantasy X/X-2: HD,18.00,8.00,11.00,5021290056534,PlayStation 3
/product_images/Juegos/PS3 Juegos/4005209109154_s.jpg,821,WWE Smackdown Vs. Raw 2009,4.00,0.90,1.50,4005209109154,PlayStation 3
/product_images/Juegos/PS3 Juegos/5021290047402_s.jpg,821,Final Fantasy XIII-2,6.00,2.00,3.00,5021290047402,PlayStation 3
/product_images/Juegos/PS3 Juegos/023272005627_s.jpg,821,Star Wars - El Poder De La Fuerza,10.00,4.00,6.00,023272005627,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719739456_s.jpg,821,Ratchet y Clank : En Busca del Tesoro,10.00,4.00,6.00,711719739456,PlayStation 3
/product_images/Juegos/PS3 Juegos/3307215651810_s.jpg,821,Splinter Cell: Blacklist,6.00,2.00,3.00,3307215651810,PlayStation 3
/product_images/Juegos/PS3 Juegos/3296580810468_s.jpg,821,Dragon Ball Z Raging Blast,10.00,4.00,6.00,3296580810468,PlayStation 3
/product_images/Juegos/PS3 Juegos/3700577001901_s.jpg,821,Dragon Ball Raging Blast 2,18.00,8.00,11.00,3700577001901,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030917098178_s.jpg,821,Prototype 2,10.00,4.00,6.00,5030917098178,PlayStation 3
/product_images/Juegos/PS3 Juegos/8023171029368_s.jpg,821,Sniper Elite V2,12.00,5.00,7.00,8023171029368,PlayStation 3
/product_images/Juegos/PS3 Juegos/4005209098847_s.jpg,821,WWE Smackdown Vs. Raw 2008,3.50,0.80,1.30,4005209098847,PlayStation 3
/product_images/Juegos/PS3 Juegos/4020628512583_s.jpg,821,Saints Row 4,10.00,4.00,6.00,4020628512583,PlayStation 3
/product_images/Juegos/PS3 Juegos/4012927051962_s.jpg,821,Castlevania: Lords of Shadows,8.00,3.00,5.00,4012927051962,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934059169_s.jpg,821,FIFA 08,0.50,0.01,0.10,5030934059169,PlayStation 3
/product_images/Juegos/PS3 Juegos/009315514076_s.jpg,821,Rage,5.00,1.20,1.90,009315514076,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030933112421_s.jpg,821,Battlefield Hardline,12.00,5.00,7.00,5030933112421,PlayStation 3
/product_images/Juegos/PS3 Juegos/5024866361094_s.jpg,821,Formula 1 2013,6.00,2.00,3.00,5024866361094,PlayStation 3
/product_images/Juegos/PS3 Juegos/4020628511821_s.jpg,821,Dead Island: Riptide,8.00,3.00,5.00,4020628511821,PlayStation 3
/product_images/Juegos/PS3 Juegos/5055060925560_s.jpg,821,Street Fighter IV,10.00,4.00,6.00,5055060925560,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934066198_s.jpg,821,Dead Space,8.00,3.00,5.00,5030934066198,PlayStation 3
/product_images/Juegos/PS3 Juegos/5055277000036_s.jpg,821,Virtua Tennis 2009,2.50,0.60,0.90,5055277000036,PlayStation 3
/product_images/Juegos/PS3 Juegos/093155124479_s.jpg,821,Brink,2.50,0.60,0.90,093155124479,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719139195_s.jpg,821,God of War Collection II,15.00,6.00,9.00,711719139195,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934076999_s.jpg,821,Dante's Inferno,8.00,3.00,5.00,5030934076999,PlayStation 3
/product_images/Juegos/PS3 Juegos/5055277010875_s.jpg,821,Virtua Tennis 4,8.00,1.90,3.00,5055277010875,PlayStation 3
/product_images/Juegos/PS3 Juegos/5035224111169_s.jpg,821,Need For Speed: Rivals,15.00,6.00,9.00,5035224111169,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030917067297_s.jpg,821,Prototype,8.00,3.00,5.00,5030917067297,PlayStation 3
/product_images/Juegos/PS3 Juegos/5026555407601_s.jpg,821,Borderlands 2,8.00,3.00,5.00,5026555407601,PlayStation 3
/product_images/Juegos/PS3 Juegos/5026555416313_s.jpg,821,WWE 2K15,12.00,2.00,4.00,5026555416313,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934087186_s.jpg,821,Battlefield: Bad Company 2,5.00,1.20,1.90,5030934087186,PlayStation 3
/product_images/Juegos/PS3 Juegos/711719424352_s.jpg,821,Heavenly Sword,6.00,1.40,2.00,711719424352,PlayStation 3
/product_images/Juegos/PS3 Juegos/4005209141086_s.jpg,821,HomeFront,4.00,0.90,1.50,4005209141086,PlayStation 3
/product_images/Juegos/PS3 Juegos/5026555413442_s.jpg,821,WWE 2K14,6.00,1.40,2.00,5026555413442,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030917144417_s.jpg,821,Diablo III/3 - Ultimate Edition Evil,18.00,8.00,11.00,5030917144417,PlayStation 3
/product_images/Juegos/PS3 Juegos/5055277000678_s.jpg,821,Bayonetta,6.00,2.00,3.00,5055277000678,PlayStation 3
/product_images/Juegos/PS3 Juegos/5055060926444_s.jpg,821,Dead Rising 2,10.00,4.00,6.00,5055060926444,PlayStation 3
/product_images/Juegos/PS3 Juegos/5026555407335_s.jpg,821,NBA 2K 2012,2.00,0.40,0.70,5026555407335,PlayStation 3
/product_images/Juegos/PS3 Juegos/5060146462419_s.jpg,821,Minecraft: Story Mode,12.00,5.00,7.00,5060146462419,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030917038365_s.jpg,821,Call Of Duty 3,6.00,2.00,3.00,5030917038365,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934078047_s.jpg,821,Dragon Age: Origins,6.00,2.00,3.00,5030934078047,PlayStation 3
/product_images/Juegos/PS3 Juegos/5026555401180_s.jpg,821,Bioshock,15.00,6.00,9.00,5026555401180,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934103657_s.jpg,821,"Need For Speed, The Run",6.00,2.00,3.00,5030934103657,PlayStation 3
/product_images/Juegos/PS3 Juegos/3307212805872_s.jpg,821,Prince of Persia: Arenas,7.00,3.00,4.00,3307212805872,PlayStation 3
/product_images/Juegos/PS3 Juegos/5021290038707_s.jpg,821,Kane & Lynch 2: Dog Days,6.00,1.40,2.00,5021290038707,PlayStation 3
/product_images/Juegos/PS3 Juegos/3307211679467_s.jpg,821,Avatar: El Videojuego,8.00,3.00,5.00,3307211679467,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030917107856_s.jpg,821,"Amazing Spider Man, The",15.00,6.00,9.00,5030917107856,PlayStation 3
/product_images/Juegos/PS3 Juegos/5026555419598_s.jpg,821,Grand Theft Auto San Andreas,18.00,8.00,11.00,5026555419598,PlayStation 3
/product_images/Juegos/PS3 Juegos/5026555408721_s.jpg,821,Bioshock Infinite,10.00,4.00,6.00,5026555408721,PlayStation 3
/product_images/Juegos/PS3 Juegos/5051893218718_s.jpg,821,LEGO Jurassic World (No Figure),22.00,9.00,13.00,5051893218718,PlayStation 3
/product_images/Juegos/PS3 Juegos/3700577001109_s.jpg,821,"Enslaved, Odyssey To The West",4.00,0.90,1.50,3700577001109,PlayStation 3
/product_images/Juegos/PS3 Juegos/5030934108867_s.jpg,821,Medal of Honor: Warfighter,8.00,3.00,5.00,5030934108867,PlayStation 3
/product_images/Juegos/PS Vita Juegos/813633014159_s.jpg,990,Natural Doctrine,18.00,8.00,11.00,813633014159,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/813633015712_s.jpg,990,Dungeon Travelers 2: The Royal Library & The Monster Seal,20.00,9.00,13.00,813633015712,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/813633016733_s.jpg,990,Grand Kingdom,25.00,12.00,16.00,813633016733,PlayStation Vita
/product_images/defimg5_s.jpg,990,Yomawari: Night Alone,32.00,15.00,20.00,813633017785,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/859204005195_s.jpg,990,Hyperdimension Neptunia U: Action Unleashed,18.00,8.00,11.00,859204005195,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/8809338091610_s.jpg,990,Ragnarok Odyssey,15.00,7.00,9.00,8809338091610,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/893610001570_s.jpg,990,BlazBlue: Continuum Shift Extend,15.00,7.00,9.00,893610001570,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/014633196986_s.jpg,990,Madden NFL 13,22.00,10.00,14.00,014633196986,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/01813633016146_s.jpg,990,Persona 4: Dancing All Night,12.00,5.00,7.00,01813633016146,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/0813633015507_s.jpg,990,Lost Dimension,18.00,8.00,11.00,0813633015507,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/3307215792544_s.jpg,990,Child of Light,10.00,4.00,6.00,3307215792544,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/3391891957151_s.jpg,990,Ben10 Galactic Racing,6.00,2.00,3.00,3391891957151,PlayStation Vita
/product_images/defimg4_s.jpg,990,Tales Of Hearts R,22.00,10.00,14.00,3391891981170,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/3499550330076_s.jpg,990,Rugby 2015,6.00,1.40,2.00,3499550330076,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/3499550340891_s.jpg,990,Rugby World Cup 2015,12.00,5.00,7.00,3499550340891,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/3499550341164_s.jpg,990,WRC 5 (World Rally Championship),18.00,8.00,11.00,3499550341164,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/3499550341430_s.jpg,990,Handball 16,28.00,13.00,18.00,3499550341430,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4020628847395_s.jpg,990,Mighty No.9,28.00,13.00,18.00,4020628847395,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4020628864323_s.jpg,990,Tadeo Jones And The Lost Manuscript,15.00,7.00,9.00,4020628864323,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4510772106375_s.jpg,990,Blazblue: Continuum Shift Extend CE,18.00,8.00,11.00,4510772106375,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4535506302021_s.jpg,990,Oboro Muramasa,25.00,12.00,16.00,4535506302021,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4544626010259_s.jpg,990,Sumioni,25.00,12.00,16.00,4544626010259,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4560467042747_s.jpg,990,J-Stars vs Victory,28.00,-1,-1,4560467042747,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4582224495351_s.jpg,990,One piece Pirate Warriors 2,20.00,9.00,13.00,4582224495351,PlayStation Vita
/product_images/defimg4_s.jpg,990,Gundam Seed Battle Destiny,15.00,7.00,9.00,4710841417313,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4891670639975_s.jpg,990,Resident Evil: Revelations 2,35.00,16.00,22.00,4891670639975,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/4948872815642_s.jpg,990,Moe Chronicle,35.00,16.00,22.00,4948872815642,PlayStation Vita
/product_images/defimg5_s.jpg,990,Army Corps of Hell,15.00,-1,-1,5021290050235,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5030917148880_s.jpg,990,Bob Esponja: El Heroe,18.00,8.00,11.00,5030917148880,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5051893129915_s.jpg,990,Spy Hunter,18.00,8.00,11.00,5051893129915,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5051893143232_s.jpg,990,Lego: Legends Of Chima,12.00,5.00,7.00,5051893143232,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060102953760_s.jpg,990,Virtue's Last Reward,15.00,7.00,9.00,5060102953760,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060102954040_s.jpg,990,Sorcery Saga: Curse of Great Curry God,8.00,3.00,5.00,5060102954040,PlayStation Vita
/product_images/defimg4_s.jpg,990,Lumo,18.00,8.00,11.00,5060102954545,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060193301402_s.jpg,990,Legends Of War History,25.00,-1,-1,5060193301402,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060193301587_s.jpg,990,History Legends of War,28.00,13.00,18.00,5060193301587,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060201653899_s.jpg,990,Steins Gate LE,30.00,14.00,19.00,5060201653899,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060201654018_s.jpg,990,Steins Gate,22.00,10.00,14.00,5060201654018,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060201654438_s.jpg,990,Aegis Of Earth: Protonovus Assault,20.00,9.00,13.00,5060201654438,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060201654698_s.jpg,990,Earth Defense Force 2: Invaders From Planet Space,18.00,8.00,11.00,5060201654698,PlayStation Vita
/product_images/defimg5_s.jpg,990,Gal Gun: Double Peace,22.00,10.00,14.00,5060201655459,PlayStation Vita
/product_images/defimg4_s.jpg,990,Root Letter,38.00,18.00,24.00,5060201656678,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/5060327530951_s.jpg,990,Xtreme Legends - Dynasty Warriors 8,15.00,7.00,9.00,5060327530951,PlayStation Vita
/product_images/defimg4_s.jpg,990,Octodad: Dadliest Catch,30.00,14.00,19.00,636676491578,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/641243791104_s.jpg,990,Senran Kagura: Estival Versus,18.00,8.00,11.00,641243791104,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719051428_s.jpg,990,"Wolf Among Us, The",18.00,8.00,11.00,711719051428,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719051442_s.jpg,990,"Walking Dead, Season 2",20.00,9.00,13.00,711719051442,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719205456_s.jpg,990,Smart As,4.00,0.90,1.50,711719205456,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719206323_s.jpg,990,Everybodys Golf,8.00,3.00,5.00,711719206323,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719220008_s.jpg,990,MLB 12,8.00,3.00,5.00,711719220008,PlayStation Vita
/product_images/defimg5_s.jpg,990,Hot Shots Golf: World Invitational,6.00,2.00,3.00,711719220107,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719221159_s.jpg,990,Mlb 13 - The Show,6.00,2.00,3.00,711719221159,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719221852_s.jpg,990,Walking Dead: Telltale Games Series 1,10.00,4.00,6.00,711719221852,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719468813_s.jpg,990,PS Vita Action Mega Pack,30.00,14.00,19.00,711719468813,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/711719868019_s.jpg,990,Invizimals La Resistencia Edicion Especial,8.00,3.00,5.00,711719868019,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/730865200078_s.jpg,990,Conception II: Children Of The Seven Stars,15.00,7.00,9.00,730865200078,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/8023171033310_s.jpg,990,Terraria,15.00,7.00,9.00,8023171033310,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/8059617100018_s.jpg,990,MUD FIM Motorcross World Championship,6.00,2.00,3.00,8059617100018,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/8059617100070_s.jpg,990,Motocross World Championship,18.00,8.00,11.00,8059617100070,PlayStation Vita
/product_images/Juegos/PS Vita Juegos/812872011707_s.jpg,990,PSV Supremacy MMA,35.00,16.00,22.00,812872011707,PlayStation Vita
/product_images/Juegos/PSP Juegos/3348542219977_s.jpg,862,Crash: Guerra al Coco-Maniaco!,8.00,1.60,2.00,3348542219977,PSP
/product_images/Juegos/PSP Juegos/4005209119931_s.jpg,862,Disney Pixar Up,3.00,0.40,0.90,4005209119931,PSP
/product_images/Juegos/PSP Juegos/5030917058820_s.jpg,862,Spiderman: El Reino de las Sombras,2.00,0.30,0.60,5030917058820,PSP
/product_images/Juegos/PSP Juegos/8717418267377_s.jpg,862,Toy Story 3,4.00,0.80,1.40,8717418267377,PSP
/product_images/Juegos/PSP Juegos/023272002336_s.jpg,862,Lego Star Wars II La Trilogia Original,8.00,1.60,2.00,023272002336,PSP
/product_images/Juegos/PSP Juegos/711719644866_s.jpg,862,Ape Escape P,3.50,0.70,1.20,711719644866,PSP
/product_images/Juegos/PSP Juegos/5051893074666_s.jpg,862,Lego Harry Potter: Years 5-7,6.00,1.20,2.00,5051893074666,PSP
/product_images/Juegos/PSP Juegos/3348542202597_s.jpg,862,Eragon,0.50,0.01,0.10,3348542202597,PSP
/product_images/Juegos/PSP Juegos/5030934046848_s.jpg,862,Need For Speed: Most Wanted,4.50,0.90,1.60,5030934046848,PSP
/product_images/Juegos/PSP Juegos/5026555280044_s.jpg,862,Midnight Club 3 Dub Edition,2.50,0.30,0.70,5026555280044,PSP
/product_images/Juegos/PSP Juegos/5055060910399_s.jpg,862,Monster Hunter Freedom,3.00,0.40,0.90,5055060910399,PSP
/product_images/Juegos/PSP Juegos/5060004765423_s.jpg,862,Virtua Tennis World tour,1.50,0.20,0.40,5060004765423,PSP
/product_images/Juegos/PSP Juegos/5030917028786_s.jpg,862,Untold Legends,1.00,0.10,0.30,5030917028786,PSP
/product_images/Juegos/PSP Juegos/023272008451_s.jpg,862,Lego Indiana Jones 2,6.00,1.20,2.00,023272008451,PSP
/product_images/Juegos/PSP Juegos/5055060910788_s.jpg,862,Capcom Classics Collection Reloaded,10.00,2.00,3.00,5055060910788,PSP
/product_images/Juegos/PSP Juegos/711719627692_s.jpg,862,Smash Court Tennis 3,1.00,0.10,0.30,711719627692,PSP
/product_images/Juegos/PSP Juegos/3296580800131_s.jpg,862,Tekken 6,7.00,1.40,2.00,3296580800131,PSP
/product_images/Juegos/PSP Juegos/3296580803187_s.jpg,862,Gunpey,0.50,0.01,0.10,3296580803187,PSP
/product_images/Juegos/PSP Juegos/4005209095877_s.jpg,862,Juiced 2: Hot Import Nights,2.50,0.30,0.70,4005209095877,PSP
/product_images/Juegos/PSP Juegos/5030917047824_s.jpg,862,Spider-Man: Amigo o Enemigo?,6.00,1.20,2.00,5030917047824,PSP
/product_images/Juegos/PSP Juegos/5030934067003_s.jpg,862,Harry Potter y El Misterio del Principe,2.50,0.30,0.70,5030934067003,PSP
/product_images/Juegos/PSP Juegos/5030934078061_s.jpg,862,NBA Live 10,1.50,0.20,0.40,5030934078061,PSP
/product_images/Juegos/PSP Juegos/5030934078177_s.jpg,862,Dante's Inferno,6.00,1.20,2.00,5030934078177,PSP
/product_images/Juegos/PSP Juegos/5030934086783_s.jpg,862,Copa Mundial de la FIFA Sudafrica 2010,2.00,0.30,0.60,5030934086783,PSP
/product_images/Juegos/PSP Juegos/5051893027938_s.jpg,862,LEGO Harry Potter (Anos 1-4),6.00,1.20,2.00,5051893027938,PSP
/product_images/Juegos/PSP Juegos/5060125485729_s.jpg,862,Ben 10 Ultimate Alien Cosmic Destruction,1.50,0.20,0.40,5060125485729,PSP
/product_images/Juegos/PSP Juegos/711719165378_s.jpg,862,Patapon 3,12.00,2.00,4.00,711719165378,PSP
/product_images/Juegos/PSP Juegos/711719413455_s.jpg,862,Syphon Filter - Logan's Shadow,3.00,0.40,0.90,711719413455,PSP
/product_images/Juegos/PSP Juegos/711719456353_s.jpg,862,Socom Tactical Strike,1.50,0.20,0.40,711719456353,PSP
/product_images/Juegos/PSP Juegos/711719605485_s.jpg,862,Killzone Liberation,1.00,0.10,0.30,711719605485,PSP
/product_images/Juegos/PSP Juegos/711719610779_s.jpg,862,Loco Roco,3.50,0.70,1.20,711719610779,PSP
/product_images/Juegos/PSP Juegos/711719615378_s.jpg,862,Syphon Filter: Dark Mirror,1.50,0.20,0.40,711719615378,PSP
/product_images/Juegos/PSP Juegos/711719972952_s.jpg,862,Buzz! Concurso de Bolsillo,1.00,0.10,0.30,711719972952,PSP
/product_images/Juegos/PSP Juegos/8717418126940_s.jpg,862,Piratas Del Caribe En El Fin Del Mundo,1.50,0.20,0.40,8717418126940,PSP
/product_images/Juegos/PSP Juegos/5021290029385_s.jpg,862,Tomb Raider Anniversary,4.00,0.80,1.40,5021290029385,PSP
/product_images/Juegos/PSP Juegos/711719122678_s.jpg,862,Play English,0.50,0.01,0.10,711719122678,PSP
/product_images/Juegos/PSP Juegos/5060125481806_s.jpg,862,Ben 10: Protector of Earth,2.50,0.30,0.70,5060125481806,PSP
/product_images/Juegos/PSP Juegos/3296580803736_s.jpg,862,Naruto: Ultimate Ninja Heroes,2.00,0.30,0.60,3296580803736,PSP
/product_images/Juegos/PSP Juegos/4012927060049_s.jpg,862,Metal Gear Acid,4.50,0.90,1.60,4012927060049,PSP
/product_images/Juegos/PSP Juegos/5026555280501_s.jpg,862,Ghost Rider,4.50,0.90,1.60,5026555280501,PSP
/product_images/Juegos/PSP Juegos/711719643463_s.jpg,862,Lemmings,3.00,0.40,0.90,711719643463,PSP
/product_images/Juegos/PSP Juegos/3307210259431_s.jpg,862,Locos por el Surf,1.50,0.20,0.40,3307210259431,PSP
/product_images/Juegos/PSP Juegos/5024866333206_s.jpg,862,Heatseeker Tormenta de Fuego,3.50,0.70,1.20,5024866333206,PSP
/product_images/Juegos/PSP Juegos/5055060911488_s.jpg,862,Darkstalkers Chronicle The Chaos Tower,2.00,0.30,0.60,5055060911488,PSP
