categoria_id,precio_intercambio,img_caratula,precio_venta,precio_compra,titulo,categoria_str,sku
830,0.50,/product_images/defimg4_s.jpg,1.50,0.30,Yu-Gi-Oh Online Phase1 (P),PC,4012927044667
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,Apocalyptica,PC,4012927070222
830,0.01,/product_images/defimg5_s.jpg,0.10,0.01,International Superstar Soccer 3,PC,4012927070376
830,3.00,/product_images/defimg1_s.jpg,10.00,2.00,Silent Hill 3,PC,4012927070468
830,0.10,/product_images/defimg1_s.jpg,0.50,0.01,Teenage Mutant Ninja Turtles,PC,4012927070529
830,0.40,/product_images/defimg2_s.jpg,1.50,0.20,Yu-Gi-Oh! Power of Chaos Yugi the Destin,PC,4012927070765
830,0.70,/product_images/defimg2_s.jpg,2.50,0.30,Yu Gi Oh Kaiba The Revenge,PC,4012927070826
830,1.40,/product_images/defimg4_s.jpg,4.00,0.80,Yu-Gi-Oh! Power of Chaos,PC,4012927070888
830,5.00,/product_images/defimg3_s.jpg,15.00,3.00,Silent Hill 4 The Room,PC,4012927070949
830,0.20,/product_images/defimg2_s.jpg,0.75,0.10,Pro Evolution Soccer 4 (SN),PC,4012927071144
830,0.50,/product_images/defimg4_s.jpg,1.50,0.30,Teenage Mutant Ninja Turtles2 Battlenexu,PC,4012927071236
830,0.60,/product_images/defimg4_s.jpg,2.00,0.30,Crime Life Gang Wars,PC,4012927071298
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,The Regiment,PC,4012927071373
830,0.90,/product_images/defimg4_s.jpg,2.50,0.50,Winx Club,PC,4012927071465
830,3.00,/product_images/defimg1_s.jpg,9.00,1.80,Marvel Trading Card Game,PC,4012927071847
830,0.90,/product_images/defimg1_s.jpg,3.00,0.40,Pro Evolution 2008,PC,4012927072424
830,2.00,/product_images/defimg3_s.jpg,6.00,1.20,Saw,PC,4012927072943
830,0.01,/product_images/defimg5_s.jpg,0.25,0.01,Scene it? Crepusculo,PC,4012927073216
830,0.70,/product_images/defimg1_s.jpg,2.50,0.30,Pro Evolution Soccer (P) (PES) 2011,PC,4012927073582
830,2.00,/product_images/Juegos/PC Juegos/4012927074602_s.jpg,6.00,1.20,Pro Evolution Soccer (PES) 2013 (P),PC,4012927074602
830,0.10,/product_images/defimg3_s.jpg,0.50,0.10,Pro Evolution Soccer 2014 (P),PC,4012927075081
830,3.00,/product_images/Juegos/PC Juegos/4012927075333_s.jpg,10.00,2.00,Castlevania: Lords Of Shadow 2 C (P),PC,4012927075333
830,31.00,/product_images/Juegos/PC Juegos/4012927075425_s.jpg,50.00,22.00,Castlevania: Lords Of Shadow 2 CE,PC,4012927075425
830,3.00,/product_images/defimg3_s.jpg,9.00,1.80,Pro Evolution Soccer 2015 (P),PC,4012927075654
830,4.00,/product_images/defimg2_s.jpg,12.00,2.00,Metal Gear Solid V: Ground Zeroes,PC,4012927075937
830,15.00,/product_images/defimg4_s.jpg,25.00,11.00,Pro Evolution Soccer 2017 (P),PC,4012927076675
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,"Mummy, The",PC,4012927370056
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,Dark Star One,PC,4014935161015
830,0.70,/product_images/defimg4_s.jpg,2.00,0.40,Pirates: Ascaron Collection Volume 1,PC,4014935240215
830,0.01,/product_images/defimg5_s.jpg,0.20,0.01,Arena Wars,PC,4014935260534
830,-1,/product_images/defimg5_s.jpg,9.00,-1,Cossacks,PC,4015756105547
830,0.70,/product_images/defimg3_s.jpg,2.50,0.30,Divine Divinity (2 discs),PC,4015756105875
830,1.80,/product_images/defimg2_s.jpg,5.00,1.00,Combat Mission,PC,4015756109088
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Sudden Strike Gold Edition,PC,4015756109118
830,0.01,/product_images/defimg5_s.jpg,0.25,0.01,Grom: Terror in Tibet,PC,4015756109415
830,0.01,/product_images/defimg3_s.jpg,0.10,0.01,Warcommander,PC,4015756109682
830,0.10,/product_images/defimg3_s.jpg,0.50,0.01,Sudden Strike II,PC,4015756109750
830,0.01,/product_images/defimg3_s.jpg,0.25,0.01,No Man's Land - Fight For Your Rights,PC,4015756110886
830,0.01,/product_images/defimg3_s.jpg,0.10,0.01,Heaven & Hell,PC,4015756111401
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Sudden Strike Anthology,PC,4015756112101
830,0.01,/product_images/defimg3_s.jpg,0.25,0.01,Delta Force Xtreme 2,PC,4015756114389
830,2.00,/product_images/defimg3_s.jpg,8.00,1.60,Starfighter. f 104,PC,4015918017657
830,2.00,/product_images/defimg5_s.jpg,6.00,1.20,A320 Pilot In Command (add on),PC,4015918022170
830,1.40,/product_images/defimg2_s.jpg,4.00,0.80,MSFS 2004  Islas Canarias,PC,4015918022224
830,0.90,/product_images/defimg4_s.jpg,2.50,0.50,High Speed Trains - Expansion,PC,4015918022262
830,0.70,/product_images/defimg4_s.jpg,2.00,0.40,Londres - Brighton Express,PC,4015918022279
830,4.00,/product_images/defimg2_s.jpg,12.00,2.00,US Airports 1 (SN) 1DVD (Expansion),PC,4015918022798
830,0.60,/product_images/defimg2_s.jpg,2.00,0.30,Airbus Holiday Destination,PC,4015918022804
830,1.20,/product_images/defimg2_s.jpg,4.00,0.60,Seahawk & Boxer,PC,4015918023726
830,0.70,/product_images/defimg1_s.jpg,2.00,0.40,Scenery Gibralter,PC,4015918101943
830,2.00,/product_images/defimg4_s.jpg,8.00,1.60,Flight Simulator X My Traffic,PC,4015918102124
830,2.00,/product_images/defimg2_s.jpg,8.00,1.60,Mega Airport London Heathrow (Exp. FS X),PC,4015918102285
830,1.80,/product_images/defimg1_s.jpg,5.00,1.00,747-400X Queen of the Skies (Expansion),PC,4015918102728
830,1.40,/product_images/defimg1_s.jpg,4.00,0.80,F-16 Fighting Falcon (Exp. FS X),PC,4015918102865
830,2.00,/product_images/defimg2_s.jpg,6.00,1.20,Scenary Madeira (Expansion FS X),PC,4015918108546
830,1.40,/product_images/defimg5_s.jpg,4.00,0.80,Flight Simulator- Lukla X Mount Everest,PC,4015918109932
830,3.00,/product_images/defimg5_s.jpg,8.00,1.90,Rise of flight,PC,4015918110433
830,9.00,/product_images/defimg3_s.jpg,25.00,5.00,Airbus X MSFSX,PC,4015918113052
830,4.00,/product_images/defimg3_s.jpg,12.00,2.00,City Bus Simulator 2010 New York(P),PC,4015918113243
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,Rise of Flight (2011),PC,4015918117951
830,2.00,/product_images/defimg5_s.jpg,6.00,1.20,Flight Simulator X Paris (Exp),PC,4015918118309
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,Mega Airport Barcelona X,PC,4015918119153
830,1.00,/product_images/defimg2_s.jpg,3.00,0.60,Bridge,PC,4015918119184
830,1.40,/product_images/defimg1_s.jpg,4.00,0.80,Underground Simulator - Vol. 1 New York - New  Jersey,PC,4015918501668
830,1.40,/product_images/defimg2_s.jpg,4.00,0.80,Underground Simulator - Vol. 2 Berlin,PC,4015918501798
830,1.80,/product_images/defimg4_s.jpg,5.00,1.00,Simulador de Metro: New York: The Path,PC,4015918502450
830,4.00,/product_images/defimg1_s.jpg,12.00,2.00,Simulador de Conductor del Metro de Lond,PC,4015918503167
830,1.00,/product_images/defimg4_s.jpg,3.50,0.50,Red Ocean,PC,4017244017349
830,0.01,/product_images/defimg3_s.jpg,0.25,0.01,Cats & Dogs - Tus mejores amigos,PC,4017244017400
830,0.90,/product_images/defimg3_s.jpg,2.50,0.60,Mi Hotel Para Mascotas,PC,4017244018315
830,1.30,/product_images/defimg4_s.jpg,3.50,0.80,Mi Granja de Caballos,PC,4017244018667
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Riding Star,PC,4017244018773
830,0.01,/product_images/defimg4_s.jpg,0.10,0.01,Summer Athletics,PC,4017244020431
830,0.10,/product_images/defimg4_s.jpg,0.50,0.01,Crash Time 4 The Syndicate,PC,4017244027898
830,0.90,/product_images/defimg1_s.jpg,3.00,0.40,"Cursed Crusade, The (P)",PC,4017244029373
830,2.00,/product_images/defimg2_s.jpg,6.00,1.20,Serious Sam 3 (P),PC,4017244031048
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,RTL Biathlon 2008,PC,4018281370480
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,RTL Winter Sports 2008,PC,4018281370497
830,2.00,/product_images/defimg3_s.jpg,6.00,1.20,Train Simulator - ProTrain 32: Stuttgart,PC,4018281671761
830,0.30,/product_images/defimg3_s.jpg,1.00,0.20,Panzer Simulator 2012,PC,4019393972043
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,Dawn of Magic,PC,4020628500412
830,1.20,/product_images/defimg5_s.jpg,4.00,0.60,Wildlife Park 2,PC,4020628500443
830,0.60,/product_images/defimg5_s.jpg,2.00,0.30,Paraworld 1DVD (SN),PC,4020628500726
830,2.00,/product_images/defimg4_s.jpg,7.00,1.40,Dark Age of Camelot Labyrinth Of The Min,PC,4020628501037
830,0.60,/product_images/defimg4_s.jpg,2.00,0.30,Vanguard - Saga of Heroes (P),PC,4020628501099
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,Wildlife Park 2 Gold,PC,4020628501365
830,0.90,/product_images/defimg3_s.jpg,2.50,0.50,Pony Ranch,PC,4020628501372
830,2.00,/product_images/defimg4_s.jpg,6.00,1.20,Secret Files 2: Puritas Cordis,PC,4020628503413
830,1.20,/product_images/defimg5_s.jpg,4.00,0.60,Juguemos a ser Veterinaria,PC,4020628503574
830,0.70,/product_images/defimg4_s.jpg,2.00,0.40,Horse Life 2,PC,4020628503772
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,"Humans, Conoce a Tus Ancestros",PC,4020628503970
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,X3: Terran Conflict,PC,4020628504014
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Professor Heinz Wolff Gravity,PC,4020628504205
830,0.70,/product_images/defimg5_s.jpg,2.00,0.40,EverQuest 2 (P) Shadow Odyssey,PC,4020628504274
830,0.60,/product_images/defimg2_s.jpg,2.00,0.30,Cursed Mountain,PC,4020628504373
830,0.90,/product_images/defimg2_s.jpg,3.00,0.40,Ride To Hell Retribution (P),PC,4020628504533
830,0.70,/product_images/defimg3_s.jpg,2.50,0.30,Risen,PC,4020628504670
830,0.01,/product_images/defimg2_s.jpg,0.10,0.01,Line Rider Freestyle,PC,4020628504915
830,2.00,/product_images/defimg2_s.jpg,8.00,1.60,X3: Gold Edition,PC,4020628505387
830,0.20,/product_images/defimg3_s.jpg,0.75,0.10,Runes of Magic Capitulo II: The Elven Pr,PC,4020628506179
830,0.70,/product_images/defimg5_s.jpg,2.50,0.30,Prison Break - The Conspiracy,PC,4020628506308
830,1.80,/product_images/defimg1_s.jpg,6.00,0.90,Sacred 2: Ice & Blood (Exp.),PC,4020628506414
830,2.00,/product_images/defimg5_s.jpg,7.00,1.40,Lost Horizon,PC,4020628506728
830,1.40,/product_images/defimg4_s.jpg,4.00,0.80,Risen 2: Dark Waters (P),PC,4020628506957
830,0.60,/product_images/defimg2_s.jpg,2.00,0.30,"Whispered World, The",PC,4020628507091
830,2.00,/product_images/Juegos/PC Juegos/4020628507282_s.jpg,6.00,1.20,Dead Island (P),PC,4020628507282
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Runes of Magic - Elder Kingdom,PC,4020628507909
830,0.60,/product_images/defimg5_s.jpg,2.00,0.30,Azada,PC,4020628508562
830,0.01,/product_images/defimg5_s.jpg,0.25,0.01,Drawn - La Torre,PC,4020628508579
830,0.01,/product_images/defimg4_s.jpg,0.10,0.01,Hidden Expedition: Amazon,PC,4020628508586
830,0.70,/product_images/defimg1_s.jpg,2.50,0.30,"Mystery Case Files, Ravenhearst",PC,4020628508593
830,0.70,/product_images/defimg4_s.jpg,2.50,0.30,Puppet Show,PC,4020628508609
830,0.10,/product_images/defimg5_s.jpg,0.50,0.01,"Strange Cases, Misterio De La Carta Del",PC,4020628508616
830,1.20,/product_images/defimg3_s.jpg,3.50,0.70,Iron Front: Liberation 1944,PC,4020628508708
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,Runes of Magic IV,PC,4020628508869
830,6.00,/product_images/defimg4_s.jpg,18.00,3.00,X Rebirth (P),PC,4020628509101
830,1.20,/product_images/defimg1_s.jpg,3.50,0.70,Jane`s Advanced Strike Fighters,PC,4020628509583
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Hidden Expedition - Titanic,PC,4020628510336
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Hidden Expedition: Everest,PC,4020628510343
830,1.20,/product_images/defimg2_s.jpg,4.00,0.60,Mistery Case Files: Huntsville,PC,4020628510350
830,1.40,/product_images/defimg4_s.jpg,4.00,0.80,Emergency 2013 (P),PC,4020628510428
830,1.50,/product_images/Juegos/PC Juegos/4020628510466_s.jpg,4.00,0.90,Emergency 5,PC,4020628510466
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Quien Quiere Ser Millonario,PC,4020628510930
830,0.60,/product_images/defimg1_s.jpg,2.00,0.30,Big Fish Mystery Legends: Beauty & The Beast,PC,4020628511548
830,1.20,/product_images/defimg2_s.jpg,3.50,0.70,Big Fish Redemption Cemetery: La Maldicion Del Cuervo,PC,4020628511562
830,0.60,/product_images/defimg2_s.jpg,2.00,0.30,Emergency 2014,PC,4020628511661
830,2.00,/product_images/defimg3_s.jpg,8.00,1.60,Dead Island: Riptide (P),PC,4020628511746
830,0.90,/product_images/Juegos/PC Juegos/4020628512255_s.jpg,3.00,0.40,Metro Last Light Limited Edition (P),PC,4020628512255
830,2.00,/product_images/defimg1_s.jpg,7.00,1.60,Saints Row IV (4) (P),PC,4020628512576
830,2.00,/product_images/defimg3_s.jpg,7.00,1.60,Wasteland 2 (P),PC,4020628512972
830,0.40,/product_images/defimg4_s.jpg,1.50,0.20,Planetside 2,PC,4020628513962
830,10.00,/product_images/defimg5_s.jpg,30.00,6.00,F1 2016 (P),PC,4020628828141
830,2.00,/product_images/defimg1_s.jpg,7.00,1.60,Obscuritas (P),PC,4020628843274
830,5.00,/product_images/defimg1_s.jpg,15.00,3.00,The Golf Club - Collector's Edition,PC,4020628843892
830,7.00,/product_images/defimg5_s.jpg,20.00,4.00,Baldur's Gate II - Enhanced Edition,PC,4020628849016
830,3.00,/product_images/defimg2_s.jpg,10.00,2.00,Car Mechanic Simulator 2015 (P),PC,4020628849344
830,0.70,/product_images/defimg3_s.jpg,2.50,0.30,Construction Machines Simulator 2016,PC,4020628849436
830,1.40,/product_images/defimg5_s.jpg,4.00,0.80,Helicopter 2015 Natural Disasters,PC,4020628849528
830,3.00,/product_images/defimg4_s.jpg,5.00,2.00,Truck Mechanic Simulator (2015),PC,4020628849856
830,4.00,/product_images/defimg3_s.jpg,12.00,2.00,Baldur's Gate - Enhanced Ed,PC,4020628857684
830,2.00,/product_images/defimg5_s.jpg,6.00,1.40,Saints Row IV: Re-Elected (No Gat Out Of Hell DLC) (P),PC,4020628862343
830,6.00,/product_images/defimg5_s.jpg,18.00,3.00,This War Of Mine (P),PC,4020628863555
830,5.00,/product_images/defimg5_s.jpg,15.00,3.00,Ryse: Son Of Rome (P),PC,4020628866907
830,6.00,/product_images/defimg1_s.jpg,18.00,3.00,Homefront: The Revolution (P) 5 Disc,PC,4020628868567
830,0.10,/product_images/defimg1_s.jpg,0.50,0.01,Dead Island: Epidemic (P) Badass Starter Pack,PC,4020628869878
830,1.40,/product_images/defimg3_s.jpg,4.00,0.80,Escape Dead Island (P),PC,4020628882266
830,2.00,/product_images/defimg5_s.jpg,9.00,1.30,Goat Simulator (P),PC,4020628883898
830,4.00,/product_images/defimg4_s.jpg,12.00,2.00,Saints Row III & IV (P),PC,4020628884420
830,1.10,/product_images/defimg5_s.jpg,3.00,0.70,Risen 3: Titan Lords (P),PC,4020628885601
830,5.00,/product_images/defimg5_s.jpg,15.00,3.00,Broken Sword 5,PC,4020628885960
830,7.00,/product_images/defimg4_s.jpg,20.00,4.00,Metro Redux (P),PC,4020628886356
830,1.80,/product_images/defimg5_s.jpg,5.00,1.00,Killer is Dead Nightmare Edition (P),PC,4020628887605
830,5.00,/product_images/defimg5_s.jpg,15.00,3.00,Sacred 3,PC,4020628889050
830,9.00,/product_images/defimg2_s.jpg,25.00,5.00,Wasteland 2 - Ranger Edition,PC,4020628896256
830,6.00,/product_images/defimg4_s.jpg,18.00,4.00,Emergency 2016 (P),PC,4020628899110
830,0.20,/product_images/defimg3_s.jpg,0.75,0.10,Supreme Commander 2,PC,4020628931315
830,0.60,/product_images/defimg1_s.jpg,2.00,0.30,Chariots Of War,PC,4020628995065
830,0.20,/product_images/defimg1_s.jpg,0.75,0.10,Neuro Hunter,PC,4020628995997
830,0.10,/product_images/defimg3_s.jpg,0.50,0.01,Alexander The Heroes Hour,PC,4020628996000
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,Earth 2160 (SN),PC,4020628996475
830,0.30,/product_images/defimg4_s.jpg,1.00,0.20,Agrar Simulator - Historische Landmaschinen (P),PC,4020636113918
830,0.60,/product_images/defimg2_s.jpg,2.00,0.30,Simulador New York Taxi,PC,4020636114151
830,1.80,/product_images/defimg4_s.jpg,5.00,1.00,Simulador De Le�ador 2012 (P),PC,4020636114168
830,3.00,/product_images/defimg3_s.jpg,8.00,1.90,Simulador Tanque Panzer Versión Español,PC,4020636114199
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Kick Ass 2,PC,4020636119606
830,0.10,/product_images/defimg4_s.jpg,0.50,0.01,Bloodbath,PC,4020636121562
830,0.20,/product_images/Juegos/PC Juegos/4020636127014_s.jpg,0.75,0.10,Mega Tycoon,PC,4020636127014
830,0.30,/product_images/Juegos/PC Juegos/4020636151194_s.jpg,1.00,0.10,Grey-Goo: War Is Evolving (P),PC,4020636151194
830,0.70,/product_images/defimg1_s.jpg,2.00,0.40,Fritz 10,PC,4027975004570
830,1.80,/product_images/defimg5_s.jpg,5.00,1.00,Fritz 11,PC,4027975005102
830,2.00,/product_images/defimg2_s.jpg,8.00,1.60,Fritz ChessBase 13,PC,4027975006789
830,2.00,/product_images/defimg2_s.jpg,8.00,1.60,Braid - Jump n Run-Adventure,PC,4032222403570
830,1.40,/product_images/defimg5_s.jpg,4.00,0.80,10 Fun Games,PC,4032222905135
830,0.60,/product_images/defimg3_s.jpg,2.00,0.30,Los Sims 2 (Mac Version),PC,4041377402178
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,Los Sims 2: Universitarios (Mac Version),PC,4041377402352
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Call of Duty 2 (Mac),PC,4041377402482
830,0.40,/product_images/defimg2_s.jpg,1.50,0.20,Spyhunter,PC,4041377501482
830,0.10,/product_images/defimg4_s.jpg,0.50,0.01,Pitfall - The Lost Expedition,PC,4041377501949
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,Mtx Mototrax 2cd,PC,4041377501987
830,0.10,/product_images/defimg2_s.jpg,0.50,0.01,Tony Hawk's Pro Skater 4,PC,4041377701493
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Wakeboarding Unleashed feat Shaun Murray,PC,4041377701769
830,5.00,/product_images/defimg5_s.jpg,15.00,3.00,X-Plane 9,PC,4041377702230
830,1.30,/product_images/defimg1_s.jpg,4.50,0.60,Tony Hawk's American Wasteland,PC,4041377702384
830,3.00,/product_images/defimg1_s.jpg,9.00,2.00,True Crime New York City,PC,4041377702391
830,5.00,/product_images/defimg2_s.jpg,15.00,3.00,Bus Simulator 16,PC,4041417690343
830,0.90,/product_images/defimg3_s.jpg,2.50,0.50,Battle Vs Chess,PC,4250230210175
830,0.30,/product_images/defimg4_s.jpg,1.00,0.20,Dream Pinball 3D,PC,4250230210243
830,1.40,/product_images/defimg2_s.jpg,4.00,0.80,NyxQuest: Kindred Spirits,PC,4250230210373
830,1.20,/product_images/defimg5_s.jpg,4.00,0.60,Two Worlds 2 - Velvet GOTY Edition,PC,4250230210403
830,0.60,/product_images/defimg2_s.jpg,2.00,0.30,Iron Sky: Invasion,PC,4250230210823
830,1.20,/product_images/defimg3_s.jpg,4.00,0.60,Two Worlds,PC,4250230214036
830,0.40,/product_images/defimg3_s.jpg,1.50,0.20,"Two Worlds 2, II",PC,4250230214142
830,1.80,/product_images/defimg2_s.jpg,5.00,1.00,Two Worlds II Premium Edition,PC,4250230290139
830,0.30,/product_images/defimg4_s.jpg,1.00,0.10,GT Legends,PC,4260086010072
830,1.00,/product_images/defimg1_s.jpg,3.50,0.50,GTR2 Fia GT Racing Game,PC,4260086010430
830,0.70,/product_images/defimg4_s.jpg,2.00,0.40,Imperium Romanum Gold Edition,PC,4260089411609
830,4.00,/product_images/defimg4_s.jpg,12.00,2.00,Fallout Trilogy,PC,4260089411937
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Dawn Of Magic 2,PC,4260089412538
830,0.70,/product_images/defimg5_s.jpg,2.00,0.40,First Templar,PC,4260089412712
830,0.40,/product_images/defimg4_s.jpg,1.50,0.20,Race on,PC,4260089413313
830,1.40,/product_images/defimg3_s.jpg,4.00,0.80,Hard Reset,PC,4260089414679
830,2.00,/product_images/defimg3_s.jpg,8.00,1.60,Port Royale 3 (P),PC,4260089414860
830,3.00,/product_images/defimg1_s.jpg,10.00,2.00,Hegemony Gold - Wars of Ancient Greece,PC,4260089415065
830,5.00,/product_images/defimg3_s.jpg,15.00,3.00,Sins of a Solar Empire: Rebellion (P),PC,4260089415553
830,0.10,/product_images/Juegos/PC Juegos/4260089416352_s.jpg,0.50,0.01,Rise of Venice - Gold edtion (P),PC,4260089416352
830,0.70,/product_images/defimg1_s.jpg,2.00,0.40,Tropico Dictator Pack (P),PC,4260089416369
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,Hired Guns: Jagged Edge,PC,4260095170507
830,0.40,/product_images/defimg5_s.jpg,1.50,0.20,W.War II Officers Operation Overlord,PC,4260095170545
830,0.40,/product_images/defimg2_s.jpg,1.50,0.20,Treasure Island,PC,4260095170552
830,6.00,/product_images/defimg5_s.jpg,18.00,3.00,Arma 3 (P),PC,4260095171740
830,1.30,/product_images/Juegos/PC Juegos/4260095172136_s.jpg,4.50,0.60,Chivalry: Medieval Warfare (P),PC,4260095172136
830,0.01,/product_images/defimg5_s.jpg,0.25,0.01,Winter Sports The Next Challenge 2009,PC,4260176170143
830,3.00,/product_images/defimg1_s.jpg,10.00,2.00,Jagged Alliance : Back In Action (P),PC,4260231340443
830,0.30,/product_images/defimg3_s.jpg,1.00,0.10,Air Conflicts Vietnam,PC,4260231341228
830,1.00,/product_images/defimg3_s.jpg,3.50,0.50,Adventure Park,PC,4260231341242
830,6.00,/product_images/defimg3_s.jpg,18.00,3.00,Shadows: Heretic Kingdoms C.E (P),PC,4260231341570
830,3.00,/product_images/defimg4_s.jpg,10.00,2.00,IHF Handball Challenge 12,PC,4260243910023
830,0.70,/product_images/defimg2_s.jpg,2.50,0.30,Cars 2,PC,44702010431
830,0.40,/product_images/defimg4_s.jpg,1.50,0.20,Blaz Blue: Calamity Trigger,PC,4510772105262
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,Ski Park Manager,PC,4601546015167
830,0.30,/product_images/defimg3_s.jpg,1.00,0.10,Falling Stars,PC,4779026380125
830,0.01,/product_images/defimg5_s.jpg,0.10,0.01,Virtua Fighter 2,PC,4974365850586
830,0.01,/product_images/defimg5_s.jpg,0.10,0.01,F22 Air Dominance Fighter,PC,5013156710919
830,0.50,/product_images/defimg2_s.jpg,1.50,0.30,Lord Of The Rings The Return,PC,5015103110711
830,0.30,/product_images/defimg2_s.jpg,1.00,0.20,Master of Magic,PC,5015352131185
830,0.01,/product_images/defimg4_s.jpg,0.20,0.01,Beauty & The Beast,PC,5016488107433
830,0.50,/product_images/defimg2_s.jpg,1.50,0.30,3D World Atlas,PC,5016488107686
830,0.30,/product_images/defimg5_s.jpg,1.00,0.10,Disney's Monsters Inc Vol.2,PC,5016488110754
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,X2: The Threat,PC,5016488112154
830,12.00,/product_images/defimg2_s.jpg,20.00,9.00,Jurassic Park: Operation Genesis,PC,5016488113922
830,1.70,/product_images/defimg4_s.jpg,4.50,1.00,Rome Anthology,PC,5016488115612
830,1.40,/product_images/defimg4_s.jpg,4.00,0.80,Jurassic Realm,PC,5016488116992
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,Mahjong Quest 2,PC,5016488118156
830,0.70,/product_images/defimg5_s.jpg,2.00,0.40,Mystery Stories,PC,5016488119443
830,0.70,/product_images/defimg1_s.jpg,2.00,0.40,Hidden Mysteries: The White House,PC,5016488119955
830,1.00,/product_images/defimg3_s.jpg,3.00,0.60,Luxor Adventures,PC,5016488120524
830,1.00,/product_images/defimg1_s.jpg,3.00,0.60,Trapped - The Abduction,PC,5016488120531
830,1.40,/product_images/defimg3_s.jpg,4.00,0.80,Hidden Mystery Triple Pack,PC,5016488121057
830,0.70,/product_images/defimg1_s.jpg,2.00,0.40,Witchs Curse CE,PC,5016488121392
830,0.70,/product_images/defimg4_s.jpg,2.00,0.40,Salem Secrets,PC,5016488122153
830,0.50,/product_images/defimg2_s.jpg,1.50,0.30,Sacra Terra: Angelic Night,PC,5016488124065
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Toy Story,PC,5017186783028
830,0.01,/product_images/defimg3_s.jpg,0.10,0.01,Ford Racing 2,PC,5017783012309
830,2.00,/product_images/defimg2_s.jpg,7.00,1.40,"Warrior Kings, The Saga",PC,5017783013450
830,0.90,/product_images/defimg3_s.jpg,3.00,0.40,Space Invaders Anniversary,PC,5017783014051
830,0.40,/product_images/defimg5_s.jpg,1.50,0.20,Flat out,PC,5017783014921
830,0.10,/product_images/defimg3_s.jpg,0.50,0.01,Total Immersion Racing,PC,5017783017151
830,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Starship Troopers,PC,5017783018264
830,0.01,/product_images/defimg5_s.jpg,0.10,0.01,Hello Kitty Roller Rescue,PC,5017783019407
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Jacked,PC,5017783021516
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,"Sudoku Challenge, The",PC,5017783021714
830,1.00,/product_images/defimg2_s.jpg,3.50,0.50,Wings Over Europe,PC,5017783023992
830,0.30,/product_images/defimg2_s.jpg,1.00,0.10,Wild Earth: Africa,PC,5017783024647
830,0.40,/product_images/defimg4_s.jpg,1.50,0.20,Space Empires V,PC,5017783024715
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,The Shield: The Game,PC,5017783025200
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Desafio Ecuestre,PC,5017783025538
830,0.01,/product_images/defimg4_s.jpg,0.25,0.01,Off Road,PC,5017783026580
830,0.01,/product_images/defimg5_s.jpg,0.25,0.01,Sheep,PC,5017783552386
830,0.10,/product_images/defimg3_s.jpg,0.50,0.01,Sega Touring Car Championship,PC,5017783553994
830,0.01,/product_images/defimg5_s.jpg,0.10,0.01,Last Bronx,PC,5017783554021
830,0.01,/product_images/defimg1_s.jpg,0.25,0.01,Extreme Sports,PC,5017783555004
830,0.01,/product_images/defimg3_s.jpg,0.10,0.01,Hormigaz Extreme Racing,PC,5017783555325
830,0.30,/product_images/defimg4_s.jpg,1.00,0.20,Dance 5,PC,5017783556889
830,0.01,/product_images/defimg2_s.jpg,0.25,0.01,Total Immersion Racing,PC,5017783556971
830,0.30,/product_images/defimg1_s.jpg,1.00,0.10,Wizards & Warriors,PC,5017783557961
830,0.40,/product_images/defimg3_s.jpg,1.50,0.20,Sonic 3D & Sonic R,PC,5017783558005
