categoria_id,precio_venta,precio_compra,img_caratula,titulo,categoria_str,precio_intercambio,sku
831,5.00,2.00,/product_images/Juegos/Wii Juegos/5060125482070_s.jpg,Dragon Blade: Wrath of Fire,Wii,3.00,5060125482070
827,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/8059617102364_s.jpg,Moto GP 14,Xbox 360,5.00,8059617102364
827,4.00,0.90,/product_images/Juegos/Xbox 360 Juegos/5030917039973_s.jpg,Cabelas Alaskan Adventure,Xbox 360,1.50,5030917039973
827,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3296580811298_s.jpg,Furia de Titanes,Xbox 360,5.00,3296580811298
831,20.00,9.00,/product_images/Juegos/Wii Juegos/4012927092033_s.jpg,Silent Hill: Shattered Memories,Wii,12.00,4012927092033
831,2.50,0.60,/product_images/Juegos/Wii Juegos/5060136650192_s.jpg,Blast Works,Wii,0.90,5060136650192
831,0.75,0.10,/product_images/Juegos/Wii Juegos/045496366889_s.jpg,Hannah Montana: La pelicula,Wii,0.20,045496366889
827,7.00,3.00,/product_images/Juegos/Xbox 360 Juegos/023272005641_s.jpg,Star Wars the Force Unleashed,Xbox 360,4.00,023272005641
827,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5026555260367_s.jpg,Bureau: XCOM Declassified,Xbox 360,3.00,5026555260367
827,4.00,0.90,/product_images/Juegos/Xbox 360 Juegos/4005209125765_s.jpg,WWE Smackdown Vs. Raw 2010,Xbox 360,1.50,4005209125765
831,2.50,0.60,/product_images/Juegos/Wii Juegos/3546430131213_s.jpg,Jenga World Tour,Wii,0.90,3546430131213
831,8.00,3.00,/product_images/Juegos/Wii Juegos/3307219949258_s.jpg,"Pitufos, Los: Dance Party",Wii,5.00,3307219949258
831,8.00,3.00,/product_images/Juegos/Wii Juegos/3307215594179_s.jpg,Tintin: El Secreto del Unicornio,Wii,5.00,3307215594179
827,16.00,7.00,/product_images/Juegos/Xbox 360 Juegos/5060102952626_s.jpg,Deathsmiles Deluxe Edition,Xbox 360,10.00,5060102952626
827,5.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917047619_s.jpg,Tony Hawk´s Proving Ground,Xbox 360,3.00,5030917047619
827,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/5060073307029_s.jpg,Dynasty Warriors: Strike Force,Xbox 360,1.10,5060073307029
831,15.00,6.00,/product_images/Juegos/Wii Juegos/4020628503437_s.jpg,Secret Files 2: Puritas Cordis,Wii,9.00,4020628503437
831,6.00,2.00,/product_images/Juegos/Wii Juegos/3307211648869_s.jpg,Anno - La Creacion de un Nuevo Mundo,Wii,3.00,3307211648869
831,12.00,5.00,/product_images/Juegos/Wii Juegos/8427897002412_s.jpg,Samba de Amigo + Maracas,Wii,7.00,8427897002412
827,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3546430150306_s.jpg,Test Drive Unlimited 2,Xbox 360,3.00,3546430150306
827,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3307215736395_s.jpg,Just Dance: Kids 2014 (Kiect),Xbox 360,5.00,3307215736395
827,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/8059617100520_s.jpg,SBK: Generations,Xbox 360,3.00,8059617100520
831,3.00,0.70,/product_images/Juegos/Wii Juegos/3700577001604_s.jpg,"Family Trainer, Treasure Adventure",Wii,1.10,3700577001604
831,8.00,3.00,/product_images/Juegos/Wii Juegos/5051603163321_s.jpg,Looney Tunes: Acme Arsenal,Wii,5.00,5051603163321
831,10.00,4.00,/product_images/Juegos/Wii Juegos/3307211689909_s.jpg,Concurso Loco TV Party,Wii,6.00,3307211689909
827,16.00,7.00,/product_images/Juegos/Xbox 360 Juegos/4012927037539_s.jpg,Zone Of The Enders HD Collection,Xbox 360,10.00,4012927037539
827,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/3307210253828_s.jpg,Teenage Mutant Ninja Turtles,Xbox 360,11.00,3307210253828
827,1.00,0.10,/product_images/Juegos/Xbox 360 Juegos/5026555246835_s.jpg,NBA 2K8,Xbox 360,0.30,5026555246835
827,4.00,0.90,/product_images/Juegos/Xbox 360 Juegos/4005209167956_s.jpg,WWE 13: Mike Tyson Edition,Xbox 360,1.50,4005209167956
827,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030934049122_s.jpg,Fight Night Round 3,Xbox 360,3.00,5030934049122
827,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060073308910_s.jpg,Warriors Orochi 3,Xbox 360,5.00,5060073308910
827,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/5050740024977_s.jpg,Worms Collection,Xbox 360,11.00,5050740024977
827,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/885370317206_s.jpg,Kinect Disneyland Adventures,Xbox 360,3.00,885370317206
827,4.50,1.00,/product_images/Juegos/Xbox 360 Juegos/5055277008988_s.jpg,Sonic Free Riders,Xbox 360,1.70,5055277008988
827,15.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5030934102834_s.jpg,Shadows Of The Damned,Xbox 360,9.00,5030934102834
827,15.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5021290066649_s.jpg,Ultimate Action Triple Pack,Xbox 360,9.00,5021290066649
827,12.00,5.00,/product_images/Juegos/Xbox 360 Juegos/010086680409_s.jpg,Sonic Sega All-Stars Racing With Banjo-k,Xbox 360,7.00,010086680409
827,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917100857_s.jpg,X-Men Destiny,Xbox 360,3.00,5030917100857
827,2.00,0.40,/product_images/Juegos/Xbox 360 Juegos/5026555245043_s.jpg,Top Spin 2,Xbox 360,0.70,5026555245043
827,22.00,9.00,/product_images/Juegos/Xbox 360 Juegos/3499550341263_s.jpg,World Rally Championship 5,Xbox 360,13.00,3499550341263
827,10.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5060138437951_s.jpg,"Increible Hulk, El (2008)",Xbox 360,6.00,5060138437951
827,2.00,0.40,/product_images/Juegos/Xbox 360 Juegos/5391507330291_s.jpg,Madden NFL 12,Xbox 360,0.70,5391507330291
827,4.00,0.90,/product_images/Juegos/Xbox 360 Juegos/5021290026957_s.jpg,Just Cause,Xbox 360,1.50,5021290026957
827,3.50,0.80,/product_images/Juegos/Xbox 360 Juegos/4250230220808_s.jpg,Iron Sky Invasion,Xbox 360,1.30,4250230220808
827,10.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5021290026506_s.jpg,Hitman: Blood Money,Xbox 360,6.00,5021290026506
827,10.00,4.00,/product_images/Juegos/Xbox 360 Juegos/3307215714010_s.jpg,Rocksmith 2014 (Game Only),Xbox 360,6.00,3307215714010
827,8.00,3.00,/product_images/Juegos/Xbox 360 Juegos/8023171023076_s.jpg,Naughty Bear,Xbox 360,5.00,8023171023076
827,15.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5055060961117_s.jpg,Devil May Cry 4 (Ed. Coleccionista),Xbox 360,9.00,5055060961117
827,4.50,1.00,/product_images/Juegos/Xbox 360 Juegos/4005209117111_s.jpg,Legends of Wrestlemania,Xbox 360,1.70,4005209117111
827,3.00,0.70,/product_images/Juegos/Xbox 360 Juegos/8717418164379_s.jpg,"Principe Caspian, El",Xbox 360,1.10,8717418164379
827,18.00,8.00,/product_images/Juegos/Xbox 360 Juegos/3391891966924_s.jpg,Dragon Ball Z Budokai HD Collection,Xbox 360,11.00,3391891966924
827,6.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917042911_s.jpg,Cabelas African Safari,Xbox 360,3.00,5030917042911
827,3.50,0.80,/product_images/Juegos/Xbox 360 Juegos/5030934067294_s.jpg,"Saboteur, The",Xbox 360,1.30,5030934067294
827,6.00,2.00,/product_images/defimg3_s.jpg,Guitar Hero 3 Legends of Rock (Game Only),Xbox 360,3.00,5030917049187
830,0.10,0.01,/product_images/defimg5_s.jpg,Silent Storm,PC,0.01,3700211500487
830,2.50,0.30,/product_images/defimg3_s.jpg,Prey (SN) 1 DVD,PC,0.70,5026555051187
830,0.10,0.01,/product_images/Juegos/PC Juegos/3700265683051_s.jpg,Eric Youngs Squad Assault Frente Oeste,PC,0.01,3700265683051
830,2.50,0.30,/product_images/Juegos/PC Juegos/5060004767724_s.jpg,Condemned,PC,0.70,5060004767724
830,2.00,0.30,/product_images/Juegos/PC Juegos/4020628504670_s.jpg,Risen,PC,0.60,4020628504670
830,3.00,0.40,/product_images/Juegos/PC Juegos/4020628512255_s.jpg,Metro Last Light Limited Edition (P),PC,0.90,4020628512255
830,10.00,2.00,/product_images/defimg5_s.jpg,Rome: Total War + Barbarian Invasion,PC,3.00,5060004766659
830,4.00,0.90,/product_images/defimg3_s.jpg,Pro Cycling Manager 2014,PC,1.50,3512899112360
830,1.00,0.10,/product_images/Juegos/PC Juegos/5060138441521_s.jpg,Stormrise,PC,0.30,5060138441521
830,1.00,0.10,/product_images/defimg1_s.jpg,Capitan Trueno: La Espada del Toledan,PC,0.30,8427197080158
830,3.00,0.40,/product_images/defimg3_s.jpg,Pro Cycling Manager 2013,PC,0.90,3512899111127
830,1.50,0.20,/product_images/Juegos/PC Juegos/5024866333909_s.jpg,Clive Barker's Jericho,PC,0.40,5024866333909
830,6.00,1.40,/product_images/Juegos/PC Juegos/8431474055449_s.jpg,American Conquest Divided Nation 1DVD (SN),PC,2.00,8431474055449
830,1.00,0.10,/product_images/Juegos/PC Juegos/3307210243997_s.jpg,IL-2 Sturmovik - 1946,PC,0.30,3307210243997
830,4.50,0.60,/product_images/defimg4_s.jpg,Hitman Blood Money,PC,1.30,5021290024830
830,0.10,0.01,/product_images/Juegos/PC Juegos/5055277002351_s.jpg,Football Manager 2010,PC,0.01,5055277002351
830,0.50,0.01,/product_images/Juegos/PC Juegos/8426412002883_s.jpg,Delta Force,PC,0.10,8426412002883
830,1.50,0.20,/product_images/Juegos/PC Juegos/4012927073582_s.jpg,Pro Evolution Soccer (PES) 2011,PC,0.40,4012927073582
830,1.00,0.10,/product_images/defimg2_s.jpg,La Venganza De Los Malvados,PC,0.30,8431474000029
830,1.50,0.30,/product_images/Juegos/PC Juegos/4260089416345_s.jpg,Dark Eye: Demonicon,PC,0.50,4260089416345
830,0.75,0.10,/product_images/defimg2_s.jpg,The Movies,PC,0.20,5030917032226
830,0.10,0.01,/product_images/defimg2_s.jpg,Sum Of All Fears,PC,0.01,3307210120823
830,2.50,0.30,/product_images/defimg5_s.jpg,Spiderman,PC,0.70,5030917014239
830,6.00,0.90,/product_images/Juegos/PC Juegos/5037930060472_s.jpg,Rise & Fall La Caida de Los Imperios,PC,1.80,5037930060472
830,5.00,1.00,/product_images/defimg5_s.jpg,Broken Sword - El Angel de la Muerte,PC,1.80,4005209082815
830,0.10,0.01,/product_images/defimg4_s.jpg,Hidden Expedition: Everest,PC,0.01,4020628510343
830,0.10,0.01,/product_images/defimg4_s.jpg,I.G.I Project,PC,0.01,5032921012904
830,2.50,0.30,/product_images/defimg4_s.jpg,Mountain Bike Adrenaline,PC,0.70,3760137144608
830,3.50,0.50,/product_images/defimg4_s.jpg,Avatar: El Videojuego (P),PC,1.00,3307211679351
830,0.10,0.01,/product_images/defimg2_s.jpg,Flying Corps Gold/ F/A-18 Korea,PC,0.01,9788439590651
830,4.00,0.90,/product_images/defimg4_s.jpg,Heroes of Might & Magic V Gold (SN),PC,1.50,3307210265678
830,0.25,0.01,/product_images/Juegos/PC Juegos/3307210253651_s.jpg,Colegas En El Bosque,PC,0.01,3307210253651
830,0.10,0.01,/product_images/Juegos/PC Juegos/8431019010223_s.jpg,Carmageddon TDR 2000,PC,0.01,8431019010223
830,1.00,0.20,/product_images/defimg1_s.jpg,Velvet Assassin (P),PC,0.30,5060112742002
830,0.10,0.01,/product_images/defimg3_s.jpg,Fifa 2001,PC,0.01,5030930324543
830,0.10,0.01,/product_images/defimg1_s.jpg,Runes of Magic - Elder Kingdom,PC,0.01,4020628507909
830,0.10,0.01,/product_images/defimg5_s.jpg,Soldner (SN) 1CD,PC,0.01,3700211500579
830,0.75,0.10,/product_images/Juegos/PC Juegos/5030934093019_s.jpg,"Sims 3 (SN), Triunfadores (Ed. Conmem.)",PC,0.20,5030934093019
830,0.10,0.01,/product_images/defimg2_s.jpg,Championship Manager Temporada 02/03,PC,0.01,5032921018272
830,0.10,0.01,/product_images/defimg3_s.jpg,Soldiers of Anarchy,PC,0.01,3700211500609
830,0.10,0.01,/product_images/defimg4_s.jpg,UEFA Euro 2004,PC,0.01,8414185051610
830,1.00,0.10,/product_images/Juegos/PC Juegos/9006113133032_s.jpg,Gothic III/3,PC,0.30,9006113133032
830,15.00,3.00,/product_images/defimg2_s.jpg,Warcraft 3 Reign of Chaos + Frozen Thron,PC,5.00,3348542237834
830,30.00,13.00,/product_images/defimg2_s.jpg,ESDLA El Resurgir Del Rey Brujo Exp (SN),PC,18.00,8414185033203
830,1.00,0.10,/product_images/Juegos/PC Juegos/3307210243935_s.jpg,Rayman 2 La Gran Fuga,PC,0.30,3307210243935
830,0.10,0.01,/product_images/Juegos/PC Juegos/8431474060863_s.jpg,Shade Wrath Of Angels,PC,0.01,8431474060863
830,0.75,0.10,/product_images/defimg4_s.jpg,MX Vs. ATV Unleashed,PC,0.20,4005209076333
830,1.00,0.10,/product_images/defimg1_s.jpg,Mortadelo y Filemon Operacion Moscu,PC,0.30,8427197080172
830,4.00,0.90,/product_images/Juegos/PC Juegos/3307210204585_s.jpg,Rayman 10 Aniversario,PC,1.50,3307210204585
830,3.00,0.40,/product_images/defimg5_s.jpg,Secret Files: Tunguska,PC,0.90,8426412004573
830,6.00,1.20,/product_images/Juegos/PC Juegos/3546430111109_s.jpg,Asterix y Obelix XXL,PC,2.00,3546430111109
830,0.50,0.01,/product_images/Juegos/PC Juegos/8431474073795_s.jpg,ACB Total 2008-2009,PC,0.10,8431474073795
830,1.00,0.10,/product_images/defimg2_s.jpg,Harry Potter Quidditch,PC,0.30,8414185051191
830,0.10,0.01,/product_images/Juegos/PC Juegos/3700046239095_s.jpg,Chaos League,PC,0.01,3700046239095
830,2.00,0.30,/product_images/defimg4_s.jpg,Mercenaries 2: World in Flames,PC,0.60,8414185033739
830,0.10,0.01,/product_images/defimg2_s.jpg,Pro Pinball - Timeshock,PC,0.01,744788550806
830,5.00,0.70,/product_images/defimg1_s.jpg,World of Warcraft Starter Edition (P),PC,1.50,5030917109102
830,2.00,0.30,/product_images/defimg2_s.jpg,Submarine Titans,PC,0.60,8436010150213
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/5021290050938_s.jpg,Hitman Classic HD Trilogy,PlayStation 3,11.00,5021290050938
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/5021290038141_s.jpg,Mini Ninjas,PlayStation 3,5.00,5021290038141
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/5051893154825_s.jpg,Hotwheels: World's Best Driver,PlayStation 3,7.00,5051893154825
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/5055277017003_s.jpg,London 2012,PlayStation 3,7.00,5055277017003
821,7.00,1.60,/product_images/Juegos/PS3 Juegos/5060138435957_s.jpg,Sega Superstars Tennis,PlayStation 3,2.00,5060138435957
821,22.00,9.00,/product_images/Juegos/PS3 Juegos/5060146461047_s.jpg,Walking Dead: Telltale Series 1 GOTY,PlayStation 3,13.00,5060146461047
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/5060146461382_s.jpg,"Wolf Among Us, The",PlayStation 3,9.00,5060146461382
821,2.00,0.40,/product_images/Juegos/PS3 Juegos/711719265771_s.jpg,"Libro De Las Pociones, El (Solo Juego)",PlayStation 3,0.70,711719265771
821,25.00,11.00,/product_images/Juegos/PS3 Juegos/711719404118_s.jpg,Last Of Us GOTY,PlayStation 3,15.00,711719404118
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/10086690668_s.jpg,Sonic & All Stars Racing Transformed,PlayStation 3,11.00,10086690668
821,5.00,2.00,/product_images/Juegos/PS3 Juegos/3296580811366_s.jpg,Furia de Titanes,PlayStation 3,3.00,3296580811366
821,7.00,1.60,/product_images/Juegos/PS3 Juegos/3307219934643_s.jpg,Motions Sports Adrenaline,PlayStation 3,2.00,3307219934643
821,20.00,9.00,/product_images/Juegos/PS3 Juegos/3391891977746_s.jpg,Tales Of Xillia 2 - Edicion Lanzamiento,PlayStation 3,12.00,3391891977746
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/4012927052655_s.jpg,Saw II,PlayStation 3,7.00,4012927052655
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/4020628888107_s.jpg,Saints Row IV Game Of The Century Edition,PlayStation 3,6.00,4020628888107
821,5.00,1.20,/product_images/Juegos/PS3 Juegos/5024866339109_s.jpg,Damnation,PlayStation 3,1.90,5024866339109
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/5030917094118_s.jpg,Monster Jam: Path Of Destruction,PlayStation 3,9.00,5030917094118
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/5030917101144_s.jpg,Cabela's Survival: Shadows of Katmai SAS,PlayStation 3,7.00,5030917101144
821,1.00,0.20,/product_images/Juegos/PS3 Juegos/5030934063869_s.jpg,UEFA Euro 2008,PlayStation 3,0.30,5030934063869
821,25.00,11.00,/product_images/Juegos/PS3 Juegos/3391891987691_s.jpg,Naruto Shippuden Ultimate Ninja Storm Collection,PlayStation 3,15.00,3391891987691
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/711719969358_s.jpg,SingStar 2 (Solo Juego),PlayStation 3,6.00,711719969358
821,6.00,1.40,/product_images/Juegos/PS3 Juegos/3307210409317_s.jpg,Perdidos: El Videojuego,PlayStation 3,2.00,3307210409317
821,6.00,1.40,/product_images/Juegos/PS3 Juegos/5030917082283_s.jpg,Transformers: La Guerra por Cyber,PlayStation 3,2.00,5030917082283
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/4005209090988_s.jpg,Ratatouille,PlayStation 3,6.00,4005209090988
821,6.00,1.40,/product_images/Juegos/PS3 Juegos/5051893036206_s.jpg,GaHoole: La Leyenda de los Guardianes,PlayStation 3,2.00,5051893036206
821,4.00,0.90,/product_images/Juegos/PS3 Juegos/5021290036727_s.jpg,ShellShock 2: Blood Trails,PlayStation 3,1.50,5021290036727
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/711719166672_s.jpg,Socom - Special Forces,PlayStation 3,5.00,711719166672
821,5.00,2.00,/product_images/Juegos/PS3 Juegos/5030917068201_s.jpg,Guitar Hero Metallica (Solo Juego),PlayStation 3,3.00,5030917068201
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/711719166467_s.jpg,White Knight Chronicles,PlayStation 3,5.00,711719166467
821,6.00,2.00,/product_images/Juegos/PS3 Juegos/5055277011421_s.jpg,Thor,PlayStation 3,3.00,5055277011421
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/5060138437876_s.jpg,"Increible Hulk, El (2008)",PlayStation 3,7.00,5060138437876
821,22.00,9.00,/product_images/Juegos/PS3 Juegos/730865001385_s.jpg,Catherine,PlayStation 3,13.00,730865001385
821,6.00,1.40,/product_images/Juegos/PS3 Juegos/5024866337877_s.jpg,Rise of the Argonauts,PlayStation 3,2.00,5024866337877
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/711719118756_s.jpg,Cazafantasmas,PlayStation 3,11.00,711719118756
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/3391891970938_s.jpg,Tales of Xillia,PlayStation 3,6.00,3391891970938
821,3.50,0.80,/product_images/Juegos/PS3 Juegos/3307215591901_s.jpg,NCIS,PlayStation 3,1.30,3307215591901
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/3296580810673_s.jpg,Splatterhouse,PlayStation 3,6.00,3296580810673
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/8023171033402_s.jpg,Terraria,PlayStation 3,11.00,8023171033402
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/5055277020935_s.jpg,Anarchy Reigns,PlayStation 3,5.00,5055277020935
821,5.00,2.00,/product_images/Juegos/PS3 Juegos/5030934067225_s.jpg,"Saboteur, The",PlayStation 3,3.00,5030934067225
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/093155143906_s.jpg,"Oblivion, Elder Scrolls IV, 5th Anniv Ed",PlayStation 3,5.00,093155143906
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/5030917147166_s.jpg,Skylanders Trap Team Starter Pack,PlayStation 3,6.00,5030917147166
821,8.00,3.00,/product_images/Juegos/PS3 Juegos/4017244029304_s.jpg,Cursed Crusade,PlayStation 3,5.00,4017244029304
821,22.00,9.00,/product_images/Juegos/PS3 Juegos/711719121145_s.jpg,Buzz! Que Sabes de tu Pais? (Solo Juego),PlayStation 3,13.00,711719121145
821,40.00,18.00,/product_images/Juegos/PS3 Juegos/711719229438_s.jpg,Ratchet & Clank - Hd Collection,PlayStation 3,25.00,711719229438
821,12.00,5.00,/product_images/Juegos/PS3 Juegos/5060073306558_s.jpg,Warriors: Legend Of Troy,PlayStation 3,7.00,5060073306558
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/093155121911_s.jpg,Fallout 3 GOTY,PlayStation 3,11.00,093155121911
821,15.00,6.00,/product_images/Juegos/PS3 Juegos/5055060927397_s.jpg,Asura's Wrath,PlayStation 3,9.00,5055060927397
821,6.00,1.40,/product_images/Juegos/PS3 Juegos/5060073307166_s.jpg,Quantum Theory,PlayStation 3,2.00,5060073307166
821,52.00,23.00,/product_images/Juegos/PS3 Juegos/5021290041134_s.jpg,Nier,PlayStation 3,32.00,5021290041134
821,4.00,0.90,/product_images/Juegos/PS3 Juegos/5051893013511_s.jpg,Watchmen: El Fin esta Cerca (Part. 1 y 2,PlayStation 3,1.50,5051893013511
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/3391891979641_s.jpg,Top 40: Karaoke Party,PlayStation 3,6.00,3391891979641
821,18.00,8.00,/product_images/Juegos/PS3 Juegos/5030934087803_s.jpg,Dante's Inferno (Death Edition),PlayStation 3,11.00,5030934087803
821,5.00,1.20,/product_images/Juegos/PS3 Juegos/5030934057578_s.jpg,Skate,PlayStation 3,1.90,5030934057578
821,28.00,12.00,/product_images/Juegos/PS3 Juegos/3307215760321_s.jpg,Assassin's Creed: Heritage Collection,PlayStation 3,17.00,3307215760321
821,10.00,4.00,/product_images/Juegos/PS3 Juegos/5024866348590_s.jpg,Dirt Showdown,PlayStation 3,6.00,5024866348590
821,5.00,2.00,/product_images/Juegos/PS3 Juegos/5030917091667_s.jpg,007 - Bloodstone,PlayStation 3,3.00,5030917091667
821,5.00,1.20,/product_images/Juegos/PS3 Juegos/5030930107680_s.jpg,Madden NFL 13,PlayStation 3,1.90,5030930107680
821,28.00,12.00,/product_images/Juegos/PS3 Juegos/813633011387_s.jpg,Bleach:Soul Resurreccion,PlayStation 3,17.00,813633011387
834,10.00,4.00,/product_images/Juegos/DS Juegos/3307211655805_s.jpg,Classic Word Games,Nintendo DS,6.00,3307211655805
834,12.00,5.00,/product_images/Juegos/DS Juegos/5036675011053_s.jpg,Clever Kids: Farmyard Fun,Nintendo DS,7.00,5036675011053
834,6.00,2.00,/product_images/Juegos/DS Juegos/742725281240_s.jpg,Backyard Sports Rookie Rush,Nintendo DS,3.00,742725281240
834,50.00,22.00,/product_images/Juegos/DS Juegos/5060121824126_s.jpg,Chrono Trigger,Nintendo DS,31.00,5060121824126
834,6.00,2.00,/product_images/Juegos/DS Juegos/5060034555186_s.jpg,B17 - Fortress In The Sky,Nintendo DS,3.00,5060034555186
834,6.00,2.00,/product_images/Juegos/DS Juegos/4020636109638_s.jpg,Animal Life - Australien,Nintendo DS,3.00,4020636109638
834,5.00,2.00,/product_images/Juegos/DS Juegos/712725003715_s.jpg,Cheetah Girls - Pop Star Sensations,Nintendo DS,3.00,712725003715
834,5.00,1.20,/product_images/Juegos/DS Juegos/5030917091452_s.jpg,007: GoldenEye,Nintendo DS,1.90,5030917091452
834,18.00,8.00,/product_images/Juegos/DS Juegos/8717278829845_s.jpg,Casual Mania,Nintendo DS,11.00,8717278829845
834,4.00,0.90,/product_images/Juegos/DS Juegos/4005209128490_s.jpg,Biggest Loser,Nintendo DS,1.50,4005209128490
834,2.50,0.60,/product_images/Juegos/DS Juegos/8427897003525_s.jpg,Ben 10 Alien Force: Vilgax Attacks Collector Ed,Nintendo DS,0.90,8427897003525
834,3.50,0.80,/product_images/Juegos/DS Juegos/4012927083895_s.jpg,Beyblade Metal Fusion Cyber Pegasus,Nintendo DS,1.30,4012927083895
834,4.00,0.90,/product_images/Juegos/DS Juegos/4017244018650_s.jpg,Ajedrez,Nintendo DS,1.50,4017244018650
834,15.00,6.00,/product_images/Juegos/DS Juegos/4020628502430_s.jpg,Buddy Frances,Nintendo DS,9.00,4020628502430
834,3.00,0.70,/product_images/Juegos/DS Juegos/4017244017325_s.jpg,Cats & Dogs: Tus Mejores  Amigos,Nintendo DS,1.10,4017244017325
834,2.00,0.30,/product_images/Juegos/DS Juegos/5060034554738_s.jpg,Actua Pool,Nintendo DS,0.60,5060034554738
834,0.50,0.01,/product_images/Juegos/DS Juegos/8717418259617_s.jpg,Club Penguin - Herbert's Revenge,Nintendo DS,0.10,8717418259617
834,12.00,5.00,/product_images/Juegos/DS Juegos/3307211641471_s.jpg,Broken Sword: Shadow Of Templars,Nintendo DS,7.00,3307211641471
862,6.00,1.20,/product_images/Juegos/PSP Juegos/711719161158_s.jpg,Gran Turismo (Edicion Especial),PSP,2.00,711719161158
834,22.00,9.00,/product_images/Juegos/DS Juegos/013388320103_s.jpg,Capcom Ace Attorneyd,Nintendo DS,13.00,013388320103
862,2.50,0.30,/product_images/defimg1_s.jpg,Buzz! Concurso Musical Definitivo,PSP,0.70,711719214038
834,12.00,5.00,/product_images/Juegos/DS Juegos/5060015539532_s.jpg,Challenge Me Word Puzzles,Nintendo DS,7.00,5060015539532
834,6.00,2.00,/product_images/Juegos/DS Juegos/045496737122_s.jpg,Brain Age,Nintendo DS,3.00,045496737122
862,1.50,-1,/product_images/defimg2_s.jpg,Invizimals- Essentials,PSP,-1,711719217336
834,8.00,3.00,/product_images/Juegos/DS Juegos/742725273931_s.jpg,"Atari, Arthur And The Invisibles",Nintendo DS,5.00,742725273931
862,2.50,0.30,/product_images/defimg5_s.jpg,Invizimals Las tribus Perdidas + PSP Go,PSP,0.70,711719236511
834,7.00,3.00,/product_images/Juegos/DS Juegos/899274001772_s.jpg,Bejeweled Twist,Nintendo DS,4.00,899274001772
834,2.00,0.30,/product_images/defimg4_s.jpg,A Bailar,Nintendo DS,0.60,8023171016443
862,3.50,0.70,/product_images/defimg5_s.jpg,EyePet Adventures +USB Camera,PSP,1.20,711719282211
862,8.00,1.60,/product_images/defimg4_s.jpg,Socom Tactical Strike + Auriculares,PSP,2.00,7117194563
862,2.50,0.30,/product_images/Juegos/PSP Juegos/711719606055_s.jpg,ATV Off Road Fury Pro,PSP,0.70,711719606055
834,5.00,2.00,/product_images/Juegos/DS Juegos/4005209095228_s.jpg,Bratz Babyz: Super Babyz,Nintendo DS,3.00,4005209095228
862,3.00,0.40,/product_images/Juegos/PSP Juegos/711719643999_s.jpg,PaRappa The Rapper,PSP,0.90,711719643999
862,4.00,0.80,/product_images/defimg1_s.jpg,SOCOM: Fireteam Bravo (With Headset),PSP,1.40,711719658160
834,6.00,2.00,/product_images/Juegos/DS Juegos/5050740023963_s.jpg,4 Elements,Nintendo DS,3.00,5050740023963
862,0.50,0.01,/product_images/Juegos/PSP Juegos/711719661160_s.jpg,Talkman + Micro,PSP,0.10,711719661160
834,7.00,3.00,/product_images/Juegos/DS Juegos/3307211607583_s.jpg,Animal Una Familia De Horse,Nintendo DS,4.00,3307211607583
