precio_compra,titulo,img_caratula,categoria_str,sku,precio_intercambio,precio_venta,categoria_id
0.01,Monstruos S.A Isla de los sustos,/product_images/defimg3_s.jpg,PC,8431474003334,0.01,0.25,830
0.01,Magic Artirst Deluxe,/product_images/defimg3_s.jpg,PC,8431474003341,0.01,0.25,830
0.01,El Planeta del Tesoro: Combate en Crocyo,/product_images/defimg4_s.jpg,PC,8431474003396,0.01,0.05,830
0.10,Blade & Sword  2Cds,/product_images/defimg1_s.jpg,PC,8431474003549,0.20,0.75,830
0.70,Theme Hospital,/product_images/defimg1_s.jpg,PC,8431474003709,1.20,3.50,830
0.10,PC Mus,/product_images/defimg1_s.jpg,PC,8431474003952,0.30,1.00,830
0.01,Sabotain (2 CD),/product_images/defimg5_s.jpg,PC,8431474054381,0.01,0.25,830
0.01,Psychotoxic,/product_images/defimg3_s.jpg,PC,8431474054664,0.01,0.25,830
0.60,Shogun Total War Red Edition,/product_images/defimg1_s.jpg,PC,8431474054695,1.20,4.00,830
0.30,The Day After,/product_images/defimg4_s.jpg,PC,8431474054893,0.60,2.00,830
0.01,Sumar y Restar,/product_images/defimg4_s.jpg,PC,8431474055074,0.01,0.10,830
0.01,La Maquina Del Tiempo,/product_images/Juegos/PC Juegos/8431474055104_s.jpg,PC,8431474055104,0.01,0.10,830
0.01,Juega con las mates,/product_images/defimg4_s.jpg,PC,8431474055135,0.01,0.10,830
0.01,Juega Con Las Palabras,/product_images/defimg3_s.jpg,PC,8431474055142,0.01,0.25,830
0.01,Enciclopedia Del Espacio Y El Universo,/product_images/defimg3_s.jpg,PC,8431474055173,0.01,0.25,830
0.20,"Cuerpo Humano 2.0, El",/product_images/defimg4_s.jpg,PC,8431474055197,0.40,1.50,830
0.01,"Creature Conflict, The Clan Wars",/product_images/defimg4_s.jpg,PC,8431474055234,0.01,0.10,830
0.10,Taito Legends 1,/product_images/defimg3_s.jpg,PC,8431474060825,0.20,0.75,830
0.30,Taito Legends 2,/product_images/defimg1_s.jpg,PC,8431474060832,0.60,2.00,830
0.20,Taito Legends 3,/product_images/defimg1_s.jpg,PC,8431474060849,0.40,1.50,830
0.20,UFO: Aftershock,/product_images/defimg4_s.jpg,PC,8431474060856,0.40,1.50,830
0.10,World at War  (SN),/product_images/defimg5_s.jpg,PC,8431474060887,0.30,1.00,830
0.20,Legends,/product_images/defimg4_s.jpg,PC,8431474060924,0.40,1.50,830
0.01,Pinball De La Ciencia,/product_images/defimg4_s.jpg,PC,8431474071074,0.01,0.10,830
0.01,La Tierra,/product_images/defimg5_s.jpg,PC,8431474071425,0.01,0.10,830
0.01,Ya Se Leer,/product_images/defimg1_s.jpg,PC,8431474071432,0.01,0.10,830
0.01,Pc Sudoku Samurai + Pc Kakuro,/product_images/defimg2_s.jpg,PC,8431474071555,0.01,0.10,830
0.01,Lula 3D,/product_images/defimg3_s.jpg,PC,8431474071746,0.10,0.50,830
1.20,Scratches,/product_images/defimg1_s.jpg,PC,8431474071753,2.00,6.00,830
0.01,Juegos Reunidos,/product_images/defimg1_s.jpg,PC,8431474071852,0.01,0.10,830
0.20,B.O.S. Black-Out Saigon,/product_images/defimg2_s.jpg,PC,8431474072040,0.40,1.50,830
0.20,UFO: Afterlight,/product_images/defimg2_s.jpg,PC,8431474072231,0.40,1.50,830
0.01,Pacific Storm Allies,/product_images/defimg3_s.jpg,PC,8431474072255,0.10,0.50,830
0.30,Undercover - Operacion Wintersun,/product_images/defimg4_s.jpg,PC,8431474072309,0.60,2.00,830
0.10,Big Mutha Truckers 2,/product_images/defimg3_s.jpg,PC,8431474072484,0.30,1.00,830
0.01,Beer Tycoon,/product_images/defimg5_s.jpg,PC,8431474072682,0.10,0.50,830
0.01,Attack On Pearl Harbour,/product_images/defimg5_s.jpg,PC,8431474072712,0.10,0.50,830
0.01,Jinetes En Accion,/product_images/defimg3_s.jpg,PC,8431474072729,0.01,0.25,830
0.30,Veterinarios en Accion,/product_images/Juegos/PC Juegos/8431474072736_s.jpg,PC,8431474072736,0.60,2.00,830
0.01,Clever Kids: Dino Land,/product_images/defimg1_s.jpg,PC,8431474072941,0.01,0.25,830
0.01,Clever Kids: Pony World,/product_images/defimg2_s.jpg,PC,8431474072965,0.01,0.25,830
0.01,Caillou Colores,/product_images/defimg4_s.jpg,PC,8431474073009,0.01,0.25,830
0.01,Caillou - Numeros,/product_images/defimg2_s.jpg,PC,8431474073016,0.01,0.25,830
0.01,Caillou Letras y Parejas,/product_images/defimg1_s.jpg,PC,8431474073023,0.01,0.25,830
0.01,Pro Basket Manager,/product_images/defimg5_s.jpg,PC,8431474073085,0.01,0.25,830
0.30,Sudden Strike 3 - Arms for Victory,/product_images/defimg1_s.jpg,PC,8431474073146,0.70,2.50,830
0.01,Stranger,/product_images/defimg4_s.jpg,PC,8431474073160,0.10,0.50,830
0.01,King Of Clubs,/product_images/defimg1_s.jpg,PC,8431474073184,0.01,0.10,830
0.01,PDC World Championship Darts 2008,/product_images/Juegos/PC Juegos/8431474073191_s.jpg,PC,8431474073191,0.01,0.10,830
0.10,Mi Monstruo y Yo,/product_images/defimg2_s.jpg,PC,8431474073306,0.20,0.75,830
0.01,Sports Challenge,/product_images/defimg1_s.jpg,PC,8431474073382,0.10,0.50,830
0.01,Memento Mori: El Secreto de la Vida Etar,/product_images/defimg1_s.jpg,PC,8431474073481,0.10,0.50,830
0.10,"Desafio Del Cubo De Rubik, El",/product_images/defimg5_s.jpg,PC,8431474073542,0.30,1.00,830
0.30,Legend: Hand of God,/product_images/defimg1_s.jpg,PC,8431474073580,0.70,2.50,830
0.01,Pipemania,/product_images/defimg2_s.jpg,PC,8431474073610,0.01,0.10,830
0.01,Cycling Evolution,/product_images/defimg2_s.jpg,PC,8431474073931,0.01,0.25,830
0.30,"Sombras De La Guerra, Estuche Expansi",/product_images/defimg3_s.jpg,PC,8431474073962,0.50,1.50,830
0.10,Red Collection: Essentials,/product_images/defimg4_s.jpg,PC,8431474074037,0.30,1.00,830
0.01,ACB 2007-2008,/product_images/defimg1_s.jpg,PC,8431474074082,0.01,0.10,830
0.10,Yo Presidente: Crisis Global,/product_images/defimg4_s.jpg,PC,8431474074112,0.30,1.00,830
0.30,Max En El Recreo + Alfombra,/product_images/defimg5_s.jpg,PC,8431474074150,0.50,1.50,830
0.30,Brain Games Matematicas,/product_images/defimg4_s.jpg,PC,8431474074327,0.70,2.50,830
0.20,Monsters Inc - Scare Island,/product_images/defimg3_s.jpg,PC,843174001101,0.40,1.50,830
0.30,Normandia,/product_images/defimg4_s.jpg,PC,8431780000096,0.60,2.00,830
0.01,Higland Warriors (P),/product_images/defimg5_s.jpg,PC,8431836100787,0.10,0.50,830
0.30,Castle Strike (SN) 1CD,/product_images/defimg2_s.jpg,PC,8431836101760,0.60,2.00,830
0.01,Fuzzy & Floppy: Aventuras de La Abeja De,/product_images/defimg1_s.jpg,PC,8432583013436,0.01,0.10,830
0.01,Pinball,/product_images/defimg4_s.jpg,PC,8432583013474,0.01,0.25,830
0.01,Martians: Space Invaders,/product_images/defimg1_s.jpg,PC,8432583013481,0.01,0.10,830
0.01,Sudoku Mania,/product_images/defimg2_s.jpg,PC,8435218300048,0.01,0.10,830
3.00,Diablo III (3) (P),/product_images/Juegos/PC Juegos/8435272162224_s.jpg,PC,8435272162224,5.00,15.00,830
1.60,Dragon's Lair Trilogia,/product_images/defimg1_s.jpg,PC,8436010150145,2.00,7.00,830
-1,PC ATLETISMO,/product_images/defimg2_s.jpg,PC,8436010150374,-1,1.50,830
1.00,Trilogia De Dragon's Lair,/product_images/defimg1_s.jpg,PC,8436010150381,1.80,5.00,830
0.10,Imperium Le guerre Puniche,/product_images/defimg2_s.jpg,PC,8436010150503,0.30,1.00,830
0.40,"Longest Journey, The/Tzar 3D/Power Tank/",/product_images/defimg5_s.jpg,PC,8436010150534,0.70,2.00,830
1.60,Multiestrategia Delux 08,/product_images/defimg4_s.jpg,PC,8436010151692,2.00,7.00,830
0.01,Trackmania (Edicion Oro) (P),/product_images/defimg5_s.jpg,PC,8436010151975,0.01,0.25,830
0.01,Trials 2,/product_images/defimg1_s.jpg,PC,8436010152095,0.01,0.10,830
1.60,Imperium Civitas Anthology,/product_images/defimg5_s.jpg,PC,8436010152323,2.00,8.00,830
0.10,Robin Hood,/product_images/Juegos/PC Juegos/8436010152347_s.jpg,PC,8436010152347,0.30,1.00,830
0.20,"Cruzadas, Las",/product_images/Juegos/PC Juegos/8436010152491_s.jpg,PC,8436010152491,0.40,1.50,830
1.60,Imperium Total Edicion Lujo precintado,/product_images/defimg5_s.jpg,PC,8436010152743,2.00,7.00,830
0.01,Sherolck Holmes Trilogy - La Aventura,/product_images/defimg3_s.jpg,PC,8436010152781,0.10,0.50,830
0.60,Patrician IV (P),/product_images/Juegos/PC Juegos/8436010152828_s.jpg,PC,8436010152828,1.30,4.50,830
0.40,Grandes Imperios II,/product_images/defimg3_s.jpg,PC,8436010152842,0.70,2.00,830
0.20,Drakensang Edicion Coleccionista,/product_images/defimg4_s.jpg,PC,8436010152927,0.30,1.00,830
0.01,King's Bounty Crossworlds,/product_images/defimg5_s.jpg,PC,8436010153061,0.01,0.25,830
0.30,King's Bounty Trilogy,/product_images/defimg5_s.jpg,PC,8436010153085,0.60,2.00,830
0.01,"Primer Templario, El (P)",/product_images/Juegos/PC Juegos/8436010153122_s.jpg,PC,8436010153122,0.10,0.50,830
0.30,Dungeons (P),/product_images/defimg2_s.jpg,PC,8436010153146,0.70,2.50,830
0.60,Patrician IV Imperio De Los Mares,/product_images/defimg1_s.jpg,PC,8436010153221,1.00,3.00,830
2.00,Estrategia Imperia,/product_images/defimg2_s.jpg,PC,8436010153283,4.00,12.00,830
0.30,RPG Deluxe (4 Juegos),/product_images/defimg3_s.jpg,PC,8436010153368,0.70,2.50,830
0.80,Sniper Ghost Warrior,/product_images/Juegos/PC Juegos/8436010153467_s.jpg,PC,8436010153467,1.30,3.50,830
1.60,Wargames,/product_images/defimg4_s.jpg,PC,8436010153481,2.00,8.00,830
0.30,Dungeons - The Dark Lord (P),/product_images/defimg1_s.jpg,PC,8436010153559,0.70,2.50,830
1.00,Heroe De Leyenda (4 Discs),/product_images/defimg1_s.jpg,PC,8436010153658,1.70,4.50,830
0.70,Disciples Edicion Coleccionista,/product_images/defimg4_s.jpg,PC,8436010153801,1.10,3.00,830
1.20,Pack Grandes Batallas II Guerra Mundial,/product_images/defimg5_s.jpg,PC,8436010153962,2.00,6.00,830
0.30,Tropico Global Power (Incluye 7 Juegos),/product_images/Juegos/PC Juegos/8436010154259_s.jpg,PC,8436010154259,0.70,2.50,830
0.60,Imperium Total Anthology,/product_images/Juegos/PC Juegos/8436010154631_s.jpg,PC,8436010154631,1.20,4.00,830
2.00,Sim Max (Cities XL/Tropico 4/Patrician IV Oro/Imperivm Civitas Anthology),/product_images/defimg3_s.jpg,PC,8436010154655,4.00,12.00,830
0.20,Conquistadores Del Nuevo Mundo,/product_images/defimg3_s.jpg,PC,8436010154693,0.40,1.50,830
0.01,Grandes Batallas Medievales (2 DVDs),/product_images/defimg5_s.jpg,PC,8436010154716,0.10,0.50,830
0.10,Trainz Simulator 12 (P),/product_images/defimg5_s.jpg,PC,8436010154730,0.30,1.00,830
0.40,Deluxe Pack: Dungeons & Magic (8 Juegos),/product_images/defimg3_s.jpg,PC,8436010154778,0.90,3.00,830
0.20,Eador: Masters Of The Broken World (P),/product_images/defimg5_s.jpg,PC,8436010154792,0.40,1.50,830
1.20,FX Sports Deluxe,/product_images/defimg1_s.jpg,PC,8436010154891,2.00,6.00,830
2.00,"Imperio Romano, El",/product_images/defimg5_s.jpg,PC,8436010154990,4.00,12.00,830
1.00,Lingote Anthology,/product_images/defimg4_s.jpg,PC,8436010155119,1.70,4.50,830
0.50,Misterio Y terror Pack,/product_images/defimg1_s.jpg,PC,8436010155133,1.00,3.50,830
0.50,La Coleccion De Simuladores (P),/product_images/defimg1_s.jpg,PC,8436010155287,1.00,3.50,830
0.20,Sim The: Anthology,/product_images/Juegos/PC Juegos/8436010155348_s.jpg,PC,8436010155348,0.40,1.50,830
1.20,Men Of War: Assault Squad 2 Gold (P),/product_images/defimg1_s.jpg,PC,8436010155386,2.00,6.00,830
1.60,Masters Of Strategy - Deluxe Edition (18 Discs),/product_images/defimg1_s.jpg,PC,8436010155461,2.00,8.00,830
1.60,"Conquista De America, La (P)",/product_images/defimg5_s.jpg,PC,8436010155645,2.00,7.00,830
0.30,History Empires,/product_images/defimg1_s.jpg,PC,8436010155669,0.60,2.00,830
0.10,City Simulator,/product_images/defimg1_s.jpg,PC,8436010155706,0.20,0.75,830
1.00,FX Futbol 2015 (SN),/product_images/defimg2_s.jpg,PC,8436010155768,2.00,7.00,830
0.90,Master of Games Anthology,/product_images/defimg3_s.jpg,PC,8436010155829,1.60,4.50,830
1.20,Flight Simulators,/product_images/defimg3_s.jpg,PC,8436010156093,2.00,6.00,830
0.40,War Alomng The Mohwak,/product_images/defimg2_s.jpg,PC,8436014941206,0.70,2.00,830
0.01,Screamer 2,/product_images/defimg4_s.jpg,PC,8436014941985,0.01,0.25,830
0.30,"Johnny Herbert's, Grand Prix Champioship",/product_images/defimg3_s.jpg,PC,8436014942005,0.50,1.50,830
0.10,Internacional Rally 2 Champioship,/product_images/defimg2_s.jpg,PC,8436014942012,0.30,1.00,830
2.00,Superhot,/product_images/defimg4_s.jpg,PC,8436016710091,3.00,10.00,830
3.00,Deponia Doomsday,/product_images/defimg2_s.jpg,PC,8436016710107,5.00,15.00,830
1.80,Kholat (P),/product_images/defimg4_s.jpg,PC,8436016710855,3.00,9.00,830
0.01,Gartu-La Ciudad En Peligro,/product_images/defimg1_s.jpg,PC,8436019390016,0.01,0.25,830
0.01,"Gartu, El Medallon Magico",/product_images/defimg2_s.jpg,PC,8436019390023,0.10,0.50,830
0.30,Gartu Fiesta Sorpresa,/product_images/defimg3_s.jpg,PC,8436019390047,0.60,2.00,830
0.01,Gartu El Misterio De La Piramide,/product_images/defimg5_s.jpg,PC,8436019390061,0.01,0.25,830
0.01,Nico en el Planeta Robor,/product_images/defimg5_s.jpg,PC,8436019390290,0.01,0.10,830
0.01,Cuerpo Humano,/product_images/defimg1_s.jpg,PC,8436019390320,0.10,0.50,830
0.01,Olimpiadas del Saber,/product_images/defimg4_s.jpg,PC,8436019390405,0.01,0.25,830
0.01,Tutoria Digital - Cronicas Del Siglo XX,/product_images/defimg2_s.jpg,PC,8436037170102,0.01,0.10,830
0.01,Tutoria Digital - Espacio Y Universo,/product_images/defimg2_s.jpg,PC,8436037170263,0.01,0.25,830
0.01,Tutoria Digital Historia Del Mundo,/product_images/defimg2_s.jpg,PC,8436037170317,0.01,0.25,830
0.30,Mia: Ciencias,/product_images/defimg3_s.jpg,PC,8436037170409,0.70,2.50,830
0.01,Mia Matematicas,/product_images/defimg5_s.jpg,PC,8436037170447,0.01,0.25,830
0.01,Pingu Y Sus Amigos,/product_images/defimg2_s.jpg,PC,8436037170539,0.01,0.10,830
0.01,Teletubbies - Juega con los teletubbies,/product_images/defimg1_s.jpg,PC,8436037170546,0.01,0.25,830
0.50,Easyspeak Ingles,/product_images/defimg1_s.jpg,PC,8436037170645,0.90,2.50,830
0.01,Mia Idiomas,/product_images/defimg1_s.jpg,PC,8436037170874,0.10,0.50,830
0.80,Mia Matematicas,/product_images/defimg5_s.jpg,PC,8436037170898,1.40,4.00,830
0.01,Patito Feo: La Historia Mas Bonita,/product_images/defimg2_s.jpg,PC,8436037171758,0.01,0.25,830
0.01,Patito Feo En Tu Computadora,/product_images/defimg4_s.jpg,PC,8436037171826,0.01,0.10,830
0.10,Romance con un vampiro,/product_images/defimg1_s.jpg,PC,8436037171857,0.30,1.00,830
0.20,4x4 Hummer,/product_images/defimg1_s.jpg,PC,8436037172083,0.40,1.50,830
0.10,Xpand Rally,/product_images/defimg2_s.jpg,PC,8436037172182,0.30,1.00,830
0.10,FBI: Caso Paranormal,/product_images/defimg1_s.jpg,PC,8436037172250,0.20,0.75,830
0.50,Secretos del Vaticano - La Santa Alianza,/product_images/defimg5_s.jpg,PC,8436037172267,1.00,3.50,830
0.01,Monument Builders: Torre Eiffel,/product_images/defimg5_s.jpg,PC,8436037172311,0.01,0.25,830
0.01,XIII Lost Identity,/product_images/defimg4_s.jpg,PC,8436037172328,0.10,0.50,830
0.01,Monument Builders - Titanic Tycoon,/product_images/defimg1_s.jpg,PC,8436037172335,0.01,0.10,830
0.20,"Isla Misteriosa 2, La",/product_images/defimg4_s.jpg,PC,8436037172359,0.30,1.00,830
1.20,Frankenstein - Edicion Especial,/product_images/defimg2_s.jpg,PC,8436037172427,1.90,5.00,830
0.30,Jack El Destripador - Edición Especial,/product_images/defimg2_s.jpg,PC,8436037172434,0.60,2.00,830
0.30,Hollywood,/product_images/defimg5_s.jpg,PC,8436037172441,0.60,2.00,830
0.10,Profiler,/product_images/defimg3_s.jpg,PC,8436037172779,0.20,0.75,830
1.60,Cute the Rope,/product_images/defimg2_s.jpg,PC,8436037173226,2.00,8.00,830
0.10,Amerzone Series Episocios 1-2-3,/product_images/defimg3_s.jpg,PC,8436037173479,0.30,1.00,830
0.30,"Atlantis The New Wolrd Episodio 1, 2 Y 3",/product_images/defimg4_s.jpg,PC,8436037173479,0.70,2.50,830
0.10,Louvre Messenger Episode 1&2,/product_images/defimg3_s.jpg,PC,8436037173479,0.30,1.00,830
0.60,"Versailles II Series Episodio 1, 2 Y 3",/product_images/defimg1_s.jpg,PC,8436037173479,1.20,4.00,830
0.01,Streets Of Moscow,/product_images/defimg1_s.jpg,PC,843603717347,0.10,0.50,830
0.50,Turbo Brain,/product_images/defimg4_s.jpg,PC,8436038250315,0.90,2.50,830
0.70,Fritz Twelve,/product_images/defimg3_s.jpg,PC,8436038250698,1.10,3.00,830
0.01,Naraba: descubre un nuevo mundo,/product_images/defimg2_s.jpg,PC,8436038250803,0.01,0.25,830
0.01,Naraba World El Laberinto de la Luz,/product_images/defimg2_s.jpg,PC,8436038250865,0.01,0.10,830
0.01,Naraba World El Palacio Misterioso,/product_images/defimg2_s.jpg,PC,8436038250872,0.01,0.25,830
0.40,Enemy Infestation,/product_images/defimg5_s.jpg,PC,8437000653721,0.70,2.00,830
0.20,"Zodiac Saints, The (P)",/product_images/defimg5_s.jpg,PC,8437001995035,0.30,1.00,830
0.20,Psycho Games (P),/product_images/defimg5_s.jpg,PC,8437001995073,0.30,1.00,830
0.20,Trivial Quest Comunidad De Madrid (P),/product_images/defimg1_s.jpg,PC,8437001995097,0.40,1.50,830
0.01,Borrps's Balls,/product_images/defimg3_s.jpg,PC,8437004214010,0.01,0.10,830
0.01,Off Road Arena,/product_images/defimg4_s.jpg,PC,8437004214027,0.01,0.10,830
0.01,Golf Galaxy,/product_images/defimg2_s.jpg,PC,8437004214034,0.01,0.10,830
0.30,Clasicos Arcade Vol 1,/product_images/defimg4_s.jpg,PC,8437006959025,0.60,2.00,830
0.01,Clasicos Arcade Vol. 2,/product_images/defimg1_s.jpg,PC,8437006959049,0.01,0.25,830
0.01,Clasicos Arcade Vol. 3,/product_images/defimg2_s.jpg,PC,8437006959063,0.01,0.25,830
0.10,Curso De Ajedrez,/product_images/defimg5_s.jpg,PC,8437006959322,0.30,1.00,830
0.50,Clasicos Arcade Volume 4-5-6,/product_images/defimg4_s.jpg,PC,8437006959551,0.90,2.50,830
0.01,Caillou: Cuerpo Formas y Puzzles,/product_images/defimg5_s.jpg,PC,8437006959728,0.01,0.25,830
2.00,Brain Activity,/product_images/defimg3_s.jpg,PC,8437006959810,3.00,10.00,830
0.01,Death Track: Resurrection,/product_images/defimg5_s.jpg,PC,8437006959896,0.01,0.25,830
0.10,Streets of Moscow,/product_images/defimg1_s.jpg,PC,8437006959896,0.20,0.75,830
0.01,Childtopia Vol. 1,/product_images/defimg1_s.jpg,PC,8437006996037,0.01,0.25,830
0.01,Childtopia Vol. 3,/product_images/defimg5_s.jpg,PC,8437006996051,0.10,0.50,830
0.10,Heroes of Annihilated Empires,/product_images/defimg4_s.jpg,PC,8437007641011,0.20,0.75,830
0.60,Necronomicon,/product_images/defimg5_s.jpg,PC,8437010562006,1.20,4.00,830
0.10,Zoo Empire,/product_images/defimg1_s.jpg,PC,8437010562006,0.20,0.75,830
0.01,Brain Games E.E.,/product_images/defimg3_s.jpg,PC,8437011575005,0.01,0.25,830
0.10,Angry Birds: Star Wars,/product_images/defimg3_s.jpg,PC,8437011575104,0.30,1.00,830
0.10,Rift (P),/product_images/defimg3_s.jpg,PC,845841000266,0.10,0.50,830
0.60,Zelenhgorm Land Of The Blue Moon,/product_images/defimg4_s.jpg,PC,854657000001,1.00,3.00,830
0.30,Arma 2 Operation Arrowhead,/product_images/defimg2_s.jpg,PC,8594071980221,0.60,2.00,830
1.60,ArmA II: Reinforcements,/product_images/defimg2_s.jpg,PC,8594071980283,2.00,8.00,830
1.60,UFO: Trilogy,/product_images/defimg4_s.jpg,PC,8595559300173,2.00,8.00,830
0.20,Lego Racers 2,/product_images/defimg2_s.jpg,PC,8711539017095,0.40,1.50,830
0.01,Lego 3 Games,/product_images/defimg5_s.jpg,PC,8711539044725,0.01,0.25,830
2.00,Lego PC Games (Collectors Box),/product_images/defimg1_s.jpg,PC,8711539048488,3.00,10.00,830
0.40,Knight Rider 2,/product_images/defimg4_s.jpg,PC,8712823041437,0.90,3.00,830
0.10,Miami Vice,/product_images/defimg5_s.jpg,PC,8712823041925,0.30,1.00,830
0.60,SAS Antiterror Force,/product_images/defimg4_s.jpg,PC,8712823042786,1.20,4.00,830
0.10,London Racer Destruction Madness,/product_images/defimg5_s.jpg,PC,8712823042984,0.30,1.00,830
1.00,Knight Rider,/product_images/defimg1_s.jpg,PC,8712823977897,1.80,5.00,830
0.40,Corrupcion En Miami,/product_images/defimg1_s.jpg,PC,8712823978382,0.70,2.00,830
0.01,Mahjongg,/product_images/defimg1_s.jpg,PC,8714911002368,0.01,0.25,830
0.01,Ultimate Mahjongg,/product_images/defimg4_s.jpg,PC,8715181998740,0.10,0.50,830
0.10,Earthworm Jim 3D,/product_images/defimg4_s.jpg,PC,8715686003857,0.30,1.00,830
0.01,Voodoo Kid,/product_images/defimg5_s.jpg,PC,8715686004700,0.01,0.25,830
0.10,Nelson Piquet's Grand Prix Evolution,/product_images/defimg3_s.jpg,PC,8715686005059,0.20,0.75,830
0.40,Lemmings,/product_images/defimg2_s.jpg,PC,8715686005318,0.90,3.00,830
0.01,Shadowmaster,/product_images/defimg3_s.jpg,PC,8715686005325,0.01,0.10,830
0.20,Sim Park,/product_images/defimg4_s.jpg,PC,8715686007091,0.40,1.50,830
0.20,Sim Tower,/product_images/defimg3_s.jpg,PC,8715686007343,0.40,1.50,830
0.40,Nascar Revolution,/product_images/defimg3_s.jpg,PC,8715686007541,0.70,2.00,830
0.01,Virtual Pool Hall,/product_images/defimg5_s.jpg,PC,8715686009941,0.01,0.25,830
0.01,Fighter Pilot,/product_images/defimg4_s.jpg,PC,8715686012125,0.01,0.10,830
0.10,Adventure Pinball Forgotten Island,/product_images/defimg3_s.jpg,PC,8715686012705,0.30,1.00,830
0.01,NHL 2000,/product_images/defimg5_s.jpg,PC,8715686012781,0.01,0.25,830
0.50,Command & Conquer Red Alert,/product_images/defimg2_s.jpg,PC,8715686012835,1.00,3.50,830
0.01,Hearts Deluxe,/product_images/defimg4_s.jpg,PC,8715686013627,0.01,0.25,830
0.60,Lego Creator Knight's Kingdom,/product_images/defimg1_s.jpg,PC,8715686014112,1.00,3.00,830
0.01,"Isla Lego, La",/product_images/defimg4_s.jpg,PC,8715686014259,0.10,0.50,830
0.10,Lego Loco,/product_images/defimg1_s.jpg,PC,8715686014341,0.30,1.00,830
0.10,Lego Rock Raiders,/product_images/defimg2_s.jpg,PC,8715686014617,0.30,1.00,830
0.30,Hot Wheels World Race,/product_images/defimg3_s.jpg,PC,8716051505075,0.50,1.50,830
0.10,Devastation,/product_images/defimg2_s.jpg,PC,8716392001410,0.20,0.75,830
0.01,Nexus,/product_images/defimg3_s.jpg,PC,8716392002264,0.01,0.25,830
0.01,Dinosaurs Danger Island,/product_images/defimg1_s.jpg,PC,8716718003753,0.10,0.50,830
0.01,Tetrix,/product_images/defimg2_s.jpg,PC,8716718005306,0.01,0.10,830
0.01,Family Friendly Software Mahjongg,/product_images/defimg3_s.jpg,PC,8716718007102,0.01,0.25,830
0.10,Battle of the Sea,/product_images/defimg2_s.jpg,PC,8716718007171,0.30,1.00,830
0.01,Kult Heretic Kingdoms,/product_images/defimg3_s.jpg,PC,8717127290079,0.10,0.50,830
1.20,Alida The Enigmatic Giant,/product_images/defimg2_s.jpg,PC,8717127290123,2.00,6.00,830
0.50,Cross Racing Championship 2005,/product_images/defimg5_s.jpg,PC,8717127290178,0.90,2.50,830
0.01,World war III,/product_images/defimg3_s.jpg,PC,8717202730056,0.01,0.25,830
0.40,Taxi Racer London 2,/product_images/defimg2_s.jpg,PC,8717202730193,0.70,2.00,830
0.10,Chicken Little (2DVD),/product_images/defimg4_s.jpg,PC,8717418064471,0.20,0.75,830
3.00,Pirates of the Caribbean Game,/product_images/defimg4_s.jpg,PC,8717418146504,5.00,15.00,830
0.01,Disney Enredados,/product_images/defimg1_s.jpg,PC,8717418297220,0.01,0.25,830
0.30,Tron Evolution,/product_images/defimg4_s.jpg,PC,8717418297237,0.60,2.00,830
1.20,Disney Universe,/product_images/defimg3_s.jpg,PC,8717418335069,2.00,6.00,830
0.40,World Racing 2,/product_images/defimg2_s.jpg,PC,8717545400333,0.70,2.00,830
0.20,Gene Troopers,/product_images/defimg1_s.jpg,PC,8717545400692,0.40,1.50,830
0.20,Age of Pirates Caribbean Tales,/product_images/defimg5_s.jpg,PC,8717545401101,0.40,1.50,830
1.00,Evil Days of Luckless John,/product_images/defimg3_s.jpg,PC,8717545401330,1.80,5.00,830
0.70,Obscure II,/product_images/Juegos/PC Juegos/8717545401392_s.jpg,PC,8717545401392,1.20,3.50,830
0.40,Dimensity,/product_images/defimg3_s.jpg,PC,8717545402108,0.90,3.00,830
0.01,Age Of Pirates: City Of Abandoned Ships,/product_images/defimg5_s.jpg,PC,8717545402276,0.01,0.25,830
0.80,Upper Deck World of Warcraft Onyxias Lair,/product_images/defimg2_s.jpg,PC,8717646205875,1.40,4.00,830
0.50,Keepsake,/product_images/defimg1_s.jpg,PC,8717662270062,1.00,3.50,830
0.01,War World III Tactical Combat (SN),/product_images/defimg5_s.jpg,PC,8717662270130,0.01,0.25,830
0.80,Barrow Hill,/product_images/defimg5_s.jpg,PC,8717662270284,1.30,3.50,830
0.01,Delaware St John 3,/product_images/defimg1_s.jpg,PC,8717662270369,0.10,0.50,830
0.40,Ship Simulator 2006 (Gold Edition),/product_images/defimg3_s.jpg,PC,8717662270406,0.90,3.00,830
0.20,Ship Simulator 2008,/product_images/defimg1_s.jpg,PC,8717662270512,0.40,1.50,830
0.80,Lost Crown (P),/product_images/defimg4_s.jpg,PC,8717662270628,1.40,4.00,830
2.00,Dark Fall: Lost Souls (P),/product_images/defimg3_s.jpg,PC,8718144470093,4.00,12.00,830
1.20,Dracula Trilogy,/product_images/defimg4_s.jpg,PC,8718144470215,2.00,6.00,830
0.30,Killing Floor (P),/product_images/defimg5_s.jpg,PC,8718144470635,0.50,1.50,830
1.60,Starpoint Gemini,/product_images/defimg2_s.jpg,PC,8718144470949,2.00,8.00,830
0.80,Armada 2526 Gold Edition,/product_images/defimg1_s.jpg,PC,8718144471113,1.40,4.00,830
0.40,Giana Sisters: Twisted Dreams (P),/product_images/defimg3_s.jpg,PC,8718591181504,0.70,2.00,830
0.40,Tower Of Guns,/product_images/defimg4_s.jpg,PC,8718591181658,0.90,3.00,830
