categoria_id,img_caratula,precio_compra,categoria_str,titulo,sku,precio_venta,precio_intercambio
821,/product_images/Juegos/PS3 Juegos/4510772106238_s.jpg,9.00,PlayStation 3,Blazblue: Continuum Shift Extend (LE),4510772106238,20.00,12.00
834,/product_images/Juegos/DS Juegos/8023171019017_s.jpg,0.01,Nintendo DS,Cuida Lo Que Come,8023171019017,0.25,0.01
834,/product_images/Juegos/DS Juegos/8023171019253_s.jpg,0.90,Nintendo DS,Lunnis,8023171019253,4.00,1.50
834,/product_images/Juegos/DS Juegos/8023171019369_s.jpg,3.00,Nintendo DS,"Casita De Emily, La",8023171019369,7.00,4.00
821,/product_images/Juegos/PS3 Juegos/4005209106221_s.jpg,2.00,PlayStation 3,Wall-E,4005209106221,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/8023171033402_s.jpg,8.00,PlayStation 3,Terraria,8023171033402,18.00,11.00
821,/product_images/Juegos/PS3 Juegos/711719267270_s.jpg,0.40,PlayStation 3,Caminando Entre Dinosaurios,711719267270,2.00,0.70
830,/product_images/Juegos/PC Juegos/8414185032886B_s.jpg,0.80,PC,Crysis (SN) Offline,8414185032886,3.50,1.30
830,/product_images/defimg2_s.jpg,0.01,PC,PC Domino,8431474001880,0.10,0.01
830,/product_images/defimg5_s.jpg,0.01,PC,Pato Donald Cuac Attack,8431474000104,0.10,0.01
827,/product_images/Juegos/Xbox 360 Juegos/3307215624852_s.jpg,1.00,Xbox 360,Splinter Cell: Double Agent/ Rainbow Six,3307215624852,4.50,1.70
834,/product_images/Juegos/DS Juegos/8023171019772_s.jpg,5.00,Nintendo DS,I Did It Mum! Spelling,8023171019772,12.00,7.00
834,/product_images/Juegos/DS Juegos/8023171019857_s.jpg,2.00,Nintendo DS,IL2 Sturmovik - Birds Of Prey,8023171019857,6.00,3.00
834,/product_images/Juegos/DS Juegos/8023171021539_s.jpg,0.30,Nintendo DS,Serpientes,8023171021539,2.00,0.60
821,/product_images/Juegos/PS3 Juegos/4020628888107_s.jpg,4.00,PlayStation 3,Saints Row IV Game Of The Century Edition,4020628888107,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/5026555407694_s.jpg,5.00,PlayStation 3,L.A Noire Edicion Completa,5026555407694,12.00,7.00
821,/product_images/Juegos/PS3 Juegos/5030917101144_s.jpg,5.00,PlayStation 3,Cabela's Survival: Shadows of Katmai SAS,5030917101144,12.00,7.00
831,/product_images/Juegos/Wii Juegos/4017244022930_s.jpg,2.00,Wii,Summer Athletics 2009,4017244022930,6.00,3.00
831,/product_images/Juegos/Wii Juegos/4017244023319_s.jpg,2.00,Wii,Dance! It's Your Stage,4017244023319,6.00,3.00
831,/product_images/Juegos/Wii Juegos/4017244024934_s.jpg,1.00,Wii,So Blonde: De Vuelta en la Isla,4017244024934,4.50,1.70
830,/product_images/defimg3_s.jpg,0.10,PC,"Secreto Del Nautilus, El",3554540229041,0.75,0.20
830,/product_images/Juegos/PC Juegos/8414185300244_s.jpg,0.01,PC,FIFA 09,8414185300244,0.50,0.10
830,/product_images/defimg3_s.jpg,0.01,PC,Arcade Games Collection,8437006959797,0.25,0.01
827,/product_images/Juegos/Xbox 360 Juegos/5030917107474_s.jpg,0.80,Xbox 360,Men in Black 3 - Alien Crisis,5030917107474,3.50,1.30
834,/product_images/Juegos/DS Juegos/8023171021577_s.jpg,0.10,Nintendo DS,Tus Amigos Peligrosos: Arañas,8023171021577,1.00,0.30
821,/product_images/Juegos/PS3 Juegos/5030934092616_s.jpg,1.20,PlayStation 3,Bulletstorm,5030934092616,5.00,1.90
831,/product_images/Juegos/Wii Juegos/4017244027614_s.jpg,3.00,Wii,Winter Sports 2011,4017244027614,8.00,5.00
830,/product_images/defimg3_s.jpg,0.10,PC,Prisoner of war,5024866232189,0.75,0.20
827,/product_images/Juegos/Xbox 360 Juegos/3391891956338_s.jpg,14.00,Xbox 360,Dark Souls: Limited Edition,3391891956338,32.00,20.00
834,/product_images/Juegos/DS Juegos/8023171021638_s.jpg,0.60,Nintendo DS,Zorro: En Busca De La Justicia,8023171021638,2.50,0.90
821,/product_images/Juegos/PS3 Juegos/3391891977746_s.jpg,9.00,PlayStation 3,Tales Of Xillia 2 - Edicion Lanzamiento,3391891977746,20.00,12.00
830,/product_images/defimg5_s.jpg,0.01,PC,Teletubbies - Juega con los teletubbies,8436037170546,0.10,0.01
830,/product_images/Juegos/PC Juegos/4020628508562_s.jpg,0.20,PC,Azada,4020628508562,1.50,0.40
827,/product_images/Juegos/Xbox 360 Juegos/5037930100635_s.jpg,3.00,Xbox 360,Stranglehold (Collectors Edition),5037930100635,8.00,5.00
827,/product_images/Juegos/Xbox 360 Juegos/8717545402894_s.jpg,1.80,Xbox 360,Fairytale Fights,8717545402894,4.00,2.00
834,/product_images/Juegos/DS Juegos/8023171021805_s.jpg,0.60,Nintendo DS,Juego y Aprendo - Con las Palabras,8023171021805,2.50,0.90
834,/product_images/Juegos/DS Juegos/8023171021928_s.jpg,3.00,Nintendo DS,Hair Salon,8023171021928,8.00,5.00
821,/product_images/Juegos/PS3 Juegos/4012927053195_s.jpg,5.00,PlayStation 3,No More Heroes: Heroes Paradise,4012927053195,12.00,7.00
821,/product_images/Juegos/PS3 Juegos/5055060926666_s.jpg,2.00,PlayStation 3,Sengoku Basara: Samuray Heroes,5055060926666,6.00,3.00
831,/product_images/Juegos/Wii Juegos/4017244988229_s.jpg,2.00,Wii,Amigos Para Siempre / Pony Friends 2,4017244988229,6.00,3.00
831,/product_images/Juegos/Wii Juegos/4018281370527_s.jpg,2.00,Wii,RTL Winter Sports 2008,4018281370527,6.00,3.00
830,/product_images/defimg4_s.jpg,0.30,PC,Horsez + Catz + Dogz,3307210406538,1.50,0.50
830,/product_images/Juegos/PC Juegos/8717662270369_s.jpg,0.01,PC,Delaware St John 3,8717662270369,0.25,0.01
830,/product_images/defimg5_s.jpg,0.01,PC,Hidden & Dangerous 2 (SN) 3CDS,5026555036696,0.50,0.10
827,/product_images/Juegos/Xbox 360 Juegos/4250230224141_s.jpg,2.00,Xbox 360,"Two Worlds 2, II",4250230224141,6.00,3.00
827,/product_images/Juegos/Xbox 360 Juegos/5030934068635_s.jpg,0.40,Xbox 360,Rock Band 2 (Solo Juego),5030934068635,2.00,0.70
827,/product_images/Juegos/Xbox 360 Juegos/8059617100520_s.jpg,3.00,Xbox 360,SBK: Generations,8059617100520,8.00,5.00
834,/product_images/Juegos/DS Juegos/8023171023625_s.jpg,4.00,Nintendo DS,Como Perros Y Gatos: Revancha De Kitty G,8023171023625,10.00,6.00
834,/product_images/Juegos/DS Juegos/8023171024288_s.jpg,2.00,Nintendo DS,Grease: El Juego Oficial de la Pelicula,8023171024288,5.00,3.00
834,/product_images/Juegos/DS Juegos/8023171024356_s.jpg,4.00,Nintendo DS,Cooking Mama World: Hobbies & Fun,8023171024356,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/711719149941_s.jpg,3.00,PlayStation 3,Singstar Pop,711719149941,8.00,5.00
831,/product_images/Juegos/Wii Juegos/4020628089030_s.jpg,5.00,Wii,Sing 4 (Wth 2 mic),4020628089030,12.00,7.00
830,/product_images/defimg2_s.jpg,1.40,PC,"Sims 3, Los - 70, 80, 90 Accesorios",5030935110340,6.00,2.00
827,/product_images/Juegos/Xbox 360 Juegos/5060073303168_s.jpg,0.40,Xbox 360,Samurai Warriors 2: Empires,5060073303168,2.00,0.70
834,/product_images/Juegos/DS Juegos/8023171028149_s.jpg,0.60,Nintendo DS,Cooking Mamma World - Outdoor Adventures,8023171028149,2.50,0.90
821,/product_images/Juegos/PS3 Juegos/5060201654117_s.jpg,-1,PlayStation 3,Xploder Greatest Hits,5060201654117,0.50,-1
831,/product_images/Juegos/Wii Juegos/4020628092870_s.jpg,5.00,Wii,Lets Sing 2014 + 2 Microphone,4020628092870,12.00,7.00
831,/product_images/Juegos/Wii Juegos/4020628502201_s.jpg,4.00,Wii,Secret Files: Tunguska,4020628502201,10.00,6.00
830,/product_images/defimg5_s.jpg,0.90,PC,Spiderman: El Reino de las Sombras,5030917058875,4.00,1.50
830,/product_images/Juegos/PC Juegos/5017783553925_s.jpg,0.01,PC,Enemy Engaged Comanche Hokum,5017783553925,0.10,0.01
827,/product_images/Juegos/Xbox 360 Juegos/5060138433052_s.jpg,0.40,Xbox 360,La Brujula Dorada,5060138433052,2.00,0.70
827,/product_images/Juegos/Xbox 360 Juegos/5050740024120_s.jpg,0.70,Xbox 360,Serious Sam HD,5050740024120,3.00,1.10
834,/product_images/Juegos/DS Juegos/8023171028194_s.jpg,3.00,Nintendo DS,"Cooking Mama World, Aventuras en el",8023171028194,7.00,4.00
821,/product_images/Juegos/PS3 Juegos/711719150572_s.jpg,0.30,PlayStation 3,Kung Fu Rider (Move),711719150572,2.50,0.70
831,/product_images/Juegos/Wii Juegos/4020628504137_s.jpg,0.30,Wii,Igor The Game,4020628504137,1.50,0.50
830,/product_images/Juegos/PC Juegos/3307210322296_s.jpg,0.01,PC,Imagina ser Disenadora de Moda,3307210322296,0.10,0.01
827,/product_images/Juegos/Xbox 360 Juegos/4012927032626_s.jpg,0.90,Xbox 360,Hellboy: The Science of Evil,4012927032626,4.00,1.50
834,/product_images/Juegos/DS Juegos/8023171031507_s.jpg,11.00,Nintendo DS,Cooking Mama World Combo Pack Vol 1,8023171031507,25.00,15.00
834,/product_images/Juegos/DS Juegos/8023171031576_s.jpg,5.00,Nintendo DS,Cooking Mama World Combo Pack Vol 2,8023171031576,12.00,7.00
821,/product_images/Juegos/PS3 Juegos/3391891971850_s.jpg,2.00,PlayStation 3,Ben 10 Omniverse 2,3391891971850,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/711719440857_s.jpg,0.10,PlayStation 3,Eye of Judgement (Juego Solo),711719440857,0.75,0.20
821,/product_images/Juegos/PS3 Juegos/047875764330_s.jpg,2.00,PlayStation 3,Cabela's Dangerous Hunts 2011,047875764330,6.00,3.00
831,/product_images/Juegos/Wii Juegos/4020628504199_s.jpg,4.00,Wii,Mi Hospital de Animales,4020628504199,10.00,6.00
831,/product_images/Juegos/Wii Juegos/4020628504229_s.jpg,0.70,Wii,Professor Heinz Wolff's,4020628504229,3.00,1.10
831,/product_images/Juegos/Wii Juegos/4020628504878_s.jpg,1.00,Wii,"Line Rider, Freestyle",4020628504878,4.50,1.70
830,/product_images/Juegos/PC Juegos/3307210149039_s.jpg,0.10,PC,Myst Exile 3,3307210149039,1.00,0.30
830,/product_images/defimg1_s.jpg,0.10,PC,Gothic 2 (3 CDS),9006113085065,1.00,0.30
830,/product_images/defimg3_s.jpg,0.10,PC,Outdoor life Sportsman challenge,8423817602106,0.75,0.20
827,/product_images/Juegos/Xbox 360 Juegos/3307215591864_s.jpg,1.20,Xbox 360,NCIS - Navy Investigation Criminal,3307215591864,5.00,1.90
827,/product_images/Juegos/Xbox 360 Juegos/5030917050701_s.jpg,0.70,Xbox 360,Soldier of Fortune 3: Venganza,5030917050701,3.00,1.10
827,/product_images/Juegos/Xbox 360 Juegos/5060073303373_s.jpg,0.90,Xbox 360,Blade Storm: HYW,5060073303373,4.00,1.50
834,/product_images/Juegos/DS Juegos/8023171034096_s.jpg,3.00,Nintendo DS,Phineas & Ferb: Quest For Cool Stuff,8023171034096,7.00,4.00
834,/product_images/Juegos/DS Juegos/8027234009045_s.jpg,0.90,Nintendo DS,Winx - Club Believix In You,8027234009045,4.00,1.50
834,/product_images/Juegos/DS Juegos/8027234009052_s.jpg,2.00,Nintendo DS,Winx Club: Rockstars,8027234009052,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/5055377602451_s.jpg,2.00,PlayStation 3,XBlaze Code : Embryo,5055377602451,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/3307215589229_s.jpg,2.00,PlayStation 3,Assassin's Creed Revelations CE,3307215589229,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/8717418227081_s.jpg,0.10,PlayStation 3,Disney Sing It - Pop Hits,8717418227081,0.50,0.10
831,/product_images/Juegos/Wii Juegos/4020628505547_s.jpg,3.00,Wii,Repeto Paris: Ballerina,4020628505547,7.00,4.00
831,/product_images/Juegos/Wii Juegos/4020628507596_s.jpg,0.20,Wii,X-Factor (Solo Juego),4020628507596,1.00,0.30
831,/product_images/Juegos/Wii Juegos/4020628508814_s.jpg,0.20,Wii,Winter Stars,4020628508814,1.00,0.30
830,/product_images/Juegos/PC Juegos/4020628504670_s.jpg,0.30,PC,Risen,4020628504670,2.00,0.60
830,/product_images/Juegos/PC Juegos/8023171015675_s.jpg,1.20,PC,Arma 2 (SN),8023171015675,6.00,2.00
830,/product_images/Juegos/PC Juegos/8427897001194_s.jpg,0.01,PC,"Cronicas de Narnia - El leon, la Bruja..",8427897001194,0.25,0.01
827,/product_images/Juegos/Xbox 360 Juegos/4260176170235_s.jpg,0.40,Xbox 360,Winter Sports 2009,4260176170235,2.00,0.70
827,/product_images/Juegos/Xbox 360 Juegos/5030934049122_s.jpg,0.90,Xbox 360,Fight Night Round 3,5030934049122,4.00,1.50
827,/product_images/Juegos/Xbox 360 Juegos/3512899109421_s.jpg,2.00,Xbox 360,Juego De Tronos,3512899109421,6.00,3.00
834,/product_images/Juegos/DS Juegos/8033102493007_s.jpg,0.90,Nintendo DS,ICO Soccer,8033102493007,4.00,1.50
834,/product_images/Juegos/DS Juegos/8033102494448_s.jpg,1.40,Nintendo DS,Evolution GT,8033102494448,6.00,2.00
834,/product_images/Juegos/DS Juegos/812872011011_s.jpg,3.00,Nintendo DS,Hotel For Dogs,812872011011,8.00,5.00
821,/product_images/Juegos/PS3 Juegos/5026555415415_s.jpg,5.00,PlayStation 3,Xcom: Enemy Within,5026555415415,12.00,7.00
821,/product_images/Juegos/PS3 Juegos/5051893076929_s.jpg,8.00,PlayStation 3,Senor de los Anillos:Guerra Del Norte CE,5051893076929,18.00,11.00
821,/product_images/Juegos/PS3 Juegos/4005209121101_s.jpg,6.00,PlayStation 3,Disney Pixar's Up,4005209121101,15.00,9.00
831,/product_images/Juegos/Wii Juegos/4020628510091_s.jpg,3.00,Wii,Summer Stars 2012,4020628510091,8.00,5.00
831,/product_images/Juegos/Wii Juegos/4020628510589_s.jpg,4.00,Wii,Back To The future. The Game,4020628510589,10.00,6.00
830,/product_images/Juegos/PC Juegos/3760007410505_s.jpg,0.01,PC,Economic War,3760007410505,0.10,0.01
830,/product_images/Juegos/PC Juegos/5055060971772_s.jpg,0.80,PC,Lost Planet 3,5055060971772,4.00,1.40
827,/product_images/Juegos/Xbox 360 Juegos/5051893169003_s.jpg,11.00,Xbox 360,LEGO Batman 3,5051893169003,25.00,15.00
827,/product_images/Juegos/Xbox 360 Juegos/5021290037137_s.jpg,5.00,Xbox 360,Battlestations Pacific,5021290037137,12.00,7.00
834,/product_images/Juegos/DS Juegos/8154030100093_s.jpg,2.00,Nintendo DS,Busy Scissors,8154030100093,5.00,3.00
834,/product_images/Juegos/DS Juegos/8154030101809_s.jpg,3.00,Nintendo DS,Barbie: Dreamhouse Party,8154030101809,7.00,4.00
821,/product_images/Juegos/PS3 Juegos/3700515800269_s.jpg,1.20,PlayStation 3,Retro Mental,3700515800269,5.00,1.90
821,/product_images/Juegos/PS3 Juegos/4020628508791_s.jpg,0.70,PlayStation 3,Winter Stars (Move),4020628508791,3.00,1.10
821,/product_images/Juegos/PS3 Juegos/3512899111134_s.jpg,2.00,PlayStation 3,Tour De Francia 2013,3512899111134,6.00,3.00
831,/product_images/Juegos/Wii Juegos/4020628824792_s.jpg,11.00,Wii,Let's Sing 9 Version Espanola,4020628824792,25.00,15.00
830,/product_images/defimg5_s.jpg,0.40,PC,Mars War Logs,3512899111042,3.00,0.90
830,/product_images/Juegos/PC Juegos/4260089411937_s.jpg,2.00,PC,Fallout Trilogy,4260089411937,10.00,3.00
827,/product_images/Juegos/Xbox 360 Juegos/885370377644_s.jpg,5.00,Xbox 360,Kinect Rush (Kinect),885370377644,12.00,7.00
827,/product_images/Juegos/Xbox 360 Juegos/5030934091800_s.jpg,2.00,Xbox 360,EA Sports Active 2 Con Pulsimetro,5030934091800,5.00,3.00
834,/product_images/Juegos/DS Juegos/828068211592_s.jpg,5.00,Nintendo DS,Fab 5 Soccer,828068211592,12.00,7.00
834,/product_images/Juegos/DS Juegos/8427897003525_s.jpg,0.60,Nintendo DS,Ben 10 Alien Force: Vilgax Attacks Collector Ed,8427897003525,2.50,0.90
834,/product_images/Juegos/DS Juegos/8430613001361_s.jpg,0.20,Nintendo DS,Mind Your Language - Aprende Español,8430613001361,1.50,0.40
821,/product_images/Juegos/PS3 Juegos/711719193654_s.jpg,0.80,PlayStation 3,Singstar Starter Pack,711719193654,3.50,1.30
821,/product_images/Juegos/PS3 Juegos/5030917072635_s.jpg,0.10,PlayStation 3,Band Hero (Solo Juego),5030917072635,0.75,0.20
821,/product_images/Juegos/PS3 Juegos/3391891966047_s.jpg,4.00,PlayStation 3,Ben 10 Omniverse,3391891966047,10.00,6.00
831,/product_images/Juegos/Wii Juegos/4020628852405_s.jpg,11.00,Wii,Let's Sing 2016 + Microphones,4020628852405,25.00,15.00
831,/product_images/Juegos/Wii Juegos/4020628852429_s.jpg,3.00,Wii,Let's Sing 2016,4020628852429,8.00,5.00
830,/product_images/Juegos/PC Juegos/4020628500795_s.jpg,0.20,PC,"Anno 1503, El Nuevo Mundo",4020628500795,1.50,0.40
830,/product_images/defimg3_s.jpg,0.50,PC,Stronghold Crusader,5026555035828,3.50,1.00
830,/product_images/Juegos/PC Juegos/5021290041318_s.jpg,0.10,PC,Front Mission Evolved (P),5021290041318,0.75,0.20
827,/product_images/Juegos/Xbox 360 Juegos/3499550330410_s.jpg,3.00,Xbox 360,Motorcycle Club,3499550330410,8.00,5.00
827,/product_images/Juegos/Xbox 360 Juegos/4005209167956_s.jpg,1.20,Xbox 360,WWE 13: Mike Tyson Edition,4005209167956,5.00,1.90
821,/product_images/Juegos/PS3 Juegos/5060073304578_s.jpg,2.00,PlayStation 3,Dynasty Warriors 6,5060073304578,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/711719115267_s.jpg,15.00,PlayStation 3,Buzz Concurso Universal + Buzzers,711719115267,35.00,22.00
831,/product_images/Juegos/Wii Juegos/4020628885113_s.jpg,6.00,Wii,Let's Sing 2015 + 2 Mirophone,4020628885113,15.00,9.00
831,/product_images/Juegos/Wii Juegos/4020628998295_s.jpg,0.40,Wii,Doctor Who Return to Earth,4020628998295,2.00,0.70
830,/product_images/defimg2_s.jpg,4.00,PC,F.E.A.R. 2 Project Origin (Col. Ed.) (P),5051893005172,10.00,6.00
830,/product_images/defimg3_s.jpg,0.01,PC,Zoo Empire,3700211501972,0.25,0.01
827,/product_images/Juegos/Xbox 360 Juegos/5030934057547_s.jpg,2.00,Xbox 360,Skate,5030934057547,6.00,3.00
827,/product_images/Juegos/Xbox 360 Juegos/88222476171B_s.jpg,0.01,Xbox 360,You Are In The Movies (Solo Juego),88222476171,0.25,0.01
821,/product_images/Juegos/PS3 Juegos/5030917107108_s.jpg,1.20,PlayStation 3,Battleship,5030917107108,5.00,1.90
831,/product_images/Juegos/Wii Juegos/4250230230036_s.jpg,0.60,Wii,Battle Vs Chess,4250230230036,2.50,0.90
830,/product_images/defimg1_s.jpg,0.80,PC,Senor De Los Anillos: La Conquista (P),8414185300084,4.00,1.40
830,/product_images/defimg5_s.jpg,0.40,PC,Spore: Aventuras Galacticas,8414185300510,3.00,0.90
827,/product_images/Juegos/Xbox 360 Juegos/5021290043213_s.jpg,0.70,Xbox 360,Mindjack,5021290043213,3.00,1.10
821,/product_images/Juegos/PS3 Juegos/4510772106757_s.jpg,2.00,PlayStation 3,Persona 4 Arena,4510772106757,5.00,3.00
831,/product_images/Juegos/Wii Juegos/4250230230074_s.jpg,3.00,Wii,Enclave: Shadows Of Twilight,4250230230074,8.00,5.00
831,/product_images/Juegos/Wii Juegos/4260176170204_s.jpg,2.00,Wii,Winter Sport 2009,4260176170204,5.00,3.00
830,/product_images/Juegos/PC Juegos/8414185090343_s.jpg,0.90,PC,Star Wars Racer,8414185090343,4.00,1.50
830,/product_images/defimg1_s.jpg,0.20,PC,Magic the Gathering - Battlegrounds,3546430107881,1.50,0.40
827,/product_images/Juegos/Xbox 360 Juegos/5060112743047_s.jpg,0.80,Xbox 360,Section 8,5060112743047,3.50,1.30
827,/product_images/Juegos/Xbox 360 Juegos/5030917115516_s.jpg,0.70,Xbox 360,Skylanders Giants: Starter Pack,5030917115516,3.00,1.10
821,/product_images/Juegos/PS3 Juegos/5036675013835_s.jpg,9.00,PlayStation 3,Agarest Generations of war Zero,5036675013835,20.00,12.00
821,/product_images/Juegos/PS3 Juegos/5024866339789_s.jpg,1.80,PlayStation 3,Fuel,5024866339789,4.00,2.00
831,/product_images/Juegos/Wii Juegos/4260176170853_s.jpg,0.70,Wii,Winter Sports- Great Tournament 2010,4260176170853,3.00,1.10
831,/product_images/Juegos/Wii Juegos/4260225590052_s.jpg,2.00,Wii,"Kore Gang, The",4260225590052,6.00,3.00
827,/product_images/Juegos/Xbox 360 Juegos/4012927034309_s.jpg,4.00,Xbox 360,Ninety Nine Nights 2,4012927034309,10.00,6.00
821,/product_images/Juegos/PS3 Juegos/5060073307593_s.jpg,3.00,PlayStation 3,Dynasty Warriors 7,5060073307593,8.00,5.00
831,/product_images/Juegos/Wii Juegos/4260231341198_s.jpg,6.00,Wii,La Voz + Microfonos,4260231341198,15.00,9.00
830,/product_images/Juegos/PC Juegos/4020628506414_s.jpg,0.70,PC,Sacred 2: Ice & Blood (Exp.),4020628506414,5.00,1.50
830,/product_images/defimg2_s.jpg,0.01,PC,morpheus,8436010150152,0.50,0.10
827,/product_images/Juegos/Xbox 360 Juegos/5060004766741_s.jpg,0.90,Xbox 360,Full Auto,5060004766741,4.00,1.50
827,/product_images/Juegos/Xbox 360 Juegos/4260231340184_s.jpg,3.00,Xbox 360,Air Conflicts: Secret Wars,4260231340184,8.00,5.00
821,/product_images/Juegos/PS3 Juegos/5060057026649_s.jpg,0.90,PlayStation 3,Supercar Challenge,5060057026649,4.00,1.50
821,/product_images/Juegos/PS3 Juegos/5060073304004_s.jpg,0.90,PlayStation 3,Dynasty Warriors Gundam,5060073304004,4.00,1.50
831,/product_images/defimg4_s.jpg,-1,Wii,LA Voz (No Mic) *use 4260231341181*,4260231341198,10.00,-1
830,/product_images/defimg1_s.jpg,0.01,PC,King Of The Road (XP),8427197110176,0.10,0.01
830,/product_images/defimg4_s.jpg,0.30,PC,SpellForce Gold Edition (SN) DVD,9006113095446,2.00,0.60
827,/product_images/Juegos/Xbox 360 Juegos/728658032067_s.jpg,2.00,Xbox 360,Damage Inc - Pacific Squadron WWII,728658032067,6.00,3.00
827,/product_images/Juegos/Xbox 360 Juegos/3307215591482_s.jpg,3.00,Xbox 360,Just Dance Kids,3307215591482,8.00,5.00
827,/product_images/Juegos/Xbox 360 Juegos/5030934081283_s.jpg,0.90,Xbox 360,Need For Speed Shift (Col. Ed.),5030934081283,4.00,1.50
821,/product_images/Juegos/PS3 Juegos/8023171023175_s.jpg,2.00,PlayStation 3,Backbreaker,8023171023175,6.00,3.00
821,/product_images/Juegos/PS3 Juegos/8033102493076_s.jpg,0.30,PlayStation 3,Get Fit With Mel B,8033102493076,1.50,0.50
821,/product_images/Juegos/PS3 Juegos/3307211695894_s.jpg,1.90,PlayStation 3,Ruse,3307211695894,8.00,3.00
831,/product_images/Juegos/Wii Juegos/4260231341464_s.jpg,6.00,Wii,La Voz 2 (2 Microfonos),4260231341464,15.00,9.00
830,/product_images/defimg4_s.jpg,0.30,PC,Legend: Hand of God,8431474073580,2.00,0.60
827,/product_images/Juegos/Xbox 360 Juegos/3391891983006_s.jpg,8.00,Xbox 360,Dark Souls II (2): Scholar Of The First Sin *2 Disc*,3391891983006,18.00,11.00
821,/product_images/Juegos/PS3 Juegos/4005209099783_s.jpg,4.00,PlayStation 3,Destroy All Humans: El Camino del Recto,4005209099783,10.00,6.00
831,/product_images/Juegos/Wii Juegos/4510772105194_s.jpg,3.00,Wii,Guilty Gear XX Accent Core Plus,4510772105194,7.00,4.00
830,/product_images/Juegos/PC Juegos/3700265611054_s.jpg,0.20,PC,Egipto III El Destino De Ramses,3700265611054,1.50,0.40
834,/product_images/Juegos/DS Juegos/8430613001460_s.jpg,2.00,Nintendo DS,Away Shuffle Dungeon,8430613001460,6.00,3.00
827,/product_images/Juegos/Xbox 360 Juegos/4005209114875_s.jpg,6.00,Xbox 360,Saints Row 2 (Ed. Especial),4005209114875,15.00,9.00
821,/product_images/Juegos/PS3 Juegos/4005209138321_s.jpg,0.70,PlayStation 3,UFC Personal Trainer,4005209138321,3.00,1.10
831,/product_images/Juegos/Wii Juegos/4779026380170_s.jpg,0.70,Wii,Minion - Heroe Total,4779026380170,3.00,1.10
830,/product_images/Juegos/PC Juegos/3307211502611_s.jpg,0.01,PC,Tom Clancy's HAWX,3307211502611,0.25,0.01
830,/product_images/Juegos/PC Juegos/710425212314_s.jpg,0.10,PC,"Great Escape, The",710425212314,0.75,0.20
834,/product_images/Juegos/DS Juegos/8430613001477_s.jpg,2.00,Nintendo DS,"Metal Cartoon Squad, Team B",8430613001477,5.00,3.00
834,/product_images/Juegos/DS Juegos/84306133001477_s.jpg,0.20,Nintendo DS,B Team: Metal Cartoon Squad,84306133001477,1.50,0.40
827,/product_images/Juegos/Xbox 360 Juegos/4005209145596_s.jpg,0.90,Xbox 360,Los Pinguinos de mdagascar el Regreso,4005209145596,4.00,1.50
827,/product_images/Juegos/Xbox 360 Juegos/5030917090639_s.jpg,0.90,Xbox 360,Bakugan: Defenders Of The Core,5030917090639,4.00,1.50
821,/product_images/Juegos/PS3 Juegos/5030917066962_s.jpg,9.00,PlayStation 3,Ice Age 3: El Origen de los Dinosaurios,5030917066962,20.00,12.00
821,/product_images/Juegos/PS3 Juegos/5030934074599_s.jpg,3.00,PlayStation 3,G.I.Joe,5030934074599,8.00,5.00
831,/product_images/Juegos/Wii Juegos/4779026380385_s.jpg,0.70,Wii,King of Pool,4779026380385,3.00,1.10
831,/product_images/Juegos/Wii Juegos/4779026380392_s.jpg,0.40,Wii,Ninja Captains - 20 Games,4779026380392,2.00,0.70
834,/product_images/Juegos/DS Juegos/8431019440037_s.jpg,3.00,Nintendo DS,Mi Escuela de Equitacion,8431019440037,8.00,5.00
834,/product_images/Juegos/DS Juegos/853466001216_s.jpg,6.00,Nintendo DS,Ragnarok Ds,853466001216,15.00,9.00
827,/product_images/Juegos/Xbox 360 Juegos/4260089412460_s.jpg,0.30,Xbox 360,Tropico 3,4260089412460,1.50,0.50
827,/product_images/Juegos/Xbox 360 Juegos/882224515375_s.jpg,1.20,Xbox 360,Scene It! + Pulsadores,882224515375,5.00,1.90
821,/product_images/Juegos/PS3 Juegos/5030917073113_s.jpg,1.20,PlayStation 3,DJ Hero & Mesa de Mezclas,5030917073113,5.00,1.90
821,/product_images/Juegos/PS3 Juegos/3391891965163_s.jpg,5.00,PlayStation 3,Tekken Tag Tournament 2 CE 4Disc + Book,3391891965163,12.00,7.00
831,/product_images/Juegos/Wii Juegos/4779026380590_s.jpg,4.00,Wii,101 In 1 Party Megamix,4779026380590,10.00,6.00
831,/product_images/Juegos/Wii Juegos/5016488120043_s.jpg,0.90,Wii,Water Sports,5016488120043,4.00,1.50
834,/product_images/Juegos/DS Juegos/8713747104161_s.jpg,6.00,Nintendo DS,Mystery Tales of Time Travel (UK),8713747104161,15.00,9.00
827,/product_images/Juegos/Xbox 360 Juegos/3307215596548_s.jpg,4.00,Xbox 360,Rabbids - Alive And Kicking (Kinect),3307215596548,9.00,5.00
827,/product_images/defimg2_s.jpg,14.00,Xbox 360,Just Dance 2017,3307215967744,32.00,20.00
