precio_venta,titulo,precio_compra,categoria_id,img_caratula,precio_intercambio,sku,categoria_str
1.50,Yoostar 2 In The Movies,0.30,821,/product_images/Juegos/PS3 Juegos/3391891955430_s.jpg,0.50,3391891955430,PlayStation 3
18.00,Disgaea 4: A Promise Unforgotten,8.00,821,/product_images/Juegos/PS3 Juegos/813633011332_s.jpg,11.00,813633011332,PlayStation 3
8.00,"Pitufos, Los: Dance Party",3.00,831,/product_images/Juegos/Wii Juegos/3307219949258_s.jpg,5.00,3307219949258,Wii
15.00,Secret Files 2: Puritas Cordis,6.00,831,/product_images/Juegos/Wii Juegos/4020628503437_s.jpg,9.00,4020628503437,Wii
16.00,Deathsmiles Deluxe Edition,7.00,827,/product_images/Juegos/Xbox 360 Juegos/5060102952626_s.jpg,10.00,5060102952626,Xbox 360
5.00,Tony Hawk´s Proving Ground,2.00,827,/product_images/Juegos/Xbox 360 Juegos/5030917047619_s.jpg,3.00,5030917047619,Xbox 360
8.00,Ghost Recon FS & AW2 Double Pack (18),3.00,821,/product_images/Juegos/PS3 Juegos/3307215692325_s.jpg,5.00,3307215692325,PlayStation 3
6.00,Anno - La Creacion de un Nuevo Mundo,2.00,831,/product_images/Juegos/Wii Juegos/3307211648869_s.jpg,3.00,3307211648869,Wii
12.00,Samba de Amigo + Maracas,5.00,831,/product_images/Juegos/Wii Juegos/8427897002412_s.jpg,7.00,8427897002412,Wii
6.00,Test Drive Unlimited 2,2.00,827,/product_images/Juegos/Xbox 360 Juegos/3546430150306_s.jpg,3.00,3546430150306,Xbox 360
8.00,Just Dance: Kids 2014 (Kiect),3.00,827,/product_images/Juegos/Xbox 360 Juegos/3307215736395_s.jpg,5.00,3307215736395,Xbox 360
3.00,"Family Trainer, Treasure Adventure",0.70,831,/product_images/Juegos/Wii Juegos/3700577001604_s.jpg,1.10,3700577001604,Wii
8.00,Looney Tunes: Acme Arsenal,3.00,831,/product_images/Juegos/Wii Juegos/5051603163321_s.jpg,5.00,5051603163321,Wii
6.00,SBK: Generations,2.00,827,/product_images/Juegos/Xbox 360 Juegos/8059617100520_s.jpg,3.00,8059617100520,Xbox 360
16.00,Zone Of The Enders HD Collection,7.00,827,/product_images/Juegos/Xbox 360 Juegos/4012927037539_s.jpg,10.00,4012927037539,Xbox 360
10.00,Concurso Loco TV Party,4.00,831,/product_images/Juegos/Wii Juegos/3307211689909_s.jpg,6.00,3307211689909,Wii
2.00,UDraw Studio (Solus),0.40,831,/product_images/Juegos/Wii Juegos/400520915666S_s.jpg,0.70,400520915666,Wii
18.00,Worms Collection,8.00,827,/product_images/Juegos/Xbox 360 Juegos/5050740024977_s.jpg,11.00,5050740024977,Xbox 360
15.00,Shadows Of The Damned,6.00,827,/product_images/Juegos/Xbox 360 Juegos/5030934102834_s.jpg,9.00,5030934102834,Xbox 360
3.00,"Dance Dance Revolution, H.P 2 (Solo Jueg",0.70,831,/product_images/Juegos/Wii Juegos/4012927091678_s.jpg,1.10,4012927091678,Wii
12.00,Petz Sports,5.00,831,/product_images/Juegos/Wii Juegos/008888174387_s.jpg,7.00,008888174387,Wii
15.00,Ultimate Action Triple Pack,6.00,827,/product_images/Juegos/Xbox 360 Juegos/5021290066649_s.jpg,9.00,5021290066649,Xbox 360
12.00,Sonic Sega All-Stars Racing With Banjo-k,5.00,827,/product_images/Juegos/Xbox 360 Juegos/010086680409_s.jpg,7.00,010086680409,Xbox 360
4.50,AMF Bowling Pinbusters!,1.00,831,/product_images/Juegos/Wii Juegos/0093155130333_s.jpg,1.70,0093155130333,Wii
5.00,Rock Band: Country Track Pack,2.00,831,/product_images/Juegos/Wii Juegos/014633193886_s.jpg,3.00,014633193886,Wii
6.00,X-Men Destiny,2.00,827,/product_images/Juegos/Xbox 360 Juegos/5030917100857_s.jpg,3.00,5030917100857,Xbox 360
22.00,World Rally Championship 5,9.00,827,/product_images/Juegos/Xbox 360 Juegos/3499550341263_s.jpg,13.00,3499550341263,Xbox 360
6.00,Rockband Metal Track Pack,2.00,831,/product_images/Juegos/Wii Juegos/014633193930_s.jpg,3.00,014633193930,Wii
8.00,Thrillville - Off The rails,3.00,831,/product_images/Juegos/Wii Juegos/023272005412_s.jpg,5.00,023272005412,Wii
2.00,Madden NFL 12,0.40,827,/product_images/Juegos/Xbox 360 Juegos/5391507330291_s.jpg,0.70,5391507330291,Xbox 360
12.00,Lego Indiana Jones The Original Adventures,5.00,831,/product_images/Juegos/Wii Juegos/023272006020_s.jpg,7.00,023272006020,Wii
4.00,Just Cause,0.90,827,/product_images/Juegos/Xbox 360 Juegos/5021290026957_s.jpg,1.50,5021290026957,Xbox 360
3.50,Iron Sky Invasion,0.80,827,/product_images/Juegos/Xbox 360 Juegos/4250230220808_s.jpg,1.30,4250230220808,Xbox 360
8.00,Game Party 2,3.00,831,/product_images/Juegos/Wii Juegos/031719192045_s.jpg,5.00,031719192045,Wii
8.00,Fit Music,3.00,831,/product_images/Juegos/Wii Juegos/040232895753_s.jpg,5.00,040232895753,Wii
8.00,Naughty Bear,3.00,827,/product_images/Juegos/Xbox 360 Juegos/8023171023076_s.jpg,5.00,8023171023076,Xbox 360
15.00,Devil May Cry 4 (Ed. Coleccionista),6.00,827,/product_images/Juegos/Xbox 360 Juegos/5055060961117_s.jpg,9.00,5055060961117,Xbox 360
6.00,Kororinpa,2.00,831,/product_images/Juegos/Wii Juegos/045496362669_s.jpg,3.00,045496362669,Wii
4.00,Wii Fit Plus + Tabla Negra,0.90,831,/product_images/Juegos/Wii Juegos/045496363789_s.jpg,1.50,045496363789,Wii
4.50,Legends of Wrestlemania,1.00,827,/product_images/Juegos/Xbox 360 Juegos/4005209117111_s.jpg,1.70,4005209117111,Xbox 360
3.00,"Principe Caspian, El",0.70,827,/product_images/Juegos/Xbox 360 Juegos/8717418164379_s.jpg,1.10,8717418164379,Xbox 360
2.50,Wii Chess,0.60,831,/product_images/Juegos/Wii Juegos/045496364878_s.jpg,0.90,045496364878,Wii
5.00,Family Ski,1.20,831,/product_images/Juegos/Wii Juegos/045496365790_s.jpg,1.90,045496365790,Wii
2.00,Ultimate Band,0.40,831,/product_images/Juegos/Wii Juegos/045496366803_s.jpg,0.70,045496366803,Wii
3.00,Sing it High School Musical 3 + Micro,0.70,831,/product_images/Juegos/Wii Juegos/045496366841_s.jpg,1.10,045496366841,Wii
40.00,Pikmin 2,18.00,831,/product_images/Juegos/Wii Juegos/045496367060_s.jpg,25.00,045496367060,Wii
2.50,Disney Sing It Party Hits 3 + Microfonos,0.60,831,/product_images/Juegos/Wii Juegos/045496368319_s.jpg,0.90,045496368319,Wii
25.00,Wii Party & Mando,11.00,831,/product_images/Juegos/Wii Juegos/045496369255_s.jpg,15.00,045496369255,Wii
20.00,Super Mario All-Stars 25th Ann. Discounted,9.00,831,/product_images/Juegos/Wii Juegos/045496369538B_s.jpg,12.00,045496369538,Wii
75.00,Xenoblade Chronicles + Mando Clasico,33.00,831,/product_images/Juegos/Wii Juegos/045496400330_s.jpg,47.00,045496400330,Wii
5.00,Mystery Case Files: The Malgrave Inciden,2.00,831,/product_images/Juegos/Wii Juegos/045496400385_s.jpg,3.00,045496400385,Wii
50.00,Legend of Zelda: Skyward Sword Bundle,22.00,831,/product_images/Juegos/Wii Juegos/045496400798_s.jpg,31.00,045496400798,Wii
10.00,Beat The Beat: Rhythm Paradise,4.00,831,/product_images/Juegos/Wii Juegos/045496400927_s.jpg,6.00,045496400927,Wii
15.00,Princesas Disney - My Fairytale Adventur,6.00,831,/product_images/Juegos/Wii Juegos/045496401733_s.jpg,9.00,045496401733,Wii
20.00,Mario Super Sluggers,9.00,831,/product_images/Juegos/Wii Juegos/045496901165_s.jpg,12.00,045496901165,Wii
8.00,Animal Planet - Vet Life,3.00,831,/product_images/Juegos/Wii Juegos/047875759572_s.jpg,5.00,047875759572,Wii
10.00,Pirate Blast (Game Only),4.00,831,/product_images/Juegos/Wii Juegos/0802068103774_s.jpg,6.00,0802068103774,Wii
5.00,Deca Sports,2.00,831,/product_images/Juegos/Wii Juegos/083717400615_s.jpg,3.00,083717400615,Wii
5.00,Deca Sports 2,2.00,831,/product_images/Juegos/Wii Juegos/083717400844_s.jpg,3.00,083717400844,Wii
4.50,Medieval Games,1.00,831,/product_images/Juegos/Wii Juegos/093155122734_s.jpg,1.70,093155122734,Wii
0.75,Project Nomads,0.10,830,/product_images/defimg5_s.jpg,0.20,4015756110534,PC
4.00,AMF World Bowling Lanes,0.90,831,/product_images/Juegos/Wii Juegos/093155126190_s.jpg,1.50,093155126190,Wii
2.00,Crusader Kings II (P),0.30,830,/product_images/Juegos/PC Juegos/740781770128_s.jpg,0.60,740781770128,PC
3.50,Star Trek Conquest,0.80,831,/product_images/Juegos/Wii Juegos/093155130371_s.jpg,1.30,093155130371,Wii
0.75,Los Secretos De Alamut,0.10,830,/product_images/defimg4_s.jpg,0.20,801043104423,PC
8.00,Heavy Fire Afghanistan + Gun,3.00,831,/product_images/Juegos/Wii Juegos/097574522120_s.jpg,5.00,097574522120,Wii
0.50,Heavy Metal - Fakk 2,0.01,830,/product_images/defimg5_s.jpg,0.10,8431019010124,PC
50.00,Klonoa,22.00,831,/product_images/Juegos/Wii Juegos/3296580807048_s.jpg,31.00,3296580807048,Wii
4.50,Los Sims 3 Diesel Accesorios,0.60,830,/product_images/Juegos/PC Juegos/5030934105804_s.jpg,1.30,5030934105804,PC
6.00,"Munchables, The",2.00,831,/product_images/Juegos/Wii Juegos/3296580807703_s.jpg,3.00,3296580807703,Wii
5.00,Citadels,0.70,830,/product_images/Juegos/PC Juegos/4260231341235_s.jpg,1.50,4260231341235,PC
18.00,Tales of Symphonia - Dawn Of Teh New World,8.00,831,/product_images/Juegos/Wii Juegos/3296580810222_s.jpg,11.00,3296580810222,Wii
1.50,Helldorado,0.20,830,/product_images/Juegos/PC Juegos/3760137143359_s.jpg,0.40,3760137143359,PC
8.00,Open Season,3.00,831,/product_images/Juegos/Wii Juegos/3307210229953_s.jpg,5.00,3307210229953,Wii
0.50,Pandora - First Contact,0.01,830,/product_images/Juegos/PC Juegos/5060193302300_s.jpg,0.10,5060193302300,PC
8.00,Blazing Angels,3.00,831,/product_images/Juegos/Wii Juegos/3307210236524_s.jpg,5.00,3307210236524,Wii
0.50,New York Race,0.10,830,/product_images/defimg4_s.jpg,0.10,3563650053378,PC
6.00,Blazing Angels Squadrons Of WWII,2.00,831,/product_images/Juegos/Wii Juegos/3307210236586_s.jpg,3.00,3307210236586,Wii
5.00,Rugby 15 (P),1.00,830,/product_images/defimg5_s.jpg,1.80,3499550330168,PC
5.00,Dogz,2.00,831,/product_images/Juegos/Wii Juegos/3307210260697_s.jpg,3.00,3307210260697,Wii
15.00,Dragon Age: Inquisition (P),3.00,830,/product_images/Juegos/PC Juegos/5030945111146_s.jpg,5.00,5030945111146,PC
4.00,Who Wants To Be A Millionaire?,0.90,831,/product_images/Juegos/Wii Juegos/3307210323354_s.jpg,1.50,3307210323354,Wii
1.00,Pure,0.10,830,/product_images/defimg2_s.jpg,0.30,8427897002290,PC
5.00,Nitro Bike,1.20,831,/product_images/Juegos/Wii Juegos/3307210330505_s.jpg,1.90,3307210330505,Wii
4.00,"Art Of War, The",0.60,830,/product_images/Juegos/PC Juegos/8436010155225_s.jpg,1.20,8436010155225,PC
1.00,Telly Addicts,0.20,831,/product_images/Juegos/Wii Juegos/3307210334978_s.jpg,0.30,3307210334978,Wii
0.50,King Of Clubs,0.01,830,/product_images/defimg2_s.jpg,0.10,8431474073184,PC
2.50,Medal Of Honor Deluxe Edition,0.30,830,/product_images/defimg2_s.jpg,0.70,8414185051283,PC
1.00,Guild Wars Factions (Online),0.10,830,/product_images/defimg2_s.jpg,0.30,5060094441078,PC
2.50,Sim City 3000 + Theme Park,0.30,830,/product_images/defimg1_s.jpg,0.70,8414185051276,PC
2.00,Railroad Lines Simulador Ferroviario,0.30,830,/product_images/defimg1_s.jpg,0.60,8426412005716,PC
0.50,Stranger,0.01,830,/product_images/defimg2_s.jpg,0.10,8431474073160,PC
2.00,Shogun Gold Edition,0.30,830,/product_images/defimg5_s.jpg,0.60,8414185051269,PC
7.00,Witcher,1.40,830,/product_images/defimg2_s.jpg,2.00,3546430130100,PC
0.50,Winter Challenge,0.01,830,/product_images/defimg2_s.jpg,0.10,3512289011280,PC
2.50,Transport Giant (2cd),0.30,830,/product_images/defimg4_s.jpg,0.70,3700211500586,PC
8.00,Goodbye Deponia,1.60,830,/product_images/Juegos/PC Juegos/8436016710817_s.jpg,2.00,8436016710817,PC
1.00,World in Conflict (Ed. Col.),0.10,830,/product_images/defimg4_s.jpg,0.30,3348542213531,PC
5.00,Sega Megadrive Collection V2,0.70,830,/product_images/Juegos/PC Juegos/5055277006953_s.jpg,1.50,5055277006953,PC
2.00,Terminator 3 War of the Machines (SN),0.30,830,/product_images/defimg2_s.jpg,0.60,3546430107775,PC
3.50,Civil War,0.50,830,/product_images/defimg3_s.jpg,1.00,3700211500654,PC
0.50,Full Spectrum Warrior: Ten Hammers,0.01,830,/product_images/Juegos/PC Juegos/4005209076753_s.jpg,0.10,4005209076753,PC
20.00,Total War: Shogun 2 (P),4.00,830,/product_images/defimg1_s.jpg,7.00,5055277016372,PC
1.00,Thief Deadly Shadows,0.10,830,/product_images/defimg4_s.jpg,0.30,5032921020862,PC
0.50,War on Terror,0.01,830,/product_images/defimg4_s.jpg,0.10,3760007414138,PC
2.00,Medieval II Total War Kindoms Exspansion,0.40,830,/product_images/defimg2_s.jpg,0.70,5060138431904,PC
1.00,Iron Sky: Invasion,0.10,830,/product_images/defimg4_s.jpg,0.30,4250230210823,PC
1.00,Chicago 1930,0.10,830,/product_images/Juegos/PC Juegos/8423817602885_s.jpg,0.30,8423817602885,PC
2.00,Red Collection: XPand Rally,0.30,830,/product_images/Juegos/PC Juegos/8431474072019_s.jpg,0.60,8431474072019,PC
10.00,"Empire Total War, Special Forces Ed. (P)",2.00,830,/product_images/Juegos/PC Juegos/5060138442689_s.jpg,3.00,5060138442689,PC
3.50,Devil Inside,0.50,830,/product_images/Juegos/PC Juegos/8423817601536_s.jpg,1.00,8423817601536,PC
2.00,Syberia,0.30,830,/product_images/defimg1_s.jpg,0.60,8423817602861,PC
5.00,Simulador de Metro: New York: The Path,0.70,830,/product_images/defimg3_s.jpg,1.50,4015918502450,PC
3.00,Serious Sam II (SN) DVD,0.40,830,/product_images/defimg4_s.jpg,0.90,5026555039147,PC
3.00,Emperador,0.40,830,/product_images/Juegos/PC Juegos/3348542159648_s.jpg,0.90,3348542159648,PC
5.00,Professional Farmer 2017 (P),1.00,830,/product_images/Juegos/PC Juegos/4020636131639_s.jpg,1.80,4020636131639,PC
1.50,Dawn Of War Winter Assault (SN) 2CD,0.20,830,/product_images/Juegos/PC Juegos/4005209069670_s.jpg,0.40,4005209069670,PC
0.50,Hummer 4x4,0.01,830,/product_images/defimg1_s.jpg,0.10,8437006959896,PC
4.00,Los Sims 2: Mansiones y Jardine (Accesor,0.60,830,/product_images/Juegos/PC Juegos/8414185300435_s.jpg,1.20,8414185300435,PC
40.00,Los Sims 4 (P),8.00,830,/product_images/Juegos/PC Juegos/5035223111092_s.jpg,14.00,5035223111092,PC
1.00,WildStar (P),0.10,830,/product_images/defimg4_s.jpg,0.30,5060094443737,PC
0.75,Made Man,0.10,830,/product_images/Juegos/PC Juegos/5050740021280_s.jpg,0.20,5050740021280,PC
3.00,Piratas Del Caribe En El Fin Del Mundo,0.40,830,/product_images/Juegos/PC Juegos/8427897001262_s.jpg,0.90,8427897001262,PC
3.00,A Stroke of Fate: Operation Valkyrie,0.40,830,/product_images/Juegos/PC Juegos/8426412005891_s.jpg,0.90,8426412005891,PC
0.50,Tony Hawk's Pro Skater 4,0.01,830,/product_images/defimg5_s.jpg,0.10,4041377701493,PC
1.00,Taito Legends 1,0.10,830,/product_images/defimg3_s.jpg,0.30,8431474060825,PC
0.50,Fire Captain,0.01,830,/product_images/defimg2_s.jpg,0.10,3760007413339,PC
0.50,Peter Pan En El Pais De Nunca Jamas,0.01,830,/product_images/defimg5_s.jpg,0.10,8414185071151,PC
0.50,Garfield - CAOS Segun se Mire,0.01,830,/product_images/defimg3_s.jpg,0.10,8430613000616,PC
1.50,Battlestrike Call To Victory,0.20,830,/product_images/Juegos/PC Juegos/5906961198945_s.jpg,0.40,5906961198945,PC
4.00,Call of Duty 4 (Mac Version),0.60,830,/product_images/defimg1_s.jpg,1.20,5051292100133,PC
10.00,Konami Arcade Classics,4.00,834,/product_images/Juegos/DS Juegos/4012927082201_s.jpg,6.00,4012927082201,Nintendo DS
3.00,Luxor Pharaohs Challenge,0.70,834,/product_images/Juegos/DS Juegos/5024866336016_s.jpg,1.10,5024866336016,Nintendo DS
4.00,Jambo Safari,0.90,834,/product_images/Juegos/DS Juegos/5055277002559_s.jpg,1.50,5055277002559,Nintendo DS
12.00,Lego Indiana Jones 2,5.00,834,/product_images/Juegos/DS Juegos/023272008697_s.jpg,7.00,023272008697,Nintendo DS
2.50,Juguemos a los Bomberos,0.60,834,/product_images/Juegos/DS Juegos/4020628503512_s.jpg,0.90,4020628503512,Nintendo DS
3.00,Legend Of Kay,0.70,834,/product_images/Juegos/DS Juegos/9006113102144_s.jpg,1.10,9006113102144,Nintendo DS
2.50,Martina en la Montana,0.30,834,/product_images/Juegos/DS Juegos/3760137144158_s.jpg,0.70,3760137144158,Nintendo DS
6.00,"Humans, The",2.00,834,/product_images/Juegos/DS Juegos/4020628503963_s.jpg,3.00,4020628503963,Nintendo DS
8.00,M&Ms Kart Racing (UK),3.00,834,/product_images/Juegos/DS Juegos/802068101329_s.jpg,5.00,802068101329,Nintendo DS
16.00,Mage Knight: Destiny's Soldier,7.00,834,/product_images/Juegos/DS Juegos/722674700054_s.jpg,10.00,722674700054,Nintendo DS
1.00,Line Rider Freestyle,0.10,834,/product_images/Juegos/DS Juegos/4020628504830_s.jpg,0.30,4020628504830,Nintendo DS
6.00,Jewel Link: Safari Quest,2.00,834,/product_images/Juegos/DS Juegos/5016488125994_s.jpg,3.00,5016488125994,Nintendo DS
15.00,Match 3 Madness,6.00,834,/product_images/Juegos/DS Juegos/8718274540086_s.jpg,9.00,8718274540086,Nintendo DS
12.00,Hotel Transylvania,5.00,834,/product_images/Juegos/DS Juegos/5016488125420_s.jpg,7.00,5016488125420,Nintendo DS
18.00,Imagine Animal Doctor (UK),8.00,834,/product_images/Juegos/DS Juegos/008888163893_s.jpg,11.00,008888163893,Nintendo DS
8.00,Hotel For Dogs,3.00,834,/product_images/Juegos/DS Juegos/812872011011_s.jpg,5.00,812872011011,Nintendo DS
2.50,IL-2 Sturmovik Birds of Prey,0.30,862,/product_images/Juegos/PSP Juegos/8023171019932_s.jpg,0.70,8023171019932,PSP
2.50,Juego y Aprendo - Con las Palabras,0.60,834,/product_images/Juegos/DS Juegos/8023171021805_s.jpg,0.90,8023171021805,Nintendo DS
2.50,Heatseeker Tormenta de Fuego,0.30,862,/product_images/Juegos/PSP Juegos/5024866333206_s.jpg,0.70,5024866333206,PSP
12.00,Littlest Pet Shop Friends On The Beach Nds,5.00,834,/product_images/Juegos/DS Juegos/5030944078082_s.jpg,7.00,5030944078082,Nintendo DS
7.00,"Magic Roundabout, The",3.00,834,/product_images/Juegos/DS Juegos/4020628503833_s.jpg,4.00,4020628503833,Nintendo DS
2.50,Rengoku II The Stairway to H.E.A.V.E.N.,0.30,862,/product_images/Juegos/PSP Juegos/4012927061626_s.jpg,0.70,4012927061626,PSP
3.50,Barbie: 12 Princesas Bailarinas,0.80,834,/product_images/Juegos/DS Juegos/5030917042744_s.jpg,1.30,5030917042744,Nintendo DS
0.50,Autoescuela Aprueba Conmigo,0.01,862,/product_images/Juegos/PSP Juegos/8436038250674_s.jpg,0.10,8436038250674,PSP
3.00,Blade Dancer,0.40,862,/product_images/Juegos/PSP Juegos/5060050944667_s.jpg,0.90,5060050944667,PSP
0.50,Zoo Hospital +,0.01,834,/product_images/Juegos/DS Juegos/096427014973_s.jpg,0.10,096427014973,Nintendo DS
5.00,Tamagotchi Connexion Corner Shop 3,1.20,834,/product_images/Juegos/DS Juegos/3296580805624_s.jpg,1.90,3296580805624,Nintendo DS
12.00,Bomberman,2.00,862,/product_images/Juegos/PSP Juegos/4012927061701_s.jpg,4.00,4012927061701,PSP
28.00,Metal Slug XX,5.00,862,/product_images/defimg2_s.jpg,10.00,3760165160144,PSP
3.50,Speed Racer,0.80,834,/product_images/Juegos/DS Juegos/5051603219158_s.jpg,1.30,5051603219158,Nintendo DS
3.50,Visual Logic Training,0.80,834,/product_images/Juegos/DS Juegos/4260176170440_s.jpg,1.30,4260176170440,Nintendo DS
4.50,SWAT: Target Liberty,0.90,862,/product_images/Juegos/PSP Juegos/3348542212015_s.jpg,1.60,3348542212015,PSP
3.00,MTX Mototrax,0.40,862,/product_images/Juegos/PSP Juegos/5030917041891_s.jpg,0.90,5030917041891,PSP
2.00,Spore Creatures,0.30,834,/product_images/Juegos/DS Juegos/5030934058766_s.jpg,0.60,5030934058766,Nintendo DS
3.50,Tomb Raider Legend,0.80,834,/product_images/Juegos/DS Juegos/5021290027329_s.jpg,1.30,5021290027329,Nintendo DS
6.00,Crazy Taxi: La Guerra de los Taximetros,1.20,862,/product_images/Juegos/PSP Juegos/5060138431829_s.jpg,2.00,5060138431829,PSP
15.00,"Tactics Ogre, Let Us Cling Together Prem",3.00,862,/product_images/Juegos/PSP Juegos/5021290046559_s.jpg,5.00,5021290046559,PSP
2.50,Mi Monstruo y Yo,0.60,834,/product_images/Juegos/DS Juegos/5051272004826_s.jpg,0.90,5051272004826,Nintendo DS
8.00,Guilty Gear: Dust Strikers,3.00,834,/product_images/Juegos/DS Juegos/4005209083119_s.jpg,5.00,4005209083119,Nintendo DS
1.00,Ben 10: Alien Force Vilgax Attacks,0.10,862,/product_images/Juegos/PSP Juegos/5060125484661_s.jpg,0.30,5060125484661,PSP
3.00,Formula 1 2009,0.40,862,/product_images/Juegos/PSP Juegos/5024866342192_s.jpg,0.90,5024866342192,PSP
5.00,"Runaway, A Twist Of Fate",2.00,834,/product_images/Juegos/DS Juegos/3512289016919_s.jpg,3.00,3512289016919,Nintendo DS
6.00,Dreamworks Super Star Kartz SAS,2.00,834,/product_images/Juegos/DS Juegos/5030917100505_s.jpg,3.00,5030917100505,Nintendo DS
30.00,Final Fantasy - 4 Heroes,13.00,834,/product_images/Juegos/DS Juegos/5021290041653_s.jpg,18.00,5021290041653,Nintendo DS
10.00,Phantasy Star Portable 2,2.00,862,/product_images/Juegos/PSP Juegos/5055277007301_s.jpg,3.00,5055277007301,PSP
1.50,Spider-man 2,0.20,862,/product_images/Juegos/PSP Juegos/5030917027734_s.jpg,0.40,5030917027734,PSP
6.00,La Liga de la Justicia Heroes,1.20,862,/product_images/Juegos/PSP Juegos/5021290027640_s.jpg,2.00,5021290027640,PSP
2.00,Imagine Teacher,0.40,834,/product_images/Juegos/DS Juegos/3307211668669_s.jpg,0.70,3307211668669,Nintendo DS
0.75,High School Musical 3: Senior Year (UK),0.10,834,/product_images/Juegos/DS Juegos/8717418204990_s.jpg,0.20,8717418204990,Nintendo DS
4.00,Poker Training,0.90,834,/product_images/Juegos/DS Juegos/5390102496470_s.jpg,1.50,5390102496470,Nintendo DS
2.00,NBA 2K11,0.30,862,/product_images/Juegos/PSP Juegos/5026555282802_s.jpg,0.60,5026555282802,PSP
6.00,Marvel Nemesis,1.20,862,/product_images/Juegos/PSP Juegos/5030934045971_s.jpg,2.00,5030934045971,PSP
2.00,Flatout Head On,0.30,862,/product_images/Juegos/PSP Juegos/5017783025446_s.jpg,0.60,5017783025446,PSP
0.50,Football Manager 2013,0.01,862,/product_images/defimg1_s.jpg,0.10,5055277020799,PSP
1.00,Toca Race Drive 3 Challenge,0.10,862,/product_images/Juegos/PSP Juegos/5024866332230_s.jpg,0.30,5024866332230,PSP
1.00,Super Collapse 3,0.10,862,/product_images/defimg3_s.jpg,0.30,5024866336030,PSP
18.00,Bomberman 2,8.00,834,/product_images/Juegos/DS Juegos/4012927083185_s.jpg,11.00,4012927083185,Nintendo DS
5.00,Spider-man: Amigo o Enemigo?,1.20,834,/product_images/Juegos/DS Juegos/5030917046490_s.jpg,1.90,5030917046490,Nintendo DS
6.00,From the Abyss,2.00,834,/product_images/Juegos/DS Juegos/3760137145964_s.jpg,3.00,3760137145964,Nintendo DS
0.50,Untold Legends: The Warriors Code,0.01,862,/product_images/Juegos/PSP Juegos/3307210222138_s.jpg,0.10,3307210222138,PSP
3.50,Space Invaders Extreme,0.70,862,/product_images/defimg2_s.jpg,1.20,5060121823402,PSP
1.00,Champions League 07,0.10,862,/product_images/Juegos/PSP Juegos/5030934055321_s.jpg,0.30,5030934055321,PSP
20.00,Tales Of Xillia 2 - Edicion Lanzamiento,9.00,821,/product_images/Juegos/PS3 Juegos/3391891977746_s.jpg,12.00,3391891977746,PlayStation 3
6.00,Burnout Legends,1.40,834,/product_images/Juegos/DS Juegos/5030934046770_s.jpg,2.00,5030934046770,Nintendo DS
4.00,Aqua Panic!,1.80,834,/product_images/Juegos/DS Juegos/3770000633245_s.jpg,2.00,3770000633245,Nintendo DS
5.00,ATV Quad Frenzy,2.00,834,/product_images/Juegos/DS Juegos/4005209078627_s.jpg,3.00,4005209078627,Nintendo DS
0.50,Donkey Xote,0.01,862,/product_images/Juegos/PSP Juegos/8430613001231_s.jpg,0.10,8430613001231,PSP
1.50,King of Clubs,0.20,862,/product_images/Juegos/PSP Juegos/5060015536388_s.jpg,0.40,5060015536388,PSP
2.50,NBA 2K10,0.30,862,/product_images/Juegos/PSP Juegos/5026555282437_s.jpg,0.70,5026555282437,PSP
10.00,Little Big Planet 2 (Extras Edicion),4.00,821,/product_images/Juegos/PS3 Juegos/711719163893_s.jpg,6.00,711719163893,PlayStation 3
4.00,Singstar ABBA (Solo Juego),0.90,821,/product_images/Juegos/PS3 Juegos/711719779452_s.jpg,1.50,711719779452,PlayStation 3
3.00,Winter Stars (Move),0.70,821,/product_images/Juegos/PS3 Juegos/4020628508791_s.jpg,1.10,4020628508791,PlayStation 3
8.00,Assassin's Creed 2 - Discovery,3.00,834,/product_images/Juegos/DS Juegos/3307211667372_s.jpg,5.00,3307211667372,Nintendo DS
8.00,Martina en la Granja,3.00,834,/product_images/Juegos/DS Juegos/3760137142888_s.jpg,5.00,3760137142888,Nintendo DS
3.50,Darkstalkers Chronicle The Chaos Tower,0.70,862,/product_images/Juegos/PSP Juegos/5055060911488_s.jpg,1.20,5055060911488,PSP
0.50,NBA Live 09,0.01,862,/product_images/Juegos/PSP Juegos/5030934067317_s.jpg,0.10,5030934067317,PSP
1.00,World Series of Poker Edicion 2008,0.10,862,/product_images/defimg3_s.jpg,0.30,5030917049811,PSP
18.00,Spider-Man: Edge of Time,8.00,821,/product_images/Juegos/PS3 Juegos/5030917099915_s.jpg,11.00,5030917099915,PlayStation 3
6.00,Burnout Paradise The Ultimate Box,2.00,821,/product_images/Juegos/PS3 Juegos/5030930067038_s.jpg,3.00,5030930067038,PlayStation 3
5.00,Caminando Entre Dinosaurios + Wonderbook,2.00,821,/product_images/Juegos/PS3 Juegos/711719208891_s.jpg,3.00,711719208891,PlayStation 3
10.00,Daigasso! Band Brothers,4.00,834,/product_images/Juegos/DS Juegos/4902370509755_s.jpg,6.00,4902370509755,Nintendo DS
5.00,Aqua Panic!,2.00,834,/product_images/Juegos/DS Juegos/3770000633207_s.jpg,3.00,3770000633207,Nintendo DS
4.00,Hot Wheels Ultimate Racing,0.80,862,/product_images/Juegos/PSP Juegos/5060034554851_s.jpg,1.40,5060034554851,PSP
