sku,categoria_str,categoria_id,titulo,precio_intercambio,precio_compra,img_caratula,precio_venta
0885370221220,Xbox 360,827,Kinectimals,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/0885370221220_s.jpg,4.00
5030917101625,Nintendo DS,834,Generator Rex,0.90,0.60,/product_images/Juegos/DS Juegos/5030917101625_s.jpg,2.50
5030917101748,Nintendo DS,834,Bakugan El Origen de la Resistencia,1.90,1.20,/product_images/Juegos/DS Juegos/5030917101748_s.jpg,5.00
8436037172335,PC,830,Monument Builders - Titanic Tycoon,0.01,0.01,/product_images/defimg1_s.jpg,0.10
503093410023,PlayStation 3,821,Dead Space 2 LE,-1,-1,/product_images/Juegos/PS3 Juegos/503093410023P_s.jpg,6.00
023272007829,Xbox 360,827,Star Wars El Poder De La Fuerza (Ed Sith,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/023272007829_s.jpg,15.00
5030917107009,Nintendo DS,834,Battleship,3.00,2.00,/product_images/Juegos/DS Juegos/5030917107009_s.jpg,5.00
5030917113819,Nintendo DS,834,Moshi Monsters: Moshlings Theme Park,0.90,0.60,/product_images/Juegos/DS Juegos/5030917113819_s.jpg,2.50
8436037172359,PC,830,"Isla Misteriosa 2, La",0.20,0.10,/product_images/defimg1_s.jpg,0.75
8436037172427,PC,830,Frankenstein - Edicion Especial,1.90,1.20,/product_images/defimg3_s.jpg,5.00
5030934102049,PlayStation 3,821,"Need For Speed, Shift 2 LE",9.00,6.00,/product_images/Juegos/PS3 Juegos/5030934102049_s.jpg,15.00
5030936111735,PlayStation 3,821,Battlefield 4,-1,-1,/product_images/Juegos/PS3 Juegos/5030936111735_s.jpg,15.00
5060138433052,Xbox 360,827,La Brujula Dorada,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/5060138433052_s.jpg,2.00
5030917113758,Xbox 360,827,007 Legends,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5030917113758_s.jpg,8.00
5030917117114,Nintendo DS,834,Moshi Monsters: Moshlings Theme Park LE,1.10,0.70,/product_images/Juegos/DS Juegos/5030917117114_s.jpg,3.00
5030917117404,Nintendo DS,834,Rompe Ralph,9.00,6.00,/product_images/Juegos/DS Juegos/5030917117404_s.jpg,15.00
8436037172434,PC,830,Jack El Destripador - Edición Especial,0.60,0.30,/product_images/defimg3_s.jpg,2.00
8436037172441,PC,830,Hollywood,0.60,0.30,/product_images/defimg3_s.jpg,2.00
5030938116950,PlayStation 3,821,Madden NFL 17,20.00,14.00,/product_images/defimg4_s.jpg,32.00
5030940112902,PlayStation 3,821,Madden NFL 16,9.00,6.00,/product_images/Juegos/PS3 Juegos/5030940112902_s.jpg,25.00
5030930097141,Xbox 360,827,Alice Madness Returns,15.00,11.00,/product_images/Juegos/Xbox 360 Juegos/5030930097141_s.jpg,25.00
5030917131509,Nintendo DS,834,Spongebob Squarepants: Planktons Robotic,10.00,7.00,/product_images/Juegos/DS Juegos/5030917131509_s.jpg,16.00
5030941112918,PlayStation 3,821,NHL Legacy Edition,12.00,9.00,/product_images/Juegos/PS3 Juegos/5030941112918_s.jpg,20.00
5055060964804,Xbox 360,827,Dragons Dogma - Dark Arisen (2 Disc),6.00,4.00,/product_images/Juegos/Xbox 360 Juegos/5055060964804_s.jpg,10.00
5030917131547,Nintendo DS,834,Bob Esponja: La Venganza De Plankton,9.00,6.00,/product_images/Juegos/DS Juegos/5030917131547_s.jpg,15.00
5030942081046,PlayStation 3,821,Dragon Age: Origins CE,7.00,5.00,/product_images/Juegos/PS3 Juegos/5030942081046_s.jpg,12.00
5055060961483,Xbox 360,827,Street Fighter IV *USE 5055060961421*,-1,-1,/product_images/Juegos/Xbox 360 Juegos/5055060961483_s.jpg,8.00
5030917134951,Nintendo DS,834,Moshi Monsters 3: Katsuma Unleashed,7.00,5.00,/product_images/Juegos/DS Juegos/5030917134951_s.jpg,12.00
5030942105162,PlayStation 3,821,Mass Effect 3: N7 CE,15.00,11.00,/product_images/Juegos/PS3 Juegos/5030942105162_s.jpg,25.00
5026555246910,Xbox 360,827,NHL 2K8,0.90,0.60,/product_images/Juegos/Xbox 360 Juegos/5026555246910_s.jpg,2.50
5030930043292,Nintendo DS,834,Tiger Woods PGA Tour,3.00,2.00,/product_images/Juegos/DS Juegos/5030930043292_s.jpg,5.00
5030947096625,PlayStation 3,821,Crysis 2: Nano Edicion,22.00,15.00,/product_images/Juegos/PS3 Juegos/5030947096625_s.jpg,35.00
5030917068225,Xbox 360,827,Guitar Hero Metallica (Solo Juego),2.00,1.80,/product_images/Juegos/Xbox 360 Juegos/5030917068225_s.jpg,4.00
5030930049997,Nintendo DS,834,Pac Man World 3,11.00,8.00,/product_images/Juegos/DS Juegos/5030930049997_s.jpg,18.00
5030947112455,PlayStation 3,821,Madden NFL 15,5.00,3.00,/product_images/Juegos/PS3 Juegos/5030947112455_s.jpg,15.00
5030934086493,Xbox 360,827,Tiger Woods (P) PGA Tour 11,0.50,0.30,/product_images/Juegos/Xbox 360 Juegos/5030934086493_s.jpg,1.50
5030930051044,Nintendo DS,834,Madden NFL 07,6.00,4.00,/product_images/Juegos/DS Juegos/5030930051044_s.jpg,10.00
5030930083809,Nintendo DS,834,Flips: Faraway Tree Stories,1.10,0.70,/product_images/Juegos/DS Juegos/5030930083809_s.jpg,3.00
5030930083823,Nintendo DS,834,Flips: Cathy Cassidy,1.10,0.70,/product_images/Juegos/DS Juegos/5030930083823_s.jpg,3.00
5030948110368,PlayStation 3,821,Battlefield 3 Premium Edition (P),5.00,3.00,/product_images/Juegos/PS3 Juegos/5030948110368_s.jpg,8.00
5035228112490,PlayStation 3,821,NHL 15,6.00,4.00,/product_images/Juegos/PS3 Juegos/5035228112490_s.jpg,18.00
5036675013019,PlayStation 3,821,Agarest: Generations of War (Ed. Col.),15.00,11.00,/product_images/Juegos/PS3 Juegos/5036675013019_s.jpg,25.00
5026555255745,Xbox 360,827,Nickelodeon Dance (Kinect),7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5026555255745_s.jpg,12.00
502655524,Xbox 360,827,Grand Theft Auto IV Pack,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/502655524GTAP_s.jpg,8.00
4005209099523,Xbox 360,827,Destroy All Humans: El Camino del Recto,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/4005209099523_s.jpg,6.00
5030930083830,Nintendo DS,834,Flips: Artemis Fowl (UK),5.00,3.00,/product_images/Juegos/DS Juegos/5030930083830_s.jpg,8.00
5036675013743,PlayStation 3,821,Agarest Generations Of War Zero C.E,15.00,11.00,/product_images/Juegos/PS3 Juegos/5036675013743_s.jpg,25.00
5030934091800,Xbox 360,827,EA Sports Active 2 Con Pulsimetro,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030934091800_s.jpg,5.00
5030930094614,Nintendo DS,834,Monopoly,1.50,0.90,/product_images/Juegos/DS Juegos/5030930094614_s.jpg,4.00
5051892016629,PlayStation 3,821,Lord of the Rings - Aragorn's Quest,5.00,3.00,/product_images/Juegos/PS3 Juegos/5051892016629_s.jpg,8.00
3546430141243,Xbox 360,827,Smash Court Tennis 3,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/3546430141243_s.jpg,3.00
4012927035207,Xbox 360,827,Sports Island Freedom (Kinect),5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/4012927035207_s.jpg,8.00
5030930108649,Nintendo DS,834,Bejeweled 3,7.00,5.00,/product_images/Juegos/DS Juegos/5030930108649_s.jpg,12.00
5030934050180,Nintendo DS,834,Superman Returns,1.50,0.90,/product_images/Juegos/DS Juegos/5030934050180_s.jpg,4.00
5051892123143,PlayStation 3,821,Guardians of Middle-Earth,7.00,5.00,/product_images/Juegos/PS3 Juegos/5051892123143_s.jpg,12.00
3499550330410,Xbox 360,827,Motorcycle Club,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3499550330410_s.jpg,8.00
5030934055420,Nintendo DS,834,Theme Park,1.10,0.70,/product_images/Juegos/DS Juegos/5030934055420_s.jpg,3.00
5030934057028,Nintendo DS,834,Sim City,2.00,1.40,/product_images/Juegos/DS Juegos/5030934057028_s.jpg,6.00
5051892144025,PlayStation 3,821,Batman: Arkham Origins Collector's Edition,34.00,24.00,/product_images/Juegos/PS3 Juegos/5051892144025_s.jpg,55.00
5051893053517,PlayStation 3,821,Mortal Kombat 2011 Kollector Edition,17.00,12.00,/product_images/Juegos/PS3 Juegos/5051893053517_s.jpg,28.00
3307219932427,Xbox 360,827,PowerUp Heroes (Kinect),1.30,0.80,/product_images/Juegos/Xbox 360 Juegos/3307219932427_s.jpg,3.50
5030934060240,Nintendo DS,834,Tiger Woods PGA Tour 08,1.50,0.90,/product_images/Juegos/DS Juegos/5030934060240_s.jpg,4.00
5030934065696,Nintendo DS,834,Sim Creator,1.50,0.90,/product_images/Juegos/DS Juegos/5030934065696_s.jpg,4.00
5051893055252,PlayStation 3,821,F.3.A.R (FEAR 3) Edicion Coleccionista,11.00,8.00,/product_images/Juegos/PS3 Juegos/5051893055252_s.jpg,18.00
5051893074635,PlayStation 3,821,Batman Arkham City CE,22.00,15.00,/product_images/Juegos/PS3 Juegos/5051893074635_s.jpg,35.00
3546430137406,Xbox 360,827,Legendary,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3546430137406_s.jpg,6.00
5030934066013,Nintendo DS,834,Zubo,1.30,0.80,/product_images/Juegos/DS Juegos/5030934066013_s.jpg,3.50
5051893074727,PlayStation 3,821,Happy Feet 2,3.00,2.00,/product_images/Juegos/PS3 Juegos/5051893074727_s.jpg,5.00
8436037172779,PC,830,Profiler,0.20,0.10,/product_images/defimg2_s.jpg,0.75
4005209120524,Xbox 360,827,Cars: Race O Rama,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/4005209120524_s.jpg,12.00
5030934067058,Nintendo DS,834,Sim Animals,0.90,0.60,/product_images/Juegos/DS Juegos/5030934067058_s.jpg,2.50
5030934067539,Nintendo DS,834,Skate It,2.00,1.80,/product_images/Juegos/DS Juegos/5030934067539_s.jpg,4.00
5055060925157,PlayStation 3,821,Devil May Cry 4 (Ed. Coleccionista),5.00,3.00,/product_images/Juegos/PS3 Juegos/5055060925157_s.jpg,8.00
5055060925669,PlayStation 3,821,Street Fighter IV Edicion Coleccionista,12.00,9.00,/product_images/Juegos/PS3 Juegos/5055060925669_s.jpg,20.00
8436037172816,PC,830,Dracula 2 - Pack Series,1.00,0.60,/product_images/defimg5_s.jpg,3.00
3512899112339,Xbox 360,827,Bound By Flame,1.50,0.90,/product_images/Juegos/Xbox 360 Juegos/3512899112339_s.jpg,4.00
5030934071512,Nintendo DS,834,Henry Hatsworth en la Aventura Rompecabe,15.00,11.00,/product_images/Juegos/DS Juegos/5030934071512_s.jpg,25.00
5030934072052,Nintendo DS,834,My Sims Racing,1.50,0.90,/product_images/Juegos/DS Juegos/5030934072052_s.jpg,4.00
5051892085076,PlayStation 3,821,Mortal Kombat Komplete Ed,15.00,11.00,/product_images/Juegos/PS3 Juegos/5051892085076_s.jpg,25.00
5021290042131,PlayStation 3,821,Kane & Lynch 2 Dog Days Ed. Ltd,1.10,0.70,/product_images/Juegos/PS3 Juegos/5021290042131_s.jpg,3.00
8436037173226,PC,830,Cute the Rope,2.00,1.60,/product_images/defimg3_s.jpg,8.00
8436037173479,PC,830,"Atlantis The New Wolrd Episodio 1, 2 Y 3",0.70,0.30,/product_images/defimg2_s.jpg,2.50
5060121824041,Xbox 360,827,"Last Remnant, The (2 Disc)",3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060121824041_s.jpg,6.00
3307215705957,Xbox 360,827,Assassin's Creed IV Black Flag (2 discos),-1,-1,/product_images/defimg1_s.jpg,10.00
5060015030510,Xbox 360,827,Punch Time Explosion XL,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060015030510_s.jpg,6.00
5030934072120,Nintendo DS,834,Football Academy,1.50,0.90,/product_images/Juegos/DS Juegos/5030934072120_s.jpg,4.00
5030934072137,Nintendo DS,834,Littlest Pet Shop Primavera,7.00,5.00,/product_images/Juegos/DS Juegos/5030934072137_s.jpg,12.00
5030934073707,Nintendo DS,834,Juegos de Viaje para Dummies,0.60,0.30,/product_images/Juegos/DS Juegos/5030934073707_s.jpg,2.00
9006113006695,PlayStation 3,821,Red Faction Collection,3.00,2.00,/product_images/Juegos/PS3 Juegos/9006113006695_s.jpg,6.00
5030930092375,PlayStation 3,821,NHL 11,1.10,0.70,/product_images/Juegos/PS3 Juegos/5030930092375_s.jpg,3.00
813633013398,PlayStation 3,821,Witch And the Hundred Knight,7.00,5.00,/product_images/Juegos/PS3 Juegos/813633013398_s.jpg,12.00
8436037173479,PC,830,Louvre Messenger Episode 1&2,0.20,0.10,/product_images/defimg4_s.jpg,0.75
8436037173479,PC,830,"Versailles II Series Episodio 1, 2 Y 3",1.00,0.50,/product_images/defimg1_s.jpg,3.50
843603717347,PC,830,Streets Of Moscow,0.01,0.01,/product_images/defimg3_s.jpg,0.25
5060125485842,Xbox 360,827,Ben 10 Ultimate Alien Cosmic Destruction,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5060125485842_s.jpg,6.00
3512899109421,Xbox 360,827,Juego De Tronos,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3512899109421_s.jpg,6.00
3391891960748,Xbox 360,827,Victorious: Time To Shine,0.50,0.30,/product_images/Juegos/Xbox 360 Juegos/3391891960748_s.jpg,1.50
5030934078085,Nintendo DS,834,PetShop En La Playa,11.00,8.00,/product_images/Juegos/DS Juegos/5030934078085_s.jpg,18.00
5030934078108,Nintendo DS,834,Littlest Pet Shop: En el Campo,6.00,4.00,/product_images/Juegos/DS Juegos/5030934078108_s.jpg,10.00
5030934087483,Nintendo DS,834,Harry Potter Y Las Reliquias De La Muert,1.50,0.90,/product_images/Juegos/DS Juegos/5030934087483_s.jpg,4.00
813633014791,PlayStation 3,821,Under Night In-Birth,5.00,3.00,/product_images/Juegos/PS3 Juegos/813633014791_s.jpg,8.00
008888347910,PlayStation 3,821,Assassin's Creed Ezio Trilogy,9.00,6.00,/product_images/Juegos/PS3 Juegos/008888347910_s.jpg,15.00
3391891955430,PlayStation 3,821,Yoostar 2 In The Movies,0.50,0.30,/product_images/Juegos/PS3 Juegos/3391891955430_s.jpg,1.50
5030934049207,Xbox 360,827,Burnout Revenge,7.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5030934049207_s.jpg,12.00
5030934101110,Nintendo DS,834,Rango,1.90,1.20,/product_images/Juegos/DS Juegos/5030934101110_s.jpg,5.00
4250230270063,PlayStation 3,821,Battle Vs Chess,3.00,2.00,/product_images/Juegos/PS3 Juegos/4250230270063_s.jpg,5.00
5060073304578,PlayStation 3,821,Dynasty Warriors 6,3.00,2.00,/product_images/Juegos/PS3 Juegos/5060073304578_s.jpg,6.00
8436038250315,PC,830,Turbo Brain,0.70,0.40,/product_images/defimg2_s.jpg,2.00
8436038250698,PC,830,Fritz Twelve,1.10,0.70,/product_images/defimg1_s.jpg,3.00
3307215646243,Xbox 360,827,Rayman Legends,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/3307215646243_s.jpg,15.00
5030934078115,Xbox 360,827,NBA Live 10,0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/5030934078115_s.jpg,2.00
5030935042856,Nintendo DS,834,Los Urbz Sims En La Ciudad,1.30,0.80,/product_images/Juegos/DS Juegos/5030935042856_s.jpg,3.50
5055277015818,PlayStation 3,821,Yakuza: Dead Souls,2.00,1.40,/product_images/Juegos/PS3 Juegos/5055277015818_s.jpg,6.00
8437000653721,PC,830,Enemy Infestation,0.70,0.40,/product_images/defimg1_s.jpg,2.00
4250230224141,Xbox 360,827,"Two Worlds 2, II",3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/4250230224141_s.jpg,6.00
5030935046199,Nintendo DS,834,Sims 2,1.30,0.80,/product_images/Juegos/DS Juegos/5030935046199_s.jpg,3.50
8437001995035,PC,830,"Zodiac Saints, The (P)",0.30,0.20,/product_images/defimg2_s.jpg,1.00
3296580807437,Xbox 360,827,Tales of Vesperia,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/3296580807437_s.jpg,15.00
5030935058758,Nintendo DS,834,Sims 2: Castaway,1.50,0.90,/product_images/Juegos/DS Juegos/5030935058758_s.jpg,4.00
5024866343465,Xbox 360,827,Race Driver: Grid Reloaded,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5024866343465_s.jpg,8.00
5030935059250,Nintendo DS,834,EA Playground,0.40,0.20,/product_images/Juegos/DS Juegos/5030935059250_s.jpg,1.50
8437001995073,PC,830,Psycho Games (P),0.30,0.20,/product_images/defimg5_s.jpg,1.00
3307215889961,Xbox 360,827,Assassin's Creed IV: Black Flag/Assassin's Creed Rogue,11.00,8.00,/product_images/Juegos/Xbox 360 Juegos/3307215889961_s.jpg,18.00
3307215692486,Xbox 360,827,Ghost Recon Anthology,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/3307215692486_s.jpg,5.00
5030935059403,Nintendo DS,834,"Simpson Game, The",9.00,6.00,/product_images/Juegos/DS Juegos/5030935059403_s.jpg,15.00
5030935061390,Nintendo DS,834,Orcs & Elves,3.00,2.00,/product_images/Juegos/DS Juegos/5030935061390_s.jpg,6.00
8437001995097,PC,830,Trivial Quest Comunidad De Madrid (P),0.40,0.20,/product_images/defimg4_s.jpg,1.50
5050740024120,Xbox 360,827,Serious Sam HD,1.10,0.70,/product_images/Juegos/Xbox 360 Juegos/5050740024120_s.jpg,3.00
5030935066616,Nintendo DS,834,Sims 2: Apartment Pets,0.60,0.30,/product_images/Juegos/DS Juegos/5030935066616_s.jpg,2.00
5030917107054,Xbox 360,827,Battleship,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030917107054_s.jpg,6.00
88222476171,Xbox 360,827,You Are In The Movies (Solo Juego),0.01,0.01,/product_images/Juegos/Xbox 360 Juegos/88222476171B_s.jpg,0.25
5030934057547,Xbox 360,827,Skate,3.00,2.00,/product_images/Juegos/Xbox 360 Juegos/5030934057547_s.jpg,6.00
5030935067538,Nintendo DS,834,Skate,3.00,2.00,/product_images/Juegos/DS Juegos/5030935067538_s.jpg,6.00
5030935072129,Nintendo DS,834,Football Academy (UK),1.30,0.80,/product_images/Juegos/DS Juegos/5030935072129_s.jpg,3.50
5030935073836,Nintendo DS,834,GI Joe: The Rise of Cobra,0.90,0.60,/product_images/Juegos/DS Juegos/5030935073836_s.jpg,2.50
8437004214010,PC,830,Borrps's Balls,0.01,0.01,/product_images/defimg2_s.jpg,0.10
8437004214034,PC,830,Golf Galaxy,0.01,0.01,/product_images/defimg5_s.jpg,0.10
3307210258588,Xbox 360,827,Call Of Juarez,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/3307210258588_s.jpg,8.00
5030935074253,Nintendo DS,834,Hasbro Family Game Night: Volume 1,7.00,5.00,/product_images/Juegos/DS Juegos/5030935074253_s.jpg,12.00
5030917118616,PlayStation 3,821,Cabela's Dangerous Hunts 2013,7.00,5.00,/product_images/Juegos/PS3 Juegos/5030917118616_s.jpg,12.00
3307211639522,Xbox 360,827,"Ghost Recon 2, Legacy Ed.",0.70,0.40,/product_images/Juegos/Xbox 360 Juegos/3307211639522_s.jpg,2.00
5060121824126,Nintendo DS,834,Chrono Trigger,31.00,22.00,/product_images/Juegos/DS Juegos/5060121824126_s.jpg,50.00
8023171022154,Nintendo DS,834,Cooking Mama 3,3.00,2.00,/product_images/Juegos/DS Juegos/8023171022154_s.jpg,6.00
8717418158101,Nintendo DS,834,High School Musical 2 - Work This Out,0.10,0.01,/product_images/Juegos/DS Juegos/8717418158101_s.jpg,0.50
5060125485781,PlayStation 3,821,Ben 10 Ultimate Cosmic Destruction,2.00,1.40,/product_images/Juegos/PS3 Juegos/5060125485781_s.jpg,6.00
5030939111244,PlayStation 3,821,Mass Effect Trilogia,30.00,21.00,/product_images/Juegos/PS3 Juegos/5030939111244_s.jpg,48.00
3307217935703,PlayStation 3,821,CSI: La Conspiracion,3.00,1.90,/product_images/Juegos/PS3 Juegos/3307217935703_s.jpg,8.00
8437006959049,PC,830,Clasicos Arcade Vol. 2,0.10,0.01,/product_images/defimg5_s.jpg,0.50
8437006959063,PC,830,Clasicos Arcade Vol. 3,0.10,0.01,/product_images/defimg3_s.jpg,0.50
8437006959322,PC,830,Curso De Ajedrez,0.30,0.10,/product_images/defimg4_s.jpg,1.00
3348542220256,Xbox 360,827,Leyenda de Spyro: La Fuerza del Drago,9.00,6.00,/product_images/Juegos/Xbox 360 Juegos/3348542220256_s.jpg,15.00
4012927038369,Xbox 360,827,Castlevania: Lords of Shadow 2 -Tomb Ed.,25.00,18.00,/product_images/Juegos/Xbox 360 Juegos/4012927038369_s.jpg,40.00
3307215724903,Xbox 360,827,Rocksmith 2014 (With Real Tone Cable),31.00,22.00,/product_images/Juegos/Xbox 360 Juegos/3307215724903_s.jpg,50.00
5060189090051,Nintendo DS,834,Happy Party With Hello Kitty & Friends,-1,-1,/product_images/Juegos/DS Juegos/5060189090051_s.jpg,4.00
8023171014463,Nintendo DS,834,Cosmetic Paradise: Maquillate y Peinate,3.00,2.00,/product_images/Juegos/DS Juegos/8023171014463_s.jpg,5.00
503093507,PlayStation 3,821,EA Sports Active 2 (Solo Juego),0.70,0.30,/product_images/Juegos/PS3 Juegos/503093507PSA2_s.jpg,2.50
8437006959551,PC,830,Clasicos Arcade Volume 4-5-6,0.90,0.50,/product_images/defimg5_s.jpg,2.50
8437006959643,PC,830,Caillou: Numbers Letters Colors,0.01,0.01,/product_images/defimg5_s.jpg,0.25
023272008574,Xbox 360,827,Indiana Jones 2: La Aventura Continua,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/023272008574_s.jpg,8.00
23272011062,Xbox 360,827,Monkey Island Special Edition Collection,11.00,8.00,/product_images/Juegos/Xbox 360 Juegos/23272011062_s.jpg,18.00
5743211740758,Nintendo DS,834,Bratz Ponyz,1.50,0.90,/product_images/Juegos/DS Juegos/5743211740758_s.jpg,4.00
8717418320720,Nintendo DS,834,Phineas And Ferb Across The 2nd Dimensio,1.50,0.90,/product_images/Juegos/DS Juegos/8717418320720_s.jpg,4.00
5036675014375,PlayStation 3,821,Agarest Generations Of War 2,5.00,3.00,/product_images/Juegos/PS3 Juegos/5036675014375_s.jpg,8.00
4012927081389,Nintendo DS,834,Lost in Blue,5.00,3.00,/product_images/Juegos/DS Juegos/4012927081389_s.jpg,8.00
3391891968188,PlayStation 3,821,Naruto Shippuden Ninja Storm 3: True Des,9.00,6.00,/product_images/Juegos/PS3 Juegos/3391891968188_s.jpg,15.00
8437006959728,PC,830,Caillou: Cuerpo Formas y Puzzles,0.01,0.01,/product_images/defimg2_s.jpg,0.10
045496464394,Nintendo DS,834,Herbie Rescue Rally,1.90,1.20,/product_images/Juegos/DS Juegos/045496464394_s.jpg,5.00
8023171024684,PlayStation 3,821,Brunswick Pro Bowling (Move),3.00,2.00,/product_images/Juegos/PS3 Juegos/8023171024684_s.jpg,6.00
8437006959810,PC,830,Brain Activity,3.00,2.00,/product_images/defimg1_s.jpg,10.00
5051893052947,Nintendo DS,834,"Ninjago, El",5.00,4.00,/product_images/Juegos/DS Juegos/5051893052947_s.jpg,9.00
4012927053690,PlayStation 3,821,El Shaddai,5.00,3.00,/product_images/Juegos/PS3 Juegos/4012927053690_s.jpg,8.00
8437006959896,PC,830,Hummer 4x4,0.01,0.01,/product_images/defimg5_s.jpg,0.10
5050740026797,PlayStation 3,821,Worms Revolution Collection,9.00,6.00,/product_images/Juegos/PS3 Juegos/5050740026797_s.jpg,15.00
3512899110052,PlayStation 3,821,Of Orcs And Men,1.90,1.20,/product_images/Juegos/PS3 Juegos/3512899110052_s.jpg,5.00
5030934059114,PlayStation 3,821,NHL 08,0.90,0.40,/product_images/Juegos/PS3 Juegos/5030934059114_s.jpg,3.00
8437006959896,PC,830,Death Track: Resurrection,0.10,0.01,/product_images/defimg5_s.jpg,0.50
8437006959896,PC,830,Streets of Moscow,0.20,0.10,/product_images/defimg5_s.jpg,0.75
8437006996037,PC,830,Childtopia Vol. 1,0.01,0.01,/product_images/defimg5_s.jpg,0.25
3391891955966,PlayStation 3,821,Ace Combat: Assault Horizon LE,5.00,3.00,/product_images/Juegos/PS3 Juegos/3391891955966_s.jpg,8.00
5026555415415,PlayStation 3,821,Xcom: Enemy Within,7.00,5.00,/product_images/Juegos/PS3 Juegos/5026555415415_s.jpg,12.00
3700515800269,PlayStation 3,821,Retro Mental,1.90,1.20,/product_images/Juegos/PS3 Juegos/3700515800269_s.jpg,5.00
8437006996051,PC,830,Childtopia Vol. 3,0.10,0.01,/product_images/defimg2_s.jpg,0.50
711719640592,PlayStation 3,821,Time Crisis 4 + Pistola,15.00,11.00,/product_images/Juegos/PS3 Juegos/711719640592_s.jpg,25.00
711719249740,PlayStation 3,821,"Libro de los Hechizos, El (Libro+Juego)",-1,-1,/product_images/Juegos/PS3 Juegos/711719249740_s.jpg,25.00
8437010562006,PC,830,Necronomicon,1.20,0.60,/product_images/defimg2_s.jpg,4.00
8437010562006,PC,830,Zoo Empire,0.10,0.01,/product_images/defimg5_s.jpg,0.50
5026555410960,PlayStation 3,821,Borderlands 2 - Pack Contenido Adicional,0.90,0.60,/product_images/Juegos/PS3 Juegos/5026555410960_s.jpg,2.50
5026555410373,PlayStation 3,821,Bioshock Infinite Premium Ed,17.00,12.00,/product_images/Juegos/PS3 Juegos/5026555410373_s.jpg,28.00
5030917101144,PlayStation 3,821,Cabela's Survival: Shadows of Katmai SAS,7.00,5.00,/product_images/Juegos/PS3 Juegos/5030917101144_s.jpg,12.00
843701056200,PC,830,AIM Racing,0.20,0.10,/product_images/defimg3_s.jpg,0.75
843701056200,PC,830,Classic Car Racing,0.10,0.01,/product_images/defimg5_s.jpg,0.50
4020628508791,PlayStation 3,821,Winter Stars (Move),1.10,0.70,/product_images/Juegos/PS3 Juegos/4020628508791_s.jpg,3.00
813633012896,PlayStation 3,821,Time and Eternity (12),9.00,6.00,/product_images/Juegos/PS3 Juegos/813633012896_s.jpg,15.00
5060146462839,PlayStation 3,821,Juego de Tronos: Temporada 1,9.00,6.00,/product_images/Juegos/PS3 Juegos/5060146462839_s.jpg,15.00
8437011575005,PC,830,Brain Games E.E.,0.01,0.01,/product_images/defimg2_s.jpg,0.10
8437011575012,PC,830,ACB Total 2010-2011,0.30,0.10,/product_images/defimg4_s.jpg,1.00
8437011575104,PC,830,Angry Birds: Star Wars,0.30,0.10,/product_images/defimg4_s.jpg,1.00
711719110699,PlayStation 3,821,Ape Escape,6.00,4.00,/product_images/Juegos/PS3 Juegos/711719110699_s.jpg,10.00
3391891984003,PlayStation 3,821,Godzilla,2.00,1.40,/product_images/Juegos/PS3 Juegos/3391891984003_s.jpg,6.00
3512899112865,PlayStation 3,821,Tour De France 2014,5.00,3.00,/product_images/Juegos/PS3 Juegos/3512899112865_s.jpg,8.00
845841000266,PC,830,Rift (P),0.10,0.10,/product_images/defimg4_s.jpg,0.50
854657000001,PC,830,Zelenhgorm Land Of The Blue Moon,1.00,0.60,/product_images/defimg1_s.jpg,3.00
8594071980221,PC,830,Arma 2 Operation Arrowhead,0.70,0.30,/product_images/defimg1_s.jpg,2.50
711719813521,PlayStation 3,821,SOCOM 4: U.S. Navy SEALs,1.10,0.70,/product_images/Juegos/PS3 Juegos/711719813521_s.jpg,3.00
813633010618,PlayStation 3,821,Trinity Universe,11.00,8.00,/product_images/Juegos/PS3 Juegos/813633010618_s.jpg,18.00
711719161479,PlayStation 3,821,TV Superstars,1.10,0.70,/product_images/Juegos/PS3 Juegos/711719161479_s.jpg,3.00
