categoria_id,titulo,precio_compra,categoria_str,precio_venta,precio_intercambio,img_caratula,sku
821,Ice Age: Continental Drift,5.00,PlayStation 3,12.00,7.00,/product_images/Juegos/PS3 Juegos/5030917110375_s.jpg,5030917110375
821,Fracture,0.80,PlayStation 3,3.50,1.30,/product_images/Juegos/PS3 Juegos/023272006310_s.jpg,023272006310
821,Dark Void,0.70,PlayStation 3,3.00,1.10,/product_images/Juegos/PS3 Juegos/5055060925966_s.jpg,5055060925966
821,Enemy Territory: Quake Wars,0.90,PlayStation 3,4.00,1.50,/product_images/Juegos/PS3 Juegos/5030917047060_s.jpg,5030917047060
821,XBlaze Code : Embryo,2.00,PlayStation 3,6.00,3.00,/product_images/Juegos/PS3 Juegos/5055377602451_s.jpg,5055377602451
821,Superbikes 08,0.70,PlayStation 3,3.00,1.10,/product_images/Juegos/PS3 Juegos/8033102495476_s.jpg,8033102495476
821,Farming Simulator 2013,8.00,PlayStation 3,18.00,11.00,/product_images/Juegos/PS3 Juegos/3512899111370_s.jpg,3512899111370
821,Trinity Universe,8.00,PlayStation 3,18.00,11.00,/product_images/Juegos/PS3 Juegos/813633010618_s.jpg,813633010618
821,Sly Collection/Trilogia,9.00,PlayStation 3,20.00,12.00,/product_images/Juegos/PS3 Juegos/711719119289_s.jpg,711719119289
821,DC Universe Online (No Trial),0.90,PlayStation 3,4.00,1.50,/product_images/Juegos/PS3 Juegos/71171917107B_s.jpg,71171917107
821,Metal Gear Solid: Legacy Coll *No Code*,17.00,PlayStation 3,38.00,24.00,/product_images/Juegos/PS3 Juegos/4012927055953_s.jpg,4012927055953
821,Syndicate,1.20,PlayStation 3,5.00,1.90,/product_images/Juegos/PS3 Juegos/5030934099653_s.jpg,5030934099653
821,GaHoole: La Leyenda de los Guardianes,1.40,PlayStation 3,6.00,2.00,/product_images/Juegos/PS3 Juegos/5051893036206_s.jpg,5051893036206
831,Madden 09 All-Play,2.00,Wii,5.00,3.00,/product_images/Juegos/Wii Juegos/5030933065710_s.jpg,5030933065710
831,King of Pool,0.70,Wii,3.00,1.10,/product_images/Juegos/Wii Juegos/4779026380385_s.jpg,4779026380385
831,Guitar Hero: Warriors Of Rock Band Pack,26.00,Wii,58.00,36.00,/product_images/Juegos/Wii Juegos/5030917087691_s.jpg,5030917087691
831,Hunting Challenge + Escopeta,8.00,Wii,18.00,11.00,/product_images/Juegos/Wii Juegos/3499550261042_s.jpg,3499550261042
831,Family Party Winter Fun,2.00,Wii,6.00,3.00,/product_images/Juegos/Wii Juegos/5060125485071_s.jpg,5060125485071
831,Madden NFL 08,0.90,Wii,4.00,1.50,/product_images/Juegos/Wii Juegos/5030933055926_s.jpg,5030933055926
831,Ice Age4 - Continental Drift,3.00,Wii,8.00,5.00,/product_images/Juegos/Wii Juegos/5030917109751_s.jpg,5030917109751
831,Igor The Game,0.30,Wii,1.50,0.50,/product_images/Juegos/Wii Juegos/4020628504137_s.jpg,4020628504137
831,Let's Sing 2016 + Microphones,11.00,Wii,25.00,15.00,/product_images/Juegos/Wii Juegos/4020628852405_s.jpg,4020628852405
831,Ghost Squad + Pistola,3.00,Wii,8.00,5.00,/product_images/Juegos/Wii Juegos/5060138437050_s.jpg,5060138437050
831,Karaoke Revolution Glee-Vol 3(Solo Jueg),2.00,Wii,5.00,3.00,/product_images/Juegos/Wii Juegos/4012927095JUE_s.jpg,4012927095
831,George de la Jungla,2.00,Wii,5.00,3.00,/product_images/Juegos/Wii Juegos/5060050945862_s.jpg,5060050945862
831,Jewel Quest Trilogy,3.00,Wii,8.00,5.00,/product_images/Juegos/Wii Juegos/5016488123808_s.jpg,5016488123808
831,Hysteria Hospital: Sala de urgencias,5.00,Wii,12.00,7.00,/product_images/Juegos/Wii Juegos/5060015539167_s.jpg,5060015539167
831,Madden NFL 07,2.00,Wii,6.00,3.00,/product_images/Juegos/Wii Juegos/5030930053369_s.jpg,5030930053369
831,Let's Sing 2016,3.00,Wii,8.00,5.00,/product_images/Juegos/Wii Juegos/4020628852429_s.jpg,4020628852429
831,Little League World Series Baseball 2008,0.60,Wii,2.50,0.90,/product_images/Juegos/Wii Juegos/5030917064371_s.jpg,5030917064371
831,Free Running,1.00,Wii,4.50,1.70,/product_images/Juegos/Wii Juegos/5060112430428_s.jpg,5060112430428
831,Hasbro Family Game Night 4 : The Game Show Edition,3.00,Wii,7.00,4.00,/product_images/Juegos/Wii Juegos/5030930103675_s.jpg,5030930103675
831,Hunting Extravaganza + Rifle,5.00,Wii,12.00,7.00,/product_images/Juegos/Wii Juegos/8436005340186_s.jpg,8436005340186
831,Legend of Zelda: Skyward Sword Bundle,22.00,Wii,50.00,31.00,/product_images/Juegos/Wii Juegos/045496400798_s.jpg,045496400798
831,Junior Fitness Trainer,2.00,Wii,5.00,3.00,/product_images/Juegos/Wii Juegos/3505377145158_s.jpg,3505377145158
831,Madden NFL 10,4.00,Wii,10.00,6.00,/product_images/Juegos/Wii Juegos/5030930075880_s.jpg,5030930075880
831,Escape The Museum,2.00,Wii,5.00,3.00,/product_images/Juegos/Wii Juegos/5060136651007_s.jpg,5060136651007
827,Madden NFL 13,0.60,Xbox 360,2.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5030930107703_s.jpg,5030930107703
831,Garfield La Amenaza de la Lasana del Esp,1.00,Wii,4.50,1.70,/product_images/Juegos/Wii Juegos/3770000633399_s.jpg,3770000633399
827,UEFA Champions League 07,0.70,Xbox 360,3.00,1.10,/product_images/Juegos/Xbox 360 Juegos/5030934055284_s.jpg,5030934055284
827,Tiger Woods PGA Tour 08,0.10,Xbox 360,0.75,0.20,/product_images/Juegos/Xbox 360 Juegos/5030934057042_s.jpg,5030934057042
831,Escape from Bug Island,1.00,Wii,4.50,1.70,/product_images/Juegos/Wii Juegos/5021290031289_s.jpg,5021290031289
827,Tiger Woods PGA Tour 10,0.40,Xbox 360,2.00,0.70,/product_images/Juegos/Xbox 360 Juegos/5030934074322_s.jpg,5030934074322
831,Goosebumps:Horrorland,0.90,Wii,4.00,1.50,/product_images/Juegos/Wii Juegos/5060136651014_s.jpg,5060136651014
827,Dead Space 2: Collectors Edicion,12.00,Xbox 360,28.00,17.00,/product_images/Juegos/Xbox 360 Juegos/5030934100106_s.jpg,5030934100106
834,"Humans, The",2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/4020628503963_s.jpg,4020628503963
831,"Kids Sports, Ice Hockey",0.90,Wii,4.00,1.50,/product_images/Juegos/Wii Juegos/5060048311365_s.jpg,5060048311365
827,Blacksite: Area 51,0.80,Xbox 360,3.50,1.30,/product_images/Juegos/Xbox 360 Juegos/5037930100383_s.jpg,5037930100383
834,Mi Hospital De Animales,4.00,Nintendo DS,10.00,6.00,/product_images/Juegos/DS Juegos/4020628504182_s.jpg,4020628504182
831,Legend Of The Dragon,0.70,Wii,3.00,1.10,/product_images/Juegos/Wii Juegos/5743211720057_s.jpg,5743211720057
827,Serious Sam Collection,2.00,Xbox 360,6.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5050740026629_s.jpg,5050740026629
834,Profesor Heinz Wolffs Gravity,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/4020628504212_s.jpg,4020628504212
831,Mary King's Riding School 2,3.00,Wii,8.00,5.00,/product_images/Juegos/Wii Juegos/5036675012050_s.jpg,5036675012050
827,Looney Tunes: Acme Arsenal,4.00,Xbox 360,10.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5051603163307_s.jpg,5051603163307
834,Horoscopo,0.90,Nintendo DS,4.00,1.50,/product_images/Juegos/DS Juegos/4020628504656_s.jpg,4020628504656
831,Ferrari Challenge inkl. Lenkrad(W/O Whee,9.00,Wii,22.00,13.00,/product_images/Juegos/Wii Juegos/3499550275735_s.jpg,3499550275735
827,GaHoole: La Leyenda de los Guardianes,2.00,Xbox 360,5.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5051893036183_s.jpg,5051893036183
834,Duke Nukem: Critical Mass,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/4020628504694_s.jpg,4020628504694
831,Freeloader para Wii,2.00,Wii,5.00,3.00,/product_images/Juegos/Wii Juegos/7194801666558_s.jpg,7194801666558
827,F.3.A.R. (FEAR 3) - Edicion Coleccionist,5.00,Xbox 360,12.00,7.00,/product_images/Juegos/Xbox 360 Juegos/5051893055245_s.jpg,5051893055245
834,Line Rider Freestyle,0.10,Nintendo DS,1.00,0.30,/product_images/Juegos/DS Juegos/4020628504830_s.jpg,4020628504830
831,Harvest Moon: Animal Parade,6.00,Wii,15.00,9.00,/product_images/Juegos/Wii Juegos/5060102952596_s.jpg,5060102952596
827,Barrio Sesamo: Erase una Vez un Monstruo,2.00,Xbox 360,6.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5051893074833_s.jpg,5051893074833
834,DJ Star,0.30,Nintendo DS,2.50,0.70,/product_images/Juegos/DS Juegos/4020628505325_s.jpg,4020628505325
831,Kylie Sing & Dance,0.40,Wii,2.00,0.70,/product_images/Juegos/Wii Juegos/5060286390023_s.jpg,5060286390023
827,Ultra Street Fighter IV,3.00,Xbox 360,8.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5055060929964_s.jpg,5055060929964
834,Card Games - The Classics,3.00,Nintendo DS,8.00,5.00,/product_images/Juegos/DS Juegos/4020628508999_s.jpg,4020628508999
831,G1 Jockey 2008,0.90,Wii,4.00,1.50,/product_images/Juegos/Wii Juegos/5060073305360_s.jpg,5060073305360
827,Dead Rising Collection *3 Disc*,9.00,Xbox 360,20.00,12.00,/product_images/Juegos/Xbox 360 Juegos/5055060964903_s.jpg,5055060964903
834,Elite Force: Unit 77,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/4020628973339_s.jpg,4020628973339
831,Luxor Pharaoh's Challenge,0.80,Wii,3.50,1.30,/product_images/Juegos/Wii Juegos/5024866336153_s.jpg,5024866336153
827,Sonic & SEGA All-Stars Racing,8.00,Xbox 360,18.00,11.00,/product_images/Juegos/Xbox 360 Juegos/5055277004133_s.jpg,5055277004133
834,Horrid Henry's Horrid Adventure,0.70,Nintendo DS,3.00,1.10,/product_images/Juegos/DS Juegos/4020628998271_s.jpg,4020628998271
827,World Championship Poker All in 2,0.70,Xbox 360,3.00,1.10,/product_images/Juegos/Xbox 360 Juegos/5060015536326_s.jpg,5060015536326
827,Dynasty Warriors: Gundam,0.70,Xbox 360,3.00,1.10,/product_images/Juegos/Xbox 360 Juegos/5060073304073_s.jpg,5060073304073
834,Doctor Who: Evacuation Earth,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/4020628998288_s.jpg,4020628998288
834,"Animal Life, North America",3.00,Nintendo DS,8.00,5.00,/product_images/Juegos/DS Juegos/4020636109614_s.jpg,4020636109614
834,Animal Life - Australien,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/4020636109638_s.jpg,4020636109638
831,Great Party Games,3.00,Wii,7.00,4.00,/product_images/Juegos/Wii Juegos/5060015539334_s.jpg,5060015539334
831,Let s Sing 5 (Wth 2 mic),1.00,Wii,4.50,1.70,/product_images/Juegos/Wii Juegos/4020628511166_s.jpg,4020628511166
827,Deadly Premonition,6.00,Xbox 360,15.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5060102952091_s.jpg,5060102952091
827,Monster Madness Battle for Suburbia,2.00,Xbox 360,6.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060112740596_s.jpg,5060112740596
834,Pony Luv,0.30,Nintendo DS,2.00,0.60,/product_images/Juegos/DS Juegos/4024103000657_s.jpg,4024103000657
831,Jeep Thrills + Wheel,3.00,Wii,7.00,4.00,/product_images/Juegos/Wii Juegos/5055377601164_s.jpg,5055377601164
831,Kart Racer,3.00,Wii,8.00,5.00,/product_images/Juegos/Wii Juegos/7340044300111_s.jpg,7340044300111
827,Ben 10 Ultimate Alien Cosmic Destruction,2.00,Xbox 360,6.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060125485842_s.jpg,5060125485842
827,Football Manager 2008,0.10,Xbox 360,0.75,0.20,/product_images/Juegos/Xbox 360 Juegos/5060138434929_s.jpg,5060138434929
827,Juego De Tronos: Temporada 1,4.00,Xbox 360,10.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5060146462976_s.jpg,5060146462976
834,Dream Pinblall 3D,8.00,Nintendo DS,18.00,11.00,/product_images/Juegos/DS Juegos/4250230230029_s.jpg,4250230230029
834,Panzer Tactics DS,0.90,Nintendo DS,4.00,1.50,/product_images/Juegos/DS Juegos/4260086010614_s.jpg,4260086010614
834,Boulder Dash Rocks,0.90,Nintendo DS,4.00,1.50,/product_images/Juegos/DS Juegos/4260086010690_s.jpg,4260086010690
831,"Karaoke Revolutions, Sin Mic",0.80,Wii,3.50,1.30,/product_images/Juegos/Wii Juegos/4012927092125_s.jpg,4012927092125
831,Get Fit With Mel B,0.40,Wii,2.00,0.70,/product_images/Juegos/Wii Juegos/8033102494110_s.jpg,8033102494110
831,Kawasaki 4x4 Quad Bikes,5.00,Wii,12.00,7.00,/product_images/Juegos/Wii Juegos/5060048319835_s.jpg,5060048319835
827,Dynasty Warriors 8,2.00,Xbox 360,6.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5060327530302_s.jpg,5060327530302
827,Madden NFL 12,0.60,Xbox 360,2.50,0.90,/product_images/Juegos/Xbox 360 Juegos/5391507330291_s.jpg,5391507330291
827,Armored Core 4,0.40,Xbox 360,2.00,0.70,/product_images/Juegos/Xbox 360 Juegos/8023171010106_s.jpg,8023171010106
834,Aquarium,0.80,Nintendo DS,3.50,1.30,/product_images/Juegos/DS Juegos/4260125233011_s.jpg,4260125233011
834,Matchstick Puzzle,0.90,Nintendo DS,4.00,1.50,/product_images/Juegos/DS Juegos/4260125233035_s.jpg,4260125233035
834,Paint By DS: Military Vehicles,0.90,Nintendo DS,4.00,1.50,/product_images/Juegos/DS Juegos/4260125233103_s.jpg,4260125233103
831,"Hardy Boys, The",0.80,Wii,3.50,1.30,/product_images/Juegos/Wii Juegos/9006113171102_s.jpg,9006113171102
831,Harry Potter & The Deathly Hallows Pt1,2.00,Wii,5.00,3.00,/product_images/Juegos/Wii Juegos/5030930087470_s.jpg,5030930087470
831,Heavy Fire Afghanistan + Gun,3.00,Wii,8.00,5.00,/product_images/Juegos/Wii Juegos/097574522120_s.jpg,097574522120
827,Zumba Fitness Party (Kinect),5.00,Xbox 360,12.00,7.00,/product_images/Juegos/Xbox 360 Juegos/8023171024905_s.jpg,8023171024905
827,Adidas Mi Coach,3.00,Xbox 360,8.00,5.00,/product_images/Juegos/Xbox 360 Juegos/8023171031255_s.jpg,8023171031255
827,Superstars V8 Next Challenge,0.70,Xbox 360,3.00,1.10,/product_images/Juegos/Xbox 360 Juegos/8033102491232_s.jpg,8033102491232
834,Fantasy Aquarium Zen Series,0.30,Nintendo DS,2.00,0.60,/product_images/Juegos/DS Juegos/4260125233110_s.jpg,4260125233110
831,"Godfather Blackhand Edition, The",5.00,Wii,12.00,7.00,/product_images/Juegos/Wii Juegos/5030941055451_s.jpg,5030941055451
831,Lets Sing 2014,1.00,Wii,4.50,1.70,/product_images/Juegos/Wii Juegos/4020628092849_s.jpg,4020628092849
827,FIM Motocross World Championship,3.00,Xbox 360,8.00,5.00,/product_images/Juegos/Xbox 360 Juegos/8059617100308_s.jpg,8059617100308
827,Moto GP 14,4.00,Xbox 360,10.00,6.00,/product_images/Juegos/Xbox 360 Juegos/8059617102364_s.jpg,8059617102364
827,Arcade Unplugged,1.80,Xbox 360,4.00,2.00,/product_images/Juegos/Xbox 360 Juegos/882224260848_s.jpg,882224260848
834,Sokoban,0.10,Nintendo DS,1.00,0.30,/product_images/Juegos/DS Juegos/4260176170112_s.jpg,4260176170112
834,Winter sports 2009,0.60,Nintendo DS,2.50,0.90,/product_images/Juegos/DS Juegos/4260176170266_s.jpg,4260176170266
831,Godzilla Unleashed,6.00,Wii,15.00,9.00,/product_images/Juegos/Wii Juegos/3546430129425_s.jpg,3546430129425
831,Fix It,0.20,Wii,1.00,0.30,/product_images/Juegos/Wii Juegos/3760137147876_s.jpg,3760137147876
827,Gears Of War 2/Fable 2,5.00,Xbox 360,12.00,7.00,/product_images/Juegos/Xbox 360 Juegos/88222472G2F2_s.jpg,88222472
827,Scene It! Grandes Exitos de T+Pulsadores,2.00,Xbox 360,6.00,3.00,/product_images/Juegos/Xbox 360 Juegos/882224763141_s.jpg,882224763141
834,Full Metal Alchemist Dual Symphony,3.00,Nintendo DS,8.00,5.00,/product_images/Juegos/DS Juegos/4543112341617_s.jpg,4543112341617
830,Colin McRae RALLY,0.20,PC,1.50,0.40,/product_images/Juegos/PC Juegos/5015026230596_s.jpg,5015026230596
831,Game Party 2,3.00,Wii,8.00,5.00,/product_images/Juegos/Wii Juegos/031719192045_s.jpg,031719192045
827,Alan Wake EC,12.00,Xbox 360,28.00,17.00,/product_images/Juegos/Xbox 360 Juegos/88537009AWND_s.jpg,88537009
827,Forza Motorsport 4 LE,4.00,Xbox 360,10.00,6.00,/product_images/Juegos/Xbox 360 Juegos/885370310184_s.jpg,885370310184
834,Naruto Ninja Council 4,3.00,Nintendo DS,8.00,5.00,/product_images/Juegos/DS Juegos/454496462109_s.jpg,454496462109
834,One Piece Gear Spirit,5.00,Nintendo DS,12.00,7.00,/product_images/Juegos/DS Juegos/4582224491728_s.jpg,4582224491728
830,X2: The Threat,0.01,PC,0.25,0.01,/product_images/defimg1_s.jpg,5016488112154
830,"Sudoku Challenge, The",0.01,PC,0.10,0.01,/product_images/defimg3_s.jpg,5017783021714
827,Toy Story Mini Aventuras,2.00,Xbox 360,6.00,3.00,/product_images/Juegos/Xbox 360 Juegos/885370579260_s.jpg,885370579260
827,Gothic 4: Arcania Tale Complete Edition,5.00,Xbox 360,12.00,7.00,/product_images/Juegos/Xbox 360 Juegos/9006113002314_s.jpg,9006113002314
834,Ninja Captains,0.60,Nintendo DS,2.50,0.90,/product_images/Juegos/DS Juegos/4779026380408_s.jpg,4779026380408
834,Daigasso! Band Brothers,5.00,Nintendo DS,12.00,7.00,/product_images/Juegos/DS Juegos/4902370509755_s.jpg,4902370509755
830,Tomb Raider Legend,0.70,PC,3.00,1.10,/product_images/Juegos/PC Juegos/5021290024199_s.jpg,5021290024199
830,Just Cause,0.20,PC,1.50,0.40,/product_images/defimg5_s.jpg,5021290025837
831,Horrible Historia: Depravados Romano LE,3.00,Wii,7.00,4.00,/product_images/Juegos/Wii Juegos/5060193300160_s.jpg,5060193300160
831,Horrid Henry (Missions Of Mischief),0.70,Wii,3.00,1.10,/product_images/Juegos/Wii Juegos/5060112743245_s.jpg,5060112743245
827,Deadfall Adventures CE,3.00,Xbox 360,7.00,4.00,/product_images/Juegos/Xbox 360 Juegos/9006113003052_s.jpg,9006113003052
827,Jonah Lomu Rugby Challenge,0.90,Xbox 360,4.00,1.50,/product_images/Juegos/Xbox 360 Juegos/9312590111228_s.jpg,9312590111228
834,Osu Tatakae Oendan,14.00,Nintendo DS,32.00,20.00,/product_images/Juegos/DS Juegos/4902370512281_s.jpg,4902370512281
830,Kane & Lynch: Dead Men,0.30,PC,2.00,0.60,/product_images/Juegos/PC Juegos/5021290030473_s.jpg,5021290030473
830,ShellShock 2,0.90,PC,4.00,1.50,/product_images/defimg2_s.jpg,5021290036710
831,Guitar Hero World Tour (Compl. Band Pack,29.00,Wii,65.00,41.00,/product_images/Juegos/Wii Juegos/5030917061752_s.jpg,5030917061752
831,In The Mix,2.00,Wii,5.00,3.00,/product_images/Juegos/Wii Juegos/8713747103409_s.jpg,8713747103409
827,Hellboy: The Science of Evil,0.90,Xbox 360,4.00,1.50,/product_images/Juegos/Xbox 360 Juegos/4012927032626_s.jpg,4012927032626
827,Singularity,1.20,Xbox 360,5.00,1.90,/product_images/Juegos/Xbox 360 Juegos/5030917070587_s.jpg,5030917070587
834,Jump Ultimate Stars (JAP),12.00,Nintendo DS,28.00,17.00,/product_images/Juegos/DS Juegos/4902370515572_s.jpg,4902370515572
834,Yuu Yuu Hakusho DS: Ankoku Bujutsukai He,12.00,Nintendo DS,28.00,17.00,/product_images/Juegos/DS Juegos/4904810734116_s.jpg,4904810734116
830,Just Cause 3 (P),8.00,PC,18.00,11.00,/product_images/Juegos/PC Juegos/5021290069657_s.jpg,5021290069657
830,Micro Commandos,0.01,PC,0.10,0.01,/product_images/defimg5_s.jpg,3760007411113
827,Men in Black 3 - Alien Crisis,0.80,Xbox 360,3.50,1.30,/product_images/Juegos/Xbox 360 Juegos/5030917107474_s.jpg,5030917107474
827,Angry Birds Trilogy,5.00,Xbox 360,12.00,7.00,/product_images/Juegos/Xbox 360 Juegos/5030917115998_s.jpg,5030917115998
834,Naruto Shinobi Retsuden,6.00,Nintendo DS,15.00,9.00,/product_images/Juegos/DS Juegos/4904810745211_s.jpg,4904810745211
821,Let's Dance With Mel B,0.20,PlayStation 3,1.50,0.40,/product_images/Juegos/PS3 Juegos/8011642020310_s.jpg,8011642020310
830,Heroes of Might & Magic 4,0.20,PC,1.50,0.40,/product_images/defimg2_s.jpg,790561507154
827,Los Sims 3 - Vaya Fauna,6.00,Xbox 360,15.00,9.00,/product_images/Juegos/Xbox 360 Juegos/5030934103220_s.jpg,5030934103220
834,Byu Guru Guru Nagetto,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/4944076003823_s.jpg,4944076003823
821,NASCAR '14,3.00,PlayStation 3,8.00,5.00,/product_images/Juegos/PS3 Juegos/4020628894788_s.jpg,4020628894788
830,Command & Conquers Generals (SN),0.10,PC,1.00,0.30,/product_images/defimg3_s.jpg,8414185051955
827,Soldier of Fortune 3: Venganza,0.70,Xbox 360,3.00,1.10,/product_images/Juegos/Xbox 360 Juegos/5030917050701_s.jpg,5030917050701
834,Doraemon: Nobita no Kyouryuu 2006,7.00,Nintendo DS,16.00,10.00,/product_images/Juegos/DS Juegos/4974365910143_s.jpg,4974365910143
821,Superstars V8 Racing,2.00,PlayStation 3,5.00,3.00,/product_images/Juegos/PS3 Juegos/8033102490532_s.jpg,8033102490532
830,Company of Heroes (SN),0.60,PC,4.00,1.20,/product_images/Juegos/PC Juegos/4005209084482_s.jpg,4005209084482
827,Tiger Woods PGA Tour 06,0.01,Xbox 360,0.50,0.10,/product_images/Juegos/Xbox 360 Juegos/5030935046984_s.jpg,5030935046984
834,Bleach DS 2nd Kokui Hirameku Chinkon Uta,4.00,Nintendo DS,10.00,6.00,/product_images/Juegos/DS Juegos/4974365910211_s.jpg,4974365910211
821,Atelier Meruru: The Apprentice Of Arland,9.00,PlayStation 3,20.00,12.00,/product_images/Juegos/PS3 Juegos/0813633011806_s.jpg,0813633011806
830,Flying Corps Gold/ F/A-18 Korea,0.01,PC,0.10,0.01,/product_images/defimg2_s.jpg,9788439590651
827,Murdered: Soul Suspect,0.70,Xbox 360,3.00,1.10,/product_images/Juegos/Xbox 360 Juegos/5021290063006_s.jpg,5021290063006
834,Prince Of Tennis Crystal Drive 2005,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/4988602113570_s.jpg,4988602113570
821,Cross Edge,6.00,PlayStation 3,15.00,9.00,/product_images/Juegos/PS3 Juegos/813633010120_s.jpg,813633010120
830,WarHammer 40k Dawn of War Soulstorm,0.40,PC,3.00,0.90,/product_images/defimg3_s.jpg,4005209104616
827,Sherlock Holmes VS Jack El Destripador,3.00,Xbox 360,8.00,5.00,/product_images/Juegos/Xbox 360 Juegos/3512289016599_s.jpg,3512289016599
834,Ganbare Goemon: Toukai Douchuu,9.00,Nintendo DS,22.00,13.00,/product_images/Juegos/DS Juegos/4988602121827_s.jpg,4988602121827
821,Journey - Edicion Coleccionista,11.00,PlayStation 3,25.00,15.00,/product_images/Juegos/PS3 Juegos/711719983774_s.jpg,711719983774
830,Call of Duty: World at War,3.00,PC,14.00,5.00,/product_images/Juegos/PC Juegos/5030917057502_s.jpg,5030917057502
827,Viva Pinata Party Animals,0.40,Xbox 360,2.00,0.70,/product_images/Juegos/Xbox 360 Juegos/882224523417_s.jpg,882224523417
834,Death Note: Kira Game,8.00,Nintendo DS,18.00,11.00,/product_images/Juegos/DS Juegos/4988602133493_s.jpg,4988602133493
821,Gran Turismo 5: Academy Edition (P),2.00,PlayStation 3,6.00,3.00,/product_images/Juegos/PS3 Juegos/711719264934_s.jpg,711719264934
830,Flight Simulator 98,0.30,PC,2.00,0.60,/product_images/defimg2_s.jpg,3307210163264
827,Tekken Tag Tournament 2 CE 4Disc + Book,8.00,Xbox 360,18.00,11.00,/product_images/Juegos/Xbox 360 Juegos/3391891965071_s.jpg,3391891965071
834,Jewel Quest Expeditions,0.90,Nintendo DS,4.00,1.50,/product_images/Juegos/DS Juegos/5016488118101_s.jpg,5016488118101
821,Shaun White Skateboarding,0.80,PlayStation 3,3.50,1.30,/product_images/Juegos/PS3 Juegos/3307217932573_s.jpg,3307217932573
830,Gorky 17,0.01,PC,0.50,0.10,/product_images/Juegos/PC Juegos/4250230210441_s.jpg,4250230210441
827,Project Sylpheed,4.00,Xbox 360,10.00,6.00,/product_images/Juegos/Xbox 360 Juegos/882224445436_s.jpg,882224445436
834,Junior Brain Trainer,3.00,Nintendo DS,8.00,5.00,/product_images/Juegos/DS Juegos/5016488118910_s.jpg,5016488118910
821,Hawx 2,2.00,PlayStation 3,6.00,3.00,/product_images/Juegos/PS3 Juegos/3307217922079_s.jpg,3307217922079
830,Titanfall 2 (P),9.00,PC,22.00,13.00,/product_images/defimg2_s.jpg,5030945116912
827,Battlestation Midway,5.00,Xbox 360,12.00,7.00,/product_images/Juegos/Xbox 360 Juegos/5021290029040_s.jpg,5021290029040
834,Junior Classic Games (UK),2.00,Nintendo DS,5.00,3.00,/product_images/Juegos/DS Juegos/5016488119139_s.jpg,5016488119139
821,Dragon Age: Origins CE,5.00,PlayStation 3,12.00,7.00,/product_images/Juegos/PS3 Juegos/5030942081046_s.jpg,5030942081046
821,"Demons Souls, Edicion Black Phantom",21.00,PlayStation 3,48.00,30.00,/product_images/Juegos/PS3 Juegos/3546430149256_s.jpg,3546430149256
830,Secret Files: Tunguska,0.40,PC,3.00,0.90,/product_images/defimg1_s.jpg,8426412004573
830,Robin Hood Defender of The Crown,0.01,PC,0.25,0.01,/product_images/defimg3_s.jpg,3700211500883
830,Submarine Titans,0.30,PC,2.00,0.60,/product_images/defimg2_s.jpg,8436010150213
827,Capcom - Digital Collection,11.00,Xbox 360,25.00,15.00,/product_images/Juegos/Xbox 360 Juegos/5055060963739_s.jpg,5055060963739
827,Tiger Woods (P) PGA Tour 11,0.30,Xbox 360,1.50,0.50,/product_images/Juegos/Xbox 360 Juegos/5030934086493_s.jpg,5030934086493
834,Jewel Quest Solitaire,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/5016488119146_s.jpg,5016488119146
834,Fifi And The Flowertots,0.01,Nintendo DS,0.50,0.10,/product_images/Juegos/DS Juegos/5016488119313_s.jpg,5016488119313
834,Roary The Racing Car,2.00,Nintendo DS,6.00,3.00,/product_images/Juegos/DS Juegos/5016488119320_s.jpg,5016488119320
821,Darksiders Collection,6.00,PlayStation 3,15.00,9.00,/product_images/Juegos/PS3 Juegos/9006113007067_s.jpg,9006113007067
821,ShellShock 2: Blood Trails,0.90,PlayStation 3,4.00,1.50,/product_images/Juegos/PS3 Juegos/5021290036727_s.jpg,5021290036727
821,Pain,0.80,PlayStation 3,3.50,1.30,/product_images/Juegos/PS3 Juegos/711719111153_s.jpg,711719111153
830,Harry Potter Quidditch,0.10,PC,1.00,0.30,/product_images/defimg5_s.jpg,8414185051191
