categoria_str,sku,precio_intercambio,categoria_id,precio_venta,precio_compra,img_caratula,titulo
PlayStation 4,5051893165128,18.00,1001,30.00,13.00,/product_images/Juegos/PS4 Juegos/5051893165128_s.jpg,"Tierra-Media, La: Sombras De Mordor"
PlayStation 4,5030917188893,28.00,1001,45.00,20.00,/product_images/Juegos/PS4 Juegos/5030917188893_s.jpg,Overwatch
PlayStation 4,5051890302113,24.00,1001,38.00,17.00,/product_images/Juegos/PS4 Juegos/5051890302113_s.jpg,Dying Light The Following: Enhanced Edition
PlayStation 4,5026555421256,6.00,1001,18.00,4.00,/product_images/Juegos/PS4 Juegos/5026555421256_s.jpg,NBA 2K16
PlayStation 4,8023171037745,22.00,1001,35.00,15.00,/product_images/Juegos/PS4 Juegos/8023171037745_s.jpg,Rocket League
PlayStation 4,0711719278870,13.00,1001,22.00,9.00,/product_images/Juegos/PS4 Juegos/0711719278870_s.jpg,InFamous Second Son
PlayStation 4,5055060930977,20.00,1001,32.00,14.00,/product_images/Juegos/PS4 Juegos/5055060930977_s.jpg,Street Fighter V
PlayStation 4,711719848233,15.00,1001,25.00,11.00,/product_images/Juegos/PS4 Juegos/711719848233_s.jpg,Ratchet & Clank (2016)
Nintendo 3DS,045496527075,13.00,977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496527075_s.jpg,Monster Hunter 4 Ultimate
Nintendo 3DS,045496529703,18.00,977,28.00,13.00,/product_images/Juegos/3DS Juegos/045496529703_s.jpg,Pokemon Mundo Megamisterioso
Nintendo 3DS,0045496473242,19.00,977,30.00,14.00,/product_images/Juegos/3DS Juegos/0045496473242_s.jpg,Monster Hunter Generations
Nintendo 3DS,045496520502,6.00,977,10.00,4.00,/product_images/Juegos/3DS Juegos/045496520502_s.jpg,Super Street Fighter 3D
Nintendo 3DS,045496528164,16.00,977,25.00,12.00,/product_images/Juegos/3DS Juegos/045496528164_s.jpg,Animal Crossing: Happy Home Designer
Nintendo 3DS,045496525507,18.00,977,28.00,13.00,/product_images/Juegos/3DS Juegos/045496525507_s.jpg,Tomodachi Life
Nintendo 3DS,5021290053519,14.00,977,22.00,10.00,/product_images/Juegos/3DS Juegos/5021290053519_s.jpg,Kingdom Hearts 3D: Dream Drop Distance
Nintendo 3DS,045496523145,6.00,977,10.00,4.00,/product_images/Juegos/3DS Juegos/045496523145_s.jpg,Castlevania Lords Of Shadow
Nintendo 3DS,045496523343,20.00,977,32.00,15.00,/product_images/Juegos/3DS Juegos/045496523343_s.jpg,Luigi's Mansion 2
Nintendo 3DS,045496473617,14.00,977,22.00,10.00,/product_images/Juegos/3DS Juegos/045496473617_s.jpg,Dragon Quest VII: Fragmentos De Un Mundo Olvidado
Nintendo 3DS,045496524135,6.00,977,10.00,4.00,/product_images/Juegos/3DS Juegos/045496524135_s.jpg,Inazuma Eleven 3: Rayo Celeste
Nintendo 3DS,045496521585,11.00,977,18.00,8.00,/product_images/Juegos/3DS Juegos/045496521585_s.jpg,Resident Evil: Revelations
Nintendo 3DS,045496520069,7.00,977,12.00,5.00,/product_images/Juegos/3DS Juegos/045496520069_s.jpg,Nintendogs + Gatos: Golden Retriever
Nintendo 3DS,8427897005932,27.00,977,40.00,22.00,/product_images/Juegos/3DS Juegos/8427897005932_s.jpg,Dragon Ball Fusions
Nintendo 3DS,045496521981,9.00,977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496521981_s.jpg,Mario Tennis Open
Nintendo 3DS,045496522629,13.00,977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496522629_s.jpg,Profesor Layton: Máscara de los prodigio
Nintendo 3DS,045496523732,9.00,977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496523732_s.jpg,Lego City Undercover: Chase Begins
Nintendo 3DS,5060073307739,1.90,977,5.00,1.20,/product_images/Juegos/3DS Juegos/5060073307739_s.jpg,Dead or Alive: Dimensions
Nintendo 3DS,045496524661,13.00,977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496524661_s.jpg,Mario Party: Island Tour
Nintendo 3DS,3391891984874,13.00,977,20.00,9.00,/product_images/Juegos/3DS Juegos/3391891984874_s.jpg,Dragon Ball Z: Extreme Butoden
Nintendo 3DS,045496521882,9.00,977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496521882_s.jpg,Kid Icarus: Uprising
Nintendo 3DS,3307215800072,6.00,977,10.00,4.00,/product_images/Juegos/3DS Juegos/3307215800072_s.jpg,Rayman and Rabbids Family Pack
Nintendo 3DS,045496524067,7.00,977,12.00,5.00,/product_images/Juegos/3DS Juegos/045496524067_s.jpg,Inazuma Eleven 3: Fuego Explosivo
Nintendo 3DS,045496523626,16.00,977,25.00,12.00,/product_images/Juegos/3DS Juegos/045496523626_s.jpg,Donkey Kong Country Returns
Nintendo 3DS,045496527297,22.00,977,35.00,16.00,/product_images/Juegos/3DS Juegos/045496527297_s.jpg,Legend of Zelda Majora's Mask
Nintendo 3DS,045496527587,14.00,977,22.00,10.00,/product_images/Juegos/3DS Juegos/045496527587_s.jpg,Inazuma Eleven Go Chrono Stone: Trueno
Nintendo 3DS,045496525996,13.00,977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496525996_s.jpg,Fantasy Life
Nintendo 3DS,045496527907,5.00,977,8.00,3.00,/product_images/Juegos/3DS Juegos/045496527907_s.jpg,Code Name: S.T.E.A.M.
Nintendo 3DS,045496523923,9.00,977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496523923_s.jpg,Mario & Luigi: Dream Team
Nintendo 3DS,045496527518,14.00,977,22.00,10.00,/product_images/Juegos/3DS Juegos/045496527518_s.jpg,Inazuma Eleven Go Chrono Stones: Llamarada
Nintendo 3DS,045496472108,18.00,977,28.00,13.00,/product_images/Juegos/3DS Juegos/045496472108_s.jpg,Hyrule Warriors Legends
Nintendo 3DS,045496524821,19.00,977,30.00,14.00,/product_images/Juegos/3DS Juegos/045496524821_s.jpg,Bravely Default
Nintendo 3DS,045496527730,18.00,977,28.00,13.00,/product_images/Juegos/3DS Juegos/045496527730_s.jpg,Xenoblade Chronicles 3D
Nintendo 3DS,045496528485,13.00,977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496528485_s.jpg,Legend of Zelda: Tri Force Heroes
Nintendo 3DS,0045496525187,7.00,977,12.00,5.00,/product_images/Juegos/3DS Juegos/0045496525187_s.jpg,Yoshi's New Island
Nintendo 3DS,045496520946,3.00,977,10.00,2.00,/product_images/Juegos/3DS Juegos/045496520946_s.jpg,Resident Evil: The Mercenaries
Nintendo 3DS,045496525699,9.00,977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496525699_s.jpg,Inazuma Eleven Go: Shadow
Nintendo 3DS,045496522872,13.00,977,20.00,9.00,/product_images/Juegos/3DS Juegos/045496522872_s.jpg,Paper Mario: Sticker Star
Nintendo 3DS,045496473051,20.00,977,32.00,15.00,/product_images/Juegos/3DS Juegos/045496473051_s.jpg,Kirby: Planet Robobot
Nintendo 3DS,045496472436,23.00,977,35.00,19.00,/product_images/Juegos/3DS Juegos/045496472436_s.jpg,Fire Emblem Fates - Conquest
Nintendo 3DS,045496523251,9.00,977,15.00,7.00,/product_images/Juegos/3DS Juegos/045496523251_s.jpg,Monster Hunter 3 Ultimate
Nintendo 3DS,045496474515,22.00,977,35.00,16.00,/product_images/Juegos/3DS Juegos/045496474515_s.jpg,Dragon Quest VIII: El Periplo Del Rey Maldito
Nintendo 3DS,045496528263,3.00,977,10.00,2.00,/product_images/Juegos/3DS Juegos/045496528263_s.jpg,Little Battlers eXperience
Nintendo 3DS,5030931111402,11.00,977,18.00,8.00,/product_images/Juegos/3DS Juegos/5030931111402_s.jpg,FIFA 14
Nintendo 3DS,5030934100601,6.00,977,10.00,4.00,/product_images/Juegos/3DS Juegos/5030934100601_s.jpg,"Sims 3, Los 3D"
Nintendo DS,5051893041279,5.00,834,8.00,3.00,/product_images/Juegos/DS Juegos/5051893041279_s.jpg,Super ScribbleNauts
Nintendo DS,045496470647,1.90,834,5.00,1.20,/product_images/Juegos/DS Juegos/045496470647_s.jpg,Inazuma Eleven
Nintendo DS,045496469641,18.00,834,30.00,13.00,/product_images/Juegos/DS Juegos/045496469641B_s.jpg,Pokemon Oro HeartGold Sin Pokewalker
Nintendo DS,045496471057,11.00,834,18.00,8.00,/product_images/Juegos/DS Juegos/045496471057_s.jpg,Pokemon Edicion Negra
Nintendo DS,04549646,20.00,834,32.00,14.00,/product_images/Juegos/DS Juegos/04549646PSSN_s.jpg,Pokemon Plata SoulSilver Sin Pokewalker
Nintendo DS,045496465537,13.00,834,22.00,9.00,/product_images/Juegos/DS Juegos/045496465537_s.jpg,Pokemon Edicion Blanca 2
Nintendo DS,5051893143461,9.00,834,15.00,6.00,/product_images/Juegos/DS Juegos/5051893143461_s.jpg,Lego Marvel Superheroes
Nintendo DS,045496462857,13.00,834,22.00,9.00,/product_images/Juegos/DS Juegos/045496462857_s.jpg,Pokemon Edicion Negra 2
Nintendo DS,045496465377,11.00,834,18.00,8.00,/product_images/Juegos/DS Juegos/045496465377_s.jpg,Legend of Zelda: Phantom Hourglass
Nintendo DS,5051893027747,7.00,834,12.00,5.00,/product_images/Juegos/DS Juegos/5051893027747_s.jpg,Las Aventuras De Aragorn
Nintendo DS,045496468644,13.00,834,22.00,9.00,/product_images/Juegos/DS Juegos/045496468644_s.jpg,Pokemon Platino
Nintendo DS,045496462246,1.30,834,3.50,0.80,/product_images/Juegos/DS Juegos/045496462246_s.jpg,NintenDogs Labrador & Friends
Nintendo DS,045496471729,5.00,834,8.00,3.00,/product_images/Juegos/DS Juegos/045496471729_s.jpg,Inazuma Eleven 2 : Ventisca Eterna
Nintendo DS,045496464721,0.90,834,2.50,0.60,/product_images/Juegos/DS Juegos/045496464721_s.jpg,Mas Brain Training
Nintendo DS,045496467722,6.00,834,10.00,4.00,/product_images/Juegos/DS Juegos/045496467722_s.jpg,Pokemon Ranger: Sombras de Almia
Nintendo DS,045496467944,11.00,834,18.00,8.00,/product_images/Juegos/DS Juegos/045496467944_s.jpg,Profesor Layton y la Villa Misteriosa
Nintendo DS,045496467258,0.40,834,1.50,0.20,/product_images/Juegos/DS Juegos/045496467258_s.jpg,Cocina Conmigo
Nintendo DS,045496464257,7.00,834,12.00,5.00,/product_images/Juegos/DS Juegos/045496464257_s.jpg,Hotel Dusk: Room 215
Nintendo DS,5051893074680,9.00,834,15.00,6.00,/product_images/Juegos/DS Juegos/5051893074680_s.jpg,LEGO Harry Potter (Anos 5-7)
Nintendo DS,5060138433519,9.00,834,15.00,6.00,/product_images/Juegos/DS Juegos/5060138433519_s.jpg,Mario & Sonic en los Juegos Olimpicos
Nintendo DS,045496470210,1.10,834,3.00,0.70,/product_images/Juegos/DS Juegos/045496470210_s.jpg,Art Academy
Nintendo DS,045496471453,9.00,834,15.00,6.00,/product_images/Juegos/DS Juegos/045496471453_s.jpg,Dragon Quest Monsters: Joker 2
Nintendo DS,045496462963,1.90,834,5.00,1.20,/product_images/Juegos/DS Juegos/045496462963_s.jpg,Nintendogs Dalmatian & Friends
Nintendo DS,4005209149921,5.00,834,8.00,3.00,/product_images/Juegos/DS Juegos/4005209149921_s.jpg,Monster High
Nintendo DS,045496468910,9.00,834,15.00,6.00,/product_images/Juegos/DS Juegos/045496468910_s.jpg,Profesor Layton y la Caja de Pandora
Nintendo DS,5060121820722,7.00,834,12.00,5.00,/product_images/Juegos/DS Juegos/5060121820722_s.jpg,Final Fantasy III
Nintendo DS,045496463687,5.00,834,8.00,3.00,/product_images/Juegos/DS Juegos/045496463687_s.jpg,Mario Slam Basketball
Nintendo DS,045496470555,11.00,834,18.00,8.00,/product_images/Juegos/DS Juegos/045496470555_s.jpg,"Profesor Layton y El Futuro Perdido, El"
Nintendo DS,045496463199,1.50,834,4.00,0.90,/product_images/Juegos/DS Juegos/045496463199_s.jpg,42 Juegos de Siempre
Nintendo DS,045496470500,6.00,834,10.00,4.00,/product_images/Juegos/DS Juegos/045496470500_s.jpg,Pokemon Ranger Guardian Signs
Nintendo DS,5055277000982,11.00,834,18.00,8.00,/product_images/Juegos/DS Juegos/5055277000982_s.jpg,Mario & Sonic en los JJ.OO. de Invierno
Nintendo DS,3348542212756,3.00,834,6.00,2.00,/product_images/Juegos/DS Juegos/3348542212756_s.jpg,La Leyenda de Spyro: La Noche Eterna
Nintendo DS,5051893116762,9.00,834,15.00,6.00,/product_images/Juegos/DS Juegos/5051893116762_s.jpg,Lego Batman 2: Dc Superheroes
Nintendo DS,4005209145404,6.00,834,10.00,4.00,/product_images/Juegos/DS Juegos/4005209145404_s.jpg,"Pinguinos de Madagascar, Regreso del Dr."
Nintendo DS,045496463052,0.90,834,3.00,0.40,/product_images/Juegos/DS Juegos/045496463052_s.jpg,Big Brain Academy
Nintendo DS,045496462796,5.00,834,8.00,3.00,/product_images/Juegos/DS Juegos/045496462796_s.jpg,Metroid Prime Hunters
Nintendo DS,4005209098700,0.90,834,2.50,0.60,/product_images/Juegos/DS Juegos/4005209098700_s.jpg,WWE Smackdown Vs. Raw 2008
Nintendo DS,5060121822870,11.00,834,18.00,8.00,/product_images/Juegos/DS Juegos/5060121822870_s.jpg,Final Fantasy IV
Nintendo DS,045496462932,9.00,834,15.00,6.00,/product_images/Juegos/DS Juegos/045496462932_s.jpg,Super Princess Peach
Nintendo DS,045496469078,9.00,834,15.00,6.00,/product_images/Juegos/DS Juegos/045496469078_s.jpg,Mario & Luigi: Viaje Al Centro De Boswer
Nintendo DS,5030934051781,1.30,834,3.50,0.80,/product_images/Juegos/DS Juegos/5030934051781_s.jpg,Los Sims 2 Mascotas
Nintendo DS,045496464592,6.00,834,10.00,4.00,/product_images/Juegos/DS Juegos/045496464592_s.jpg,Elite Beat Agents
Nintendo DS,045496467036,6.00,834,10.00,4.00,/product_images/Juegos/DS Juegos/045496467036_s.jpg,Pokemon: Mundo Misterioso Expl. del Tiem
PC,8436010150275,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8436010150275_s.jpg,Imperium
PC,8414185032879,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8414185032879_s.jpg,Los Sims 2 Mascotas Expansion (SN)
PC,740781770142,1.50,830,5.00,0.70,/product_images/Juegos/PC Juegos/740781770142_s.jpg,Divinity: Original Sin (P)
PC,3307211609143,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/3307211609143_s.jpg,Prince of Persia (2008)
PC,3307210217493,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/3307210217493_s.jpg,Heroes of Might & Magic V (SN)
PC,4260089416369,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/4260089416369_s.jpg,Tropico Dictator Pack (P)
PC,843601015054100001,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/843601015054100001_s.jpg,Colin McRae Rally 2
PC,8436010150299,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8436010150299_s.jpg,Real War. Estrategia En Tiempo Real
PC,8431474003723,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8431474003723_s.jpg,Need For Speed: Porsche 2000
PC,3307210198907,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/3307210198907_s.jpg,Ghost Recon Advanced Warfighter *
PC,8414185051863,0.90,830,3.00,0.40,/product_images/Juegos/PC Juegos/8414185051863_s.jpg,"Sims, Los Deluxe Edition (SN) 2 Disc"
PC,3307210156372,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/3307210156372_s.jpg,Ghost Recon + Discos de Misiones
PC,3307211664050,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/3307211664050_s.jpg,Word in conflict - Complete Edition
PC,3307210148971,1.20,830,4.00,0.60,/product_images/Juegos/PC Juegos/3307210148971_s.jpg,Age of Empires (Gold Edition)
PC,4260089416710,0.01,830,0.15,0.01,/product_images/Juegos/PC Juegos/4260089416710_s.jpg,Crookz: The Big Heist (P)
PC,8414185059890,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185059890_s.jpg,Comand & Conquer Renegade
PC,8436010151067,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8436010151067_s.jpg,Panzer Phase One 1DVD
PC,3307210268105,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/3307210268105_s.jpg,Brothers in Arms: Hell's Highway
PC,8436010150244,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8436010150244_s.jpg,Tzar: Edicion de Oro
PC,3307210136817,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/3307210136817_s.jpg,CSI: Crime Scene Investigation
PC,8436010154587,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/8436010154587_s.jpg,Caos En Deponia
PC,3307210253255,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/3307210253255_s.jpg,Blazing Angels 2 Secret missions of WWII
PC,3307210133694,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/3307210133694_s.jpg,Prince Of Persia Las Arenas Del Tiempo
PC,8414185051146,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051146_s.jpg,Los Sims Superstar (SN) (2CD) Expansion
PC,8436010150541,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8436010150541HD_s.jpg,House Of The Dead 2
PC,3307210220134,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/3307210220134_s.jpg,Splinter Cell Chaos Theory
PC,8414185034576,1.80,830,5.00,1.00,/product_images/Juegos/PC Juegos/8414185034576_s.jpg,Los Sims 2 Comparten piso
PC,843601015102900009,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/843601015102900009_s.jpg,Flight Simulator X plane 7
PC,3348542135710,2.00,830,6.00,1.20,/product_images/Juegos/PC Juegos/3348542135710_s.jpg,Warcraft 3: Reign of Chaos (SN) 1CD
PC,8436010151777,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8436010151777_s.jpg,Imperium Civitas II
PC,8414185051856,0.60,830,2.00,0.30,/product_images/Juegos/PC Juegos/8414185051856_s.jpg,Los Sims 2 Universitarios Expansion (SN) 3C
PC,8414185032626,0.40,830,1.50,0.20,/product_images/Juegos/PC Juegos/8414185032626_s.jpg,Los Sims 2 Todo Glamour Accesorios
PC,3307210212368,0.20,830,0.75,0.10,/product_images/Juegos/PC Juegos/3307210212368_s.jpg,Prince Of Persia El Alma Del Guerrero
PlayStation 3,5030934102902,3.00,821,5.00,2.00,/product_images/Juegos/PS3 Juegos/5030934102902_s.jpg,Battlefield 3
PC,3348542193789,1.80,830,5.00,1.00,/product_images/Juegos/PC Juegos/3348542193789_s.jpg,Half Life
PC,3307210249555,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/3307210249555_s.jpg,Ghost Recon Advanced Warfighter 2
PlayStation 3,0711719274551,13.00,821,22.00,9.00,/product_images/Juegos/PS3 Juegos/0711719274551_s.jpg,Last Of Us
PlayStation 3,711719158264,6.00,821,10.00,4.00,/product_images/Juegos/PS3 Juegos/711719158264_s.jpg,God of War III (3)
PC,8436010150510,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8436010150510_s.jpg,Football Generation
PC,8436010151531,0.30,830,1.00,0.10,/product_images/Juegos/PC Juegos/8436010151531_s.jpg,Sherlock Holmes La Aventura (The Awakene
PlayStation 3,711719123996,6.00,821,10.00,4.00,/product_images/Juegos/PS3 Juegos/711719123996_s.jpg,Uncharted 3: Traicion de Drake
PlayStation 3,3307215633243,5.00,821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307215633243_s.jpg,Far Cry 3
PC,8436010151029,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/8436010151029_s.jpg,Panzers Phase One (SN) 1cd
PC,8436010151555,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8436010151555_s.jpg,Strike Fighters Flight Simulator
PlayStation 3,3307215644867,5.00,821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307215644867_s.jpg,Assassin's Creed III (3)
PlayStation 3,4005209149365,3.00,821,6.00,2.00,/product_images/Juegos/PS3 Juegos/4005209149365_s.jpg,Red Faction: Armageddon
PC,8414185051344,1.00,830,3.50,0.50,/product_images/Juegos/PC Juegos/8414185051344_s.jpg,Senor De Los Anillos: Retorno Del Rey (3 Disc)
PC,3760137141416,0.01,830,0.10,0.01,/product_images/Juegos/PC Juegos/3760137141416_s.jpg,Fire Department
PlayStation 3,093155140394,3.00,821,6.00,2.00,/product_images/Juegos/PS3 Juegos/093155140394_s.jpg,Hunted: The Demons Forge
PlayStation 3,3307215721957,9.00,821,15.00,6.00,/product_images/Juegos/PS3 Juegos/3307215721957_s.jpg,Watch Dogs
PC,8436010150817,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8436010150817_s.jpg,Port Royale 2 Imperio y Piratas
PC,882224043342,4.00,830,12.00,2.00,/product_images/Juegos/PC Juegos/882224043342_s.jpg,Age of Empires III 3CD (SN)
PlayStation 3,3307215704974,7.00,821,12.00,5.00,/product_images/Juegos/PS3 Juegos/3307215704974_s.jpg,Assassin's Creed 4: Black Flag
PC,3307210222152,0.90,830,3.00,0.40,/product_images/Juegos/PC Juegos/3307210222152_s.jpg,Devil May Cry 3 SE
PC,8414185051399,0.10,830,0.50,0.01,/product_images/Juegos/PC Juegos/8414185051399_s.jpg,Los Sims Magia Potagia (SN) (2 CDS) Expans
PlayStation 3,711719467359,6.00,821,10.00,4.00,/product_images/Juegos/PS3 Juegos/711719467359_s.jpg,Uncharted: El Tesoro de Drake
PlayStation 3,5030917162459,15.00,821,25.00,11.00,/product_images/Juegos/PS3 Juegos/5030917162459_s.jpg,Call Of Duty: Black Ops III
PlayStation 3,711719412915,11.00,821,18.00,8.00,/product_images/Juegos/PS3 Juegos/711719412915_s.jpg,Minecraft
PlayStation 3,711719128359,6.00,821,10.00,4.00,/product_images/Juegos/PS3 Juegos/711719128359_s.jpg,Uncharted 2 El Reino de los Ladrones
PlayStation 3,3307217927104,5.00,821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307217927104_s.jpg,Assassins Creed: Hermandad
PlayStation 3,3307211666535,5.00,821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307211666535_s.jpg,Assassin's Creed II
PlayStation 3,3307215590058,4.00,821,7.00,3.00,/product_images/Juegos/PS3 Juegos/3307215590058_s.jpg,Assassin's Creed: Revelations
PlayStation 3,5030934092425,3.00,821,6.00,2.00,/product_images/Juegos/PS3 Juegos/5030934092425_s.jpg,Crysis 2
PlayStation 3,4012927050156,5.00,821,8.00,3.00,/product_images/Juegos/PS3 Juegos/4012927050156_s.jpg,Metal Gear Solid 4: Guns of the Patriots
PlayStation 3,5030934104043,0.01,821,0.25,0.01,/product_images/Juegos/PS3 Juegos/5030934104043_s.jpg,FIFA 12
PlayStation 3,5051893074819,7.00,821,12.00,5.00,/product_images/Juegos/PS3 Juegos/5051893074819_s.jpg,Batman Arkham City
PlayStation 3,5030917047213,5.00,821,8.00,3.00,/product_images/Juegos/PS3 Juegos/5030917047213_s.jpg,Call of Duty 4: Modern Warfare
PlayStation 3,711719250173,9.00,821,15.00,6.00,/product_images/Juegos/PS3 Juegos/711719250173_s.jpg,Gran Turismo 6
PlayStation 3,3307210263483,5.00,821,8.00,3.00,/product_images/Juegos/PS3 Juegos/3307210263483_s.jpg,Assassin's Creed
