categoria_str,categoria_id,img_caratula,precio_compra,sku,precio_venta,precio_intercambio,titulo
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917081620_s.jpg,3.00,5030917081620,8.00,5.00,Como entrenar a tu dragon
Nintendo DS,834,/product_images/Juegos/DS Juegos/023272007935_s.jpg,0.80,023272007935,3.50,1.30,Indiana Jones y el Cetro de los Reyes
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934056717_s.jpg,0.90,5030934056717,4.00,1.50,Command & Conquer 3 Tiberium Wars
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4020628882242_s.jpg,0.70,4020628882242,3.00,1.10,Escape Dead Island
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934100229_s.jpg,4.00,5030934100229,10.00,6.00,Dead Space 2 Collectors Ed.
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5050740024960_s.jpg,8.00,5050740024960,18.00,11.00,Worms Collection
PC,830,/product_images/Juegos/PC Juegos/3512289015202_s.jpg,0.30,3512289015202,2.50,0.70,Virtual Skipper 5
PC,830,/product_images/Juegos/PC Juegos/3512289016100_s.jpg,0.10,3512289016100,1.00,0.30,Pro Cycling 2009
Nintendo DS,834,/product_images/Juegos/DS Juegos/3760137145193_s.jpg,0.60,3760137145193,2.50,0.90,Hotel Giant DS
Nintendo DS,834,/product_images/Juegos/DS Juegos/4017244018322_s.jpg,0.20,4017244018322,1.50,0.40,Mi Granja de Caballos
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3512899112339_s.jpg,2.00,3512899112339,6.00,3.00,Bound By Flame
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4012927036778_s.jpg,4.00,4012927036778,10.00,6.00,Birds Of Steel
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307210259356_s.jpg,3.00,3307210259356,8.00,5.00,Locos Por El Surf
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719129066_s.jpg,8.00,711719129066,18.00,11.00,Singstar Mecano + Micros
PC,830,/product_images/Juegos/PC Juegos/3512289016742_s.jpg,0.80,3512289016742,4.00,1.40,Blood Bowl (Ed. Especial) (P)
PC,830,/product_images/Juegos/PC Juegos/3512289016902_s.jpg,1.20,3512289016902,6.00,2.00,Runaway a Twist of Fate
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209138505_s.jpg,1.20,4005209138505,5.00,1.90,De Blob 2
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060034555001_s.jpg,0.80,5060034555001,3.50,1.30,Freedom Wings
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5060004767786_s.jpg,0.40,5060004767786,2.00,0.70,Chromehounds
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917058059_s.jpg,5.00,5030917058059,12.00,7.00,Madagascar 2
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3296580810994_s.jpg,6.00,3296580810994,15.00,9.00,Dragonball Raging Blast Limited Edition
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3700577001932_s.jpg,11.00,3700577001932,25.00,15.00,Dragon Ball Z Raging Blast 2 LE
PC,830,/product_images/Juegos/PC Juegos/3512289016933_s.jpg,3.00,3512289016933,18.00,6.00,Runaway - Trilogy
PC,830,/product_images/Juegos/PC Juegos/3512289017435_s.jpg,0.30,3512289017435,2.50,0.70,Pro Cycling Manager 2010
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209129183_s.jpg,0.60,4005209129183,2.50,0.90,Drawn to Life: Reinventa tu Mundo
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209153751_s.jpg,0.60,4005209153751,2.50,0.90,"Gato Con Botas, El"
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5055060965498_s.jpg,6.00,5055060965498,15.00,9.00,Resident Evil Revelations 2
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307215635049_s.jpg,4.00,3307215635049,10.00,6.00,Vengadores: Batalla por la Tierra
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8154030104121_s.jpg,8.00,8154030104121,18.00,11.00,Adventure Time: Researchers
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719813521_s.jpg,0.70,711719813521,3.00,1.10,SOCOM 4: U.S. Navy SEALs
PC,830,/product_images/Juegos/PC Juegos/3512289017565_s.jpg,0.40,3512289017565,3.00,0.90,Blood Bowl Legendary Edition (P)
PC,830,/product_images/Juegos/PC Juegos/3512289017619_s.jpg,0.60,3512289017619,4.00,1.20,Divinity 2 - The Dragon Knight Saga
Nintendo DS,834,/product_images/Juegos/DS Juegos/4017244017325_s.jpg,0.70,4017244017325,3.00,1.10,Cats & Dogs: Tus Mejores  Amigos
Nintendo DS,834,/product_images/Juegos/DS Juegos/3307210329745_s.jpg,0.80,3307210329745,3.50,1.30,Chessmaster
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5051893130034_s.jpg,9.00,5051893130034,20.00,12.00,Harry Potter (Kinect)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5055060964903_s.jpg,6.00,5055060964903,15.00,9.00,Dead Rising Collection *3 Disc*
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4020628885595_s.jpg,4.00,4020628885595,10.00,6.00,Risen 3 - Titan Lords
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917086854_s.jpg,3.00,5030917086854,7.00,4.00,Tony Hawk Shred + Skate
PC,830,/product_images/Juegos/PC Juegos/3512321245185_s.jpg,3.00,3512321245185,15.00,5.00,RFactor
PC,830,/product_images/Juegos/PC Juegos/3512321245222_s.jpg,0.50,3512321245222,3.50,1.00,Condor: Simulador de Vuelo
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060136650086_s.jpg,0.90,5060136650086,4.00,1.50,Cake Mania
Nintendo DS,834,/product_images/Juegos/DS Juegos/014633153330_s.jpg,0.80,014633153330,3.50,1.30,Harry Potter & the Order of the Phoeni
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307215589281_s.jpg,6.00,3307215589281,15.00,9.00,Assassin's Creed Revelations CE
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5060288220007_s.jpg,3.00,5060288220007,8.00,5.00,Hulk Hogan's Main Event
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891970938_s.jpg,4.00,3391891970938,10.00,6.00,Tales of Xillia
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8033102493076_s.jpg,0.30,8033102493076,1.50,0.50,Get Fit With Mel B
PC,830,/product_images/Juegos/PC Juegos/3512899108721_s.jpg,0.60,3512899108721,4.00,1.20,Yesterday
PC,830,/product_images/Juegos/PC Juegos/3512899109315_s.jpg,0.20,3512899109315,1.50,0.40,Pro Cycling Manager 2012
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917109768_s.jpg,3.00,5030917109768,8.00,5.00,Ice Age Continental Drift
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917044458_s.jpg,3.00,5030917044458,8.00,5.00,Shrek Tercero
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930075231_s.jpg,0.40,5030930075231,1.00,0.60,Beatles Rock Band (Game Only)
PC,830,/product_images/Juegos/PC Juegos/3512899109360_s.jpg,1.20,3512899109360,6.00,2.00,El Testamento De Sherlock Holmes
PC,830,/product_images/Juegos/PC Juegos/3512899109391_s.jpg,0.80,3512899109391,4.00,1.40,Juego de Tronos: Genesis (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934067294_s.jpg,0.80,5030934067294,3.50,1.30,"Saboteur, The"
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3307215616116_s.jpg,0.70,3307215616116,3.00,1.10,Mi Experto En Defensa Personal
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917163005_s.jpg,6.00,5030917163005,15.00,9.00,Skylanders Superchargers Starter Pack
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8023171014166_s.jpg,2.00,8023171014166,6.00,3.00,Battle Fantasia
PC,830,/product_images/Juegos/PC Juegos/3512899109407_s.jpg,0.01,3512899109407,0.50,0.10,Juego De Tronos
PC,830,/product_images/Juegos/PC Juegos/3512899109964_s.jpg,0.50,3512899109964,3.50,1.00,R.A.W: Realms Of Ancient War (P)
PC,830,/product_images/Juegos/PC Juegos/3512899110359_s.jpg,0.60,3512899110359,4.00,1.20,Farming Simulator 2013 (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3391891965071_s.jpg,8.00,3391891965071,18.00,11.00,Tekken Tag Tournament 2 CE 4Disc + Book
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719180586_s.jpg,5.00,711719180586,12.00,7.00,Infamous 2 Edicion Special
PC,830,/product_images/Juegos/PC Juegos/3512899110571_s.jpg,0.60,3512899110571,4.50,1.30,Trine 2 - Collección Completa (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917163104_s.jpg,5.00,5030917163104,12.00,7.00,Skylanders SuperChargers Starter Pack
PC,830,/product_images/Juegos/PC Juegos/3512899110625_s.jpg,2.00,3512899110625,12.00,4.00,Cities XL Platinum (P)
PC,830,/product_images/Juegos/PC Juegos/3512899110861_s.jpg,0.50,3512899110861,3.50,1.00,Wargame: European Escalation (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290032248_s.jpg,2.00,5021290032248,5.00,3.00,Kane & Lynch: Dead Men (Ltd. Edition)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307217934140_s.jpg,12.00,3307217934140,28.00,17.00,Assassin's Creed: Hermandad Codex Ed.
PC,830,/product_images/Juegos/PC Juegos/3512899110953_s.jpg,0.10,3512899110953,0.75,0.20,Faery: Legends Of Avalon
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917068720_s.jpg,3.00,5030917068720,8.00,5.00,Guitar Hero: Greatest Hits (Solo Juego)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719110477_s.jpg,12.00,711719110477,28.00,17.00,God of War: Trilogy
PC,830,/product_images/Juegos/PC Juegos/3512899111042_s.jpg,0.50,3512899111042,3.50,1.00,Mars War Logs
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290036734_s.jpg,0.70,5021290036734,3.00,1.10,ShellShock 2 : Blood Trails
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891969000_s.jpg,11.00,3391891969000,25.00,15.00,Naruto Shippuden: Will Of Fire (CE)
PC,830,/product_images/Juegos/PC Juegos/3512899111103_s.jpg,1.00,3512899111103,5.00,1.80,Wargame: Airland Battle (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3391891957496_s.jpg,0.80,3391891957496,3.50,1.30,Power Rangers: Super Samurai
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060112430831_s.jpg,4.00,5060112430831,10.00,6.00,Rambo - Video Game
PC,830,/product_images/Juegos/PC Juegos/3512899111110_s.jpg,0.01,3512899111110,0.50,0.10,Magrunner Dark Pulse (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4012927035108_s.jpg,3.00,4012927035108,8.00,5.00,Saw II
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060327530234_s.jpg,5.00,5060327530234,12.00,7.00,Dynasty Warriors 8
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060102951261_s.jpg,4.00,5060102951261,10.00,6.00,"Flower, Sun and Rain"
PC,830,/product_images/Juegos/PC Juegos/3512899111615_s.jpg,0.50,3512899111615,3.50,1.00,Contrast (P)
PC,830,/product_images/Juegos/PC Juegos/3512899111646_s.jpg,0.10,3512899111646,1.00,0.30,Farming Simulator 2013 : Expansion Pack
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5024866345278_s.jpg,0.70,5024866345278,3.00,1.10,Bodycount
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209117111_s.jpg,1.00,4005209117111,4.50,1.70,Legends of Wrestlemania
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307215897027_s.jpg,8.00,3307215897027,18.00,11.00,Just Dance 2016
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060050945794_s.jpg,2.00,5060050945794,6.00,3.00,George de la Jungla
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209103282_s.jpg,6.00,4005209103282,15.00,9.00,MX Vs. ATV Untamed
PC,830,/product_images/Juegos/PC Juegos/3512899112230_s.jpg,0.01,3512899112230,0.25,0.01,Farming Simulator 2013 : Expansion Pack 2
PC,830,/product_images/Juegos/PC Juegos/3512899112315_s.jpg,0.50,3512899112315,3.50,1.00,Bound by Flame (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/885370808148_s.jpg,0.70,885370808148,3.00,1.10,World of Tanks
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5055060927052_s.jpg,5.00,5055060927052,12.00,7.00,Super Street Fighter IV Arcade Edition
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5005060929759_s.jpg,11.00,5005060929759,25.00,15.00,DuckTales: Remastered
Nintendo DS,834,/product_images/Juegos/DS Juegos/5051893052947_s.jpg,5.00,5051893052947,12.00,7.00,"Ninjago, El"
Nintendo DS,834,/product_images/Juegos/DS Juegos/023272005023_s.jpg,0.60,023272005023,2.50,0.90,Thrillville Fuera de Control
PC,830,/product_images/Juegos/PC Juegos/3512899113091_s.jpg,3.00,3512899113091,18.00,6.00,Crimes & Punishments: (P) Sherlock Holmes
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917053405_s.jpg,5.00,5030917053405,12.00,7.00,Battle For The Pacific
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3512899112889_s.jpg,5.00,3512899112889,12.00,7.00,Tour De France Season 2014
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4005209099783_s.jpg,5.00,4005209099783,12.00,7.00,Destroy All Humans: El Camino del Recto
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917089459_s.jpg,2.00,5030917089459,5.00,3.00,Carly 2: iJoin The Click!
Nintendo DS,834,/product_images/Juegos/DS Juegos/4012927083017_s.jpg,13.00,4012927083017,30.00,18.00,Suikoden Tierkreis
PC,830,/product_images/Juegos/PC Juegos/3512899113848_s.jpg,1.20,3512899113848,6.00,2.00,Cities XXL
PC,830,/product_images/Juegos/PC Juegos/3512899114746_s.jpg,1.60,3512899114746,8.00,2.00,Pro Cycling Manager 2015
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3512289016599_s.jpg,4.00,3512289016599,10.00,6.00,Sherlock Holmes VS Jack El Destripador
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917147265_s.jpg,6.00,5030917147265,15.00,9.00,Skylanders Trap Team Starter Pack
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917101625_s.jpg,0.60,5030917101625,2.50,0.90,Generator Rex
Nintendo DS,834,/product_images/Juegos/DS Juegos/5036675010728_s.jpg,0.30,5036675010728,2.50,0.70,Dino Land
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030934058766_s.jpg,0.30,5030934058766,2.00,0.60,Spore Creatures
PC,830,/product_images/Juegos/PC Juegos/3512899115606_s.jpg,2.00,3512899115606,12.00,4.00,Pro Cycling Manager 2016
PC,830,/product_images/Juegos/PC Juegos/3512899115750_s.jpg,2.00,3512899115750,12.00,4.00,Farming Simulator 2015 - Expansion 2
PC,830,/product_images/Juegos/PC Juegos/3512899116535_s.jpg,4.00,3512899116535,22.00,7.00,Farming Simulator 17 (3) (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917040573_s.jpg,0.30,5030917040573,1.50,0.50,World Series Poker Tournament 2007
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917101663_s.jpg,0.80,5030917101663,3.50,1.30,Big League Sport (Kinect)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8717418187262_s.jpg,0.01,8717418187262,0.50,0.10,Disney Sing It (SOlo Juego)
Nintendo DS,834,/product_images/Juegos/DS Juegos/5906961196859_s.jpg,0.01,5906961196859,0.25,0.01,Chronicles Of Mystery - Secret Tree Life
PC,830,/product_images/Juegos/PC Juegos/354630133460_s.jpg,1.20,354630133460,6.00,2.00,Act of War (Gold Edition)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917089879_s.jpg,0.90,5030917089879,4.00,1.50,Tony Hawk Shred
Nintendo DS,834,/product_images/Juegos/DS Juegos/3391891964234_s.jpg,0.60,3391891964234,2.50,0.90,"Thundercats, The"
Nintendo DS,834,/product_images/Juegos/DS Juegos/3348542202467_s.jpg,0.70,3348542202467,3.00,1.10,Eragon
PC,830,/product_images/Juegos/PC Juegos/3546430003176_s.jpg,0.30,3546430003176,2.00,0.60,Anno 1602
PC,830,/product_images/Juegos/PC Juegos/3546430008201_s.jpg,0.20,3546430008201,1.50,0.40,Los Autos Locos
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3296580811298_s.jpg,3.00,3296580811298,8.00,5.00,Furia de Titanes
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5026555258531_s.jpg,3.00,5026555258531,8.00,5.00,Borderlands 2 - Pack Contenido Adicional
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030934046763_s.jpg,0.60,5030934046763,2.50,0.90,FIFA 06
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209101219_s.jpg,1.40,4005209101219,6.00,2.00,Warhammer 40k Squad Command
PC,830,/product_images/Juegos/PC Juegos/3546430010044_s.jpg,1.60,3546430010044,8.00,2.00,Discworld Noir
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3391891962544_s.jpg,9.00,3391891962544,22.00,13.00,Witcher 2 Assassins of Kings :Limited Ed
Nintendo DS,834,/product_images/Juegos/DS Juegos/5743211741007_s.jpg,0.30,5743211741007,2.50,0.70,Code Lyoko: Falla Of Xana
Nintendo DS,834,/product_images/Juegos/DS Juegos/8154030102028_s.jpg,0.30,8154030102028,2.50,0.70,Violetta
PC,830,/product_images/Juegos/PC Juegos/3546430012079_s.jpg,0.10,3546430012079,1.00,0.30,Unreal Tournament
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/010086680409_s.jpg,5.00,010086680409,12.00,7.00,Sonic Sega All-Stars Racing With Banjo-k
Nintendo DS,834,/product_images/Juegos/DS Juegos/3391891957786_s.jpg,0.30,3391891957786,2.00,0.60,Ben 10 Triple Pack
Nintendo DS,834,/product_images/Juegos/DS Juegos/3700515800122_s.jpg,0.80,3700515800122,3.50,1.30,Real Football 2009
PC,830,/product_images/Juegos/PC Juegos/3546430012567_s.jpg,0.80,3546430012567,4.00,1.40,321 Smurf! My first Racing Game
PC,830,/product_images/Juegos/PC Juegos/3546430014301_s.jpg,0.10,3546430014301,0.50,0.10,102 Dalmatas Centro de Actividades
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917059933_s.jpg,2.00,5030917059933,5.00,3.00,Millennium Championship Paintball 2009
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209153416_s.jpg,2.00,4005209153416,6.00,3.00,Bob Esponja Surf & Skate Roadtrip
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934091800B_s.jpg,0.01,5030934091800,0.50,0.10,EA Sports Active 2 (Solo Juego)
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060138438033_s.jpg,0.70,5060138438033,3.00,1.10,El Increible Hulk (2008)
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209111683_s.jpg,0.80,4005209111683,3.50,1.30,Bob Esponja y Sus Amigos: Globs of Doom
PC,830,/product_images/Juegos/PC Juegos/3546430014394_s.jpg,0.30,3546430014394,2.00,0.60,Asterix Juegos Disparatados
PC,830,/product_images/Juegos/PC Juegos/3546430017531_s.jpg,0.30,3546430017531,2.00,0.60,Looney Tunes: Perro & Lobo
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/8154030102448_s.jpg,2.00,8154030102448,6.00,3.00,Cómo Entrenar A Tu Dragon 2
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030947096625_s.jpg,15.00,5030947096625,35.00,22.00,Crysis 2: Nano Edicion
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917107474_s.jpg,0.70,5030917107474,3.00,1.10,Men in Black 3 - Alien Crisis
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5021290026957_s.jpg,0.90,5021290026957,4.00,1.50,Just Cause
Nintendo DS,834,/product_images/Juegos/DS Juegos/5016488123815_s.jpg,0.20,5016488123815,1.50,0.40,Chainz Galaxy
Nintendo DS,834,/product_images/Juegos/DS Juegos/5060136650062_s.jpg,0.20,5060136650062,1.50,0.40,F24 Stealth Fighter
PC,830,/product_images/Juegos/PC Juegos/3546430019405_s.jpg,0.10,3546430019405,1.00,0.30,Lucky Luke Western Fever
PC,830,/product_images/Juegos/PC Juegos/3546430020791_s.jpg,0.40,3546430020791,3.00,0.90,Tintin Destino Aventura
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3307210341600_s.jpg,3.00,3307210341600,8.00,5.00,Oblivion (Game of the Year) (Juego+Exp.)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719102977_s.jpg,0.20,711719102977,1.50,0.40,SingStar Patito Feo
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917070587_s.jpg,2.00,5030917070587,6.00,3.00,Singularity
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5051893058871_s.jpg,1.20,5051893058871,5.00,1.90,Green Lantern: Rise Of The Manhunters
Nintendo DS,834,/product_images/Juegos/DS Juegos/3307210211880_s.jpg,0.80,3307210211880,3.50,1.30,"Star Wars Episode 3, Revenge of the Sith"
Nintendo DS,834,/product_images/Juegos/DS Juegos/3391891967044_s.jpg,0.01,3391891967044,0.25,0.01,Victorious Taking The Lead
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/4005209139113_s.jpg,0.70,4005209139113,3.00,1.10,"Marvel Super Hero Squad, Infinity Gauntl"
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4005209068314_s.jpg,0.70,4005209068314,3.00,1.10,"Outfit, The"
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5050740024250_s.jpg,2.00,5050740024250,5.00,3.00,Alien Breed Trilogy
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496466886_s.jpg,0.90,045496466886,4.00,1.50,De 10 en  10: Una Aventura Matematica
Nintendo DS,834,/product_images/Juegos/DS Juegos/3307210247278_s.jpg,0.20,3307210247278,1.50,0.40,The Settlers
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073307593_s.jpg,4.00,5060073307593,10.00,6.00,Dynasty Warriors 7
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/711719192992_s.jpg,8.00,711719192992,18.00,11.00,Ratchet & Clank: Todos Para Unos EE (P)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/882224724197_s.jpg,0.90,882224724197,4.00,1.50,Viva Pinata 2: Trouble in Paradise
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5051893006704_s.jpg,2.00,5051893006704,5.00,3.00,Wanted: Weapons of Fate
Nintendo DS,834,/product_images/Juegos/DS Juegos/4012927083659_s.jpg,0.90,4012927083659,4.00,1.50,Sports Island
Nintendo DS,834,/product_images/Juegos/DS Juegos/3307211311992_s.jpg,1.20,3307211311992,5.00,1.90,Imagina ser Profesora
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5036675014375_s.jpg,3.00,5036675014375,8.00,5.00,Agarest Generations Of War 2
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5026555415415_s.jpg,6.00,5026555415415,15.00,9.00,Xcom: Enemy Within
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030948111143_s.jpg,3.00,5030948111143,8.00,5.00,Madden NFL 25
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/4012927032947_s.jpg,0.60,4012927032947,2.50,0.90,Dancing Stage Universe (Solo Juego)
Nintendo DS,834,/product_images/Juegos/DS Juegos/8717418259617_s.jpg,0.01,8717418259617,0.50,0.10,Club Penguin - Herbert's Revenge
Nintendo DS,834,/product_images/Juegos/DS Juegos/8033102495780_s.jpg,0.80,8033102495780,3.50,1.30,Diabolik: The Original Sin
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917090035_s.jpg,0.01,5030917090035,0.50,0.10,Bakugan: Defensores de la Tierra
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934095563_s.jpg,2.00,5030934095563,5.00,3.00,Create
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5051893013511_s.jpg,2.00,5051893013511,6.00,3.00,Watchmen: El Fin esta Cerca (Part. 1 y 2
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030930069698_s.jpg,0.80,5030930069698,3.50,1.30,Rockband Song Pack 2
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/8033102492796_s.jpg,0.40,8033102492796,2.00,0.70,Get Fit With Mel B
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030935056211_s.jpg,0.80,5030935056211,3.50,1.30,Madden 08
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030934109413_s.jpg,0.70,5030934109413,3.00,1.10,Fuse
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917082436_s.jpg,0.90,5030917082436,4.00,1.50,Transformers: Guerra Por Cybertron Autob
Nintendo DS,834,/product_images/Juegos/DS Juegos/5030917042744_s.jpg,0.80,5030917042744,3.50,1.30,Barbie: 12 Princesas Bailarinas
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496469412_s.jpg,0.40,045496469412,3.00,0.90,Tron: Evolution
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/3391891955966_s.jpg,4.00,3391891955966,10.00,6.00,Ace Combat: Assault Horizon LE
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030917088810_s.jpg,9.00,5030917088810,20.00,12.00,Call Of Duty: Black Ops EB
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5060073309825_s.jpg,11.00,5060073309825,25.00,15.00,Ninja Gaiden 3 Razor's Edge
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/5030917049187_s.jpg,2.00,5030917049187,6.00,3.00,Guitar Hero 3 Legends of Rock (Game Only)
Xbox 360,827,/product_images/Juegos/Xbox 360 Juegos/3700577002793_s.jpg,2.00,3700577002793,6.00,3.00,Knights Contract
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496463403_s.jpg,0.10,045496463403,1.00,0.30,Nintendo DS Browser (para Nintendo DS)
Nintendo DS,834,/product_images/Juegos/DS Juegos/4005209132824_s.jpg,0.70,4005209132824,3.00,1.10,"Last Airbender, The"
Nintendo DS,834,/product_images/Juegos/DS Juegos/5055060942222_s.jpg,12.00,5055060942222,28.00,17.00,Megaman Zero Collection
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5030934068659_s.jpg,2.00,5030934068659,6.00,3.00,Rock Band 2
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5055060925157_s.jpg,4.00,5055060925157,10.00,6.00,Devil May Cry 4 (Ed. Coleccionista)
PlayStation 3,821,/product_images/Juegos/PS3 Juegos/5021290042131_s.jpg,2.00,5021290042131,5.00,3.00,Kane & Lynch 2 Dog Days Ed. Ltd
Nintendo DS,834,/product_images/Juegos/DS Juegos/045496462215_s.jpg,6.00,045496462215,15.00,9.00,Advance Wars: Dual Strike
Nintendo DS,834,/product_images/Juegos/DS Juegos/3499550253863C_s.jpg,3.00,3499550253863,8.00,5.00,Best of Test Pienso Luego Juego
