sku,precio_intercambio,img_caratula,precio_venta,categoria_id,titulo,precio_compra,categoria_str
8426412006119,2.00,/product_images/defimg2_s.jpg,8.00,830,"Commander, Conquest Of The Americas",1.60,PC
8426412006126,2.00,/product_images/defimg2_s.jpg,6.00,830,"Victoria II, 2",1.20,PC
8426412006133,0.50,/product_images/defimg1_s.jpg,1.50,830,Poker Simulator,0.30,PC
8426412006140,0.30,/product_images/defimg5_s.jpg,1.00,830,Adams Venture,0.20,PC
8426412006164,0.01,/product_images/defimg1_s.jpg,0.25,830,Handball Manager 2010,0.01,PC
8426412006171,1.10,/product_images/defimg5_s.jpg,3.00,830,Trainz 2010,0.70,PC
8426412006201,0.20,/product_images/defimg5_s.jpg,0.75,830,Lead y Gold,0.10,PC
8426412006218,0.90,/product_images/defimg3_s.jpg,3.00,830,Theatre Of War 2,0.40,PC
8426412006225,1.80,/product_images/defimg2_s.jpg,6.00,830,German Truck Simulator,0.90,PC
8426412006294,0.70,/product_images/defimg3_s.jpg,2.50,830,UK Truck Simulator,0.30,PC
8426412006331,0.01,/product_images/defimg4_s.jpg,0.10,830,Hearts Of Iron III - Semper FI,0.01,PC
8426412006348,2.00,/product_images/defimg2_s.jpg,6.00,830,My First Trainz Set,1.20,PC
8426412006355,0.30,/product_images/defimg4_s.jpg,1.00,830,Airport Control Simulator,0.10,PC
8426412006362,2.00,/product_images/defimg4_s.jpg,6.00,830,Digger Simulator 2011,1.20,PC
8426412006379,1.00,/product_images/defimg3_s.jpg,3.50,830,Demolition Company,0.50,PC
8426412006409,1.40,/product_images/defimg2_s.jpg,4.00,830,Farming Simulator 2011,0.80,PC
8427197001443,0.30,/product_images/defimg2_s.jpg,1.00,830,MF Dos Vaqueros Chapuceros,0.10,PC
8427197001450,0.01,/product_images/defimg1_s.jpg,0.25,830,Capitan Trueno en la Montana de los Susp,0.01,PC
8427197001467,0.50,/product_images/defimg2_s.jpg,1.50,830,"MF Terror,Espanto y Pavor",0.30,PC
8427197001528,0.01,/product_images/defimg2_s.jpg,0.25,830,Mia La Busqueda Del Remedio Para La,0.01,PC
8427197001696,0.01,/product_images/defimg1_s.jpg,0.25,830,Wallace & Gromit,0.01,PC
8427197001719,0.01,/product_images/defimg2_s.jpg,0.25,830,Big Job Millenium,0.01,PC
8427197001979,0.40,/product_images/defimg5_s.jpg,1.50,830,Pingu Una Fabulosa Caja,0.20,PC
8427197020932,0.30,/product_images/defimg2_s.jpg,1.00,830,Zipi Y Zape Vol 3,0.10,PC
8427197021168,0.01,/product_images/defimg1_s.jpg,0.10,830,Dinosaurios,0.01,PC
8427197021212,0.01,/product_images/defimg4_s.jpg,0.20,830,Juega Con Las Ciencias,0.01,PC
8427197021236,0.50,/product_images/defimg1_s.jpg,1.50,830,Aprendo a leer,0.30,PC
8427197050069,0.10,/product_images/defimg4_s.jpg,0.50,830,Nosferatu,0.01,PC
8427197070081,0.30,/product_images/defimg5_s.jpg,1.00,830,Mini Monstruos lengua-matematicas,0.10,PC
8427197080158,0.20,/product_images/defimg1_s.jpg,0.75,830,Capitan Trueno: La Espada del Toledan,0.10,PC
8427197080271,1.20,/product_images/defimg1_s.jpg,4.00,830,"Mortadelo y Filemon, Una aventura de cin",0.60,PC
8427197110015,0.01,/product_images/defimg4_s.jpg,0.10,830,"Sting, El Golpe Del Siglo",0.01,PC
8427197110039,0.10,/product_images/defimg2_s.jpg,0.50,830,The Nations,0.01,PC
8427197110114,0.01,/product_images/defimg4_s.jpg,0.25,830,Swine,0.01,PC
8427197110176,0.01,/product_images/defimg5_s.jpg,0.25,830,King Of The Road (XP),0.01,PC
8427197110190,0.90,/product_images/defimg2_s.jpg,3.00,830,Hotel Giant,0.40,PC
8427197110206,0.01,/product_images/defimg1_s.jpg,0.10,830,Cultures 2,0.01,PC
8427197110367,0.40,/product_images/defimg5_s.jpg,1.50,830,World War 3 Black Gold,0.20,PC
8427197110374,0.01,/product_images/defimg3_s.jpg,0.25,830,Rally Trophy,0.01,PC
8427197120014,0.01,/product_images/defimg5_s.jpg,0.25,830,Dispel,0.01,PC
8427197120021,0.01,/product_images/defimg3_s.jpg,0.25,830,Droiyan II,0.01,PC
8427197140012,2.00,/product_images/defimg1_s.jpg,6.00,830,America Add-on,1.40,PC
8427197150011,0.01,/product_images/defimg4_s.jpg,0.25,830,Las Dos Torres Activity Studio,0.01,PC
8427197170026,0.01,/product_images/defimg4_s.jpg,0.10,830,Slurp,0.01,PC
8427197170033,0.10,/product_images/defimg1_s.jpg,0.50,830,Pop-s Pipes,0.01,PC
8427197170040,0.30,/product_images/defimg3_s.jpg,1.00,830,Lemonade Tycoon,0.10,PC
8427197170071,0.30,/product_images/defimg1_s.jpg,1.00,830,Hard Rock Casino,0.10,PC
8427197180018,0.10,/product_images/defimg2_s.jpg,0.50,830,Restaurant Empire,0.01,PC
8427197180025,0.01,/product_images/defimg1_s.jpg,0.10,830,Fast Lanes Bowling,0.01,PC
8427197180032,0.40,/product_images/defimg1_s.jpg,1.50,830,Warlords Battlecry III,0.20,PC
8427197180056,0.01,/product_images/defimg2_s.jpg,0.25,830,Scrapland,0.01,PC
8427197190024,0.01,/product_images/defimg5_s.jpg,0.25,830,Hover Ace,0.01,PC
8427197200013,0.01,/product_images/defimg4_s.jpg,0.25,830,lethal dreams,0.01,PC
8427197200037,0.01,/product_images/defimg3_s.jpg,0.25,830,Kreed (SN),0.01,PC
8427197200051,0.01,/product_images/defimg4_s.jpg,0.25,830,"Health, El Camino Elegido",0.01,PC
8427197200068,0.70,/product_images/defimg1_s.jpg,2.50,830,Golden Land,0.30,PC
8427197210005,0.01,/product_images/defimg4_s.jpg,0.25,830,Huevos Al Ataque,0.01,PC
8427197210005,0.01,/product_images/defimg1_s.jpg,0.25,830,Shanghai the real Mah Jongg,0.01,PC
8427197230010,0.30,/product_images/defimg3_s.jpg,1.00,830,Mortir 2093-1944,0.10,PC
8427197230041,0.10,/product_images/defimg1_s.jpg,0.50,830,Shade Wrath of Angels (SN),0.01,PC
8427197240019,0.10,/product_images/defimg4_s.jpg,0.50,830,Fair Strike,0.01,PC
8427197240033,0.30,/product_images/defimg2_s.jpg,1.00,830,Battle Mages,0.10,PC
8427197280022,0.01,/product_images/defimg5_s.jpg,0.10,830,Xpand Rall (SN) 2cd,0.01,PC
8427197320018,1.00,/product_images/defimg1_s.jpg,3.50,830,Panzers Phase On (SN) 3 CD,0.50,PC
8427197320025,0.70,/product_images/defimg2_s.jpg,2.00,830,Combat Mission Anthology,0.40,PC
8427197320032,2.00,/product_images/defimg1_s.jpg,7.00,830,Blitzkrieg Burning Horizon,1.00,PC
8427197320049,0.70,/product_images/defimg3_s.jpg,2.50,830,Blitzkrieg Rolling Thunder,0.30,PC
8427197320056,0.40,/product_images/defimg1_s.jpg,1.50,830,Sudden strike resource war,0.20,PC
8427197320094,1.50,/product_images/defimg3_s.jpg,5.00,830,Cossacks Anthology (Collectors Edition),0.70,PC
8427897000333,1.00,/product_images/defimg1_s.jpg,3.50,830,GTR FIA GT Racing Game (SN) (Tarjeta Online,0.50,PC
8427897000456,0.01,/product_images/defimg4_s.jpg,0.25,830,Peter Pan En El Pais De Nunca Jamas,0.01,PC
8427897000494,0.70,/product_images/defimg5_s.jpg,2.00,830,Toy Story 2 - 3 Pack,0.40,PC
8427897000500,1.80,/product_images/defimg2_s.jpg,5.00,830,Disney Heroes 3,1.00,PC
8427897000517,0.30,/product_images/defimg4_s.jpg,1.00,830,Disney Interactive 3 Juegos Clasicos,0.10,PC
8427897000876,1.20,/product_images/defimg1_s.jpg,4.00,830,Disney Magic English: Descubriendo el In,0.60,PC
8427897000951,1.20,/product_images/defimg4_s.jpg,4.00,830,Grandes Adventures,0.60,PC
8427897000975,0.40,/product_images/defimg3_s.jpg,1.50,830,Worms 3D,0.20,PC
8427897001019,1.30,/product_images/defimg3_s.jpg,4.50,830,Sonic Adventure DX,0.60,PC
8427897001088,2.00,/product_images/defimg3_s.jpg,8.00,830,Medieval Total War Gold Edition,1.60,PC
8427897001194,0.10,/product_images/defimg5_s.jpg,0.50,830,"Cronicas de Narnia - El leon, la Bruja..",0.01,PC
8427897001231,0.30,/product_images/defimg1_s.jpg,1.00,830,Rey Leon:Operacion Dominios Del Clan,0.10,PC
8427897001248,0.10,/product_images/defimg2_s.jpg,0.50,830,Chicken Little As En Accion,0.01,PC
8427897001262,0.90,/product_images/Juegos/PC Juegos/8427897001262_s.jpg,3.00,830,Piratas Del Caribe En El Fin Del Mundo,0.40,PC
8427897001323,0.70,/product_images/defimg3_s.jpg,2.50,830,"Power Rangers, Super Legends",0.30,PC
8427897001330,1.30,/product_images/defimg5_s.jpg,4.50,830,Princesas: Un Viaje Encantado,0.60,PC
8427897001965,0.01,/product_images/defimg2_s.jpg,0.25,830,Lo Mejor de Goofie en Monopatin,0.01,PC
8427897001972,0.01,/product_images/defimg3_s.jpg,0.25,830,Mickey Un Dia A Tope,0.01,PC
8427897002146,0.01,/product_images/defimg3_s.jpg,0.10,830,Buzz Lightyear Guardianes Del Espacio,0.01,PC
8427897002290,0.60,/product_images/defimg2_s.jpg,2.00,830,Pure,0.30,PC
8427897002450,0.01,/product_images/defimg1_s.jpg,0.25,830,Disney Bolt,0.01,PC
8427897002474,0.20,/product_images/defimg4_s.jpg,0.75,830,"Aventura De Campanilla, La",0.10,PC
8427897003204,0.30,/product_images/defimg1_s.jpg,1.00,830,Tiana Y El Sapo,0.10,PC
8427897003310,0.01,/product_images/defimg4_s.jpg,0.25,830,Toy Story 3,0.01,PC
8427897003334,1.40,/product_images/defimg5_s.jpg,4.00,830,Alicia en el Pais de las Maravillas,0.80,PC
8428350010272,0.70,/product_images/defimg1_s.jpg,2.00,830,Puzzle Tetris,0.40,PC
8428350111139,0.30,/product_images/defimg2_s.jpg,1.00,830,Puzzle Bobbles,0.10,PC
8428350666677,0.70,/product_images/defimg2_s.jpg,2.00,830,Juegos Malditos,0.40,PC
8428350666721,0.30,/product_images/defimg2_s.jpg,1.00,830,"Juego del Matrimonio, El",0.10,PC
8428350666752,0.20,/product_images/defimg3_s.jpg,0.75,830,Shanghai,0.10,PC
8428350727040,0.70,/product_images/defimg3_s.jpg,2.00,830,Nuestros Naipes 2007,0.40,PC
8428350727064,0.10,/product_images/defimg3_s.jpg,0.50,830,Koala Software Shangai,0.01,PC
8428350888048,0.01,/product_images/defimg3_s.jpg,0.10,830,Domino,0.01,PC
8428350888093,0.01,/product_images/defimg5_s.jpg,0.10,830,¿Quién quiere ser Millonario?,0.01,PC
842897002252,0.01,/product_images/defimg4_s.jpg,0.10,830,Cenicienta - Juego Decorar Castillos,0.01,PC
8429953101169,4.00,/product_images/defimg1_s.jpg,12.00,830,737 Pilot In Command (Expansion),2.00,PC
8429953101398,0.40,/product_images/defimg2_s.jpg,1.50,830,A380 Wilco Fleet (Exp.),0.20,PC
8429953101404,0.01,/product_images/defimg1_s.jpg,0.10,830,I-Studio Conversor De Video,0.01,PC
8429953101527,1.00,/product_images/defimg1_s.jpg,3.50,830,Farming Simulator (2011) Platinum,0.50,PC
8429953101534,1.30,/product_images/defimg4_s.jpg,3.50,830,Simulador De Conductor De Bus Y Tranvía,0.80,PC
8429953101558,1.60,/product_images/defimg2_s.jpg,4.50,830,Ski Region Simulator 2012,0.90,PC
8429953101565,3.00,/product_images/defimg1_s.jpg,8.00,830,Euro Truck Simulator 2,1.90,PC
8429953101589,1.40,/product_images/defimg3_s.jpg,4.00,830,Train Simulator 2013 Español (P),0.80,PC
8429975000037,0.60,/product_images/defimg5_s.jpg,2.00,830,"Super, El",0.30,PC
8429975000068,0.01,/product_images/defimg1_s.jpg,0.10,830,Operacion Triunfo Los Juegos,0.01,PC
8429975000129,0.01,/product_images/defimg4_s.jpg,0.25,830,Baby FCBarcelona,0.01,PC
8429975071426,0.01,/product_images/defimg3_s.jpg,0.25,830,Los Juegos de Operacion Triunfo,0.01,PC
8429975071563,0.10,/product_images/defimg4_s.jpg,0.50,830,Salon de Belleza,0.01,PC
8429975071587,0.40,/product_images/defimg5_s.jpg,1.50,830,Bombero,0.20,PC
8429975152248,0.10,/product_images/defimg5_s.jpg,0.50,830,Smack Magic,0.01,PC
8430319210128,0.01,/product_images/defimg2_s.jpg,0.10,830,Las Tres Mellizas hacen las paces,0.01,PC
8430319210197,0.01,/product_images/defimg3_s.jpg,0.10,830,Les Tres Bessones,0.01,PC
8430319510006,0.10,/product_images/defimg2_s.jpg,0.50,830,Juanito Jones At Camp,0.10,PC
8430613000067,0.60,/product_images/defimg4_s.jpg,2.00,830,Heroes 4 the gathering Pack expansion,0.30,PC
8430613000265,0.10,/product_images/defimg3_s.jpg,0.35,830,Expendable,0.01,PC
8430613000319,0.50,/product_images/defimg4_s.jpg,1.50,830,Carmageddon 2,0.30,PC
8430613000586,0.01,/product_images/defimg5_s.jpg,0.10,830,Western Desperado -Wanted Dead or Alive-,0.01,PC
8430613000616,0.01,/product_images/defimg5_s.jpg,0.25,830,Garfield - CAOS Segun se Mire,0.01,PC
8430613000630,0.20,/product_images/defimg4_s.jpg,0.75,830,"Mummy, El - Animated Series",0.10,PC
8430613000913,0.40,/product_images/defimg5_s.jpg,1.50,830,Mage Knight Apocalypsis,0.20,PC
8430613001248,0.20,/product_images/defimg4_s.jpg,0.75,830,Donkey Xote,0.10,PC
8430613001491,0.20,/product_images/defimg5_s.jpg,0.75,830,Real Madrid The Game,0.10,PC
8430913000088,0.60,/product_images/defimg2_s.jpg,2.00,830,Heroes 4 winds of war expansion,0.30,PC
8431019010087,0.01,/product_images/defimg4_s.jpg,0.25,830,Rail Road Tycoon 2,0.01,PC
8431019010124,0.40,/product_images/defimg2_s.jpg,1.50,830,Heavy Metal - Fakk 2,0.20,PC
8431019010155,1.00,/product_images/defimg5_s.jpg,3.50,830,"Vampire, The Masquerade: Redemption",0.50,PC
8431019010162,0.40,/product_images/defimg2_s.jpg,1.50,830,Soldier of Fortune,0.20,PC
8431019010179,0.60,/product_images/defimg3_s.jpg,2.00,830,Anachronox,0.30,PC
8431019010254,1.40,/product_images/defimg2_s.jpg,4.00,830,Mail Tycoon (Extreme Collection),0.80,PC
8431019010278,0.40,/product_images/defimg5_s.jpg,1.50,830,Civilization Call to Power II,0.20,PC
8431019020031,3.00,/product_images/defimg4_s.jpg,8.00,830,Commandos Edicoin Historica,1.90,PC
8431019020123,2.00,/product_images/defimg5_s.jpg,8.00,830,Another World EE 15 Aniversario,1.60,PC
8431019020154,0.01,/product_images/defimg3_s.jpg,0.25,830,Las Tres Mellizas El Planeta Queso,0.01,PC
8431019020284,0.30,/product_images/defimg3_s.jpg,1.00,830,Battlestations Midway,0.10,PC
8431019030023,1.20,/product_images/defimg2_s.jpg,4.00,830,Blitzkrieg,0.60,PC
8431019030054,0.01,/product_images/defimg4_s.jpg,0.25,830,Hammer & Sickle,0.01,PC
8431019030061,0.01,/product_images/defimg1_s.jpg,0.25,830,UberSoldier,0.01,PC
8431019030078,0.60,/product_images/defimg1_s.jpg,2.00,830,Night Watch,0.30,PC
8431019030085,2.00,/product_images/defimg5_s.jpg,7.00,830,Cossacks II Battle For Europe,1.40,PC
8431019030108,1.80,/product_images/defimg2_s.jpg,5.00,830,Blitzkrieg 2: Fall of the Reich,1.00,PC
8431019050014,0.10,/product_images/defimg2_s.jpg,0.50,830,Casino Challenge,0.01,PC
8431019050038,0.01,/product_images/defimg3_s.jpg,0.05,830,International Golf Pro,0.01,PC
8431019050045,0.01,/product_images/defimg1_s.jpg,0.10,830,GT Racers,0.01,PC
8431019050052,0.50,/product_images/defimg3_s.jpg,1.50,830,Retro Classics,0.30,PC
8431019050069,0.01,/product_images/defimg2_s.jpg,0.10,830,World Tennis Ace,0.01,PC
8431019050083,0.01,/product_images/defimg2_s.jpg,0.25,830,"Banished, The",0.01,PC
8431019050113,0.01,/product_images/defimg3_s.jpg,0.25,830,Thunderbolt II,0.01,PC
8431019050120,0.01,/product_images/defimg3_s.jpg,0.25,830,Taxi Racer New York 2,0.01,PC
8431019050151,0.20,/product_images/defimg2_s.jpg,0.75,830,SOE Operation Avalanche,0.10,PC
8431474000012,0.01,/product_images/defimg4_s.jpg,0.25,830,Locura de Juegos,0.01,PC
8431474000029,0.40,/product_images/defimg3_s.jpg,1.50,830,La Venganza De Los Malvados,0.20,PC
8431474000036,0.01,/product_images/defimg5_s.jpg,0.10,830,Disney Coleccion Bolsillo - Tigger,0.01,PC
8431474000043,0.01,/product_images/defimg5_s.jpg,0.25,830,Disney Coleccion Bolsillo - Magical Raci,0.01,PC
8431474000104,0.01,/product_images/defimg2_s.jpg,0.25,830,Pato Donald Cuac Attack,0.01,PC
8431474000142,0.20,/product_images/defimg4_s.jpg,0.75,830,Rocko Quest,0.10,PC
8431474000333,0.01,/product_images/defimg4_s.jpg,0.10,830,Platoon,0.01,PC
8431474000449,0.10,/product_images/defimg1_s.jpg,0.50,830,Nexagon Deathmatch (SN) 1CD,0.01,PC
8431474000463,0.01,/product_images/defimg1_s.jpg,0.10,830,O.R.B,0.01,PC
8431474000470,0.01,/product_images/defimg3_s.jpg,0.05,830,"Disney, El Planeta Del Tesoro",0.01,PC
8431474000487,0.01,/product_images/defimg2_s.jpg,0.25,830,Planeta Tesoro Batalla Naval,0.01,PC
8431474000494,0.01,/product_images/defimg3_s.jpg,0.10,830,Planeta Tesoro Rescate Arriesgado,0.01,PC
8431474001019,0.20,/product_images/defimg3_s.jpg,0.75,830,Pato Donald Cuac Attack,0.10,PC
8431474001026,0.01,/product_images/defimg1_s.jpg,0.25,830,102 Dalmatas,0.01,PC
8431474001033,0.01,/product_images/defimg5_s.jpg,0.10,830,Disney Dinosaurio,0.01,PC
8431474001057,0.40,/product_images/defimg5_s.jpg,1.50,830,Mickey : Un Dia A Tope,0.20,PC
8431474001071,0.01,/product_images/defimg4_s.jpg,0.25,830,Tron 2.0 (SN) 2CD,0.01,PC
8431474001118,0.01,/product_images/defimg2_s.jpg,0.25,830,Disney Magic Artist Deluxe,0.01,PC
8431474001552,1.40,/product_images/defimg4_s.jpg,4.00,830,Sega Mega Drive Collection,0.80,PC
8431474001583,0.30,/product_images/defimg3_s.jpg,1.00,830,Sega GT,0.10,PC
8431474001590,0.01,/product_images/defimg1_s.jpg,0.10,830,Meteor Crash,0.01,PC
8431474001606,0.01,/product_images/defimg4_s.jpg,0.25,830,Pinwall,0.01,PC
8431474001613,0.10,/product_images/defimg4_s.jpg,0.50,830,1942 Wing Baron,0.01,PC
8431474001880,0.01,/product_images/defimg3_s.jpg,0.25,830,PC Domino,0.01,PC
8431474002696,0.01,/product_images/defimg1_s.jpg,0.25,830,Techno 2,0.01,PC
8431474002702,0.01,/product_images/defimg5_s.jpg,0.25,830,Deance 2,0.01,PC
8431474002719,0.10,/product_images/defimg4_s.jpg,0.35,830,DJ Mixstation,0.01,PC
8431474003044,0.40,/product_images/defimg3_s.jpg,1.50,830,Bichos,0.20,PC
8431474003129,0.01,/product_images/defimg2_s.jpg,0.25,830,Disney Aprendizaje Preescolar,0.01,PC
8431474003143,0.01,/product_images/defimg4_s.jpg,0.25,830,Disney Aprendizaje Primeros Pasos,0.01,PC
8431474003167,0.20,/product_images/defimg4_s.jpg,0.75,830,Start Up,0.10,PC
8431474003235,1.00,/product_images/defimg1_s.jpg,3.50,830,Sonic R,0.50,PC
8431474003266,0.01,/product_images/defimg2_s.jpg,0.10,830,Hermano Oso,0.01,PC
8431474003280,0.01,/product_images/defimg2_s.jpg,0.25,830,Reales Caballo. Disney Princesas,0.01,PC
8431474003327,0.20,/product_images/defimg5_s.jpg,0.75,830,Lo Mejor De Goofy En Monopatin,0.10,PC
8431474003334,0.01,/product_images/defimg1_s.jpg,0.25,830,Monstruos S.A Isla de los sustos,0.01,PC
8431474003341,0.01,/product_images/defimg5_s.jpg,0.25,830,Magic Artirst Deluxe,0.01,PC
8431474003372,0.01,/product_images/defimg5_s.jpg,0.25,830,Montanas Rusas de Disney,0.01,PC
8431474003396,0.01,/product_images/defimg2_s.jpg,0.05,830,El Planeta del Tesoro: Combate en Crocyo,0.01,PC
8431474003549,0.20,/product_images/defimg3_s.jpg,0.75,830,Blade & Sword  2Cds,0.10,PC
8431474003952,0.30,/product_images/defimg4_s.jpg,1.00,830,PC Mus,0.10,PC
8431474054381,0.01,/product_images/defimg3_s.jpg,0.25,830,Sabotain (2 CD),0.01,PC
8431474054664,0.01,/product_images/defimg1_s.jpg,0.25,830,Psychotoxic,0.01,PC
8431474054695,1.20,/product_images/defimg2_s.jpg,4.00,830,Shogun Total War Red Edition,0.60,PC
8431474054893,0.60,/product_images/defimg3_s.jpg,2.00,830,The Day After,0.30,PC
8431474055074,0.01,/product_images/defimg4_s.jpg,0.10,830,Sumar y Restar,0.01,PC
8431474055104,0.01,/product_images/Juegos/PC Juegos/8431474055104_s.jpg,0.10,830,La Maquina Del Tiempo,0.01,PC
8431474055135,0.01,/product_images/defimg1_s.jpg,0.10,830,Juega con las mates,0.01,PC
8431474055142,0.01,/product_images/defimg1_s.jpg,0.25,830,Juega Con Las Palabras,0.01,PC
8431474055173,0.01,/product_images/defimg3_s.jpg,0.25,830,Enciclopedia Del Espacio Y El Universo,0.01,PC
8431474055197,0.40,/product_images/defimg2_s.jpg,1.50,830,"Cuerpo Humano 2.0, El",0.20,PC
8431474055234,0.01,/product_images/defimg4_s.jpg,0.10,830,"Creature Conflict, The Clan Wars",0.01,PC
8431474055463,0.20,/product_images/defimg4_s.jpg,0.75,830,Cossacks II Napoleonic Wars,0.10,PC
8431474060825,0.20,/product_images/defimg2_s.jpg,0.75,830,Taito Legends 1,0.10,PC
8431474060832,0.60,/product_images/defimg1_s.jpg,2.00,830,Taito Legends 2,0.30,PC
8431474060849,0.40,/product_images/defimg1_s.jpg,1.50,830,Taito Legends 3,0.20,PC
8431474060856,0.40,/product_images/defimg4_s.jpg,1.50,830,UFO: Aftershock,0.20,PC
8431474060887,0.30,/product_images/defimg5_s.jpg,1.00,830,World at War  (SN),0.10,PC
8431474060894,0.01,/product_images/defimg2_s.jpg,0.10,830,Legion Arena,0.01,PC
8431474060924,0.40,/product_images/defimg1_s.jpg,1.50,830,Legends,0.20,PC
8431474071074,0.01,/product_images/defimg5_s.jpg,0.10,830,Pinball De La Ciencia,0.01,PC
8431474071425,0.01,/product_images/defimg5_s.jpg,0.10,830,La Tierra,0.01,PC
8431474071432,0.01,/product_images/defimg3_s.jpg,0.10,830,Ya Se Leer,0.01,PC
8431474071555,0.01,/product_images/defimg1_s.jpg,0.10,830,Pc Sudoku Samurai + Pc Kakuro,0.01,PC
8431474071746,0.10,/product_images/defimg1_s.jpg,0.50,830,Lula 3D,0.01,PC
8431474071753,2.00,/product_images/defimg1_s.jpg,6.00,830,Scratches,1.20,PC
8431474071852,0.01,/product_images/defimg3_s.jpg,0.10,830,Juegos Reunidos,0.01,PC
8431474072040,0.40,/product_images/defimg5_s.jpg,1.50,830,B.O.S. Black-Out Saigon,0.20,PC
8431474072187,0.20,/product_images/defimg5_s.jpg,0.75,830,Brain Trainer,0.10,PC
8431474072255,0.10,/product_images/defimg5_s.jpg,0.50,830,Pacific Storm Allies,0.01,PC
8431474072309,0.60,/product_images/defimg2_s.jpg,2.00,830,Undercover - Operacion Wintersun,0.30,PC
8431474072484,0.30,/product_images/defimg5_s.jpg,1.00,830,Big Mutha Truckers 2,0.10,PC
8431474072682,0.10,/product_images/defimg2_s.jpg,0.50,830,Beer Tycoon,0.01,PC
8431474072729,0.01,/product_images/defimg4_s.jpg,0.25,830,Jinetes En Accion,0.01,PC
8431474072736,0.60,/product_images/Juegos/PC Juegos/8431474072736_s.jpg,2.00,830,Veterinarios en Accion,0.30,PC
8431474072743,0.01,/product_images/defimg5_s.jpg,0.25,830,Poker Training,0.01,PC
8431474072910,1.20,/product_images/defimg4_s.jpg,4.00,830,Blitzkrieg 2: Liberation,0.60,PC
8431474072941,0.01,/product_images/defimg1_s.jpg,0.25,830,Clever Kids: Dino Land,0.01,PC
8431474072965,0.01,/product_images/defimg1_s.jpg,0.25,830,Clever Kids: Pony World,0.01,PC
8431474073085,0.01,/product_images/defimg5_s.jpg,0.25,830,Pro Basket Manager,0.01,PC
8431474073184,0.01,/product_images/defimg1_s.jpg,0.10,830,King Of Clubs,0.01,PC
8431474073191,0.01,/product_images/Juegos/PC Juegos/8431474073191_s.jpg,0.10,830,PDC World Championship Darts 2008,0.01,PC
8431474073306,0.20,/product_images/defimg3_s.jpg,0.75,830,Mi Monstruo y Yo,0.10,PC
8431474073344,1.80,/product_images/defimg3_s.jpg,5.00,830,Yo Presidente. Objetivo: La Moncloa,1.00,PC
8431474073375,0.01,/product_images/defimg4_s.jpg,0.10,830,Cheggers Party Quiz,0.01,PC
8431474073382,0.10,/product_images/defimg3_s.jpg,0.50,830,Sports Challenge,0.01,PC
8431474073481,0.10,/product_images/defimg2_s.jpg,0.50,830,Memento Mori: El Secreto de la Vida Etar,0.01,PC
8431474073528,0.20,/product_images/defimg1_s.jpg,0.75,830,Brain Trainer 3,0.10,PC
8431474073542,0.30,/product_images/defimg1_s.jpg,1.00,830,"Desafio Del Cubo De Rubik, El",0.10,PC
8431474073580,0.70,/product_images/defimg4_s.jpg,2.50,830,Legend: Hand of God,0.30,PC
8431474073610,0.01,/product_images/defimg3_s.jpg,0.10,830,Pipemania,0.01,PC
8431474073672,0.70,/product_images/defimg5_s.jpg,2.50,830,Worms 4 Mayhem,0.30,PC
8431474073795,0.20,/product_images/defimg2_s.jpg,0.75,830,ACB Total 2008-2009,0.10,PC
8431474073931,0.01,/product_images/defimg1_s.jpg,0.25,830,Cycling Evolution,0.01,PC
8431474073962,0.50,/product_images/defimg4_s.jpg,1.50,830,"Sombras De La Guerra, Estuche Expansi",0.30,PC
8431474074037,0.30,/product_images/defimg1_s.jpg,1.00,830,Red Collection: Essentials,0.10,PC
8431474074112,0.30,/product_images/defimg5_s.jpg,1.00,830,Yo Presidente: Crisis Global,0.10,PC
8431474074150,0.50,/product_images/defimg2_s.jpg,1.50,830,Max En El Recreo + Alfombra,0.30,PC
8431474074327,0.70,/product_images/defimg3_s.jpg,2.50,830,Brain Games Matematicas,0.30,PC
843174001101,0.40,/product_images/defimg4_s.jpg,1.50,830,Monsters Inc - Scare Island,0.20,PC
8431780000096,0.60,/product_images/defimg4_s.jpg,2.00,830,Normandia,0.30,PC
8431836100787,0.10,/product_images/defimg4_s.jpg,0.50,830,Higland Warriors (P),0.01,PC
8431836101760,0.60,/product_images/defimg3_s.jpg,2.00,830,Castle Strike (SN) 1CD,0.30,PC
8432583013436,0.01,/product_images/defimg3_s.jpg,0.10,830,Fuzzy & Floppy: Aventuras de La Abeja De,0.01,PC
8432583013474,0.01,/product_images/defimg3_s.jpg,0.25,830,Pinball,0.01,PC
8432583013481,0.01,/product_images/defimg5_s.jpg,0.10,830,Martians: Space Invaders,0.01,PC
8435218300048,0.01,/product_images/defimg2_s.jpg,0.10,830,Sudoku Mania,0.01,PC
8435272162224,5.00,/product_images/Juegos/PC Juegos/8435272162224_s.jpg,15.00,830,Diablo III (3) (P),3.00,PC
8436010150145,2.00,/product_images/defimg5_s.jpg,7.00,830,Dragon's Lair Trilogia,1.60,PC
8436010150152,0.20,/product_images/defimg1_s.jpg,0.75,830,morpheus,0.10,PC
8436010150220,0.01,/product_images/defimg5_s.jpg,0.10,830,Castrol Honda Superbike 2000,0.01,PC
8436010150268,0.20,/product_images/defimg5_s.jpg,0.75,830,FX Chess Plus,0.10,PC
8436010150374,-1,/product_images/defimg1_s.jpg,1.50,830,PC ATLETISMO,-1,PC
8436010150381,1.80,/product_images/defimg5_s.jpg,5.00,830,Trilogia De Dragon's Lair,1.00,PC
