precio_compra,precio_intercambio,img_caratula,categoria_id,sku,titulo,categoria_str,precio_venta
0.80,1.30,/product_images/Juegos/DS Juegos/045496471842_s.jpg,834,045496471842,Aprende Con Los Pokémon: Aventura(W/Key),Nintendo DS,3.50
0.90,1.50,/product_images/Juegos/DS Juegos/045496471866_s.jpg,834,045496471866,Brave (Disney),Nintendo DS,4.00
6.00,9.00,/product_images/Juegos/DS Juegos/04549673499200000_s.jpg,834,04549673499200000,Blue Dragon Plus,Nintendo DS,15.00
5.00,7.00,/product_images/Juegos/DS Juegos/045496734992B_s.jpg,834,045496734992,Jake Hunter: Detective Chronicles,Nintendo DS,12.00
3.00,5.00,/product_images/Juegos/DS Juegos/045496735883_s.jpg,834,045496735883,Metroid Prime Pinball,Nintendo DS,8.00
2.00,3.00,/product_images/Juegos/DS Juegos/045496737122_s.jpg,834,045496737122,Brain Age,Nintendo DS,6.00
9.00,12.00,/product_images/Juegos/DS Juegos/045496740276_s.jpg,834,045496740276,Legendary Starfy,Nintendo DS,20.00
0.90,1.50,/product_images/Juegos/DS Juegos/045496740412_s.jpg,834,045496740412,Fossil Fighters,Nintendo DS,4.00
5.00,7.00,/product_images/Juegos/DS Juegos/047875751019_s.jpg,834,047875751019,Whac-a-Mole,Nintendo DS,12.00
4.00,6.00,/product_images/Juegos/DS Juegos/047875759534_s.jpg,834,047875759534,Animal Planet - Vet Life,Nintendo DS,10.00
11.00,15.00,/product_images/Juegos/PS3 Juegos/5030917049347_s.jpg,821,5030917049347,Guitar Hero 3 (With Wireless Guitar),PlayStation 3,25.00
0.30,0.60,/product_images/Juegos/DS Juegos/047875816657_s.jpg,834,047875816657,Over The Hedge: Hammy Goes Nuts!,Nintendo DS,2.00
2.00,3.00,/product_images/Juegos/DS Juegos/047875830776_s.jpg,834,047875830776,Spiderman: Friend or Foe,Nintendo DS,6.00
8.00,11.00,/product_images/Juegos/DS Juegos/053941703028_s.jpg,834,053941703028,Naruto: Path of the Nnja,Nintendo DS,18.00
1.40,2.00,/product_images/Juegos/PS3 Juegos/5030917049743_s.jpg,821,5030917049743,World Series of Poker 2008,PlayStation 3,6.00
8.00,11.00,/product_images/Juegos/PS3 Juegos/5030917053306_s.jpg,821,5030917053306,Battle For The Pacific,PlayStation 3,18.00
1.90,3.00,/product_images/Juegos/PS3 Juegos/5030917059452_s.jpg,821,5030917059452,World Championship off Road Racing,PlayStation 3,8.00
0.70,1.10,/product_images/Juegos/DS Juegos/083717241188_s.jpg,834,083717241188,Pro Evolution Soccer 2007,Nintendo DS,3.00
13.00,18.00,/product_images/Juegos/DS Juegos/083717241287_s.jpg,834,083717241287,Contra 4,Nintendo DS,30.00
2.00,3.00,/product_images/Juegos/DS Juegos/3296580807802_s.jpg,834,3296580807802,Go! Go! Cosmo Cops!,Nintendo DS,6.00
15.00,22.00,/product_images/Juegos/PS3 Juegos/5030917073007_s.jpg,821,5030917073007,Band Hero (Super Bundle),PlayStation 3,35.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5030917075018_s.jpg,821,5030917075018,DJ Hero & Mesa de Mezclas (Renegade Ed.),PlayStation 3,15.00
11.00,15.00,/product_images/Juegos/PS3 Juegos/5030917075278_s.jpg,821,5030917075278,Call Of Duty: Modern Warfare 2 PE,PlayStation 3,25.00
2.00,3.00,/product_images/Juegos/DS Juegos/3307210190895_s.jpg,834,3307210190895,Sprung : The Dating Game,Nintendo DS,6.00
2.00,3.00,/product_images/Juegos/DS Juegos/3307210222978_s.jpg,834,3307210222978,Lost Magic,Nintendo DS,6.00
4.00,6.00,/product_images/Juegos/DS Juegos/3307210240965_s.jpg,834,3307210240965,Top Trumps Horror & Predators,Nintendo DS,10.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/5030917075698_s.jpg,821,5030917075698,Bakugan Battle Brawlers,PlayStation 3,8.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/5030917077425_s.jpg,821,5030917077425,Call Of Duty: Modern Warfare 2(Hardened,PlayStation 3,8.00
0.90,1.50,/product_images/Juegos/PS3 Juegos/503091707P3NB_s.jpg,821,503091707,Tony Hawk Ride (Game Only),PlayStation 3,4.00
0.90,1.50,/product_images/Juegos/DS Juegos/3307210241283_s.jpg,834,3307210241283,Star Trek: Tactical Assault,Nintendo DS,4.00
0.80,1.30,/product_images/Juegos/DS Juegos/3307210247179_s.jpg,834,3307210247179,Pawly Pets - My Pet Hotel (3),Nintendo DS,3.50
0.70,1.10,/product_images/Juegos/DS Juegos/3307210248893_s.jpg,834,3307210248893,Top Trumps: Dogs & Dinosaurs,Nintendo DS,3.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/5030917081446_s.jpg,821,5030917081446,How To Train Your Dragon,PlayStation 3,12.00
3.00,4.00,/product_images/Juegos/PS3 Juegos/5030917086854_s.jpg,821,5030917086854,Tony Hawk Shred + Skate,PlayStation 3,7.00
9.00,12.00,/product_images/Juegos/PS3 Juegos/5030917087684_s.jpg,821,5030917087684,Guitar Hero: Warriors of Rock Super Bund,PlayStation 3,20.00
0.40,0.70,/product_images/Juegos/DS Juegos/3307210256553_s.jpg,834,3307210256553,Platinum Sudoku DS,Nintendo DS,2.00
0.10,0.30,/product_images/Juegos/DS Juegos/3307210257710_s.jpg,834,3307210257710,My Word Coach,Nintendo DS,1.00
3.00,5.00,/product_images/Juegos/DS Juegos/3307210261038_s.jpg,834,3307210261038,Hamsterz 2,Nintendo DS,8.00
4.00,6.00,/product_images/Juegos/PS3 Juegos/5030917087806_s.jpg,821,5030917087806,DJ Hero 2 + Mesa De Mezclas,PlayStation 3,10.00
9.00,12.00,/product_images/Juegos/PS3 Juegos/5030917087851_s.jpg,821,5030917087851,DJ Hero 2 + 2 Mesas de Mezclas + Mic,PlayStation 3,20.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/5030917089473_s.jpg,821,5030917089473,Blood Drive,PlayStation 3,6.00
2.00,3.00,/product_images/Juegos/DS Juegos/3307210262073_s.jpg,834,3307210262073,Scrabble Interactive 2007 Edition,Nintendo DS,5.00
0.60,0.90,/product_images/Juegos/DS Juegos/3307210264503_s.jpg,834,3307210264503,Pippa Funnell 2: Farm Adventures (UK),Nintendo DS,2.50
1.20,1.90,/product_images/Juegos/DS Juegos/3307210322883_s.jpg,834,3307210322883,Imagina Ser Patinadora,Nintendo DS,5.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/5030917094453_s.jpg,821,5030917094453,Dangerous Hunts 2011,PlayStation 3,6.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5030917094712_s.jpg,821,5030917094712,Monster Jam POD + Volante,PlayStation 3,15.00
9.00,13.00,/product_images/defimg4_s.jpg,821,5030917095382,Transformers 3 (Importación italiana),PlayStation 3,22.00
3.00,5.00,/product_images/Juegos/DS Juegos/3307210324931_s.jpg,834,3307210324931,Real Futbol 2008,Nintendo DS,8.00
3.00,4.00,/product_images/Juegos/DS Juegos/4017244020950_s.jpg,834,4017244020950,Mahjong 2,Nintendo DS,7.00
6.00,9.00,/product_images/Juegos/DS Juegos/5055060942031_s.jpg,834,5055060942031,Megaman ZX,Nintendo DS,15.00
8.00,11.00,/product_images/Juegos/PS3 Juegos/5030917097027_s.jpg,821,5030917097027,Call of Duty: Modern Warfare 3 (P) HE,PlayStation 3,18.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/5030917106392_s.jpg,821,5030917106392,Cabela's Big Game Hunter 2012,PlayStation 3,12.00
1.80,2.00,/product_images/Juegos/PS3 Juegos/5030917107375_s.jpg,821,5030917107375,Men In Black Alien Crisis,PlayStation 3,4.00
3.00,5.00,/product_images/Juegos/DS Juegos/4020628503475_s.jpg,834,4020628503475,Juguemos a las Mamas,Nintendo DS,8.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5030917108099_s.jpg,821,5030917108099,Prototype 2 - Collector's Edition,PlayStation 3,15.00
0.70,1.10,/product_images/Juegos/DS Juegos/4260176170440_s.jpg,834,4260176170440,Visual Logic Training,Nintendo DS,3.00
20.00,28.00,/product_images/Juegos/PS3 Juegos/5030917113000_s.jpg,821,5030917113000,Call Of Duty: Black Ops II Care Package,PlayStation 3,45.00
0.90,1.50,/product_images/Juegos/DS Juegos/023272007935_s.jpg,834,023272007935,Indiana Jones y el Cetro de los Reyes,Nintendo DS,4.00
0.40,0.70,/product_images/Juegos/PS3 Juegos/5030917113581_s.jpg,821,5030917113581,Skylanders Giants: Booster Pack,PlayStation 3,2.00
8.00,11.00,/product_images/Juegos/PS3 Juegos/5030917129865_s.jpg,821,5030917129865,Bob Esponja Venganza Plankton,PlayStation 3,18.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/5030917130731_s.jpg,821,5030917130731,"Call of Duty: Ghosts, Hardened Ed. (P)",PlayStation 3,8.00
8.00,11.00,/product_images/Juegos/PS3 Juegos/5030917134265_s.jpg,821,5030917134265,Skylanders Swap Force Dark Edition Pack,PlayStation 3,18.00
13.00,18.00,/product_images/Juegos/PS3 Juegos/5030917171659_s.jpg,821,5030917171659,Skylanders Superchargers Dark Edition Starter Pack,PlayStation 3,30.00
15.00,22.00,/product_images/Juegos/PS3 Juegos/5030917199059_s.jpg,821,5030917199059,Skylanders Imaginators Starter Park,PlayStation 3,35.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/5030930055899_s.jpg,821,5030930055899,Nascar 08,PlayStation 3,8.00
0.80,1.30,/product_images/Juegos/PS3 Juegos/5030930060640_s.jpg,821,5030930060640,NFL Tour,PlayStation 3,3.50
1.20,1.90,/product_images/Juegos/PS3 Juegos/5030930064686_s.jpg,821,5030930064686,Nascar 09,PlayStation 3,5.00
1.20,1.90,/product_images/Juegos/PS3 Juegos/5030930065997_s.jpg,821,5030930065997,Madden 09,PlayStation 3,5.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/5030930072469_s.jpg,821,5030930072469,Rock Band - AC/DC Live,PlayStation 3,8.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/5030930074593_s.jpg,821,5030930074593,G.I. Joe: The Rise of Cobra,PlayStation 3,5.00
4.00,6.00,/product_images/Juegos/PS3 Juegos/5030930092184_s.jpg,821,5030930092184,Hasbro Family Game Night 3,PlayStation 3,10.00
0.60,0.90,/product_images/Juegos/PS3 Juegos/5030930097486_s.jpg,821,5030930097486,Tiger Woods Pga Tour 12: The Masters,PlayStation 3,2.50
0.90,1.50,/product_images/Juegos/PS3 Juegos/5030930102890_s.jpg,821,5030930102890,Madden NFL 12,PlayStation 3,4.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/5030930103637_s.jpg,821,5030930103637,Hasbro Family Game Night 4: The Game Show Edition,PlayStation 3,12.00
0.70,1.10,/product_images/Juegos/PS3 Juegos/5030930107727_s.jpg,821,5030930107727,Tiger Woods PGA Tour 13: Masters Collector's Edition,PlayStation 3,3.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/5030930108663_s.jpg,821,5030930108663,Bejeweled 3,PlayStation 3,5.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/5030930108878_s.jpg,821,5030930108878,Medal of Honor: Warfighter (LE),PlayStation 3,6.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/5030934085519_s.jpg,821,5030934085519,My Sims Skyheroes,PlayStation 3,6.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/5030934092180_s.jpg,821,5030934092180,Hasbro Juegos En Familia 3,PlayStation 3,12.00
5.00,7.00,/product_images/Juegos/PS3 Juegos/503093409674P_s.jpg,821,503093409674,Crysis 2: Edicion Limitada,PlayStation 3,12.00
-1,-1,/product_images/Juegos/PS3 Juegos/503093410023P_s.jpg,821,503093410023,Dead Space 2 LE,PlayStation 3,6.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5030934102049_s.jpg,821,5030934102049,"Need For Speed, Shift 2 LE",PlayStation 3,15.00
3.00,5.00,/product_images/Juegos/PS3 Juegos/5030934104388_s.jpg,821,5030934104388,"Need For Speed, The Run (LE)",PlayStation 3,8.00
12.00,17.00,/product_images/Juegos/PS3 Juegos/5030934105163_s.jpg,821,5030934105163,Mass Effect 3: Edicion Coleccionista,PlayStation 3,28.00
0.30,0.70,/product_images/Juegos/PS3 Juegos/503093507PSA2_s.jpg,821,503093507,EA Sports Active 2 (Solo Juego),PlayStation 3,2.50
-1,-1,/product_images/Juegos/PS3 Juegos/5030936111735_s.jpg,821,5030936111735,Battlefield 4,PlayStation 3,15.00
14.00,20.00,/product_images/defimg1_s.jpg,821,5030938116950,Madden NFL 17,PlayStation 3,32.00
6.00,9.00,/product_images/Juegos/PS3 Juegos/5030940112902_s.jpg,821,5030940112902,Madden NFL 16,PlayStation 3,25.00
9.00,12.00,/product_images/Juegos/PS3 Juegos/5030941112918_s.jpg,821,5030941112918,NHL Legacy Edition,PlayStation 3,20.00
11.00,15.00,/product_images/Juegos/PS3 Juegos/5030942105162_s.jpg,821,5030942105162,Mass Effect 3: N7 CE,PlayStation 3,25.00
-1,-1,/product_images/defimg1_s.jpg,821,5030944096611,Medal Of Honor (18),PlayStation 3,6.00
4.00,6.00,/product_images/Juegos/PS3 Juegos/4005209147606_s.jpg,821,4005209147606,MX vs ATV: Alive,PlayStation 3,10.00
2.00,3.00,/product_images/Juegos/PS3 Juegos/5060015030152_s.jpg,821,5060015030152,Get Up And Dance,PlayStation 3,5.00
0.80,1.30,/product_images/Juegos/PS3 Juegos/711719193654_s.jpg,821,711719193654,Singstar Starter Pack,PlayStation 3,3.50
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/885370439885_s.jpg,827,885370439885,Brave,Xbox 360,10.00
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/885370471953_s.jpg,827,885370471953,Halo 4 - Edicion Coleccionista (P),Xbox 360,10.00
5.00,7.00,/product_images/Juegos/Xbox 360 Juegos/9006113002734_s.jpg,827,9006113002734,Painkiller Hell And Damnation - Collector's Edition,Xbox 360,12.00
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/9006113002963_s.jpg,827,9006113002963,Deadfall Adventures,Xbox 360,10.00
5.00,7.00,/product_images/Juegos/Xbox 360 Juegos/9006113006671_s.jpg,827,9006113006671,Darksiders Collection,Xbox 360,12.00
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/9312590111167_s.jpg,827,9312590111167,Rugby League Live,Xbox 360,10.00
0.30,0.50,/product_images/Juegos/Xbox 360 Juegos/9312590111327_s.jpg,827,9312590111327,Rugby League Live 2,Xbox 360,1.50
0.70,1.10,/product_images/Juegos/Xbox 360 Juegos/9312590111396_s.jpg,827,9312590111396,Jonah Lomu Rugby Challenge 2,Xbox 360,3.00
0.70,1.10,/product_images/Juegos/Xbox 360 Juegos/9312590111402_s.jpg,827,9312590111402,Rugby Challenge 2 - The Lions Tour Edition,Xbox 360,3.00
2.00,3.00,/product_images/Juegos/Xbox 360 Juegos/9312590111549_s.jpg,827,9312590111549,Don Bradman Cricket 14,Xbox 360,6.00
5.00,7.00,/product_images/Juegos/Xbox 360 Juegos/93155124981_s.jpg,827,93155124981,Fallout New Vegas: Ultimate Edition,Xbox 360,12.00
24.00,34.00,/product_images/defimg3_s.jpg,827,99995473694520,Lego Dimensions: Starter Pack (Sealed Only),Xbox 360,55.00
2.00,3.00,/product_images/Juegos/Xbox 360 Juegos/008888523499_s.jpg,827,008888523499,Blazing Angels 2 Secret Missions,Xbox 360,6.00
9.00,12.00,/product_images/Juegos/Xbox 360 Juegos/010086680348_s.jpg,827,010086680348,Sonic Ultimate Genesis Collection,Xbox 360,20.00
2.00,3.00,/product_images/Juegos/Xbox 360 Juegos/014633195378_s.jpg,827,014633195378,NCAA Football 12,Xbox 360,6.00
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/014633732931_s.jpg,827,014633732931,NHL 15,Xbox 360,10.00
3.00,5.00,/product_images/Juegos/Xbox 360 Juegos/023272004965_s.jpg,827,023272004965,Thrillville : Fuera de Control,Xbox 360,8.00
2.00,3.00,/product_images/Juegos/Xbox 360 Juegos/023272006372_s.jpg,827,023272006372,Fracture,Xbox 360,5.00
0.90,1.50,/product_images/Juegos/Xbox 360 Juegos/5026555253895_s.jpg,827,5026555253895,Carnival Games In Action,Xbox 360,4.00
0.80,1.30,/product_images/Juegos/Xbox 360 Juegos/5030934054133_s.jpg,827,5030934054133,NHL 07,Xbox 360,3.50
3.00,5.00,/product_images/Juegos/Xbox 360 Juegos/5060102952831_s.jpg,827,5060102952831,King of Fighters XIII,Xbox 360,8.00
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5026555255325_s.jpg,827,5026555255325,L.A. Noire Edicion Completa,Xbox 360,10.00
2.00,3.00,/product_images/Juegos/Xbox 360 Juegos/5051893074703_s.jpg,827,5051893074703,Happy Feet 2,Xbox 360,6.00
0.60,0.90,/product_images/Juegos/Xbox 360 Juegos/882224355926_s.jpg,827,882224355926,Shadowrun,Xbox 360,2.50
0.30,0.50,/product_images/Juegos/Xbox 360 Juegos/5030917040573_s.jpg,827,5030917040573,World Series Poker Tournament 2007,Xbox 360,1.50
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/3307215594285_s.jpg,827,3307215594285,Tintin: El Secreto del Unicornio,Xbox 360,10.00
0.70,1.10,/product_images/Juegos/Xbox 360 Juegos/885370861914_s.jpg,827,885370861914,Screamride,Xbox 360,3.00
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/5030917048722_s.jpg,827,5030917048722,Hot Wheels: Beat That!,Xbox 360,10.00
0.80,1.30,/product_images/Juegos/Xbox 360 Juegos/5060125484722_s.jpg,827,5060125484722,Ben 10 Alien Force Vilgax Attacks,Xbox 360,3.50
0.90,1.50,/product_images/Juegos/Xbox 360 Juegos/5026555249386_s.jpg,827,5026555249386,"Bigs 2, The",Xbox 360,4.00
0.60,0.90,/product_images/Juegos/Xbox 360 Juegos/5060138441446_s.jpg,827,5060138441446,Stormrise,Xbox 360,2.50
0.90,1.50,/product_images/Juegos/Xbox 360 Juegos/5060073305629_s.jpg,827,5060073305629,Dynasty Warriors 6 Empires,Xbox 360,4.00
0.30,0.50,/product_images/Juegos/Xbox 360 Juegos/5030930049775_s.jpg,827,5030930049775,Fifa World Cup: Germany 2006,Xbox 360,1.50
1.20,1.90,/product_images/Juegos/Xbox 360 Juegos/5030917056802_s.jpg,827,5030917056802,Rapala Fishing Frenzy,Xbox 360,5.00
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/4510772105927_s.jpg,827,4510772105927,BlazBlue Continuum Shift Extend,Xbox 360,10.00
0.01,0.10,/product_images/Juegos/Xbox 360 Juegos/5030917090158_s.jpg,827,5030917090158,DJ Hero 2 (Solo Juego),Xbox 360,0.50
0.60,0.90,/product_images/Juegos/Xbox 360 Juegos/8033102495377_s.jpg,827,8033102495377,Superbikes 2008,Xbox 360,2.50
2.00,3.00,/product_images/Juegos/Xbox 360 Juegos/8033102492543_s.jpg,827,8033102492543,NatGeo Quiz: Wild Life,Xbox 360,5.00
0.90,1.50,/product_images/Juegos/Xbox 360 Juegos/5060073302291_s.jpg,827,5060073302291,Dynasty Warriors 5 Empires,Xbox 360,4.00
3.00,5.00,/product_images/Juegos/Xbox 360 Juegos/4020628513399_s.jpg,827,4020628513399,Killer Is Dead,Xbox 360,8.00
3.00,4.00,/product_images/Juegos/Xbox 360 Juegos/3307215736395_s.jpg,827,3307215736395,Just Dance: Kids 2014 (Kiect),Xbox 360,7.00
4.00,6.00,/product_images/Juegos/Xbox 360 Juegos/023272008154_s.jpg,827,023272008154,Star Wars Clone Wars Heroes de la Republ,Xbox 360,10.00
0.90,1.50,/product_images/Juegos/Xbox 360 Juegos/3307215589113_s.jpg,827,3307215589113,Your Shape Fitness Evolved 2012 (Kinect),Xbox 360,4.00
9.00,12.00,/product_images/Juegos/Xbox 360 Juegos/8717418429218_s.jpg,827,8717418429218,Star Wars The Force Unleashed Ultimate Sith Edition,Xbox 360,20.00
5.00,7.00,/product_images/Juegos/Xbox 360 Juegos/5030917106361_s.jpg,827,5030917106361,Cabelas Big Game Hunter 2012-Bundle,Xbox 360,12.00
0.80,1.30,/product_images/Juegos/Xbox 360 Juegos/8023171028286_s.jpg,827,8023171028286,Rugby World Cup 2011,Xbox 360,3.50
1.20,1.90,/product_images/Juegos/Xbox 360 Juegos/5030934100052_s.jpg,827,5030934100052,NBA Jam,Xbox 360,5.00
1.20,1.90,/product_images/Juegos/Xbox 360 Juegos/5030917047619_s.jpg,827,5030917047619,Tony Hawk´s Proving Ground,Xbox 360,5.00
5.00,7.00,/product_images/Juegos/Xbox 360 Juegos/5021290037137_s.jpg,827,5021290037137,Battlestations Pacific,Xbox 360,12.00
0.80,1.30,/product_images/Juegos/Xbox 360 Juegos/5026555245661_s.jpg,827,5026555245661,"Darkness, The",Xbox 360,3.50
0.60,0.90,/product_images/Juegos/Xbox 360 Juegos/3307211671911_s.jpg,827,3307211671911,CSI: Determinacion Mortal,Xbox 360,2.50
1.00,1.70,/product_images/Juegos/Xbox 360 Juegos/008888523468_s.jpg,827,008888523468,CSI: Hard Evidence,Xbox 360,4.50
9.00,12.00,/product_images/Juegos/Xbox 360 Juegos/093155119840_s.jpg,827,093155119840,Doom 3 - BFG Edition,Xbox 360,20.00
0.20,0.40,/product_images/defimg1_s.jpg,830,3348542206427,Timeshift (SN),PC,1.50
0.30,0.70,/product_images/defimg1_s.jpg,830,3348542206878,World of Warcraft (P),PC,2.50
0.10,0.30,/product_images/defimg1_s.jpg,830,3348542207233,World of Warcraft: Burning Crusade (P),PC,1.00
13.00,18.00,/product_images/defimg1_s.jpg,830,3348542207240,World of War: Burning Crusade (P) CE,PC,30.00
0.10,0.30,/product_images/Juegos/PC Juegos/3348542210943_s.jpg,830,3348542210943,Empire Earth Collection,PC,1.00
0.30,0.70,/product_images/Juegos/PC Juegos/3348542213623_s.jpg,830,3348542213623,F.E.A.R.: Perseus Mandate,PC,2.50
0.40,0.90,/product_images/defimg3_s.jpg,830,3348542214330,World Of Warcraft Battle Chest (P),PC,3.00
0.80,1.30,/product_images/defimg2_s.jpg,830,3348542218239,F.E.A.R. Gold Edition (Juego + Expansion,PC,3.50
0.10,0.30,/product_images/defimg3_s.jpg,830,3348542221086,World of Warcraft:(P) Wrath of the Lich,PC,1.00
11.00,15.00,/product_images/defimg2_s.jpg,830,3348542221147,World Of Warcraft(P) Wrath Of The Li. CE,PC,25.00
9.00,13.00,/product_images/defimg2_s.jpg,830,3348542228122,Starcraft 2 (P) Wings of Liberty CE,PC,22.00
3.00,5.00,/product_images/Juegos/PC Juegos/3348542228733_s.jpg,830,3348542228733,Starcraft 2 (P) Wings of Liberty,PC,15.00
9.00,13.00,/product_images/defimg4_s.jpg,830,3348542231672,World Of Warcraft Cataclysm (P) CE,PC,22.00
0.10,0.30,/product_images/defimg2_s.jpg,830,3348542232518,World Of Warcraft Cataclysm (P),PC,1.00
2.00,3.00,/product_images/Juegos/PC Juegos/3391891954389_s.jpg,830,3391891954389,Witcher 2: Assassins Of Kings (P) PE,PC,10.00
0.40,0.70,/product_images/defimg3_s.jpg,830,3391891958011,Ridge Racer Unbounded (P),PC,2.00
9.00,12.00,/product_images/Juegos/PC Juegos/3391891962575_s.jpg,830,3391891962575,Witcher 2: Assassins Of Kings (P),PC,20.00
3.00,6.00,/product_images/Juegos/PC Juegos/3391891963787_s.jpg,830,3391891963787,Dark Souls: Prepare To Die Edition (P),PC,18.00
0.50,0.90,/product_images/defimg3_s.jpg,830,3391891968935,Star Trek (2013) (P),PC,2.50
0.01,0.01,/product_images/Juegos/PC Juegos/3391891969727_s.jpg,830,3391891969727,Ace Combat - Assault Horizon (P),PC,0.25
0.80,1.40,/product_images/defimg4_s.jpg,830,3391891972215,Naruto Shippuden: Ult Ninja Storm 3 (P),PC,4.00
1.20,2.00,/product_images/Juegos/PC Juegos/3391891975377_s.jpg,830,3391891975377,Dark Souls II (P),PC,6.00
13.00,18.00,/product_images/Juegos/PC Juegos/3391891979320_s.jpg,830,3391891979320,Witcher 3: Wild Hunt (P),PC,30.00
1.60,2.00,/product_images/defimg4_s.jpg,830,3391891981156,Project Cars,PC,8.00
5.00,9.00,/product_images/defimg3_s.jpg,830,3391891981859,Project cars - Limited Edition (P),PC,25.00
12.00,17.00,/product_images/Juegos/PC Juegos/3391891989855_s.jpg,830,3391891989855,Witcher 3: Game Of The Year Edition,PC,28.00
0.40,0.70,/product_images/defimg1_s.jpg,830,3417240954371,Worms World Party,PC,2.00
1.00,1.80,/product_images/defimg4_s.jpg,830,3430920040140,Rulers of Nations,PC,5.00
0.30,0.50,/product_images/defimg5_s.jpg,830,3441370014308,Match Play Competition,PC,1.50
0.20,0.40,/product_images/Juegos/PC Juegos/3455199421841_s.jpg,830,3455199421841,Fur Fighters,PC,1.50
0.10,0.20,/product_images/Juegos/PC Juegos/3455199423241_s.jpg,830,3455199423241,Alias,PC,0.75
0.10,0.30,/product_images/defimg4_s.jpg,830,3455199425849,Paris Dakar Rally,PC,1.00
0.20,0.40,/product_images/defimg2_s.jpg,830,3455199427348,Turok evolution,PC,1.50
0.01,0.10,/product_images/Juegos/PC Juegos/3455199431642_s.jpg,830,3455199431642,Gladiator Sword of Vengeance,PC,0.50
0.01,0.01,/product_images/defimg5_s.jpg,830,3455199432038,Urban Freestyle Soccer,PC,0.10
0.80,1.30,/product_images/defimg3_s.jpg,830,3499550319880,WRC 4: World Rally Championship (SN),PC,3.50
0.90,1.50,/product_images/defimg2_s.jpg,830,3499550330168,Rugby 15 (P),PC,4.00
0.80,1.40,/product_images/defimg2_s.jpg,830,3499550330380,Motorcycle Club (P),PC,4.00
2.00,3.00,/product_images/defimg3_s.jpg,830,3499550341317,WRC 5 (World Rally Championship) (P),PC,10.00
2.00,3.00,/product_images/defimg5_s.jpg,830,3499550341553,Handball 16 (P),PC,10.00
4.00,7.00,/product_images/defimg4_s.jpg,830,3499550351491,WRC 6 (World Rally Championship),PC,22.00
0.30,0.50,/product_images/defimg2_s.jpg,830,3500339700109,Xenocracy,PC,1.50
0.40,0.90,/product_images/defimg3_s.jpg,830,3505375639376,Azur & Asmar,PC,3.00
0.10,0.20,/product_images/Juegos/PC Juegos/3512289005890_s.jpg,830,3512289005890,Cycling Manager,PC,0.75
0.01,0.01,/product_images/defimg5_s.jpg,830,3512289006651,Virtual Skipper 2,PC,0.10
0.01,0.01,/product_images/defimg3_s.jpg,830,3512289010672,Trackmania Sunrise,PC,0.10
0.20,0.40,/product_images/defimg4_s.jpg,830,3512289010795,Virtual Skipper 4,PC,1.50
0.40,0.90,/product_images/defimg2_s.jpg,830,3512289012386,Trackmania United,PC,3.00
0.01,0.10,/product_images/Juegos/PC Juegos/3512289012768_s.jpg,830,3512289012768,32nd Americas Cup,PC,0.50
1.60,2.00,/product_images/defimg3_s.jpg,830,3512289013819,Sherlock Holmes Vs. Arsene Lupin,PC,8.00
0.30,0.70,/product_images/defimg4_s.jpg,830,3512289015202,Virtual Skipper 5,PC,2.50
0.30,0.60,/product_images/defimg3_s.jpg,830,3512289016100,Pro Cycling 2009,PC,2.00
0.80,1.40,/product_images/defimg2_s.jpg,830,3512289016742,Blood Bowl (Ed. Especial) (P),PC,4.00
0.50,1.00,/product_images/Juegos/PC Juegos/3512289017619_s.jpg,830,3512289017619,Divinity 2 - The Dragon Knight Saga,PC,3.50
2.00,4.00,/product_images/defimg5_s.jpg,830,3512321245185,RFactor,PC,12.00
0.50,1.00,/product_images/defimg4_s.jpg,830,3512321245222,Condor: Simulador de Vuelo,PC,3.50
0.01,0.10,/product_images/defimg3_s.jpg,830,3512890000246,Pro Cycling Manager 2011,PC,0.50
0.60,1.20,/product_images/defimg3_s.jpg,830,3512899108721,Yesterday,PC,4.00
