precio_compra,precio_intercambio,categoria_str,img_caratula,precio_venta,sku,titulo,categoria_id
3.00,4.00,Wii,/product_images/Juegos/Wii Juegos/5055060952184_s.jpg,7.00,5055060952184,Sengoku Basara Samurai Heroes,831
4.00,6.00,Wii,/product_images/Juegos/Wii Juegos/045496365325_s.jpg,10.00,045496365325,Wii Fit + Tabla de Equilibrio,831
2.00,3.00,Wii,/product_images/Juegos/Wii Juegos/4005209132909_s.jpg,6.00,4005209132909,"Last Airbender, El",831
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4976219039208_s.jpg,15.00,4976219039208,Biohazard Revival Selection,827
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917118630_s.jpg,4.00,5030917118630,Cabela's Dangerous Hunts 2013,827
0.01,0.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5021290027930_s.jpg,0.50,5021290027930,Championship Manager 2007,827
2.00,3.00,Wii,/product_images/defimg2_s.jpg,5.00,3307215594421,NCIS,831
0.40,0.70,Wii,/product_images/Juegos/Wii Juegos/5037930150678_s.jpg,2.00,5037930150678,Pop Star Guitar (con air guitar),831
0.70,1.10,Wii,/product_images/Juegos/Wii Juegos/5060048311938_s.jpg,3.00,5060048311938,Off Road Extreme!,831
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307219903366_s.jpg,10.00,3307219903366,Assassin's Creed: Hermandad (P) AE,827
15.00,22.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5026555265157_s.jpg,35.00,5026555265157,Borderlands Triple Pack,827
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5051893074833_s.jpg,6.00,5051893074833,Barrio Sesamo: Erase una Vez un Monstruo,827
6.00,9.00,Wii,/product_images/defimg3_s.jpg,15.00,4020628885113,Let's Sing 2015 + 2 Mirophone,831
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055060962336_s.jpg,5.00,5055060962336,Dead Rising 2 (Zombrex Edition),827
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209120524_s.jpg,12.00,4005209120524,Cars: Race O Rama,827
3.00,4.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8023171013008_s.jpg,7.00,8023171013008,A-TRAIN HX,827
0.20,0.30,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934049771_s.jpg,1.00,5030934049771,Copa Mundial de la FIFA 2006,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917131608_s.jpg,8.00,5030917131608,Bob Esponja: La Venganza De Plankton,827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307211690691_s.jpg,10.00,3307211690691,Avatar: El Videojuego (Ed. Especial),827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4510772105927_s.jpg,10.00,4510772105927,BlazBlue Continuum Shift Extend,827
12.00,17.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307217934249_s.jpg,28.00,3307217934249,Assassins Creed: Hermandad CE,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/503093409651P_s.jpg,8.00,503093409651,Crysis 2: Edicion Limitada,827
0.80,1.30,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917081521_s.jpg,3.50,5030917081521,Como Entrenar a tu Dragon,827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/9006113002963_s.jpg,10.00,9006113002963,Deadfall Adventures,827
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4012927035498_s.jpg,5.00,4012927035498,Crossboard 7 (Kinect),827
9.00,12.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4012927035382_s.jpg,20.00,4012927035382,Castlevania: Lords Of Shadows EC,827
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307217923595_s.jpg,4.00,3307217923595,Assassin's Creed II Complete Edition,827
3.00,4.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030930102982_s.jpg,7.00,5030930102982,Battlefield 3 (P) Limited Edition,827
0.30,0.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5024866339871_s.jpg,1.50,5024866339871,Ashes Cricket 09,827
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307215589298_s.jpg,15.00,3307215589298,Assassins Creed: Revelations Ottoman ED,827
0.40,0.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4260089412583_s.jpg,2.00,4260089412583,Darkstar One Broken Alliance,827
11.00,15.00,Xbox 360,/product_images/defimg2_s.jpg,25.00,5051893232820,Batman: The Telltale Series,827
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5055277005888_s.jpg,15.00,5055277005888,Aliens Vs Predator Hunter Edition,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3391891965972_s.jpg,8.00,3391891965972,Ben 10 Omniverse,827
9.00,12.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5026555264013_s.jpg,20.00,5026555264013,BioShock Infinite - Edition Complete,827
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060125485842_s.jpg,6.00,5060125485842,Ben 10 Ultimate Alien Cosmic Destruction,827
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917101120_s.jpg,15.00,5030917101120,Cabela's Survival Shadows of Katmai +Gun,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4510772106061_s.jpg,8.00,4510772106061,Arcana Heart 3,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5037930101182_s.jpg,3.00,5037930101182,Blitz II: The League,827
9.00,12.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917072871_s.jpg,20.00,5030917072871,Band Hero Super Bundle,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060182140234_s.jpg,8.00,5060182140234,Brave: A Warrior's Tale,827
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917115998_s.jpg,12.00,5030917115998,Angry Birds Trilogy,827
11.00,15.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/8059617103125_s.jpg,25.00,8059617103125,Ride,827
3.00,5.00,Xbox 360,/product_images/defimg4_s.jpg,8.00,3499550340976,Rugby World Cup 2015,827
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4017244023029_s.jpg,4.00,4017244023029,Summer Athletics 2009,827
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060004769001_s.jpg,4.00,5060004769001,Phantasy Star Universe,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307215727959_s.jpg,8.00,3307215727959,Splinter Cell Double Agent + Conviction,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030930059453_s.jpg,8.00,5030930059453,"Simpsons Game, The",827
9.00,13.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307215651132_s.jpg,22.00,3307215651132,Splinter Cell Blacklist 5th Freedom Ed,827
4.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307215596548_s.jpg,9.00,3307215596548,Rabbids - Alive And Kicking (Kinect),827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3391891966429_s.jpg,10.00,3391891966429,Rise Of The Guardians,827
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934049603_s.jpg,12.00,5030934049603,Ridge Racer 6,827
0.80,1.30,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/401292703ROCR_s.jpg,3.50,401292703,Rock Revolution,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224742122_s.jpg,3.00,882224742122,Scene It? Box Office Smash (No Buzzers),827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/9312590111167_s.jpg,10.00,9312590111167,Rugby League Live,827
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5024866337785_s.jpg,4.00,5024866337785,Rise of the Argonauts,827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307219915918_s.jpg,8.00,3307219915918,Shaun White Skateboarding,827
5.00,7.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3307215690994_s.jpg,12.00,3307215690994,Splinter Cell: Blacklist - Ultimatum Ed.,827
9.00,13.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5060073309078_s.jpg,22.00,5060073309078,Ninja Gaiden 3 Collector Edition,827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4020628888091_s.jpg,10.00,4020628888091,Saints Row IV Game Of The Century Edition (P),827
3.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4020628510640_s.jpg,8.00,4020628510640,Risen 2: Dark Waters - Collector's Ed,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5050740024120_s.jpg,3.00,5050740024120,Serious Sam HD,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/9312590111402_s.jpg,3.00,9312590111402,Rugby Challenge 2 - The Lions Tour Edition,827
4.00,6.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224445436_s.jpg,10.00,882224445436,Project Sylpheed,827
6.00,8.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/010086680409_s.jpg,14.00,010086680409,Sonic Sega All-Stars Racing With Banjo-k,827
6.00,9.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4005209114875_s.jpg,15.00,4005209114875,Saints Row 2 (Ed. Especial),827
2.00,3.00,PC,/product_images/defimg3_s.jpg,10.00,5060004766659,Rome: Total War + Barbarian Invasion,830
0.30,0.70,PC,/product_images/defimg2_s.jpg,2.50,5060004767458,OutRun2006 Coast 2 Coast,830
0.60,1.20,PC,/product_images/defimg5_s.jpg,4.00,5060004767496,Sonic Mega Collection Plus,830
0.10,0.20,PC,/product_images/defimg4_s.jpg,0.75,5060004767540,Billy Hatcher and The Giant Egg,830
5.00,9.00,PC,/product_images/defimg1_s.jpg,25.00,5060004768288,Total War Eras Collection (,830
0.10,0.30,PC,/product_images/defimg3_s.jpg,1.00,5060004769056,Phantasy Star Universe,830
0.80,1.40,PC,/product_images/defimg1_s.jpg,4.00,5060004769452,Rome: Total War Alexander (Exp),830
0.01,0.01,PC,/product_images/defimg5_s.jpg,0.10,5060015032200,Euro Rally Champion,830
0.01,0.01,PC,/product_images/Juegos/PC Juegos/5060015032385_s.jpg,0.25,5060015032385,Conspiracy - Weapons of Mass Destruction,830
0.01,0.01,PC,/product_images/Juegos/PC Juegos/5060015032392_s.jpg,0.10,5060015032392,Conspiracy,830
0.40,0.70,PC,/product_images/defimg5_s.jpg,2.00,5060015032446,Pilot Down 1DVD,830
0.10,0.20,PC,/product_images/defimg5_s.jpg,0.75,5060015032583,Sprint Car Challenge,830
0.01,0.01,PC,/product_images/defimg1_s.jpg,0.25,5060015533271,Pilot Down - Behind Enemy Lines,830
1.00,1.80,PC,/product_images/defimg5_s.jpg,5.00,5060015534766,Pro Stroke Golf,830
0.70,1.20,PC,/product_images/defimg3_s.jpg,3.50,5060015535411,Robin Hood's Quest,830
0.01,0.10,PC,/product_images/defimg1_s.jpg,0.50,5060015535428,"Snow Queen Quest, The",830
0.10,0.30,PC,/product_images/defimg5_s.jpg,1.00,5060015538283,Mysterious case of Dr Jekyll and Mr Hyde,830
0.10,0.20,PC,/product_images/defimg4_s.jpg,0.75,5060020460487,Z :Steel Soldiers,830
0.90,1.50,PC,/product_images/defimg4_s.jpg,4.00,5060020471629,Punic Wars - A Clash of Two,830
0.20,0.30,PC,/product_images/defimg4_s.jpg,1.00,5060020472565,Fly The Boeing Dreamliner (P),830
0.40,0.70,PC,/product_images/defimg4_s.jpg,2.00,5060020472695,Take To The Skies,830
1.20,2.00,PC,/product_images/defimg3_s.jpg,6.00,5060020472879,Masters of the Sky (Flight Sim X),830
0.70,1.20,PC,/product_images/defimg3_s.jpg,3.50,5060020473425,Around the World in 80 Flights,830
1.00,1.80,PC,/product_images/defimg5_s.jpg,5.00,5060020474408,Dive to the Titanic,830
1.60,2.00,PC,/product_images/defimg3_s.jpg,8.00,5060020474804,Trucks & Trailers,830
0.01,0.01,PC,/product_images/defimg2_s.jpg,0.25,5060020476792,Police Simulator 2: Law And Order,830
1.00,1.80,PC,/product_images/defimg3_s.jpg,5.00,5060020476846,Euro Truck Simulator/UK Truck Simulator,830
0.30,0.50,PC,/product_images/defimg2_s.jpg,1.50,5060020477508,Post Master (P),830
1.60,2.00,PC,/product_images/defimg4_s.jpg,8.00,5060020477850,European Ship Simulator,830
1.20,2.00,PC,/product_images/defimg3_s.jpg,6.00,5060020478130,Enforcer,830
0.01,0.10,PC,/product_images/defimg1_s.jpg,0.50,5060031060508,"Super Nenas, Las",830
0.30,0.60,PC,/product_images/defimg1_s.jpg,2.00,5060034552314,The Suffering 2CD,830
0.10,0.30,PC,/product_images/defimg1_s.jpg,1.00,5060034552413,Midway Arcade Treasures,830
0.10,0.30,PC,/product_images/defimg3_s.jpg,1.00,5060034552550,Postal 2 - Share The Pain,830
0.10,0.30,PC,/product_images/defimg4_s.jpg,1.00,5060034553601,Powerdrome,830
0.01,0.01,PC,/product_images/defimg2_s.jpg,0.25,5060034554066,American Chopper,830
0.30,0.60,PC,/product_images/defimg1_s.jpg,2.00,5060034554547,Midway Arcade Treasures Deluxe Ed.,830
0.10,0.20,PC,/product_images/defimg3_s.jpg,0.75,5060034554608,Cabelas Big Game Hunter,830
0.30,0.50,PC,/product_images/defimg4_s.jpg,1.50,5060034554615,Seaworld Adventures Parks Tycoon 2,830
0.01,0.10,PC,/product_images/defimg5_s.jpg,0.50,5060034554677,Guilty Gear x2,830
0.01,0.10,PC,/product_images/defimg1_s.jpg,0.50,5060034554684,Guilty Gear Isuka,830
0.10,0.30,PC,/product_images/defimg3_s.jpg,1.00,5060034555025,Toy golf,830
0.10,0.30,PC,/product_images/defimg1_s.jpg,1.00,5060050941994,Pool Paradise,830
0.10,0.20,PC,/product_images/defimg2_s.jpg,0.75,5060057100004,Private Dancer,830
0.80,1.40,PC,/product_images/defimg3_s.jpg,4.00,5060060291737,Hell Forces,830
0.40,0.70,PC,/product_images/defimg1_s.jpg,2.00,5060063090320,Creatures Village,830
0.40,0.70,PC,/product_images/defimg4_s.jpg,2.00,5060063090795,itle Bout Championship Boxing 2005,830
0.01,0.10,PC,/product_images/defimg1_s.jpg,0.50,5060063090962,Taxi 3 Extreme Rush,830
0.20,0.40,PC,/product_images/defimg5_s.jpg,1.50,5060073302024,Dynasty Warriors 4 Hyper,830
0.60,1.00,PC,/product_images/defimg1_s.jpg,3.00,5060073304806,Warriors Orochi,830
0.10,0.30,PC,/product_images/defimg5_s.jpg,1.00,5060073304943,Samurai Warriors 2,830
0.80,1.40,PC,/product_images/defimg1_s.jpg,4.00,5060073305087,Romance of the Three Kingdoms XI,830
0.20,0.40,PC,/product_images/defimg4_s.jpg,1.50,5060074850036,Pro Rugby Manager 2004,830
0.10,0.30,PC,/product_images/defimg4_s.jpg,1.00,5060074850425,Pro Rugby Manager 2,830
0.01,0.01,PC,/product_images/defimg4_s.jpg,0.10,5060074850456,Crazy Frog Racer,830
0.60,1.00,PC,/product_images/defimg4_s.jpg,3.00,5060094440163,Guild Wars (Online) (P),830
0.30,0.60,PC,/product_images/defimg3_s.jpg,2.00,5060094440323,Lineage II,830
1.00,1.80,PC,/product_images/defimg5_s.jpg,5.00,5060094440446,(P) City of Villains,830
0.30,0.50,PC,/product_images/defimg1_s.jpg,1.50,5060094440804,Auto Assault (Masivo Online) (SN),830
2.00,3.00,Nintendo DS,/product_images/defimg3_s.jpg,5.00,712725003715,Cheetah Girls - Pop Star Sensations,834
2.00,3.00,Nintendo DS,/product_images/defimg5_s.jpg,5.00,719593100041,Rune Factory,834
13.00,18.00,Nintendo DS,/product_images/defimg1_s.jpg,30.00,719593100355,Lufia: Curse Of The Sinistrals,834
3.00,4.00,Nintendo DS,/product_images/defimg3_s.jpg,7.00,722674700030,Shogun Empires (V. Americano),834
7.00,10.00,Nintendo DS,/product_images/defimg3_s.jpg,16.00,722674700054,Mage Knight: Destiny's Soldier,834
0.30,0.60,Nintendo DS,/product_images/defimg3_s.jpg,2.00,722674700153,Digimon: Digimon World DS,834
9.00,13.00,Nintendo DS,/product_images/defimg2_s.jpg,22.00,722674700221,Digimon World Dawn,834
6.00,9.00,Nintendo DS,/product_images/defimg2_s.jpg,15.00,722674700252,Digimon World Championship,834
11.00,15.00,Nintendo DS,/product_images/defimg3_s.jpg,25.00,730865400164,Rondo Of Swordsds sod,834
18.00,25.00,Nintendo DS,/product_images/defimg2_s.jpg,40.00,730865400423,Radiant Historia Game,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/742725273931_s.jpg,8.00,742725273931,"Atari, Arthur And The Invisibles",834
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/742725281240_s.jpg,6.00,742725281240,Backyard Sports Rookie Rush,834
4.00,6.00,Nintendo DS,/product_images/defimg2_s.jpg,10.00,785138361079,Incredibles Rise of the Underminder,834
4.00,6.00,Nintendo DS,/product_images/defimg1_s.jpg,10.00,785138361154,"Spongebob, Creature From The Krusty Krab",834
8.00,11.00,Nintendo DS,/product_images/defimg1_s.jpg,18.00,785138361215,Mascotas Y Veterinarios,834
6.00,9.00,Nintendo DS,/product_images/defimg5_s.jpg,15.00,785138361369,Spongebob Squarepants: Atlantis Squarepantis,834
0.90,1.50,Nintendo DS,/product_images/defimg4_s.jpg,4.00,785138361765,Sponge Bob Square Pants Globs of Doom (U,834
9.00,13.00,Nintendo DS,/product_images/defimg5_s.jpg,22.00,788687400558,Wacky Races: Crash & Dash,834
0.30,0.60,Nintendo DS,/product_images/defimg4_s.jpg,2.00,802068101053,March of The Penguins,834
3.00,5.00,Nintendo DS,/product_images/Juegos/DS Juegos/802068101329_s.jpg,8.00,802068101329,M&Ms Kart Racing (UK),834
0.20,0.40,Nintendo DS,/product_images/defimg4_s.jpg,1.50,802068101398,Dr. Seuss: How The Grinch Stole Christmas,834
3.00,5.00,Nintendo DS,/product_images/defimg2_s.jpg,8.00,802068103408,Puzzle Time,834
0.70,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/8023171006000_s.jpg,3.00,8023171006000,Bust a Move DS,834
3.00,4.00,Nintendo DS,/product_images/Juegos/DS Juegos/802317100665_s.jpg,7.00,802317100665,Billiard Action,834
3.00,5.00,Nintendo DS,/product_images/defimg4_s.jpg,8.00,8023171007403,Hoshigami,834
2.00,3.00,Nintendo DS,/product_images/defimg1_s.jpg,6.00,8023171009025,Top Gun,834
3.00,5.00,Nintendo DS,/product_images/defimg1_s.jpg,8.00,8023171009032,Brick 'Em All,834
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/8023171009049_s.jpg,5.00,8023171009049,Labyrinth,834
9.00,12.00,Nintendo DS,/product_images/defimg1_s.jpg,20.00,8023171009278,Monster Puzzle,834
0.90,1.50,Nintendo DS,/product_images/defimg1_s.jpg,4.00,8023171009681,Professor's Brain Trainer - Memory,834
2.00,3.00,Nintendo DS,/product_images/defimg2_s.jpg,6.00,8023171009698,Professor's Brain Trainer Logic,834
2.00,3.00,Nintendo DS,/product_images/defimg5_s.jpg,5.00,8023171009896,Deep Labyrinth,834
0.20,0.40,Nintendo DS,/product_images/defimg3_s.jpg,1.50,8023171010618,Kameleon,834
0.30,0.60,Nintendo DS,/product_images/defimg2_s.jpg,2.00,8023171010816,New Touch: Party Game,834
0.90,1.50,Nintendo DS,/product_images/defimg2_s.jpg,4.00,8023171010823,Turn It Around,834
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/8023171011462_s.jpg,6.00,8023171011462,Big Catch-Bass Fishing,834
0.20,0.40,Nintendo DS,/product_images/defimg1_s.jpg,1.50,8023171011592,MinDStorm: Train Your Brain,834
0.90,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/8023171011943_s.jpg,4.00,8023171011943,Brain Buster,834
6.00,9.00,Nintendo DS,/product_images/defimg5_s.jpg,15.00,8023171012483,Izuna: The Legend of the Ninja,834
3.00,4.00,Nintendo DS,/product_images/defimg2_s.jpg,7.00,8023171012575,Mystery Mansion,834
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/8023171012582_s.jpg,5.00,8023171012582,Tangram Mania,834
0.90,1.50,Nintendo DS,/product_images/defimg3_s.jpg,4.00,8023171013169,Starz,834
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073305551_s.jpg,8.00,5060073305551,Dynasty Warriors 6 Empires,821
0.80,1.30,Nintendo DS,/product_images/defimg1_s.jpg,3.50,8023171013282,Kira Kira Pop Princess,834
5.00,7.00,Nintendo DS,/product_images/defimg1_s.jpg,12.00,8023171013329,PicPic,834
2.00,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073305698_s.jpg,6.00,5060073305698,Dynasty Warriors: Gundam 2,821
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073306824_s.jpg,12.00,5060073306824,Ninja Gaiden Sigma 2 (Ed. Col.),821
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073307968_s.jpg,10.00,5060073307968,Champion Jockey,821
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073308194_s.jpg,12.00,5060073308194,Dynasty Warriors Gundam 3,821
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073308583_s.jpg,10.00,5060073308583,Dynasty Warriors 7 Xtreme Legends,821
0.60,0.90,Nintendo DS,/product_images/defimg4_s.jpg,2.50,8023171013602,My Pet Dolphin,834
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073309009_s.jpg,12.00,5060073309009,Ninja Gaiden 3 - Collectors Ed,821
0.90,1.50,Nintendo DS,/product_images/Juegos/DS Juegos/8023171013633_s.jpg,4.00,8023171013633,Dolphins: Tus Amigos del Mar,834
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073309313_s.jpg,12.00,5060073309313,Dead Or Alive 5 CE (P),821
0.70,1.10,Nintendo DS,/product_images/Juegos/DS Juegos/8023171013978_s.jpg,3.00,8023171013978,Princesas sobre Hielo,834
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060102952855_s.jpg,15.00,5060102952855,King of Fighters XIII DE,821
0.30,0.60,Nintendo DS,/product_images/Juegos/DS Juegos/8023171014098_s.jpg,2.00,8023171014098,Subbuteo,834
9.00,12.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060102953210_s.jpg,20.00,5060102953210,Rune Factory Oceans,821
0.10,0.30,Nintendo DS,/product_images/Juegos/DS Juegos/8023171014388_s.jpg,1.00,8023171014388,Spellbound (UK),834
2.00,3.00,PlayStation 3,/product_images/defimg1_s.jpg,5.00,5060146463232,The Jackbox Party Pack,821
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/8023171014418_s.jpg,6.00,8023171014418,Juega con Tus Palabras,834
2.00,3.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060173290030_s.jpg,6.00,5060173290030,WSC Real 09: World Snooker Champion,821
2.00,3.00,Nintendo DS,/product_images/Juegos/DS Juegos/8023171014463_s.jpg,5.00,8023171014463,Cosmetic Paradise: Maquillate y Peinate,834
8.00,11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060193300313_s.jpg,18.00,5060193300313,Great Battles: Medieval,821
2.00,3.00,PlayStation 3,/product_images/defimg1_s.jpg,5.00,5060201651727,Ski-Doo Snowmobile Challenge,821
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060201654001_s.jpg,15.00,5060201654001,Steins : Gate Limited Edition,821
0.70,1.10,Nintendo DS,/product_images/defimg1_s.jpg,3.00,8023171014562,Kids Training 2,834
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060201654247_s.jpg,10.00,5060201654247,BlazBlue: Chrono Phantasma Extend,821
0.90,1.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934069717_s.jpg,4.00,5030934069717,Rock Band Song Pack 2,827
11.00,15.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060201655879_s.jpg,25.00,5060201655879,Guilty Gear Xrd Revelator (12),821
9.00,12.00,PlayStation 3,/product_images/defimg3_s.jpg,20.00,5060201655954,BlazBlue: Central Fiction,821
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060229360014_s.jpg,15.00,5060229360014,WSC Real 11,821
0.60,0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3391891957847_s.jpg,2.50,3391891957847,Ridge Racer Unbounded: LE,827
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/882224763141_s.jpg,6.00,882224763141,Scene It! Grandes Exitos de T+Pulsadores,827
4.00,5.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030917087431_s.jpg,9.00,5030917087431,Spider-Man Shattered Dimensions,827
11.00,15.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060286001004_s.jpg,25.00,5060286001004,Defiance Ultimate Edition,821
8.00,11.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060327530135_s.jpg,18.00,5060327530135,Atelier Ayesha: The Alchemist Of Dust,821
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060327530746_s.jpg,15.00,5060327530746,Atelier Escha & Logy: Alchemists...,821
2.00,3.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/4017244020462_s.jpg,5.00,4017244020462,Summer Athletics,827
0.40,0.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934068635_s.jpg,2.00,5030934068635,Rock Band 2 (Solo Juego),827
9.00,12.00,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/010086680348_s.jpg,20.00,010086680348,Sonic Ultimate Genesis Collection,827
4.00,6.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060327531026_s.jpg,10.00,5060327531026,Deception IV Blood Ties,821
6.00,9.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060327532603_s.jpg,15.00,5060327532603,Atelier Shallie: Alchemists Of The Dusk Sea,821
-1,-1,PlayStation 3,/product_images/Juegos/PS3 Juegos/5601009964765_s.jpg,30.00,5601009964765,Castlevania: Lords of Shadow 2 -Tomb Ed.,821
0.40,0.70,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/3391891955256_s.jpg,2.00,3391891955256,Stoked - Big Air Edition,827
0.70,1.10,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5021290040397_s.jpg,3.00,5021290040397,Supreme Commander 2,827
0.60,0.90,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/5030934059930_s.jpg,2.50,5030934059930,Rock Band (solo juego),827
11.00,15.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/5907813593932_s.jpg,25.00,5907813593932,Sniper Ghost Warrior 2 - Edición Colecci,821
5.00,7.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/612561600188_s.jpg,12.00,612561600188,Blades,821
3.00,5.00,PlayStation 3,/product_images/Juegos/PS3 Juegos/650008500592_s.jpg,8.00,650008500592,Man Vs. Wild,821
0.30,0.50,Xbox 360,/product_images/Juegos/Xbox 360 Juegos/9312590111327_s.jpg,1.50,9312590111327,Rugby League Live 2,827
