categoria_id,precio_compra,titulo,categoria_str,img_caratula,sku,precio_intercambio,precio_venta
834,0.80,Kung Zhu,Nintendo DS,/product_images/Juegos/DS Juegos/5030917094477_s.jpg,5030917094477,1.30,3.50
834,5.00,Call of Duty: Modern Warfare 3,Nintendo DS,/product_images/Juegos/DS Juegos/5030917096679_s.jpg,5030917096679,7.00,12.00
834,3.00,Dreamworks Super Star Kartz SAS,Nintendo DS,/product_images/defimg5_s.jpg,5030917100505,5.00,8.00
834,3.00,Transformers: Prime - The Game,Nintendo DS,/product_images/Juegos/DS Juegos/5030917116933_s.jpg,5030917116933,5.00,8.00
834,6.00,Bob Esponja: La Venganza De Plankton,Nintendo DS,/product_images/defimg2_s.jpg,5030917131547,9.00,15.00
834,2.00,Harry Potter y la Orden del Fenix,Nintendo DS,/product_images/Juegos/DS Juegos/5030934057332_s.jpg,5030934057332,3.00,5.00
834,3.00,Los Sims Vecinos y Mascotas,Nintendo DS,/product_images/Juegos/DS Juegos/5030934066617_s.jpg,5030934066617,5.00,8.00
834,1.40,Senor De Los Anillos: La Conquista,Nintendo DS,/product_images/Juegos/DS Juegos/5030934067553_s.jpg,5030934067553,2.00,6.00
834,0.40,FIFA 09,Nintendo DS,/product_images/Juegos/DS Juegos/5030934068499_s.jpg,5030934068499,0.70,2.00
834,0.80,Littlest Pet Shop: Jungla,Nintendo DS,/product_images/Juegos/DS Juegos/5030934068529_s.jpg,5030934068529,1.30,3.50
834,3.00,Need For Speed: Nitro,Nintendo DS,/product_images/defimg5_s.jpg,5030934077446,5.00,8.00
834,0.70,Littlest Pet Shop,Nintendo DS,/product_images/defimg5_s.jpg,5030934078092,1.10,3.00
834,2.00,My Sims Agents,Nintendo DS,/product_images/defimg1_s.jpg,5030935075205,3.00,6.00
834,2.00,Heracles: Battle With The Gods,Nintendo DS,/product_images/Juegos/DS Juegos/5036675010452_s.jpg,5036675010452,3.00,6.00
834,3.00,Allied Ace Pilots,Nintendo DS,/product_images/Juegos/DS Juegos/5036675011213_s.jpg,5036675011213,5.00,8.00
834,1.00,Mr. Bean,Nintendo DS,/product_images/defimg1_s.jpg,5051272004277,1.70,4.50
834,4.00,Bob y sus Amigos: Festival de la Diversi,Nintendo DS,/product_images/defimg4_s.jpg,5051272004437,6.00,10.00
834,0.90,Looney Tunes: Duck Amuk,Nintendo DS,/product_images/Juegos/DS Juegos/5051603163345_s.jpg,5051603163345,1.50,4.00
834,0.90,Speed Racer,Nintendo DS,/product_images/defimg2_s.jpg,5051603219158,1.50,4.00
834,0.60,Donde Viven los Monstruos,Nintendo DS,/product_images/Juegos/DS Juegos/5051893018660_s.jpg,5051893018660,0.90,2.50
834,0.90,Touch Master 3,Nintendo DS,/product_images/defimg3_s.jpg,5051893021417,1.50,4.00
834,5.00,Scooby-Doo El Pantano Tenebroso,Nintendo DS,/product_images/defimg2_s.jpg,5051893036794,7.00,12.00
834,2.00,Touchmaster 4,Nintendo DS,/product_images/defimg2_s.jpg,5051893042436,3.00,6.00
834,2.00,Green Lantern: Rise Of The Manhunters,Nintendo DS,/product_images/defimg2_s.jpg,5051893058857,3.00,6.00
834,6.00,Megaman ZX,Nintendo DS,/product_images/defimg1_s.jpg,5055060942031,9.00,15.00
830,0.10,Rainbow Six 3 Raven Shield,PC,/product_images/defimg5_s.jpg,3307210140142,0.20,0.75
830,0.20,Looney Tunes: Perro & Lobo,PC,/product_images/defimg1_s.jpg,3546430017531,0.40,1.50
830,0.40,Turning Point: Fall of Liberty,PC,/product_images/defimg5_s.jpg,5024866334685,0.90,3.00
830,0.20,Grand Ages: Medieval,PC,/product_images/Juegos/PC Juegos/4260089416703_s.jpg,4260089416703,0.30,1.00
830,0.01,Noddy Preparate Para La Escuela,PC,/product_images/defimg2_s.jpg,8436037170577,0.01,0.10
830,0.01,PC Futbol 2007,PC,/product_images/defimg5_s.jpg,8431474071364,0.10,0.50
830,0.01,Delta Force: Task Force Dagger,PC,/product_images/defimg1_s.jpg,8430613000449,0.01,0.10
830,0.20,Egipto III El Destino De Ramses,PC,/product_images/defimg2_s.jpg,3700265611054,0.40,1.50
830,0.30,F.E.A.R First Encounter Assault Recon **,PC,/product_images/defimg4_s.jpg,3348542195844,0.60,2.00
830,0.20,Dreamfall The Longest Journey,PC,/product_images/Juegos/PC Juegos/8426412004399_s.jpg,8426412004399,0.40,1.50
830,0.10,Delta Force Black Hawk Down,PC,/product_images/defimg3_s.jpg,8426412003798,0.30,1.00
830,1.20,Star Wars Jedi Knigh 2 Jedi Outcast,PC,/product_images/defimg2_s.jpg,5030917016547,2.00,6.00
830,1.00,Prototype,PC,/product_images/defimg4_s.jpg,5030917067402,1.80,5.00
830,0.10,Blazing Angels 2 Secret missions of WWII,PC,/product_images/Juegos/PC Juegos/3307210253255_s.jpg,3307210253255,0.20,0.75
830,0.01,World War II Battle of Britain,PC,/product_images/defimg3_s.jpg,843601015037400009,0.10,0.50
830,0.01,Comanche 4,PC,/product_images/defimg4_s.jpg,8426412003613,0.01,0.25
830,1.20,Star Wars Caballeros Antigua Republica 2,PC,/product_images/defimg2_s.jpg,023272326142,1.90,5.00
830,0.10,Counter Terrorist Special Forces,PC,/product_images/defimg4_s.jpg,3760049396492,0.20,0.75
830,0.01,Panzer Phase One 1DVD,PC,/product_images/Juegos/PC Juegos/8436010151067_s.jpg,8436010151067,0.10,0.50
830,0.70,Sims 3 Vida En La Ciudad Accesorios,PC,/product_images/Juegos/PC Juegos/5030934099967_s.jpg,5030934099967,1.20,3.50
830,0.30,Command & Conquer Red Alert 2,PC,/product_images/defimg1_s.jpg,8414185050347,0.70,2.50
830,0.10,Hitman Contracts,PC,/product_images/defimg1_s.jpg,5032921020404,0.30,1.00
830,0.30,Zoo Tycoon 2 - African Adventure,PC,/product_images/Juegos/PC Juegos/882224181518_s.jpg,882224181518,0.70,2.50
830,2.00,Senor De Los Anillos: Batalla Por La...,PC,/product_images/defimg5_s.jpg,8414185032992,3.00,10.00
830,1.40,"Red Solstice, The (P)",PC,/product_images/Juegos/PC Juegos/5060264370603_s.jpg,5060264370603,2.00,7.00
830,0.30,Randal's Monday,PC,/product_images/Juegos/PC Juegos/8414606754373_s.jpg,8414606754373,0.70,2.50
830,0.70,Need For Speed: Most Wanted (SN) 1DVD,PC,/product_images/defimg1_s.jpg,8414185032244,1.20,3.50
830,0.10,Warhammer 40000 Dawn Of War Dark Crusade,PC,/product_images/defimg3_s.jpg,4005209081986,0.30,1.00
830,6.00,Football Manager 2016 (P),PC,/product_images/defimg4_s.jpg,5055277026685,9.00,15.00
830,0.10,NBA 2K10,PC,/product_images/defimg2_s.jpg,5026555054751,0.20,0.75
830,0.30,NBA Live 2001,PC,/product_images/defimg5_s.jpg,8414185059999,0.70,2.50
830,0.01,Copa Mundial de la FIFA 2006,PC,/product_images/defimg3_s.jpg,8414185032473,0.10,0.50
830,0.60,Monopoly Tycoon,PC,/product_images/defimg4_s.jpg,3546430019672,1.20,4.00
830,0.01,Championship Manager Tu entrenador 2010,PC,/product_images/Juegos/PC Juegos/5021290037816_s.jpg,5021290037816,0.10,0.50
830,3.00,Civilization IV Complete (Juego + 2 Exp.,PC,/product_images/Juegos/PC Juegos/5026555052993_s.jpg,5026555052993,5.00,15.00
830,0.10,Hercules,PC,/product_images/defimg4_s.jpg,9788439593058,0.20,0.75
830,2.00,Euro Truck Simulator,PC,/product_images/defimg1_s.jpg,8426412005549,3.00,10.00
830,0.20,Conflict Desert Storm II,PC,/product_images/defimg1_s.jpg,5021290021884,0.40,1.50
830,0.01,Wings Over Vietnam,PC,/product_images/defimg4_s.jpg,8426412004221,0.10,0.50
830,2.00,The Royal Marines Commando,PC,/product_images/defimg5_s.jpg,5906961199454,3.00,10.00
830,0.80,Dragon Age: Origins,PC,/product_images/defimg2_s.jpg,8414185300169,1.40,4.00
830,0.10,Teenage Mutant Ninja Turtles,PC,/product_images/defimg5_s.jpg,3307210253804,0.20,0.75
830,0.80,Lego Indiana Jones: La Trilogia Original,PC,/product_images/defimg3_s.jpg,023272006242,1.30,3.50
830,0.30,Crusader Kings II (P),PC,/product_images/Juegos/PC Juegos/740781770128_s.jpg,740781770128,0.50,1.50
830,0.01,Turok 2 - Seeds of Evil,PC,/product_images/defimg5_s.jpg,3455199415550,0.10,0.50
830,1.40,Los Sims 3 Diesel Accesorios,PC,/product_images/Juegos/PC Juegos/5030934105804_s.jpg,5030934105804,2.00,6.00
830,0.10,Leisure Suit Larry Magna Cum Laude,PC,/product_images/Juegos/PC Juegos/3348542192478_s.jpg,3348542192478,0.30,1.00
830,0.01,NBA Live 08 (SN),PC,/product_images/defimg5_s.jpg,8414185033937,0.01,0.10
830,0.70,Myst III EXILE collectors edition,PC,/product_images/defimg4_s.jpg,3307212312134,1.20,3.50
830,0.01,Ground Control,PC,/product_images/defimg5_s.jpg,3348542087835,0.01,0.10
830,1.00,Commandos: Behind Enemy Lines,PC,/product_images/defimg1_s.jpg,5032921003636,1.80,5.00
830,0.10,The Club,PC,/product_images/defimg2_s.jpg,5060138434127,0.30,1.00
830,0.30,El Rey Arturo,PC,/product_images/Juegos/PC Juegos/8436010152989_s.jpg,8436010152989,0.60,2.00
830,0.30,Piratas Del Caribe En El Fin Del Mundo,PC,/product_images/Juegos/PC Juegos/8427897001262_s.jpg,8427897001262,0.70,2.50
830,0.60,Into The Stars (P),PC,/product_images/defimg5_s.jpg,8718144471892,1.00,3.00
830,0.01,Total Club Manager 07 (SN),PC,/product_images/defimg1_s.jpg,8414185032831,0.01,0.10
830,0.01,Myst URU,PC,/product_images/Juegos/PC Juegos/3307210197184_s.jpg,3307210197184,0.01,0.25
830,0.01,Carmageddon TDR 2000,PC,/product_images/defimg3_s.jpg,8431019010223,0.01,0.10
821,4.00,WRC 2 FIA World Rally Championship,PlayStation 3,/product_images/Juegos/PS3 Juegos/8011642021010_s.jpg,8011642021010,6.00,10.00
821,0.80,Rainbow Six Vegas,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307210228420_s.jpg,3307210228420,1.30,3.50
821,1.90,Singstar Dance (Solo Juego),PlayStation 3,/product_images/Juegos/PS3 Juegos/711719114888_s.jpg,711719114888,3.00,8.00
821,2.00,Viking: Battle for Asgard,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060138436442_s.jpg,5060138436442,3.00,6.00
821,9.00,J-Stars Victory VS+,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891983839_s.jpg,3391891983839,13.00,22.00
821,6.00,Fight Night Champion,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934092630_s.jpg,5030934092630,9.00,15.00
821,6.00,Dishonored - Game Of The Year Edition,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155149649_s.jpg,093155149649,9.00,15.00
821,3.00,Uncharted 2: Among Thieves (Ed. Esp),PlayStation 3,/product_images/Juegos/PS3 Juegos/711719159957_s.jpg,711719159957,5.00,8.00
821,3.00,F1 Race Stars,PlayStation 3,/product_images/Juegos/PS3 Juegos/5024866349207_s.jpg,5024866349207,5.00,8.00
821,6.00,Sniper: Ghost Warrior 2,PlayStation 3,/product_images/Juegos/PS3 Juegos/5907813593871_s.jpg,5907813593871,9.00,15.00
821,4.00,Dragons Dogma: Dark Arisen,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060929445_s.jpg,5055060929445,6.00,10.00
821,3.00,Soul Calibur V,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891958660_s.jpg,3391891958660,5.00,8.00
821,3.00,Test Drive Unlimited 2,PlayStation 3,/product_images/Juegos/PS3 Juegos/3546430150177_s.jpg,3546430150177,5.00,8.00
821,0.01,Sing It High School Musical 3 (Solo Jueg,PlayStation 3,/product_images/Juegos/PS3 Juegos/8717418185176_s.jpg,8717418185176,0.01,0.25
821,5.00,Sonic The Hedgehog,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060004769162_s.jpg,5060004769162,7.00,12.00
821,11.00,UFC Undisputed 3,PlayStation 3,/product_images/Juegos/PS3 Juegos/4005209157032_s.jpg,4005209157032,15.00,25.00
821,0.80,Genji: Days of The Blade,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719687788_s.jpg,711719687788,1.30,3.50
821,6.00,Disney Sing It Exitos de Pelicula,PlayStation 3,/product_images/Juegos/PS3 Juegos/8717418276102_s.jpg,8717418276102,9.00,15.00
821,3.00,Devil May Cry 4 (Ed. Coleccionista),PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060925157_s.jpg,5055060925157,4.00,7.00
821,3.00,Tintin: El Secreto del Unicornio,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215593998_s.jpg,3307215593998,4.00,7.00
821,9.00,Assassin's Creed IV Black Flag + Assassin's Creed Rogue,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215888858_s.jpg,3307215888858,13.00,22.00
821,0.90,Dungeon Siege 3,PlayStation 3,/product_images/Juegos/PS3 Juegos/5021290046337_s.jpg,5021290046337,1.50,4.00
821,6.00,Star Ocean: The Last Hope,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060121826106_s.jpg,5060121826106,9.00,15.00
821,4.00,Dead Rising 2: Off The Record,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060927274_s.jpg,5055060927274,6.00,10.00
821,9.00,Tales of Graces f / Tales of Symphonia Chronicles,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891984478_s.jpg,3391891984478,12.00,20.00
821,3.00,Ninja Gaiden Sigma 2,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060073306749_s.jpg,5060073306749,5.00,8.00
821,5.00,WRC 3 FIA World Rally Championship,PlayStation 3,/product_images/Juegos/PS3 Juegos/8059617100643_s.jpg,8059617100643,7.00,12.00
821,5.00,Toy Story 3,PlayStation 3,/product_images/Juegos/PS3 Juegos/8717418268282_s.jpg,8717418268282,7.00,12.00
821,2.00,Legends of Wrestlemania,PlayStation 3,/product_images/Juegos/PS3 Juegos/4005209116985_s.jpg,4005209116985,3.00,6.00
821,1.20,Perdidos: El Videojuego,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307210409317_s.jpg,3307210409317,1.90,5.00
821,0.70,Beowulf,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307210267856_s.jpg,3307210267856,1.10,3.00
821,5.00,Asura's Wrath,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060927397_s.jpg,5055060927397,7.00,12.00
821,9.00,Assassins Creed - Birth Of A New World - The American Saga,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215802458_s.jpg,3307215802458,12.00,20.00
821,1.20,Rise of the Argonauts,PlayStation 3,/product_images/Juegos/PS3 Juegos/5024866337877_s.jpg,5024866337877,1.90,5.00
821,0.90,Rogue Warrior,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155122376_s.jpg,093155122376,1.50,4.00
821,5.00,Lego Indiana Jones 2,PlayStation 3,/product_images/Juegos/PS3 Juegos/023272008512_s.jpg,023272008512,7.00,12.00
821,6.00,LEGO Harry Potter (Anos 5-7),PlayStation 3,/product_images/Juegos/PS3 Juegos/5051893074642_s.jpg,5051893074642,9.00,15.00
821,1.20,Haze,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307210266583_s.jpg,3307210266583,1.90,5.00
821,3.00,Fight Night Round 4,PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934074841_s.jpg,5030934074841,5.00,8.00
821,0.60,Guitar Hero World Tour (Solo Juego),PlayStation 3,/product_images/Juegos/PS3 Juegos/5030917063039_s.jpg,5030917063039,0.90,2.50
821,4.00,Saint Seiya: Brave Soldiers,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891972666_s.jpg,3391891972666,6.00,10.00
821,0.90,"Conspiracion de Bourne, La",PlayStation 3,/product_images/Juegos/PS3 Juegos/3348542218901_s.jpg,3348542218901,1.50,4.00
821,9.00,Catherine,PlayStation 3,/product_images/Juegos/PS3 Juegos/730865001385_s.jpg,730865001385,12.00,20.00
821,8.00,"Sims 3, Vaya Fauna!",PlayStation 3,/product_images/Juegos/PS3 Juegos/5030934103275_s.jpg,5030934103275,11.00,18.00
821,6.00,Rayman Legends,PlayStation 3,/product_images/Juegos/PS3 Juegos/3307215646151_s.jpg,3307215646151,9.00,15.00
821,0.10,NBA 2K9,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555401852_s.jpg,5026555401852,0.30,1.00
821,1.20,Dragons Dogma,PlayStation 3,/product_images/Juegos/PS3 Juegos/5055060927526_s.jpg,5055060927526,1.90,5.00
821,17.00,Ratchet & Clank - Hd Collection,PlayStation 3,/product_images/Juegos/PS3 Juegos/711719229438_s.jpg,711719229438,24.00,38.00
821,18.00,"Jak and Daxter Trilogy, The",PlayStation 3,/product_images/Juegos/PS3 Juegos/711719210825_s.jpg,711719210825,25.00,40.00
821,5.00,Grand Theft Auto IV La Edicion Completa,PlayStation 3,/product_images/Juegos/PS3 Juegos/5026555405614_s.jpg,5026555405614,7.00,12.00
821,4.00,Disney Bolt,PlayStation 3,/product_images/Juegos/PS3 Juegos/8717418187576_s.jpg,8717418187576,6.00,10.00
821,1.20,Clive Barker's Jericho,PlayStation 3,/product_images/Juegos/PS3 Juegos/5024866333831_s.jpg,5024866333831,1.90,5.00
821,0.40,Stormrise,PlayStation 3,/product_images/Juegos/PS3 Juegos/5060138441361_s.jpg,5060138441361,0.70,2.00
821,8.00,Doom 3 - BFG Edition,PlayStation 3,/product_images/Juegos/PS3 Juegos/093155119734_s.jpg,093155119734,11.00,18.00
821,3.00,F.3.A.R (FEAR 3),PlayStation 3,/product_images/Juegos/PS3 Juegos/5051893055283_s.jpg,5051893055283,4.00,7.00
821,4.00,One Piece: Unlimited World Red,PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891977234_s.jpg,3391891977234,6.00,10.00
821,3.00,Disney Universe,PlayStation 3,/product_images/Juegos/PS3 Juegos/8717418327729_s.jpg,8717418327729,5.00,8.00
821,1.40,Saints Row Gat Out of Hell,PlayStation 3,/product_images/Juegos/PS3 Juegos/4020628861056_s.jpg,4020628861056,2.00,6.00
821,2.00,Star Trek (2013),PlayStation 3,/product_images/Juegos/PS3 Juegos/3391891968560_s.jpg,3391891968560,3.00,6.00
862,1.60,Dead to Rights: Reckoning,PSP,/product_images/Juegos/PSP Juegos/5030934047906_s.jpg,5030934047906,2.00,8.00
862,2.00,PacMan World 3,PSP,/product_images/Juegos/PSP Juegos/5030934049436_s.jpg,5030934049436,4.00,12.00
862,0.30,NFL Street 3,PSP,/product_images/Juegos/PSP Juegos/5030934052443_s.jpg,5030934052443,0.60,2.00
862,2.00,EA Replay,PSP,/product_images/Juegos/PSP Juegos/5030934053198_s.jpg,5030934053198,4.00,12.00
862,0.20,Champions League 07,PSP,/product_images/Juegos/PSP Juegos/5030934055321_s.jpg,5030934055321,0.40,1.50
862,0.01,Tiger Woods PGA Tour 08,PSP,/product_images/defimg1_s.jpg,5030934058995,0.10,0.50
862,0.20,Tiger Woods PGA Tour 2009,PSP,/product_images/Juegos/PSP Juegos/5030934066365_s.jpg,5030934066365,0.40,1.50
862,0.20,G.I.Joe,PSP,/product_images/Juegos/PSP Juegos/5030934073851_s.jpg,5030934073851,0.40,1.50
862,0.10,Rock Band Unplugged,PSP,/product_images/Juegos/PSP Juegos/5030934075213_s.jpg,5030934075213,0.30,1.00
862,0.30,Army of Two: The 40th Day,PSP,/product_images/Juegos/PSP Juegos/5030934079808_s.jpg,5030934079808,0.60,2.00
862,-1,Need For Speed Carbono Domina La Ciudad,PSP,/product_images/defimg2_s.jpg,5030934102636,-1,6.00
862,1.20,Me & My Katamari,PSP,/product_images/Juegos/PSP Juegos/5030935050356_s.jpg,5030935050356,2.00,6.00
862,0.01,Tiger Woods PGA Tour 07,PSP,/product_images/defimg2_s.jpg,5030935051230,0.10,0.50
862,0.20,Championship Manager 2005,PSP,/product_images/defimg4_s.jpg,5032921023382,0.40,1.50
862,2.00,Spinout,PSP,/product_images/defimg4_s.jpg,5036675007889,4.00,12.00
862,0.20,Spectral Vs Generation,PSP,/product_images/defimg2_s.jpg,5036675009166,0.40,1.50
862,0.40,Generation of Chaos,PSP,/product_images/Juegos/PSP Juegos/5036675009234_s.jpg,5036675009234,0.90,3.00
862,0.10,Skate Park City,PSP,/product_images/Juegos/PSP Juegos/5036675010797_s.jpg,5036675010797,0.30,1.00
862,0.70,WWII: Battle Over the Pacific,PSP,/product_images/defimg3_s.jpg,5036675010858,1.20,3.50
862,4.00,Shin Megami Tensei- Persona 3 Edicion,PSP,/product_images/Juegos/PSP Juegos/5036675013651_s.jpg,5036675013651,7.00,20.00
862,3.00,Legends of Heroes Trails In The Sky,PSP,/product_images/defimg4_s.jpg,5036675013897,5.00,15.00
862,0.70,LA Rush,PSP,/product_images/Juegos/PSP Juegos/5037930120237_s.jpg,5037930120237,1.20,3.50
862,1.00,Little Britain - The Game,PSP,/product_images/defimg2_s.jpg,5051272003669,1.80,5.00
862,0.20,Darkstalkers Chronicle - Chaos Tower,PSP,/product_images/Juegos/PSP Juegos/5055060910030_s.jpg,5055060910030,0.40,1.50
862,6.00,Megaman Powered Up,PSP,/product_images/Juegos/PSP Juegos/5055060910504_s.jpg,5055060910504,11.00,32.00
862,1.40,Viewtiful Joe Red Hot rumble,PSP,/product_images/Juegos/PSP Juegos/5055060910528_s.jpg,5055060910528,2.00,7.00
862,0.40,Power Stone Collection,PSP,/product_images/Juegos/PSP Juegos/5055060910719_s.jpg,5055060910719,0.90,3.00
862,0.20,Football Manager 2010 (UK),PSP,/product_images/defimg4_s.jpg,5055277002269,0.40,1.50
862,1.60,Phantasy Star Portable 2,PSP,/product_images/Juegos/PSP Juegos/5055277007301_s.jpg,5055277007301,2.00,8.00
862,0.01,Football Manager 2011 (UK),PSP,/product_images/Juegos/PSP Juegos/5055277007561_s.jpg,5055277007561,0.10,0.50
862,0.10,Football Manager 2013,PSP,/product_images/defimg5_s.jpg,5055277020799,0.30,1.00
862,0.01,World Snooker Challenge 2005,PSP,/product_images/Juegos/PSP Juegos/5060004764914_s.jpg,5060004764914,0.10,0.50
862,0.20,World Snooker Challenge 2007,PSP,/product_images/defimg2_s.jpg,5060004768905,0.40,1.50
862,0.01,Football Manager Handheld 07,PSP,/product_images/Juegos/PSP Juegos/5060004769940_s.jpg,5060004769940,0.10,0.50
862,1.60,World Championship Poker 2,PSP,/product_images/Juegos/PSP Juegos/5060015032514_s.jpg,5060015032514,2.00,8.00
862,1.00,Prostroke Golf: World Tour 2007,PSP,/product_images/defimg1_s.jpg,5060015534902,1.80,5.00
862,0.30,King of Clubs,PSP,/product_images/Juegos/PSP Juegos/5060015536388_s.jpg,5060015536388,0.70,2.50
862,0.20,Hard Rock Casino,PSP,/product_images/Juegos/PSP Juegos/5060015536418_s.jpg,5060015536418,0.40,1.50
862,0.01,PDC World Championship Darts 2008,PSP,/product_images/defimg4_s.jpg,5060015537705,0.10,0.50
862,1.80,CID The Dummy,PSP,/product_images/defimg1_s.jpg,5060015538412,3.00,9.00
862,0.80,Hot Wheels Ultimate Racing,PSP,/product_images/Juegos/PSP Juegos/5060034554851_s.jpg,5060034554851,1.40,4.00
862,0.10,Reel Fishing: The Great Outdoors,PSP,/product_images/Juegos/PSP Juegos/5060034554998_s.jpg,5060034554998,0.30,1.00
862,4.00,Metal Slug Anthology,PSP,/product_images/Juegos/PSP Juegos/5060050945046_s.jpg,5060050945046,7.00,22.00
862,5.00,Samurai Shodown Anthology,PSP,/product_images/defimg1_s.jpg,5060050947484,9.00,25.00
862,0.40,Gottlieb Pinball Classics,PSP,/product_images/Juegos/PSP Juegos/5060057023112_s.jpg,5060057023112,0.90,3.00
862,0.40,Super Fruitfall,PSP,/product_images/Juegos/PSP Juegos/5060057024317_s.jpg,5060057024317,0.90,3.00
862,0.10,Impossible Mission,PSP,/product_images/Juegos/PSP Juegos/5060057024843_s.jpg,5060057024843,0.30,1.00
862,0.30,Gitaroo Man Lives!,PSP,/product_images/Juegos/PSP Juegos/5060073302710_s.jpg,5060073302710,0.60,2.00
862,1.60,Dynasty Warriors: Strike Force,PSP,/product_images/defimg1_s.jpg,5060073305834,2.00,8.00
862,4.00,Warriors Orochi 2,PSP,/product_images/defimg3_s.jpg,5060073306411,7.00,20.00
862,0.30,Bubble Bobble Evolution,PSP,/product_images/Juegos/PSP Juegos/5060102950073_s.jpg,5060102950073,0.60,2.00
862,0.40,Rainbow Islands Evolution,PSP,/product_images/Juegos/PSP Juegos/5060102950110_s.jpg,5060102950110,0.90,3.00
862,1.60,Harvest Moon: Innocent Life,PSP,/product_images/Juegos/PSP Juegos/5060102950394_s.jpg,5060102950394,2.00,8.00
862,0.30,Dungeon Explorer,PSP,/product_images/Juegos/PSP Juegos/5060102950547_s.jpg,5060102950547,0.70,2.50
862,1.20,Bomberman Land,PSP,/product_images/Juegos/PSP Juegos/5060102950622_s.jpg,5060102950622,2.00,6.00
862,2.00,R-Type Tactics,PSP,/product_images/Juegos/PSP Juegos/5060102951162_s.jpg,5060102951162,4.00,12.00
862,3.00,Half Minute Hero,PSP,/product_images/defimg3_s.jpg,5060102952299,5.00,15.00
862,1.40,Harvest Moon: Hero Of Leaf Valley,PSP,/product_images/Juegos/PSP Juegos/5060102952497_s.jpg,5060102952497,2.00,7.00
862,0.30,Free Running,PSP,/product_images/Juegos/PSP Juegos/5060112430237_s.jpg,5060112430237,0.60,2.00
862,0.20,The Con,PSP,/product_images/Juegos/PSP Juegos/5060112740329_s.jpg,5060112740329,0.40,1.50
831,4.00,Feria Party,Wii,/product_images/Juegos/Wii Juegos/3307211504240_s.jpg,3307211504240,6.00,10.00
831,2.00,Manhunt 2,Wii,/product_images/Juegos/Wii Juegos/5026555041577_s.jpg,5026555041577,3.00,5.00
831,0.40,High School Musical (Solo Juego),Wii,/product_images/Juegos/Wii Juegos/04549636483B_s.jpg,04549636483,0.70,2.00
831,4.00,Puppy Luv,Wii,/product_images/Juegos/Wii Juegos/5030917050510_s.jpg,5030917050510,6.00,10.00
831,0.70,Pangya Golf,Wii,/product_images/Juegos/Wii Juegos/045496363178_s.jpg,045496363178,1.10,3.00
831,0.30,Dave Mirra BMX Challenge,Wii,/product_images/Juegos/Wii Juegos/8023171010472_s.jpg,8023171010472,0.50,1.50
831,4.00,Need For Speed Nitro,Wii,/product_images/Juegos/Wii Juegos/5030934078009_s.jpg,5030934078009,6.00,10.00
831,1.00,My Baby 2,Wii,/product_images/Juegos/Wii Juegos/3760137147586_s.jpg,3760137147586,1.70,4.50
831,2.00,Monster 4x4 Stunt Racer (Solo Juego),Wii,/product_images/Juegos/Wii Juegos/3307211691568_s.jpg,3307211691568,3.00,6.00
831,0.90,North American Hunting Extravaganza,Wii,/product_images/defimg3_s.jpg,5060184980340,1.50,4.00
831,2.00,Barbie Planeta Fashionista,Wii,/product_images/Juegos/Wii Juegos/4005209151610_s.jpg,4005209151610,3.00,5.00
831,6.00,Just Dance Disney,Wii,/product_images/defimg3_s.jpg,3307215651063,9.00,15.00
831,2.00,Guitar Hero 5 (Solo Juego),Wii,/product_images/Juegos/Wii Juegos/5030917072246_s.jpg,5030917072246,3.00,5.00
831,0.90,Pinguinos de Madagascar El Regreso,Wii,/product_images/Juegos/Wii Juegos/4005209145305_s.jpg,4005209145305,1.50,4.00
831,6.00,Cazafantasmas: El Videojuego,Wii,/product_images/Juegos/Wii Juegos/3546430144732_s.jpg,3546430144732,9.00,15.00
831,2.00,Teenage Mutant Ninja Turtles,Wii,/product_images/Juegos/Wii Juegos/3307210254955_s.jpg,3307210254955,3.00,6.00
831,2.00,Thrillville - Fuera de Control,Wii,/product_images/Juegos/Wii Juegos/023272005085_s.jpg,023272005085,3.00,5.00
